FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,Label
377563.0,644781.0,21676.0,38294.0,3156.0,3665.0,5196,5806,125395.0,135812.0,115033.0,131822.0,19.7,1,Crypto
1111740.0,1189090.0,249130.0,301732.0,13808.0,8076.0,84134,52343,983569.0,595817.0,738860.0,461178.0,20.0,1,Crypto
766708.0,921405.0,955561.0,1260160.0,7720.0,4647.0,5475,4962,250260.0,230095.0,147939.0,134464.0,22.8,1,Crypto
800318.0,771840.0,718909.0,985518.0,11829.0,8480.0,7726,7225,553665.0,459460.0,347883.0,265794.0,24.5,1,Crypto
586619.0,838245.0,23822.0,35042.0,1777.0,1345.0,10562,10291,187210.0,174235.0,172857.0,147266.0,24.7,1,Crypto
378896.0,494965.0,59097.0,92180.0,2023.0,1739.0,8020,7646,178838.0,164869.0,147216.0,144875.0,25.7,1,Crypto
805609.0,854967.0,146107.0,185126.0,9129.0,6283.0,90861,65098,665543.0,456194.0,508131.0,312658.0,33.5,1,Crypto
440642.0,542368.0,276962.0,413844.0,3751.0,3955.0,4226,3970,87819.0,80111.0,56807.0,53992.0,37.0,1,Crypto
14212.0,21625.0,2588.0,3589.0,25531.0,26895.0,38693,40073,77059.0,69728.0,24546.0,24133.0,43.4,1,Crypto
1691610.0,1378120.0,1800470.0,2139400.0,47239.0,29229.0,37636,22843,803861.0,383843.0,320845.0,160217.0,44.7,1,Crypto
539567.0,729500.0,55846.0,82031.0,12676.0,11572.0,25206,23600,202270.0,173868.0,126580.0,116890.0,44.9,1,Crypto
655038.0,586664.0,183540.0,236381.0,43510.0,28024.0,93035,63913,700107.0,450933.0,526234.0,295050.0,46.7,1,Crypto
395935.0,531308.0,29095.0,43232.0,1402.0,1200.0,8991,8559,180946.0,169800.0,153380.0,139520.0,50.6,1,Crypto
1046690.0,729523.0,264513.0,317616.0,21456.0,11536.0,223465,119038,1313100.0,676158.0,938005.0,466352.0,56.9,1,Crypto
436909.0,562848.0,46843.0,70379.0,2488.0,2045.0,8306,7277,191265.0,164682.0,162785.0,125421.0,57.1,1,Crypto
331821.0,460296.0,146725.0,220738.0,26988.0,25040.0,67450,60806,185220.0,161743.0,69444.0,61496.0,57.5,1,Crypto
1083750.0,1385850.0,180790.0,265457.0,273818.0,246405.0,31688,28680,1259770.0,1033150.0,469474.0,395701.0,61.3,1,Crypto
392274.0,493739.0,31114.0,39711.0,1431.0,1247.0,7597,6606,175251.0,145295.0,155565.0,108970.0,65.6,1,Crypto
1494320.0,1232150.0,2278570.0,2215460.0,22295.0,14190.0,6465,5414,233256.0,178042.0,164527.0,117534.0,68.2,1,Crypto
1408430.0,1077850.0,2595080.0,2474680.0,25968.0,14817.0,8129,6451,462646.0,342624.0,286204.0,179428.0,72.3,1,Crypto
496658.0,696068.0,16664.0,23654.0,5595.0,4651.0,17755,16542,169980.0,150914.0,125727.0,110015.0,72.4,1,Crypto
388916.0,533847.0,36950.0,51712.0,3370.0,2517.0,20196,18036,193835.0,164890.0,145071.0,111469.0,80.2,1,Crypto
1493910.0,1792890.0,528881.0,696413.0,58986.0,46799.0,330625,265539,1668890.0,1237040.0,1294530.0,852043.0,88.5,1,Crypto
1340280.0,1095890.0,160391.0,160245.0,557709.0,379951.0,65632,43796,1992790.0,1035340.0,740055.0,332404.0,89.8,1,Crypto
1239410.0,1030380.0,260934.0,295037.0,14862.0,8516.0,72576,62256,221232.0,177791.0,125962.0,107061.0,92.5,1,Crypto
333660.0,449908.0,36950.0,56012.0,41366.0,37846.0,4426,3722,130739.0,126851.0,61111.0,62083.0,95.0,1,Crypto
528528.0,700476.0,124590.0,171026.0,19034.0,16369.0,5209,4221,318506.0,269139.0,184309.0,150331.0,96.1,1,Crypto
349758.0,459364.0,29359.0,32757.0,1031.0,964.0,8028,6872,170804.0,140863.0,155434.0,119200.0,103.2,1,Crypto
1345960.0,1828420.0,114258.0,164128.0,273775.0,259512.0,26860,25303,977936.0,806420.0,414071.0,371113.0,104.9,1,Crypto
