PC1,PC2
-150305.44678710375,-29802.514763156993
-96615.88828249066,6418.335744221444
-151656.652210901,-27621.314347450563
-121816.74214022743,-11511.66015946279
-132022.11418495607,-14133.566828136867
-92221.98933960238,9653.564957271166
-148132.57733787963,-27030.649991553073
-151833.23329954708,-29545.680114104154
-127607.55524219846,-18232.608559344244
-144394.4872370479,-23285.596898656095
-24713.502973897936,48376.466916247315
-151456.42261455994,-32703.576466984137
-49620.72100320156,14023.656737439294
-106759.9899421388,3889.2188697095153
-145153.45922314416,-25533.289279412063
-149942.00660033332,-28725.857933947
-141108.03176753753,-27020.04360771925
11768444.844123242,-7793699.354240233
-149350.1559811077,-26188.869650925633
-154952.89499263617,-31460.095563075476
-155855.53293765115,-31852.86227699228
-154585.78879194398,-30979.078671806834
-89665.45229379908,7006.841764486486
-150799.83632781828,-28858.643062002786
-135875.01337613034,-19752.541747240313
-79843.0433450859,32359.882082070046
-134509.62678519404,-19115.076683364237
-109111.73126757715,-2906.9111491060503
-59828.86132693471,34460.79135442898
-148022.75504165763,-28063.536668139488
-80398.16222869209,21489.87079668388
-145535.03657456525,-24056.913249578916
-139609.9941405001,-33201.75106423632
-80808.20026730819,30749.760360688855
-124393.25349335247,-11278.814007919253
-67204.77085875806,36018.419548860256
-111782.11128084094,-5437.657220996873
-152247.69445551373,-27477.517314011937
-146455.1027312767,-27588.347625737668
-139983.73705632956,-20411.32287872828
-150032.955131461,-26249.171480725865
-137367.21494367375,-35275.26625166074
-119354.48657858654,-10418.795596625463
-119695.3982247577,-12322.71492053222
-76767.94432460767,8140.481431438526
-148027.9292130201,-27146.447462363336
-148943.03397150082,-27356.780932008813
-149179.8191386385,-27873.050019170514
-150927.1515760152,-27632.00804263256
-130864.93127311555,-19934.56525349312
-145197.10337014118,-27200.04500876717
187170.03122670567,-199932.7693976862
-95651.95074575942,2886.6887169787115
-101418.10896775141,-481.52041302898215
-137484.16088979781,-22574.82091087021
-152334.766609442,-29751.58210436984
-111370.7435902729,-1224.9334577886111
106653.0183063637,-212930.8821102238
-152850.19993282983,-28096.268590491178
-88065.14659027882,1566.4999006833787
-107193.38871403463,-1239.568932211674
-151577.2292470372,-28510.08467901888
-138803.81096269522,-18266.350592716633
-108470.6364952063,-12324.55801593899
-143425.6393006968,-22085.30989642642
-149998.0286003506,-29180.92038044301
961390.1457433591,-351503.63460838277
38384.71878126674,77384.22498502255
-148949.62159939125,-28222.73842862755
64863.03850899264,124932.8297505562
-148273.77087483488,-24945.078674123502
578020.7765846412,-275726.9797934834
37880.64884439894,104562.815585785
-95428.91957091297,6658.133224341556
696791.150038258,385011.1062957793
-142322.66679233295,-23795.206530976662
-144541.82289961586,-22954.32362251934
41261.11664558496,58874.40269073563
-128619.08050990169,-10920.81092732896
-123049.75638332254,-8217.851200482484
-98319.68482997784,5776.478876218647
4296708.597303365,-3323964.5578807727
-147338.56390484495,-27836.900253728534
-116078.77964618336,-4537.656236986637
-132063.6615532938,-18870.43020532696
-130612.61476769146,-15676.233500470807
-116906.70569035294,-12717.65616429687
-131142.0370469083,-15844.341620223433
-148281.36261429504,-29941.16184323124
-136896.63399290026,-9927.995027477558
-62003.598120480005,31594.99698364973
-152254.74629061908,-26179.539391611106
-153941.6581691635,-29159.848871245722
-114861.80309046242,19004.986231858125
856645.2080662242,884426.8802525769
-152945.8879612544,-29814.751853406204
-152744.75752810025,-29025.371372010042
-153340.469339167,-29887.0262055821
-93480.34115722799,-4556.877574785769
-122479.9412165749,-4793.894392792969
-114977.36664804994,-4021.7108245518903
-153341.8851232278,-30067.401056520437
-143403.03525866076,-23731.121674255253
-60964.8083956553,17190.281197175504
-148419.96160155014,-29817.859658647147
-144997.27608259436,-23492.999178618753
-149792.7760909853,-27498.228260634336
-137009.14029024626,-27252.734267867814
-148303.7456581933,-26752.326188031886
-153262.93487879285,-28830.062366389593
-139007.32141238256,-15592.339271094232
-151370.3153659824,-28315.926642196067
-66477.22498365604,23741.280598131303
-142685.44180593116,-17544.388624765117
-131913.38627132395,-20451.149395126486
-146084.65761262487,-23403.471337941468
-147624.59489760484,-23649.954900008193
-114369.0051498281,-8350.469395960856
-110381.0366122399,-2005.4281430529154
-151599.1100460066,-29020.739516714355
-154315.93250106723,-30049.082961551114
-116298.26331443139,-12246.622049602189
-127016.19943433284,-15923.330979042574
-138152.80089829292,-18364.526940138312
-114558.6099369486,-7375.026639733056
-150663.17101661625,-27261.721569081896
-153680.69369632527,-32536.78414776273
4257379.5920487,-3033857.849854209
-143948.34356197302,-25935.248820268207
-24207.723590735608,67109.6343610909
-154764.36735428066,-30025.131064891622
-143260.61280739604,-25807.636715331777
-146487.76559735797,-26203.333196437718
-128643.69961473516,-15843.346513929431
59068.17241108464,42278.70881262566
-152744.89584239427,-28975.90519285064
-97565.50283139492,7792.155314605949
-155327.63872033366,-30596.609097296787
-150107.21710477013,-28500.1137016329
-110585.82624075623,-14240.71747285442
-150183.08540380938,-26388.399122798608
-91778.74270691472,15042.768069353278
-148769.1818876801,-26401.459460206657
-147662.81012618062,-26099.78455469868
73137.84531157793,29606.57475616763
-141252.98697042232,-22250.54620015255
-149904.49153116142,-26647.017709460077
-147185.8232156973,-26562.9782058029
-100995.08464564597,3004.9839636053257
-69795.04350760434,1841.222468527445
-33881.693289096685,24695.178188544687
-154996.5907679767,-29652.919744926585
205216.12568744118,256598.68192634173
-149899.11984454174,-29602.990339878692
-154249.16053466557,-30474.206403869714
-155014.56736993964,-29928.195693118545
-102074.40982038871,-3454.0656058726163
-13883.312867609406,49005.65971967192
-136839.90986064542,-22290.94291359761
-154039.97594470793,-31128.4264601248
-149482.87598994962,-30768.186189958633
-154354.981367507,-29734.74163565346
1264606.7910998769,-241231.30407764693
-149452.1964636309,-28351.59077772667
-145324.7810897862,-24711.471591596095
-150878.9668121658,-28794.329255515906
256417.2522801983,187263.07370552525
1041020.0119034285,-259321.81653966176
-146890.553617622,-26269.273726770298
-148940.70176088891,-24867.851213364527
-131084.6482832526,-7547.186305529998
-130280.49655859305,-6340.941701472908
9446109.338798586,971186.0349496912
-147086.93436630938,-27438.49945294182
-153275.02308492005,-30025.10815673357
-100708.44389506188,-21326.041742314887
