PC1,PC2
-148434.33380657455,-17856.131124128136
-108928.11180517437,-14272.488778360002
-187330.21580511375,-26839.07383520403
-179690.94890628709,-29200.4195672273
-147850.5371180719,-24369.487423190796
-182880.45051442483,-28006.519652854116
-190754.41636125042,-28523.502429810975
-187616.62798494342,-29219.566506100928
-140097.5347683429,-26579.635892944185
-49792.95629990444,-29021.07421934073
-168229.08511583236,-28967.144614206136
-145017.79745882962,-25102.93692347729
-183841.10163687836,-27300.882628317922
-191935.08741099684,-27158.793140052934
-190568.72280718305,-29560.74571805974
-173873.2062414558,-30298.104130682455
-154015.33606182196,-6598.926602435884
-53391.53934424717,-24232.856856179926
-181292.47662022733,-27963.207242924585
-166725.00773367024,-24509.71156259688
-184451.52396163088,-27352.967900933352
-185325.19102996643,-28836.75954677964
-182881.34376902448,-32478.02703394258
1261934.8871201174,-292887.1095376697
-171961.35541707455,-24817.24826297369
-185858.7550562378,-28962.406488006956
-182750.64082630404,-28375.699328039267
40103.82901340045,13732.642857115436
-137207.9555985118,-14195.183628899078
-147747.78739218583,-27177.148326457074
-188099.27922499683,-28048.053747559847
-183632.500223017,-29060.688606081978
-91853.83105946804,79438.74244722811
-173215.11378421853,-27050.779017242257
-172770.2649578196,-21863.953175885075
-136354.73002166022,-24491.25641655697
-188785.58826835835,-29000.43859992306
2014400.4390165582,-49739.86170767546
-191694.2769183684,-29544.22770703603
-190683.8467776442,-29994.244731501778
-191976.88714710737,-29233.51903808545
504081.3325150546,-36222.42573499968
-192650.10324760745,-29020.913247620472
-183200.2093617126,-28315.46947915758
-183508.73005484394,-27680.544319723394
-64036.13268127476,-5707.203872815036
-181585.2317441122,-27554.22630439248
3451162.061386594,3971309.6705744923
-191402.81974177508,-28410.72353885576
-188791.5933188658,-25964.78544071034
-182518.11343886904,-27177.82844012643
-178394.98752289376,-25423.358392839553
-112722.40970585027,-16394.389451168543
-185130.91477832707,-26714.549599399204
-181157.56920478877,-25181.838624253178
-175325.53631522247,-23924.155590817434
-55942.82560020761,-14354.610715294742
-93582.94165342505,-21838.01272111895
-76755.4132360398,-16882.396796738205
658446.2843856058,-19773.972327176278
697631.177139826,653380.8109753123
-87048.5000252753,-15858.334002046891
-185502.60162175362,-27958.267252207785
-184037.0022951988,-27900.030134058678
-174413.07185726383,-27262.964446136244
111370.45597717498,23900.709249304655
1043672.4839890611,1085518.8056883386
-181527.79673464893,-24593.339146096285
-153134.4169162329,11465.59356167028
-179730.3741430022,-23635.135711813047
-188573.89843363344,-27475.40281542904
52443.857632869476,48889.42155289205
-178201.0679813489,-28712.712281146363
-188100.7975113574,-26761.4443475386
-126417.19170388504,-6870.704128243509
-191746.37227908138,-29615.308819270875
755919.9983923913,-58110.75729947142
-188283.62031669338,-29287.26770700207
221332.32627481705,74503.85459095176
-180147.49004531885,-28335.45256370414
-135020.80884468078,-18785.537501881583
-183512.79570861981,-28380.119222915157
-171345.5688341139,-22434.636247462127
-184200.89785207048,-25778.410798180725
-167707.2872879489,-23399.04250734603
-176570.0214174752,-29438.53106096802
-172964.83283993913,-35242.42950095581
-176622.88240312817,-35566.609824733736
-187344.0313321504,-30702.120028719426
-133400.87082076306,-38130.76108381667
2037090.836807591,-441572.2413154858
-191174.44700128128,-28354.595947270664
-189848.43848945908,-29087.40570393537
-16510.06785349184,15186.80527030012
-184317.87020364523,-32516.720841938255
-177878.19072585204,-34868.57125851669
-166086.02976404512,-38627.37440154418
4075025.7866609246,-981233.2888206211
-131181.879151578,-12207.79344209137
-192130.3824193654,-28381.438913008453
-182648.104895507,-28897.420083769153
-173483.48232290626,-25974.36279674062
-94829.84412174388,-22231.162783439828
-114557.54380495781,-23159.54605388017
-55880.79781722257,-9266.593194522091
-35892.44286513369,279019.3147723775
-187949.90649775625,-29449.25712870865
-186891.73153009216,-29269.38894372722
-86817.45596778108,-11980.567185155782
-191826.382998373,-29146.396094115105
-116004.46063437742,137802.6795604831
-190171.60594487377,-28754.799808272503
-188972.63678945112,-27326.18597544749
-187625.68260672907,-29691.553782438943
-184110.20228679612,-28799.746935507283
-58055.444257752824,-16431.496706946644
-181113.79236787,-26737.51641246654
-49397.292537527625,-14062.428813529274
-136746.39917949593,-19034.013469660233
-145074.67140347944,49773.989060956694
-15069.130195121223,-9830.83961122068
-190017.5931940019,-29855.408660429825
1127200.2740402345,-56226.14620252482
-175242.41115940572,-26315.46437732697
1276272.9138658254,-138904.14539615466
560209.696908457,297976.7075620781
862550.2449703303,-38280.97115283474
-166706.3347005773,-23330.648796833393
-186813.57660897062,-28231.993572723117
-41304.51477720923,-14509.613167486084
-187159.41750594426,-28976.386877761386
72979.23468466627,-36671.34099146209
-191313.16011168202,-28615.346074033103
-182698.21276671378,-31876.078757242576
-186911.86847676302,-31414.429002729034
2294991.3003698075,-329588.7772059931
-58589.975055918825,-3076.370730733768
-73497.38880595585,-643.7874764250337
-190085.77131464088,-28130.855921958086
-181533.3618807803,-27077.52179244618
29309.3298613987,-34885.38181740454
-181864.8243255242,-26010.45202420516
-186410.11689525945,-28944.251236132288
-192909.82893986537,-28816.79944046006
-188482.2794850494,-27909.2956807215
-184400.16739742982,-30637.260462000002
-167655.8535596128,-38529.63999006598
-145357.80509302625,-45859.360145817904
4598136.98801048,-1087989.3825965459
-180470.2031366121,-27139.879306684288
-146329.2012275195,-25292.525989116868
-190953.63425965654,-26814.01712070435
-190473.59756122172,-28359.466052520685
-180890.32917977418,-29269.061704829575
-155366.9401287738,-33702.02041251518
-110423.40567371894,-16776.261330706166
-183799.06798023332,-27540.108543615843
-185068.91731221264,-26691.485566355346
-182388.87316363683,-26616.515995369708
-181883.24251726017,-27406.46151276908
-182651.9756134833,-33157.64756584444
-181081.47140321543,-33447.34185523183
-189415.51337490912,-30556.598893442788
-181912.6350828736,-32738.692490398535
-178235.41557159167,-34096.168998954614
4426798.874793115,-1103667.9480709466
-183193.63183710727,-26210.92533435397
-175323.24300680874,-23531.778608651268
1416.4166277320182,96250.4711991072
-184383.36171840836,-27116.723235051453
-114320.44472817845,-17077.96818883597
-180143.18486809699,-24992.876541730464
-185114.6246275072,-26682.501970711106
-110686.91894211574,-33975.24380325916
-166349.56388594367,-12372.491684023844
-129515.4867040159,-28025.68836672417
-160860.98320762473,-24909.447743048095
-182736.992858241,-25806.73827277386
-170806.55799346918,-35936.215818084645
349242.8662244708,-17391.782709283394
-174798.56940470744,-23765.898513175915
-186575.80344629573,-27083.492559627164
-189605.63027461586,-29895.468813336487
-16794.893614211876,-23748.30008758099
-109033.2402632619,-10698.553152780274
-148710.46118523166,-44638.004470305656
2399473.31018211,-477239.5751076384
-188773.65104500414,-26705.272940271534
-184165.96857667709,-28759.041807485362
-191041.68939528152,-29538.06385786588
823726.779888785,107658.65745986853
117610.59058026841,-15357.500852765508
-183586.44211646623,-23467.69327364979
-181215.29084762346,-24464.99832660175
-173279.9299065995,-22878.330819846
-119358.7509445798,-9055.86270095051
-190093.78348041137,-28479.491435411648
436153.54568289465,361159.3921927358
3106.0030656498857,2498.274068665258
-191252.01639271821,-28714.525035005223
182710.21166115056,50768.40569375451
-187580.7951783186,-30444.827458843254
-187561.50231431486,-30319.76601273863
739937.0726667164,27013.735371657076
138391.73411462753,67290.77815445358
-188088.5166931324,-30759.47946239422
-180882.12499378584,-32055.0402070423
929318.190461563,-70381.35857944291
189572.1180310264,630857.9038379771
-192090.7602668391,-28794.644306277674
-187968.33690057727,-30364.552890553707
-186563.91128460565,-31261.354153270884
4722513.242070394,-1040362.0435459935
-172434.19137091495,-24231.109489030023
-173980.1789216597,-26341.356479517868
-177066.70226621404,-26924.848037708463
-80150.93008963446,-10898.202086544381
-183588.18786093866,-27173.9641435534
-61901.596924096026,-23563.130969845508
-117751.03015790757,-2407.5377605918948
-149420.3804634905,-29170.481776208297
-129464.79562504517,-24347.85782422868
-178421.34318699825,-22317.99764187423
-182168.02242291986,-26458.221179240314
-184403.79975626568,-26521.35251068004
-181928.69242528325,-28501.565391075223
-120545.05779455416,-14202.47667212018
-182693.42996824384,-25897.039628149065
-110138.40054736304,-25194.451517969104
-190203.28434510005,-28372.43879015118
-187661.6654102828,-30323.324697725155
-192847.41819729906,-29388.050434406465
975735.0807208966,24937.515056974913
-175480.1918629442,-24630.568591965304
-188753.17729712278,-29014.37821253099
-191852.87933212856,-28864.543812335014
726723.4373739824,629896.4649456706
-123066.45130035955,-25818.92432490507
-183722.0577214147,-28270.037617069316
-184126.4574468942,-26220.562443899234
-119116.91682435728,-19829.0929070762
-188177.95313880235,-29624.551964782986
-132374.6944008058,-21444.29730103763
-182733.6827664075,-26718.69495578395
-54636.42875026085,-7969.36713426522
-124134.72375693404,3601.3324877604464
-177826.86493642465,-26662.310310204644
-184085.79459107463,-27252.91460576338
-181368.34200758507,-30471.60822449509
4289086.200280301,-1140465.856485728
27428.04879960339,7314.940217617488
-191198.93793150634,-29070.647283143768
-191393.45960395725,-28531.77095098624
-182970.83379917016,-29748.133508471084
98842.06844219996,9530.421940481752
80083.20362516679,20804.236985610103
-189816.7272815203,-28469.415245900127
-188881.10382578318,-28271.291720228593
-190424.8091308916,-30059.081218190546
-191565.94240934143,-29159.650501866014
1387556.4876835498,64641.86370967318
-179114.99549776912,-22806.629549053425
73036.81511099567,64861.97004670168
-34459.20871956498,-29262.886235086164
-181005.87542791,-29576.258584707128
-184095.05198071877,-30907.879365690213
-192966.3459099139,-29247.890212233848
787779.870490105,-39412.90478400029
-175785.87713545113,-27346.279666892093
398767.5172987471,132171.36851082143
-181815.52145407052,-29739.413710444438
-81253.83048816018,-16418.171107070717
-189937.52555026312,-29131.24628507851
-186612.9093432987,-28456.795238027542
1158151.8850399943,1128629.726757894
-179366.273199271,-34127.77467191025
-135490.57040195106,-49588.45102279184
5507711.228907516,-935968.8189597111
-119547.28521560399,2311.9655892416813
-133894.0539263707,-20505.808114173695
-188080.92723717802,-29656.765138955405
-187241.31240303963,-30806.845457902433
833042.8384164142,-78193.69205172532
-193422.93034802054,-29357.49596772769
-185119.33713007806,-28507.089796225962
79784.67221292626,-7517.256511245243
-87634.4971142879,-23006.56444807992
-178403.06719268055,-25472.274057065788
-181910.57726214736,-25850.854416699083
-83373.49822140457,1980.1169118199577
-118014.90267620842,-24238.025962620948
4066.465967861179,-3385.756591418616
-38620.56742385388,1083.6056739254345
-183068.20680667405,-27610.221547228834
-176365.66902993646,-22844.368879513506
-170598.04829509737,-24567.935192438345
108708.28948510485,-20924.555673470648
-131223.71120488638,-28811.901226315593
-176179.07849826093,-25905.472462367794
-114270.09196327579,-4473.780034163388
-188918.9037361361,-28049.37288374238
1163718.9500801018,-95761.98158297603
-142552.9971779817,-25155.50048295225
-179058.3320951268,-33391.59054303289
-187291.97289874626,-30771.20794372087
-176397.65927079396,-33517.95867031092
4309036.031874181,-764754.2854352893
-185215.3388659979,-27219.558985278265
-175578.3373755968,-34397.709088920776
717332.1863409946,740509.1767561204
-153411.33801496995,-27304.462106741656
-183788.3448291737,-28491.375943439307
-183958.42421691486,-23659.41577268362
-189360.20997557102,-28619.29022283222
-188678.36602981444,-30431.110784663306
-190285.31639876353,-30039.908945342835
-191145.9166717934,-29322.96789004548
1549334.0201143431,22658.401167906177
-178497.18069136672,-27961.243045259373
-178676.44510407792,-25980.778831558815
-134450.93332976176,-19538.646026673952
-183858.48946084233,-26496.79496368302
-172516.64446147962,-22922.629102018465
-181737.46352625926,-13956.200805412476
-183614.8066029815,-27605.350566876226
-172101.27690214547,-26799.30927373538
-170330.81642759146,-26373.89840829535
110722.83603015897,46131.33116426582
-105167.94951531242,-12843.511313033274
-147604.13660489183,10352.988039868625
-152520.7191928119,-25477.114432963957
-185153.18453983206,-27335.40503732978
-116795.7305996397,-7325.968199562216
131258.64223917894,255732.5590174809
-187479.53206805157,-29850.411766944304
-176215.33996122822,-24197.679637609464
-175614.6447507531,-27093.88086949466
-189657.59874660312,-29736.641353938943
-181598.95858437894,-33184.663762634074
12273372.632545337,-2542326.9809593204
-188510.23752255653,-29674.09400679375
13165.033387641422,369262.28158964636
-110194.52621699354,-18334.807673004994
-190650.87910328692,-29770.939220701694
-190457.16931839858,-29439.9403398467
63925.34288467714,9921.994025834876
-187753.75658893713,-29566.842182525408
-135163.62048812635,-48061.544131589835
2836132.1199002354,-538096.871375468
-101469.79613344376,-22458.28698605066
-162714.30483420368,-26595.874654587198
-181400.0760240239,-27931.683070552597
-185037.11513404263,-28733.407801798385
-126004.80476155439,12432.573062626147
-187956.97956008321,-28933.87989338748
-181929.4393429852,-28959.395226686276
-145584.12748188438,-27490.85062036056
-188869.3480490595,-27760.97241063192
-192796.52296756412,-28246.891667511736
-183805.52686488233,-27569.508830699266
-102378.10604924765,-26527.706849328308
-187606.25971345053,-27956.774063919125
-193397.06892817153,-28304.50887888137
-175983.6661506759,-27645.450725225488
-148535.75411704273,-26896.274735629308
-118890.61885313566,2957.48345899627
-168187.77917958162,-26027.4043458256
-102081.77735331721,-18155.055644999462
-191915.15296371633,-27989.65320782891
58016.526690459374,197010.27570184084
-193348.43641514707,-29169.063238464827
-189570.93104770302,-29397.337421237437
755542.910916291,-41278.18651670834
-183624.74461739344,-28134.462911051083
-179957.03887043745,-28783.407171873787
-171736.687224275,-26346.256801474447
-178558.4660197338,-26127.35092663524
-156870.13046317964,-21345.504174587157
-169927.12969894375,-24665.747861039777
341850.5133403784,2524.406134078239
-185403.66492257387,-30143.766642228242
154781.6413027377,92379.16408779645
-184097.06643478843,-25737.749792361818
88845.60101125768,50999.714917398844
-144334.63932789792,-23887.614877990913
-161451.41988795594,-37001.570138902585
1913035.0770073612,-126257.02047894854
-11634.166957397014,6935.87045782914
-186770.15345949001,-27245.45378991445
-180292.6893714474,-32138.307884416863
3299966.821901899,820235.2007038369
-177586.4017604625,-25170.696594379697
-185566.58682112768,-28243.49525315502
-178761.60866094724,-25405.36995563472
-158520.1709920661,562.2231723912519
-84962.62586660135,97750.9139996822
-166940.0051925722,-21005.612084136068
-188589.6996761722,-26499.816194007453
28004.239982005674,26193.43448682845
-184127.85678962362,-27922.749086745935
-184653.7796156005,-30017.643211293773
-190235.59246129086,-30320.196450803207
-183236.7405169704,-31874.507911233326
998502.6445739828,-50040.12405177398
-183928.0600189528,-27286.89740844523
-179491.7129061552,-27836.784623476593
680495.1266894083,143506.628489181
