PC1,PC2
-10574.92391231835,-37435.701865452655
-115696.74253463397,16228.895924343215
-121916.38159776591,20066.62289132097
-110996.66090692462,9709.023589294446
-95933.78402091486,10659.66458274041
-109023.74307558787,17235.51932266933
-26775.636407733575,-3209.3677048608843
-61452.57574360473,-3389.2310285639287
-89076.17917314253,11062.249800126212
-111703.01276543607,17527.696514388725
-122452.36562780506,19380.34939061001
81948.38971620022,-100300.8231052969
-124205.30910693586,20459.175676800052
-117432.25651149823,18388.02945071088
-125153.88975318617,20409.390759960042
-122121.00220155065,22166.748518886372
-126010.96139627566,22104.118982520722
1759763.244881891,1207116.0685232356
-110314.60699302523,10777.634034915853
-121233.32574259522,18701.193112347104
-111761.39419628114,15571.692899676109
-116539.31368607754,16852.572813240153
-80568.41935628826,-3073.106733438821
-127621.12004524116,22377.68625303838
-110924.32902738632,17148.43805257052
-116500.7561962028,18192.11634520253
-117751.46976751731,16720.51998108915
-115216.13815872808,13521.179906235691
-97783.52185493344,8872.076132427253
-127085.7334381732,21342.948561344056
-119270.34988039969,16288.128867514304
-118504.24648768804,18775.01887195509
299139.2635552688,-182306.71004741732
-122354.29988345366,17625.682060337236
-122951.36092765942,18311.612940752344
-128312.65104631883,21839.190380468597
-102011.83916797131,10519.818800479728
-111681.79427659247,14976.910000018459
-77656.69502479289,3158.819097079482
-123141.37588834664,21681.583610081205
-127168.18382972939,22292.910730096766
-119831.73664065443,17714.48357982413
-97560.29930201726,9009.232270458826
-35928.63330331708,-5739.479573946577
-112285.46788481514,14596.821873161998
-120568.44078676551,17530.909415707323
-39015.26776880158,-5068.846583275179
-123382.32850584916,20735.002704870694
-128225.21750285248,21508.414683815972
-122970.2327279938,20309.698403745446
178005.70154060674,-125549.97011471467
-122808.98965597892,19175.39153526966
-125415.3503342613,23203.592664449356
-116257.15504767772,18084.567283906545
-93448.86169900178,3997.4295122504154
-122038.78237720486,17207.172723858792
-121930.00103562255,17563.372152379332
-121896.47175932516,16812.576810093607
848127.5620872785,-516348.32622787997
-91840.40712869406,32303.826004415947
-113820.95727220054,18460.823559740682
-70750.79775185196,-7783.489692354167
-107517.50238916624,12755.810434452516
111278.96138803971,-115699.46719059043
-74425.62092500977,-11292.164482515778
-102315.70960967391,11399.616084205532
-93217.12118731707,5746.094532844127
-64279.29215081841,-3855.562780536511
38082.08227993721,-49433.8353092126
-125187.92259747295,19655.147721159607
-125951.77603788103,19836.892987145664
530064.0029964192,-133724.7188778909
-74478.56710652422,1893.5311988704561
92072.0056362581,-26839.046465274325
-97589.93378039841,2507.055244182917
-79879.02954246597,-3578.0719601807723
-73097.77227816256,-1370.248265596816
-118454.16456997878,17828.908609686034
-96229.29820400845,7857.6543805008605
-101858.52803715722,9105.229328834084
-113295.58841971162,12967.033253536747
-45337.89563705334,-19267.75082728041
-123907.49794781982,20477.118487228283
-122140.32958045501,22110.93283932988
-66146.55173976591,-5908.758665715384
-118621.54536724689,21847.316160889368
1208802.81708044,883969.5583841295
-121773.76123180962,18609.78209642756
-128090.09354697721,21860.958757466902
-125636.18262687918,19864.04291604763
-125823.36429615982,19974.65267077833
-118352.77031970792,14138.907278504821
3501822.465749094,-2423065.2762394724
-79775.35145642923,-2241.8904643991264
-116171.7442026262,15091.242138310354
-120905.06810145469,16460.981983208378
-122071.92546293557,17083.72142770329
909074.0043124977,-343673.11353507807
-124250.28834741062,19545.315903944225
-123376.75756948101,20046.11026115362
-91421.03789910112,5567.19569505976
-121497.29883750994,16963.420050410434
-113787.51188627265,14685.436775589624
-124611.00610521293,20513.429803339368
-98495.54494594154,7411.478113479421
-126345.05640263051,22185.717739870208
-120749.77324489062,19447.910021358955
-46760.253664696545,-893.2967298725162
866457.9372601915,-568472.9471073472
-75531.07331683813,26981.442783703453
-54516.87447245853,-16821.336467826113
63344.36172287732,-89054.75278706962
-21001.486329136867,-40039.4060306871
-118850.16988440223,17871.965844271293
-114761.3307545605,14826.910481789302
333963.3736882622,59752.27970089357
-118302.40522239097,16539.305890425727
-96242.61184215227,7923.297328542603
-80390.95424746096,11981.229874462608
-48060.037620082076,-16683.941143406213
-121026.36243396622,18606.54898531206
183324.76587401232,-126020.84656286798
-70994.38805509933,-1567.2695832008867
-120037.1320644361,18609.15895831778
-111480.20383845353,16246.3132819529
-120468.50475120536,15841.608523554238
19483.92279302566,-65019.31244613224
-112359.3702730299,17227.671680120657
-121968.62429187994,18875.894904329638
-92271.11851832434,7140.343390306096
578748.4590863513,-329682.4601669056
-116291.77891171034,16565.12204507021
-83482.70348283186,2728.1318072913273
-109595.74478341368,15158.950091821553
-118253.7661754674,17520.93451101742
52409.15429923513,-66366.57386513159
-121066.1017797594,17689.49585604597
-127886.56227668244,21787.194500680103
-126826.78296274626,20923.992072307818
972135.661983654,-680040.1334347373
-115647.99200357804,14986.579814104449
-120059.78780331848,19970.092500021987
-126479.4748213881,21644.64989355532
-119529.86095352835,17628.41088016834
94806.99049829393,-23723.638633964176
-113936.35891774645,13937.271027129407
62146.44760948785,-65832.60265831414
-67464.96895763816,-10618.176751668449
97936.1394647,-88514.50870454367
-105958.25085239261,14083.137033975881
160358.9812603916,-85024.11065905335
-127624.01222934767,21280.13701683893
-126934.98278667772,21556.519697200954
-118515.55926195912,14005.646863034033
166299.81826776703,-155130.63882074918
-124680.29892519575,21750.07244824504
-118323.59878915394,17573.777100964307
-93342.32424133469,3564.895374752443
-102714.14028620566,13240.422883934674
-112757.82319600586,13146.629540762957
-72596.85500644756,-3726.3615385855046
-107986.52231298859,16630.006145724816
-54477.39383178027,-16566.436021529502
-120032.97086067511,17743.746918544733
-116343.86821980633,12593.94167745829
-72149.90101322808,-7461.1596787991
-93529.15507520393,7296.888800039649
-73841.28852480205,-7299.658003989964
-112140.14021094938,13099.22348615117
-125032.48145534015,19978.488070596028
-123797.55993691085,18340.984730393902
-97435.91114212816,-2202.3062286924687
723682.3852921377,-492530.5092300055
126203.62799847346,21218.557487491315
-107404.88259344226,9949.00412446675
-112935.8196675496,12976.059838576772
862847.5027337465,511336.1582290022
-121056.40881065112,17348.649259119764
-119108.45404994546,18090.845476668772
-105585.2689223333,10349.108238502831
-73354.93979213943,-6433.035794552419
-50013.224134955904,-10537.279071125151
-117363.47242863104,18017.074206945403
531198.3289592743,-233547.54333775313
-113449.95184463875,14574.340132799101
-118785.16617934592,18990.534401066103
-81233.39967268889,5997.072593087829
-114239.61293173835,15385.064279162258
-105313.15261491101,6537.522643238173
-73157.76210910504,-13102.220915241269
-115688.21704594944,13350.751363818255
-90078.10236365872,-7843.01595654124
4173806.31957462,102888.39175829885
-114552.99527649258,15271.973464449762
-119553.87695341624,16592.00987001346
-115788.97505076695,14964.387056356867
-100515.27857110079,4648.546620736128
-99800.83866399027,12939.477816390576
-122838.3748227455,22088.658051040453
-120051.72750676515,20077.412334024237
-108201.05442873722,10822.10969067805
-113582.97986321867,18113.802997711373
-116986.78449049636,18752.398627739924
-119367.86779469144,18668.033368073608
-111630.08537763842,16439.511034066203
-125678.12008519971,20457.26397242009
-126674.63068168296,21051.82087959717
-65762.67388693674,2688.2200285201543
-110923.43992833508,12370.698614775036
-119594.53555398367,15259.970526516376
56567.36745152196,-80283.86513399324
-40261.67050842331,-10377.095504562982
-23238.198013666173,-25321.97133133759
-117136.30242277394,17852.28549316499
-76697.33460554272,347.9183839371217
-120843.69803369042,18526.490967650912
-114837.18397617043,13907.687704792237
-120957.45843048999,19523.970432268176
-28811.432970619222,-28893.589707423846
-126664.77638506544,20867.6945963238
-124183.17706565214,19153.939119559775
-113793.90975550303,14898.910491356732
-119750.45528427011,18412.75485597807
-108875.39379624426,12308.974580975722
-67119.84849132728,-7827.624293667952
-114526.98370810396,16222.29749866686
-127507.17075389136,21632.556752806013
-112212.78352357858,13134.690456841668
-110121.64547886586,10724.8031384805
72356.98049169585,-82154.6260424128
-119276.22265677282,17092.889968059986
-75204.1921266557,7846.354995251186
-123529.13609947707,19023.991307149434
-109262.07278959412,13843.313929443235
-123581.69403851827,20149.192314258224
227766.99512173823,-137041.3989346085
-37233.42115370477,-29908.27705314799
-66763.39510615931,-694.6597054268059
-125627.19172317535,20614.444758713013
-102304.49679342519,6152.442247826893
-116885.97115284626,15026.602882916297
-114531.24004370825,16194.692082506364
-121930.49404243422,19485.659010599782
-113290.50002630579,18174.232126043105
-118495.17853552083,19111.51288384003
-92997.17216823486,3765.5087719408875
49855.69759162901,-57083.719856214644
-107070.95070177075,14183.63960050693
-125571.8356515154,21382.217166714443
-59579.54601794577,13079.727722133677
-118311.9357186619,17037.684727522697
-122063.33514218434,18577.145487535858
-106585.67089040478,11918.224845121882
-123968.58147051542,19076.657418598505
-122712.73554774917,18396.642069773457
-88392.37439610611,-443.89619411722015
-123314.32699290563,18400.723806533224
-115890.56492471558,17487.11048554464
-121489.65490162393,18640.589262449575
-4964.334512124726,-29046.439090411885
-111509.07266183442,14809.992383929524
269679.04441933386,-114427.81542955252
-47292.321828092914,-10762.925361632711
-122223.98880336579,17854.985441528923
-124035.36058073296,19009.360048905317
949206.7333220901,-662850.8530431319
-84338.8990080188,-2551.179572861438
-81914.27000599512,1288.313206990595
-79502.88055493918,6639.503798822925
-125901.67529542751,19860.639089074
651817.5028675774,-248259.43059623422
-88403.67355694264,7279.207891383947
-110819.27113775257,12542.750847010975
-87098.09411268026,3574.7317743848253
-103211.12582669058,12682.674535226535
-112664.69178925118,18350.687235386686
-6434.47894522702,-25086.45329536902
-117302.54097600938,18990.094025833358
-125310.27895347783,23073.988793351517
160764.72967155202,-65209.173903455776
-113648.48166342627,16195.634466526204
-101929.11225280457,7862.041216863328
-116862.85036010382,18581.707443886495
-52659.666585297266,-8630.537259904711
-44627.93499723109,-14486.576204867211
-55970.40092373827,-10079.485490231302
-119828.41313984653,17583.06680283016
-88786.68549102277,4739.834846081318
-120642.54489577127,18025.578582317088
-123261.55195227863,18788.16938299097
-126886.98590816927,21261.180216639317
417371.41213209066,-258195.9133775442
-113633.68207714519,14895.828814225577
63315.02383812751,-51440.42782074045
-125712.74348478664,20928.542920558604
-122118.58441476323,18806.391328423553
-115838.24539535378,16924.37283542124
-107297.3149951813,11125.546298055744
-64690.10967780738,-798.2119101788558
-113742.94824799271,13579.398846661896
-99506.07211055054,748.4248614038152
404569.22046508547,-114272.31922840799
-70499.78407478309,-775.493282094314
-123840.07293540645,21576.083543013745
-118914.54421665419,17625.431434560996
945909.599709435,608014.4017416461
253125.25525260845,-10319.723175865198
98624.54968356802,-85522.4968393408
-125805.50308187868,20802.67901003436
-112770.79375775126,13161.71991009296
-47446.993337008316,-16232.185713118553
-103055.39242251651,16651.954196102597
-115128.38603557485,16066.171075525266
-36868.25329675122,-16136.870191229813
-98414.12951957053,9962.211223263954
-56926.97524889356,-17451.57815513701
4937.702114846979,-53951.97459342359
-118427.65692957903,13979.033156606378
2365833.8344253805,-1173353.319172517
-83195.2999786489,-2808.834261068685
-116130.11475152535,16099.828708556543
-119236.14517597076,19005.65719758445
-98290.3928890736,12044.54255842527
-102519.67182222236,16561.12823642458
-78584.07873860784,5170.272349895324
-101639.26171240395,9883.402947158804
-121200.2893890193,18625.869912369344
-118679.77485001412,17690.15652444025
-124353.56242817394,20052.092950193437
-44064.112918320796,-20961.928311016134
-123031.84767394527,18899.028296849552
-90152.86180028215,5767.564544304736
-118490.26987031876,15370.31917712633
-121784.32340059376,18904.769817873148
-82422.44996593831,9324.686192718013
22207.57347313354,-51070.24473944035
-123827.6765097528,18696.009063951144
-125385.40458098089,19222.65447502035
-126699.66418131806,21108.454202742818
699473.7576169616,-364824.79500488157
-123066.30505683151,20337.233912180338
-117661.90997988259,17012.35460823373
-118339.479779206,17045.33033894083
-118154.33767079869,16375.470196176746
-117054.0144915477,17034.91360054438
771846.9838952193,-470430.94234097475
-124720.1560338191,20384.505449045002
-119282.18898424835,16200.203915043181
-115483.42854874591,17843.91336375548
-117211.00154121174,18254.340139813827
-121582.5820555294,18445.133058149488
-102655.40453862559,10931.166876585476
-107305.80493937318,12408.425238026002
-124989.75369827588,20206.84151579297
59750.028652323424,-56926.66426491876
-64753.52820680517,-3250.061450913894
-127143.48734013484,21206.275098158512
-109486.5816266202,9138.550766746443
656075.3683334354,-13089.659110331886
-101803.89680203094,13374.833070674824
-110885.01502635625,14258.15073833766
