PC1,PC2,PC3
-189586.13918679254,-7526.581975900015,-21941.38990296896
-192853.25644795835,-751.940503753253,-24536.423548413495
100727.98900785673,-33067.163530057514,-7617.259961338448
-193529.74077662942,-11546.85577038234,-27668.130082986743
-226649.87428331605,-2373.174197103269,-22842.619522446286
-228426.97580773034,-2127.340262356575,-21270.863681434905
-222206.90981201077,-1488.2276456661361,-19546.555520081096
1248881.8615959287,1697019.1181302958,65243.02311563847
-221289.77482702673,-6836.687807962363,-30825.610424354276
-138346.3648811319,-3835.027628248214,-19253.295752722286
-82293.82219664691,-24726.60056581548,-26040.854522605376
-230151.80054697685,-2420.945525279057,-21587.18286372321
-214670.1799923777,-3138.746896627135,-15696.702550033095
185554.28564647565,-22888.45780380213,68801.1741734598
919080.5820344564,1322972.522845751,86498.70914818549
-218167.02076251767,-6682.10884141337,-16319.869258239785
-175510.9463751351,-668.2548101230519,-22922.779524202077
-189918.44052299843,-18874.881974073072,-20428.77171716211
-220718.0268062143,-3437.701134551025,-18151.25209546898
-218327.7341690323,-10047.307322022754,-33439.62992172783
-168613.50259933254,-19235.015376319476,-12536.833101930142
-219983.00775177512,-7179.094401642853,-14318.0678553971
-232018.199138784,-811.5476177802695,-23586.385539514224
3210127.3047882337,4101134.6544218943,407681.38636246545
-218569.28937803832,-3799.8140621958305,-17265.231032514013
-218291.1802291609,-3989.8334712171204,-15756.049938475808
-198493.1300943817,-6605.745170988952,-7842.956846763975
-163994.4250168224,-21809.063277520672,-22208.29434008256
-179638.4484946765,-15514.351990761823,-17163.999086692256
-119851.48631935864,-32642.47045604146,-18336.018620859697
-164238.4376020666,-22161.318861145468,-33616.64092281878
-222642.98618967884,-2556.195499998067,-17976.938565260363
-159308.40281492175,-27002.57298233296,-26010.028071460074
-222416.7333685984,736.3587094544001,-19020.44522175668
-226473.71914337992,-2553.1604869602425,-19265.589466636055
-230244.19159420783,-2280.869078697701,-21211.362256906308
-194074.94862524202,1968.722387001762,-20803.314841530868
-223004.98064921823,-1081.6898820626106,-21191.106102042453
-224856.84032876257,-3818.287747248315,-19437.152603001858
-125700.75211805562,-31940.298171049915,-19284.084328734556
-221286.1592797926,-6194.355298317787,-32165.33086893491
-159091.67338392982,-22663.31349488315,-14783.224128230047
-146726.30370249596,-21312.489548086105,-20036.722565786575
-222055.54504554567,-5948.720228757069,-15687.312625033646
-231315.9906819079,-2417.2215552007215,-22103.56584513027
-207577.80532528,-14489.324430911953,-41792.18505947369
273688.0072474475,-138177.5447545022,97796.62455973943
-158643.09181517348,-25475.703639024065,-21730.538554442894
-226638.68202159405,-989.4172493904861,-18497.985552075123
-218209.08246168683,-4047.530197149252,-14207.923939636943
-217849.99877042184,-9095.661275527173,-12005.18543672159
-179154.01692188822,-21671.334348947872,-9050.000090936628
-167322.83989002224,-24070.923397677492,-26381.25696396209
-229204.8401698472,-2988.640544623731,-20464.327804857207
-222722.79035063976,-373.2712572322611,-21581.831748563593
-71838.23810584206,-834.8063622054898,19573.349680981304
321476.0952549189,525177.3566353035,17028.01976498395
-229186.6983387237,-1999.793533302663,-21025.316706992715
-225624.76807404796,-835.5919039057059,-19658.34737895494
-174674.42631286546,-18607.024139518235,-24919.34995231388
-226734.20063668877,-130.68025763807748,-24311.92175668194
-215876.57107747046,-2140.137234693744,-21712.191387541177
-227920.6064696915,-3318.0661071073105,-18860.674459010264
145262.1951701529,-18430.59973627286,-51464.91711457852
-218136.32213733776,-7121.237795251007,-14209.263734381804
-221753.11731902117,-2305.4546731927917,-19096.468517836176
-220951.2278216308,-3972.966372667315,-19270.943370882873
-224217.29893150838,-5777.351083840209,-29289.408441530337
-26644.663219103706,-46062.64932265324,6069.737021386925
-218936.41179125107,-4300.202862703897,-17713.039737507952
-227765.83175361654,-3593.596304273571,-20587.39022522288
-194797.8862682238,-11384.786453221797,-7498.119398290952
-231652.21902169922,-1482.7934855192843,-21842.806762305532
-229929.6456379629,-3132.2061876340877,-19759.55430995646
-222438.20374822576,-5336.8689142782705,-14989.659458908156
-143158.3737835405,-22164.937506668062,-11675.631647700928
-230110.199614687,-1658.3861561469455,-21515.050066864118
-227292.04911469578,-4158.991337703089,-18232.03325535734
-219226.0762192246,-2602.0792227497395,-15986.01086222152
-225265.10113674938,-3485.8591246616697,-17319.909922864994
-200011.127389219,-4095.707071225586,-9591.925965506629
-157375.94337353983,-15201.622206562904,-5748.303294569912
-182829.61859691906,-5808.494218628642,-25092.558974047613
-229027.6842305479,-3098.6207618172266,-20271.949110635298
-163084.6964570018,-27957.687944471912,-17577.721452915917
-229943.9969768708,-2973.9776195354766,-21117.40477558031
-232183.09456877282,-1619.6445305556033,-22197.61437367669
-226928.7082667618,-2384.8814565216767,-19802.211186776014
-78225.39720391957,-34840.9979905179,-37343.677471917326
-216572.86934318545,-5566.484395693526,-16586.301370630143
-164094.4851765056,-19451.316156613833,-17486.749400049965
-219742.1703601999,-5838.208657186512,-16325.366553535086
-226817.32883015036,980.6059362153752,-22462.20796125327
-38981.39258807426,-32954.45107308807,-7437.806220493188
-218484.54402148878,-1657.7778519081712,-18530.9042432098
-216753.52889004955,-7524.11608373374,-14327.446454758816
-221259.45289997518,-2018.9485419413818,-19078.01467077717
123500.8045925078,49918.27063377987,-44891.4624105309
-225906.86661992688,-1266.514648949731,-19841.630288223143
-195386.68524914753,-12901.45954712241,-13329.877103341498
-225980.84822630574,-2630.625526164616,-20331.919531843985
-203926.16909724954,9001.174991888813,-18648.95431027357
-177234.82294179266,-27191.308234790315,-19835.628373437048
-91068.34459901784,-22594.696265512248,-11340.174042008783
-169302.18932538584,-23958.315238725012,-13542.510300471153
-226575.0708065461,-3542.0661320185095,-18646.27628380261
-195443.27007459113,21098.080555131695,-18085.751180995037
-227190.53151029162,-4624.205242766076,-24924.41321520772
-223453.17583034147,-8062.506622901419,-17910.65047924278
-189781.11926607287,-28518.750043495522,-50063.55273576436
2715341.3371114894,-1629835.2189975649,960215.5316816146
-227019.10345371554,-292.6355697365557,-21788.289580831726
-219397.7751700327,-2304.964487560294,-17175.935089365586
-223291.81323856482,-3840.6055835720285,-18622.337385926396
-228827.79527255497,-3959.8945951718806,-19339.77225268232
-185396.9627159568,25123.05292352042,-30526.885145118293
-217230.1641175491,-5857.408741435822,-16491.0674580931
-213874.72389580315,-3098.1119480129387,-15287.032363004526
-229672.36925232614,-1666.5514204296596,-21529.42622529761
-156297.226856062,-14448.768973321632,-18774.990999962756
-220290.60204488607,-8037.162326929516,-12137.420505660444
-223642.27829036492,-5031.973694465466,-16601.45095917332
-221535.12694744606,-3104.122259920762,-18369.60092532713
-203788.95656251186,-4228.101028364411,-11677.380427621709
-231134.34766883872,-1759.9469432751093,-23038.707154289208
768474.4619587766,511255.6355722136,75616.55161639366
-222065.18563959145,-3032.1381430433507,-15596.036536912998
-222120.1696415021,-4894.510799285057,-15680.937775470004
-209478.79385508483,-5456.946175632484,-13065.705834355884
-141510.2677648582,-24256.314698417846,-20131.25300615341
291591.0949141232,145356.8110016158,-8382.497095419496
-32135.22348097057,-25613.916185235623,-19210.630613454727
3410040.870998073,2801921.732924018,511205.50038878084
-141580.39781112658,-28660.804228607267,-29418.04442343633
-205257.64741682622,-2343.166499666316,-21206.610493064854
-109124.80017136905,-34613.21604660688,-22432.16351039499
-170027.63424333377,28095.085050611095,-21296.05328548702
-226660.7071655046,-2654.2342022391153,-19193.50119404574
-218142.12700631504,-586.5673042762743,-15305.966366939982
-179586.0398428667,-15699.05698390158,-17003.756756588136
-219226.66216117068,-3532.888333136863,-16985.061928930434
-159805.90755223486,-20725.27472859307,-8706.4066811082
-170719.30214094254,-14953.21496853287,-18941.185346383536
67627.7488263348,-67359.98643982466,45638.25056772871
-231073.78719324918,-1250.1801781402442,-21809.867779815762
-193987.9824265974,-17590.19743319588,-18385.741275535154
-227019.10622778576,-4123.6894030464,-23260.37084527471
-230179.1218570449,-2827.078709442509,-23789.842260669255
730591.1978636378,-163649.9410707971,27590.07537457484
-219714.94085551126,-2403.048787086392,-18001.547947144216
-225222.46634222398,1439.3273270196887,-24456.202129537156
11066257.282910293,9305519.684683133,1480639.0624810916
-221364.45123190442,-3657.606506307801,-19170.88811487079
-226358.8940771655,-3159.553496078368,-17955.60661456644
-222964.64695631427,-7418.311419169982,-28302.526948250168
-138284.12231024442,-20834.816824170473,30150.458260847332
-226511.30576672262,-2209.570859832591,-22149.169517289884
-228204.38682313514,411.3133977539966,-22909.19290966295
-201886.35530170792,-7147.23839873836,-6901.896606974729
-222240.52192539422,-5716.5463159396295,-16960.419462227903
-191220.57728750544,-11832.972138839217,-14833.780659002012
-213846.86599697667,-11206.763804779077,-9571.77314860228
-55156.764920958696,-53023.58015420511,-30522.576648567483
-217909.02387151986,-5484.586791292322,-14633.304080017917
-68214.6270720418,-58086.53702998886,24032.140462666244
-230696.18643919475,481.18031784466996,-22046.63880975739
19998.521304681548,49963.01086506283,-10454.560102122698
-230624.14082721548,-1329.8828542673996,-22405.566609075482
-137268.99869740196,-35796.35675172016,-27396.57949882202
-230146.70246894425,-1220.6101879012047,-21689.778055556533
-226214.81726492653,-3023.6629641576806,-20139.778876528027
-231472.10535006513,-1485.2496843314884,-22245.622099676
-204226.77913650378,221.29087202413155,-19718.13851974498
-226942.4290291151,-1371.2720108340268,-18846.7167836213
-207754.17449368176,2179.223890232403,-18607.1245532623
-218433.7226245102,-4990.299334550984,-14573.791853113571
-206902.91687361867,-3223.794982830377,-12596.59970796907
-205118.45827623893,8501.879004257004,-21413.043444723186
-133294.23607423902,-24893.911438149196,-20501.340283640155
-211311.31633286818,-4760.433539492768,-15879.724394151535
-151868.04367715112,-26949.206199334123,-27476.173097801857
627419.8134351745,-399949.5303161787,218169.49260134538
-223695.2990997391,-3447.6574084234967,-17047.640768212033
-220496.40458665995,-1040.7711110428236,-19369.399997224646
-219572.75439414493,-4742.8822424367345,-16315.94081167562
-229111.19230771525,-2909.9948268973135,-19498.46027602882
-228149.18841623695,-2097.2461524590713,-21814.338789427387
-165065.4633115041,-11940.023321777602,-9312.737935436127
-205941.0927388641,-7228.71545034861,-15915.049824798201
-218807.0342016909,-3512.6740181614755,-20979.17542626965
-153378.93361186318,32505.732432318287,-26473.754382116647
-98640.30698924226,-8601.269181816719,-22547.396910532905
-207953.26632005646,1809.9487731957665,-21231.705301877675
-217384.06993073385,-3607.8083245619828,-18609.250692453934
-224401.5467348012,-561.3188635923509,-18750.921868992715
-211424.3639762294,-5843.175266363932,-16558.957342765236
-225022.98472497362,-3684.8172186130996,-18197.76619867476
-211808.35455547008,-6462.0818124072675,-9998.476324117564
-224868.82347245558,-2863.7193685093544,-16978.33043099307
-184635.01872739813,18342.30197477933,-25338.805443773334
-217277.56044336598,-1184.7805098902022,-16125.84451886002
-229827.10908670726,-2715.979105732561,-20885.65486791631
-224415.03052974743,-1415.720888843836,-19436.265853909325
-174367.63905403478,-9197.860497077665,-997.6634531734344
-79488.16937301462,-29021.25553108314,-15565.331042797627
-224482.3529091432,-5360.144672062206,-17507.653874951407
-170831.03555068243,-24285.280966808758,-11744.266575536558
-224730.0996714871,-1798.1321126567696,-17173.161310297077
-222364.19729701788,-1592.386391514323,-18925.084718134905
-117238.0095120064,-36728.87690573546,-18950.306971390008
-212424.7067262372,-7972.091140469845,-7855.658902637948
-54790.75346513098,101705.37894672228,-43096.76004296184
-112503.0103361793,-5904.4227809270305,2995.807563143808
-221916.60862464877,-5658.234642802108,-15293.636732349289
-219747.94406865613,-5582.8569041843475,-15914.77497510425
261395.15992259324,-164289.97585996657,159132.62951813673
-224616.96816079516,-2268.9667256754788,-18838.753418438348
-219746.93746657384,-2216.69152694586,-16324.509451093778
-169283.51424639407,-15275.490108411328,-23779.116929435702
-159092.0994659484,68430.00917094508,-8577.969020895089
-228044.42466226473,-3369.666830059503,-18363.142312856064
-221837.13532937382,-6647.922715754777,-27015.103460621882
-223628.6431250417,-7291.727475021474,-21003.490932908
-223116.11837701636,-7353.257312404086,-26304.39466243801
-199595.1137890091,-23000.83164675894,-45293.73732538473
-163867.17648973758,-46200.320192770516,-70255.72406286714
5216367.071496614,-2661883.097689226,712270.3909112174
-202219.55400517388,-8289.233483148344,-19199.13245291834
-227763.5115119805,-1897.5123240365206,-23671.89209959697
1599180.4653805066,779702.6364314952,245304.34600864718
-184633.91959311755,-12562.489495626938,-20291.20096682335
-175457.78759305735,-13156.946551852645,-17936.577734828184
-197069.08182672632,-8534.539359728386,-18639.114581699097
-180420.7620311472,7058.523675830076,-16783.738942744232
-227106.02982999483,-997.1727201169109,-24522.376241570335
7207581.748394571,7767689.720507622,987655.4497811915
-222437.61763339088,-846.291455343582,-21501.122527915268
-223828.5234293885,-4187.2435947767135,-19492.741502557234
-225169.7052322875,-4186.097850293503,-17244.85513884033
-227576.72066266704,-2746.310579819122,-21054.237746566694
-149159.23373513695,-21888.76189547655,-16815.852440266823
-212904.1953591631,-14423.487605704793,-13396.849068885804
-224576.11329942947,-7266.532969147117,-16085.365096800948
-193583.90553803355,-24204.177391754798,-57959.74391859125
-209667.90013235834,-16353.113606745595,-40123.00073935874
3477160.588383086,-1017191.1376179383,433108.32193038374
-124573.88021771339,-26176.07245135605,-2546.511704104101
-225510.2552526365,-4697.947867392292,-20100.891940921356
-228354.05471967233,-3720.4057117033917,-18811.235362829786
-215304.49968049652,-917.6014175757508,-17548.677131339165
-140435.57370290684,-38258.33352629762,-30762.60826356664
-174255.67961507302,34368.62213911278,-14381.4698520644
-225558.626043921,-2559.9931329134847,-18667.858180740102
-228501.6466700968,-4391.05367129451,-18574.33048406794
-231075.97714763548,-913.0206836640697,-21991.729416852027
-229265.26380306622,-2541.0587545405556,-21461.966430943416
386380.4843608913,-180002.93796847184,196664.526583161
-217807.51371030151,2282.265833121569,-17028.093381761115
121267.30151564852,293405.53710190847,-25044.847120060127
-224889.47667671827,-1255.4783311150666,-21404.011946626586
-230117.65105353386,-3434.3306458923594,-21815.508738150984
1179605.9659454022,-211121.984046641,362991.21745884797
-218094.65053523876,-6495.5392378137985,-16295.672595931144
-218574.1563784134,-3131.624295091867,-15663.644785239596
-228298.95172392792,-730.2116662426656,-21911.44309128654
-225761.43852859852,-1663.9475943558646,-19406.95876862585
-228438.8079096066,-3160.9943927504596,-20016.3235912443
-230643.35461669098,-2389.2329288080155,-21380.217808101883
-222307.90664529495,3388.4747883548443,-22701.698295341303
-227749.78210229875,-3906.7357957238437,-20628.28761793289
-173200.95819638454,-26833.558256868622,-19228.013792544316
-207798.8085273408,-11317.813552768741,-6560.405953455178
-220958.9583131747,-3553.1940563493044,-16310.297562759935
-219200.4496566853,-6423.84737717653,-13203.660952526478
-227366.39580497154,-3867.706748873232,-19406.52530339119
-230857.4993335833,-2245.0942883884245,-21549.638869627554
-222042.40365639207,-9266.9743909464,-17602.36918824847
-196303.9581311545,-21543.92124075967,-53090.56379118372
1745565.482609042,-1139889.57613727,111896.41354691552
-223178.12193302627,-6852.456640719526,-28621.243422644653
-226840.24644662565,-2321.3044569613503,-20024.22842655805
-111704.21880471478,-19321.365336108716,-17730.39070361699
-198445.30987413944,20232.830748388027,-20214.409016389636
-195074.99238898687,-13267.508747296217,-18736.608779411014
-221439.12233310041,-2987.53516887873,-18446.333488526907
-215804.99572688024,-5375.3281524393105,-15142.316684357096
-228312.08132000727,-2589.7292514244627,-21565.044193606434
-148045.50148898154,-8412.192340871161,-16940.189812135093
-215887.42688665024,-10875.556441376035,-34177.7444611725
-164681.6726034251,-19695.799814549755,-3611.911156802431
-219085.99639543126,1503.6597000522647,-18233.615758196545
-203828.71241115127,2612.151770178836,-15063.272903329707
-218431.0463712029,-4062.126029945209,-14685.800367816737
-230643.89913717282,-1638.6211117309854,-21760.20174905806
243568.90146704493,-103779.55179900928,17871.037893185505
-219876.8996202198,-2964.287161597416,-16172.801916054588
-224831.90118172817,-2668.2489965552327,-19545.75106496655
-217322.58578964934,-9019.715868096006,-14800.082567754684
-133351.17544853402,-29267.669477132917,-16347.451863669934
6227961.970272597,5646951.944542857,-304577.82766276685
-128893.32625279756,93635.69186384289,-10173.584175355809
601965.2828482566,-225092.11918130526,190432.34666059384
-220875.9054248855,-7051.77097231156,-12595.861139053763
-227901.69162376403,-1683.8103544809544,-19690.265972571196
-227005.6455309761,-3902.860828008431,-20163.484001901423
-218673.73579896256,-1544.4314835220239,-17922.363907926938
-206595.73142835667,368.2543652567948,-16404.747369632198
-218851.84254520075,-8832.88275385246,-22892.090817436292
-227347.38441872082,-1802.9391851583282,-20268.455718801823
-70597.81401905153,-26137.40746159574,-37140.18479324749
-98170.66808913823,-39600.59895051391,-17155.345687304154
-230046.77760354755,-1190.7622423575197,-21704.82758816098
-219783.2054749521,-3993.2005684356386,-16299.960533335754
-220873.37313821845,-6211.898716803673,-16964.917580388672
-216057.10230045355,-3065.0757747937764,-15689.540639511903
-220202.5039491188,-500.2768775793523,-16340.102177383473
-220622.85040991844,-3206.782479224767,-19786.134217916406
-230640.45863420813,-2063.5328048355677,-24029.22553639534
-224991.9465203973,-3737.6972291626766,-16932.29224557143
-223540.5757308522,-5098.34279372887,-15187.370092911451
-231540.66056172727,-1136.7526586735235,-23448.2117413245
-229516.8736805595,-2385.1985566660005,-19673.528782308655
-230990.96370670528,-1261.9225617384013,-22292.762065756342
-207197.34336138226,-4103.699158270072,-14205.368903628558
259245.07755878716,-25627.24892510214,-19595.523552813065
-114949.93826298667,-26206.005746692856,-25497.439179424182
-219601.64813689733,-4670.7401059357,-15809.00211710553
-223300.63974865145,-2887.780366029631,-19401.937259810544
-223830.02898901943,-4702.100200354496,-22014.830142991916
-227758.4846385715,-3257.734283872068,-25488.312552491923
-229571.91202097223,-3109.693655078512,-21517.47839284758
907078.2796616455,-142771.69432176277,36125.596037194555
-201015.37370330963,-9839.977657731873,-16050.402428539735
-226306.5489327133,-3041.786582591404,-18759.33402579386
-208945.85447555297,18532.41436304366,-17777.378654072294
123466.82230377497,-77312.03052259218,28973.1440588222
-225767.20912154816,-850.621780794788,-18675.914938686656
-226362.92174202335,-1483.3206130779809,-19129.18232496658
-162819.55069400457,-9839.003023659954,-19282.856180944258
-229464.16405275348,-1120.2527081017229,-21292.052874977227
-219590.6910726643,-6647.66887695121,-13088.810089123708
-217789.45155385218,-1340.854338281018,-22484.421716473633
-176579.7925976982,-11454.815347723843,-26024.33387656349
-227353.21620475056,-2644.1271823619004,-21938.512572756517
-193905.15532747723,50537.382611372115,-17220.567858390226
-226104.27700462154,1850.2538553943095,-21643.95634148902
-174142.40577312704,-19970.015906555444,-13242.908621450746
30375.453932217235,-56159.68360414859,35157.4851231557
159512.76502275068,-20049.591168523395,-19847.408206866574
-229808.6452705098,-2518.630191845798,-24219.629402519004
-216367.43291193518,-5640.513204545414,-10507.805266678839
55182.64955536215,246581.73976854657,-6039.542684079006
-223707.17627466936,-5094.438869306129,-18717.927966016498
-220122.14355784154,-8369.547457173781,-12071.632807049786
-229749.05550883285,-2825.4635865884115,-23605.297728173453
4137121.055141693,-663803.5737699755,1378822.7999162155
-224213.88271126073,1221.2053992426681,-19559.005081214564
-227960.56947391314,-2908.0141850584896,-20007.8325927005
-221359.6915205004,-6677.718362002738,-15408.876793518777
-218185.75250781028,-5319.150557719259,-15640.351280131556
-187080.07650189666,23146.57269196144,-24469.8633873696
361145.7777473917,289217.06180101266,-852.240237749771
-210879.81820275675,-5635.70547409778,-11871.897108897383
-88118.37598845665,-29881.923358974986,5159.032762062674
-219682.3482762306,-1850.096313761485,-18577.232297978993
-231100.389106616,-1017.3790036698616,-23359.537563777056
-189297.24061765108,18398.814959371826,-4219.678300351974
-230877.50065441514,-1950.3710395339194,-22001.44865239094
-135042.59310414048,-22723.32537771256,-18474.04297851884
-223171.15360615923,-1149.4828546601184,-18499.342001150675
64758.25899098706,-85769.48515271288,34064.36579848017
-221737.4977989954,-184.0879294626668,-20756.48787123523
-178665.91209202522,98.14592451124645,-19625.74455091606
-215675.46796074437,-7706.102993569924,-12219.970357380897
-180424.4398200241,-12360.3895185514,-13592.886734110012
-228049.48529491067,-4885.369139687611,-17614.96414970119
-228827.94491398174,-2791.1696345479386,-20030.7331899849
105595.12657236008,329716.16598952556,160.79214961779144
-229440.23076718632,141.82244005750204,-22688.659388233016
-228115.19882896976,-1632.087334862649,-19332.11771953095
-199611.5346706651,-7754.017722772132,-9751.470112898953
-191839.93914877894,-9644.942580675703,-14476.004312348663
-120205.13586651949,-41837.72312671848,-21421.788427394615
-225526.46288660393,-3471.9548793327654,-17158.097362579327
-212430.77205700445,-2292.536552225637,-15286.079063939233
-223972.80527685618,-6094.403685149472,-15488.715080318296
-226285.8745279748,-4669.9875924237795,-16712.158155010584
-229433.83991475095,-1730.897526924809,-21047.199578971507
-212920.32806779447,-13728.597620083103,-39594.459086226234
226250.07176565813,-109929.43384160705,129783.91409698196
-225295.52608279785,-4361.564571270039,-17847.77845471492
-220322.8843971776,-5916.377410870126,-13879.618537894103
-209518.91501420384,-7678.65984739621,-10217.205395575103
-224975.17858066707,-3487.470096629401,-18169.99619008308
-218815.8165003356,-2644.0234759284804,-18627.280658834105
-214765.77577777905,416.7334539365462,-16062.027133779102
-229953.47119778304,784.7246601048038,-23233.06069337582
-223789.42007250362,-3929.8104178390645,-16551.773669926213
-182777.47013321496,13370.573244179042,-23751.398491269698
-222034.48801013926,-3840.574096098337,-18234.727292978292
-230442.91556053344,-2022.5249308107177,-21295.16901932219
-220581.13388240198,-6126.4625939205025,-15941.603817790683
-230870.13657602976,-2092.339983206592,-24062.65238759511
-228889.7570959095,-3040.5069234377547,-18864.101157304634
-231591.9247748437,-947.1385746461542,-23076.325507720794
-223549.58936539135,-2415.2328168489694,-18888.592344627745
-225911.57366590956,-1174.5400383599253,-18387.37597789427
-211809.8380163906,-4846.2281897927505,-13891.813840649762
-222817.31675775486,-2647.8024512654724,-19694.95364889806
-222552.18768075595,-7119.676311093166,-30128.777075308848
-170686.1269598224,-25802.917956036883,-10914.79603190302
-160752.60211366098,-24877.5644365427,-17110.689447619814
-220498.54520910652,-3384.6847186576892,-16025.15726734757
-212180.4094715432,-3373.735316267393,-13923.830603965947
-172858.24604576323,-21674.579303315986,-18601.430745502767
-211505.4470812669,1627.40911539859,-15417.260482499876
-220003.53749507404,-3179.694047927274,-16468.30230293863
-157818.80132922038,-21850.4946176165,-12404.991468723092
-222921.1424326114,-3188.822076151842,-19551.151074622823
-185996.92156864397,-15798.390269991736,-17021.145068298756
-218819.5170956102,-3577.372487167745,-18969.721403686934
-158260.67634287482,-20016.67951715385,-25769.974348855063
-188197.26324399072,-13822.368024630363,-21230.165313559348
-228563.1899427549,-2046.6774932155759,-20698.579085958532
-229679.25809672216,-1378.2235128667492,-21279.001636753183
-208339.5222252448,-14866.728060746707,-42542.6501639093
-175811.00147698665,-22663.276657992425,-8217.66024895733
-228480.72614752818,-3054.806575140468,-21433.00749155496
-230130.67640361012,-1580.6673473128308,-22890.071192381958
-168164.02890171617,-20863.588001000004,-23344.318142580538
-164760.24349707237,-28869.3545840754,-31349.551754690943
-217924.26364735467,-5008.846151598079,-15241.049157686371
-223802.4142153062,-3500.017388490222,-16468.82152797464
-214370.4133400591,-6682.705883871765,-11936.039820840837
-229476.6648718648,-2780.35707674891,-20186.138491352474
-229637.52040899545,-3368.9665695521676,-22675.324388905232
-200651.37893409067,-21870.60907123121,-47154.075088664686
-106864.63941459889,-34369.09007178071,-29321.09648169272
-187317.18280090345,-5293.232611763734,-23276.804610195468
-186995.454068902,-16951.21029998391,-17677.567637328248
-57693.08683746299,-70892.25718016634,44480.93257929897
-228643.78353302716,-1602.5844526379324,-22920.39769875809
-227001.76120485304,-601.9084644387874,-20513.82008415281
-223964.88951959688,-6981.638487466123,-14264.54756410033
-229592.77523841543,-2258.6973467177527,-22851.56389910563
-142071.0684438998,-58270.68995873774,-100247.44049774727
1027621.9896596117,-425617.67004057334,54151.62088493632
-224016.10662065717,-3486.3474440946434,-19542.511008115034
-225959.20268379728,-4142.725587597666,-16930.678140991444
-172100.25798608188,-40822.02903611596,-26487.424046756896
-214496.846547009,-11889.747617130308,-29419.794591954676
2783444.2234611693,-899545.9914268286,588550.1417349017
-164900.37035516015,-14732.625643899153,-13752.623380754023
-192698.52699367562,-8268.818470474247,-21359.31894738413
-206041.0764959135,-2733.6131538489763,-11159.937730531416
-228838.3225086399,-4337.6818270446765,-19045.927028432554
444003.5198411861,-232067.18699481513,179132.42456384524
-173172.45810158685,213.57967273453346,-13365.827423063687
-230077.46733120552,-2900.9666243290376,-20009.216675409043
-153401.08560946555,-14028.749932773322,-23688.976517707677
-222843.3169320742,-4077.47463841935,-15325.348070283297
-232345.7630343201,-799.4847553117478,-22566.283564404097
-191567.1861514027,-14828.842953344913,-15512.573663881602
-93990.29812506016,-26822.345161822104,-26307.60110192974
-211818.78113916586,-14246.297026399952,-40737.00961598569
-151894.5373737037,-6930.06445402246,-12407.782089748396
-229871.77237739283,-2325.1685750868073,-23465.20903642455
776127.6203681869,1183.0071245225704,-75536.38504996231
-153914.88266192697,-24503.81365974521,-21415.580191694902
-214787.1866052249,-3197.38585328149,-16180.492397133592
-227972.5109454852,-2440.0154844239855,-21348.845434382813
-166673.43548398267,-11612.289597815137,-24525.38165879974
-178428.51182322184,-15474.022448135482,-16391.05333540447
-211666.27808736096,-4696.513078015754,-10571.863613978945
-220894.2177936313,-5280.7725485848005,-14390.23434426981
-57240.07220148895,-23107.321374137202,11240.215552292208
416005.29645961965,-36577.7086913201,46215.521061090185
-157224.2583884744,-4231.197684698935,-18796.39628555834
-203376.16638001864,-1469.2538726240368,-14326.747837012268
-223401.26437050992,-7417.774679626595,-12192.671038789811
-229896.0509199786,-2656.8231885953705,-22529.78495223529
