PC1,PC2
-263647.339861544,15236.446175391065
-264883.5956610498,15016.019466936315
-260186.55753565964,13822.3518011601
-264273.9789287973,17252.89655536943
-260471.50124712393,16828.80212690503
-239107.12077558684,4074.8219107945733
-260452.3560135319,11424.315281696574
-264377.49931883626,15371.317923221566
-213184.9420991648,-16189.649105733944
-232036.5761392951,11223.84044091372
-264561.5760933629,14861.84566405596
-269183.7011678494,18410.20695163745
-236418.51481495044,4303.134370951388
-265151.69456799416,15868.605395243256
-257459.59073169602,16820.219390832426
-265929.1062952202,16787.95118288128
-264400.6599257503,15639.553416815892
-265726.6626642626,15232.828522778767
-266761.2513278374,16137.578261750527
-259852.77332001113,9238.358206320741
1587325.2718993642,-533654.4507406815
-252011.51307829045,7273.026246176692
-259013.0292227064,11901.966394490146
-263614.9607557052,18017.4407838185
-265603.2000382908,15063.491029231987
-177077.154065339,-33812.69636325824
-257551.44065275477,10872.664144475062
-263336.26222662267,14408.07528322238
-258579.5863133565,11467.478758475761
688816.6974301082,532177.0394160491
-263172.91815238504,17260.905421044878
-258854.05549889256,13831.134460196434
-260069.0258155254,10096.770004312148
-260690.24183480098,9042.492884303718
-260057.50668320243,10139.300409850764
1871881.8953986568,-1604469.7709783432
-214697.30206272355,-6084.104809725122
-259381.8719679084,10326.226833355635
-268287.0006891111,18537.172126959802
-136631.02393934104,-30476.48470609069
-266644.95073189883,16703.544015036907
-235772.18888675468,2664.0884279981656
-236772.88850407477,-2178.601772300517
-140803.73172499932,-50765.315387887895
-266582.48872283037,16821.269187789774
-221665.69896947072,-8667.271455699483
-263330.68086356495,14235.15410855887
-253130.71451185882,10987.779725690965
-214956.81456789214,29623.832059666125
-265503.7900708331,15272.666507809021
503710.47944923356,216024.35617113084
-269033.1931718911,18776.742424510576
-231245.1479631508,51455.163070111295
-245908.12031136337,5318.622397017558
-222457.11586706684,-8988.680730104177
-268210.11428695766,17562.73478936187
-261029.77113484967,13168.702835515891
-219404.35020526423,15995.074532517907
-262099.19439316113,12986.298081302612
-245784.83398849948,-7355.285879372688
