PC1,PC2
-102419.74105657436,-21899.146205802077
-102808.71866117643,-22783.80061531345
-103444.78620256232,-24356.087670684195
-101676.98618488328,-19357.557673448835
-64473.364428129775,-16215.369091573531
-63785.81419182705,5809.399083693486
-107893.9862843959,-27006.123487404824
-111561.64862676559,-29187.79247152133
-111796.62689731304,-28307.141935686675
134724.91135988478,-44313.99832937684
-85168.77050085523,-6488.534919785299
-109238.50028072478,-28554.563037225456
-103477.93324908549,-21097.66998711928
-64968.10864038443,6947.756243964239
-111142.63707942914,-29255.986356470898
-84361.65008659525,-7584.851992250286
-70797.07739857055,4263.866965120909
-110358.87537789054,-27704.709514072954
-105050.82183499628,-21559.83127402536
-105111.60615130363,-22302.200022538855
-109799.19602585305,-27404.20028886387
-45050.838893304695,13405.46573592661
-76678.44091376162,1227.1074514041065
-59989.59643845343,9357.745322447376
-102323.89300527441,-22712.67246178632
-104372.20368134102,-18609.90767004237
-69553.07266290211,1214.5912542394763
-100179.60093052333,-20247.560660680458
-106710.2315821081,-25661.15821580762
-111944.71923728888,-29127.21944392318
-44952.829918752,24235.89148522448
-85026.8349995652,-29611.02248375179
-105507.31628187529,-23283.97932782429
-112832.58531646097,-28263.154584876556
667282.8024369569,161328.86472709957
-111384.53140777453,-27588.801667269956
-89324.63641034106,-7117.98498064906
-67153.89033873496,589.4711972979785
-112671.01052032772,-28525.34348945028
-103205.6129039716,-25667.770733192738
-105094.96410160503,-27100.33687626463
-79168.81298614507,-3088.9419704428547
-103069.73662710837,-21060.17684061043
-100762.5517183757,-17075.28305190534
-108218.23690295825,-27604.56611234048
-103887.00038458167,-22144.70965536081
224001.04366598814,107891.26607178309
-82862.71071904915,-7623.900736630312
-104897.15226528217,-21723.848662582426
-33016.60027103721,17123.77890699534
-109456.07957037883,-28206.842753348425
917811.9027205071,-44432.02433626197
-110701.1527059315,-27588.59702519471
-103275.68342535425,-23100.066413266715
-93834.06437517339,-17018.92792696643
-113562.90944886011,-29323.69499550097
-112349.0166077521,-27816.83217744637
9218.947002546134,71620.65817371475
-87304.37947018017,-12232.933073810174
-94510.96520715265,-18559.53603856408
-110145.58869607153,-27516.87432718934
-106719.39787189844,-24534.351435338394
-107101.91176096414,-25927.42261042062
-11007.057346224537,23351.76117466483
-10503.892011317832,32017.218067540907
-63703.41433117068,7193.170441065977
-57996.76271208477,-5671.216594019337
-112413.62818834012,-29077.200326593473
-113754.39461082731,-28850.060567439312
458599.54769612796,403489.4843492411
-97512.22052067243,-24478.932139553202
-100336.2488226226,-17162.448989702745
27168.952529591115,93590.67114733082
313381.18061303534,172262.020019465
-64558.55568948151,10767.801068040786
-65330.32018585479,8965.609781997457
-98550.17507112981,-16568.100103462362
-109782.20548761869,-28245.873030987277
-51710.198911647225,23624.94861924845
-109039.4383525973,-26470.93189617977
-100925.4811832334,-19048.62112337108
-102813.17358944207,-21038.34945603113
-110030.96019773243,-26019.344902496698
-108119.41444222603,-27499.430228930236
109761.21436371641,-124910.82326157027
-84362.66727840476,-7998.649829032769
-109907.66481414858,-26857.75699382345
-115001.67814836229,-30621.82165156512
-71581.6871682115,8360.871142229767
-110154.12738649675,-27798.526168140044
-56972.22770627248,14729.447118765649
-107060.09858462874,-22777.988769009702
-74801.19525292792,-16367.765159099536
-113064.14872484235,-28720.00912740902
-76025.802454764,-3064.39439191591
-111236.94857175711,-27515.418439065746
-105138.1592658441,-25860.08751115729
-110653.63629918906,-27302.76338630702
-81839.73880421493,-10034.167609347878
-107196.54886598728,-23807.87831880655
-103180.65848832818,-22776.117682596145
-111722.1135608696,-27986.106329488175
-112229.06919872249,-30145.297804258687
480893.09435143456,65609.67387922356
-110957.22087439758,-26250.913640041046
-65758.818224522,-46714.19461256795
-66097.29063408487,7058.490992137547
-98327.34122572326,-25040.529042479953
-106370.1872026439,-23738.280553491266
-67009.55558619832,1599.8659512057966
-108753.89565649336,-26230.31187181794
-102869.59364871343,-19761.39931528789
