PC1,PC2,PC3
220752.23122645234,94050.75462741792,166439.116037544
-110416.62162050657,-26458.272259145833,-17875.87787962302
-120087.19462042274,-29208.713834535698,-23838.894163387118
-116296.73806363458,-24559.120682540033,-18219.6081425745
-116070.45301766935,-25292.624874695546,-21853.337388867363
-105251.03288952155,-24450.65731189686,-16172.393201053144
31176.30818077513,-16251.519661299573,-6329.7703913304795
-115825.35269514013,-28042.482207478966,-23147.251550001252
-105622.75309422697,-20805.03396395759,-11416.148982138535
-121185.21512229851,-28909.991364485642,-25620.08579196273
273746.5997149438,43732.99608219635,173922.05178587523
-105258.6628699815,-22856.095816419635,-11930.044347190602
-50464.48037210743,-19629.56895407831,-15377.230605581723
-118169.4256803001,-27007.445460618605,-25561.21083706749
-80542.37183575153,-28933.74241124812,-20787.54480602473
-118402.96357558755,-28572.557103632833,-22269.959639293465
-110600.07709559827,-27077.41186520464,-20135.92449326039
-118725.82631381415,-28501.74378845902,-23416.100758351262
-121475.38686649413,-28227.69230743079,-25228.042687457368
-106090.00074747797,-31987.59154313378,-22103.954681614086
-114653.10498598102,-33349.09061667233,-28992.57471580146
-89002.01330576644,-45677.703453775,-42151.57648562835
1103274.6707869326,-131288.90070336836,263988.06159011344
-121203.09527980551,-28599.29851207002,-24875.923798180236
-115056.9186019593,-28856.312466472158,-21851.590903974953
-121425.63158869008,-27814.85924514685,-24919.97909076559
-104129.58025221863,-26612.016686259012,-16757.106378073346
-115918.26061388775,-28301.035748759896,-20614.739793541128
-65636.20303052728,-28825.5975839386,-12081.249068624438
-65578.49321117051,-23487.718826356027,-16159.967961605638
-119543.21858019638,-30047.111594465874,-23851.86614982302
867750.5827448368,15068.739378591497,307679.79093598376
-115255.42522936281,-27699.621151933417,-22448.289263266608
-120481.82553811028,-28888.023930202056,-24523.07752800837
-118899.779625637,-28474.40745250592,-21761.526929366195
-119155.16437558796,-28456.40429031265,-24205.099481429592
-113159.58103442966,-24819.897708073346,-19082.27125288111
132983.94915296586,-35441.58792444013,65065.88386379915
-122140.6974894624,-29160.33581293836,-25122.51124689979
-44542.05732287619,-33218.69850077948,-11552.748793119707
-84844.39053600002,-24022.178387907195,-19684.66209097099
-109483.40091654586,-26889.573180623483,-21920.836571679647
204266.68188096496,49458.677118467895,135464.47961732908
-111117.41680158365,-25976.607295762984,-20939.441761021153
-114366.88946584832,-26795.81570748942,-19050.623127029863
-118039.65152141901,-28843.965280112563,-23445.217750978503
-118332.8637018003,-29636.486241145893,-24636.10685837049
-114927.1010943552,-27033.08305308699,-21504.263961238936
-112846.38532642563,-27486.855180011546,-22855.165991840324
-111662.25784698661,-28955.72630186118,-23985.90775969578
-114881.09954581545,-28679.45117117503,-22343.75774381335
-81036.77244069643,-28808.030018800542,-15691.524888804255
-110843.2926630255,-35948.91749440596,-32614.903348355656
229723.09218542156,99548.02035396195,96226.1325508747
-92793.44401534338,-13426.576419946605,-2732.911558027121
-30275.981233933562,-27748.052211523856,8237.614382181382
-109932.55536069558,-23944.392689202334,-20588.230032627103
-60362.98454974525,-30419.085619774396,-14488.815161469276
-64548.06950256934,-25076.20657661825,-14729.432332699156
-121249.87843493142,-30495.84565672463,-25771.679558879667
-94575.15952857444,-42165.371310837756,-39544.01202841148
738114.4654046184,295450.7093011302,591621.4781963907
326392.7964794987,532328.3264790203,114410.13038640082
-71826.84149877781,-23267.350087065795,-14437.287364180394
-113601.7132235054,-30623.831643218524,-23320.37375792034
-117174.89545846121,-30908.275565804277,-25310.131911764405
-109288.31425474092,-35519.3364513931,-31061.83569197943
1427554.3421804467,137790.45810245915,623009.1519450677
-82816.97812734224,-26570.04710452009,-24978.494715329274
-93401.00591815446,-25816.274773480807,-15494.937147817478
-103258.69599557463,-21846.745170997685,-15950.1463644433
-89292.46437543147,-22433.215861821103,-17235.050284904748
297825.94733191794,77971.416760289,146959.72537500146
-52720.02676149894,63479.12197864227,-13912.941330284595
-117541.73177990488,-29643.442823099063,-23644.49041692216
-105279.59742679223,-27091.392674701863,-14757.775069556183
-116097.93262576798,-28412.86481817457,-23326.335408081897
-112918.81047960516,-27180.947921222352,-19698.665271939633
189578.0943351019,43379.07476698802,138225.5413321666
-14752.292556226646,-31501.216234738593,-2203.899800545845
-105399.24370913279,-27902.24802937805,-18878.099642430803
-27563.495905827105,73554.73480155277,52096.31723021878
-120511.13826039189,-28671.330277026907,-24455.755532748008
-117911.9796566675,-28648.099406598012,-23347.58776679093
-121446.63060734878,-29727.428288503626,-25772.324100671085
-11913.737034314981,9846.980607432066,31843.518011761997
-119809.86103771346,-29802.521535975975,-24759.747336219505
-115673.47779278291,-27961.34241034974,-23830.78159303893
-106937.36718426493,-25010.58242426528,-16651.89962601969
-113977.80810006088,-24451.71309391304,-20660.852521561443
-118161.27900511096,-29022.671695106117,-24196.11194175167
-101092.53604843859,-27078.152049181892,-14002.207970753208
-69821.60122647411,34226.69683395552,-18519.319968252494
-104068.8613668934,-23917.60350465545,-17113.820600764142
-105825.73236166494,-21188.703384859495,-9523.164280950077
-108221.73942163566,-23818.08129597375,-17440.01971398774
448880.84376370115,121826.58255981079,249398.9057893723
-106242.2965123555,-27270.66494099865,-19038.1349507535
-116561.70323509262,-28564.859256412463,-22570.823265907144
68136.4328015813,-11666.466419521981,35961.51406022818
-112699.21502655052,-29068.461952954574,-20233.47599381605
-116498.50108471204,-24299.474765038314,-21554.50918554954
-111002.30128797643,-23954.359258406643,-16618.18867518841
-114806.16661567481,-29108.265591991138,-23578.603000981002
-120829.570698605,-30068.467611834287,-25486.87843874422
-113366.34734122362,-28979.222474114,-22446.322209283764
-117636.27544046042,-28222.311354745114,-22809.433544159063
-120015.3098289831,-28463.436080077616,-22002.481882128457
-110210.32529963698,-35182.8072934219,-30635.907604484397
456061.64452644426,7572.544499278934,227076.18481790856
-112906.65242950943,-28636.35094428052,-22839.092303729525
-68003.2251314013,-33039.55283653912,-22449.730971598492
-106160.66704421036,-25501.51799702124,-20202.19558027603
-85788.4003995003,-45886.478485817126,-38334.95167605623
-101709.05228595165,-39029.133304017676,-36318.21721162046
-103612.21201739943,-38446.16826238047,-35553.57404430924
6300206.179469595,-1459016.87708206,181366.87700826855
-118278.59444419679,-29462.785889212544,-25582.218037281596
-123659.1588977045,-29980.99089592882,-25536.620518059306
231543.77709392848,19623.001149427342,129324.12783964729
-97680.96918515359,-24860.792210106716,-13743.859315242646
-117973.27224327213,-27275.72747063693,-21824.83075090466
-120241.45297436838,-27968.28671247311,-23204.810322688307
-113178.59713586583,-18599.5230650738,-19409.128038971267
-94786.90084001864,-40931.307926930254,-36366.7725000776
-105699.92977393685,-35375.92186549884,-29990.107767328518
1923698.290574545,124171.62102740513,57241.896737085925
-113613.72464381902,-25211.5460563794,-25234.726208469463
-104810.52679388947,-23395.78050993487,-14021.923655724942
-116308.4451320115,-26910.318537240382,-25011.143727385133
-104185.23910289153,-23830.356337749694,-12461.838439873758
-69606.36838598142,-14857.546387047028,4696.654676436225
-68557.55578244352,-31127.1942243518,-10362.56602464574
27998.83639642752,-18849.845936263147,24027.01860489312
-112517.2455589628,-26586.406431245287,-20716.78755520784
-29846.164240441823,-35665.77864371442,-9503.452488710533
-4659.6369164569915,-31890.052153899876,1565.2061882630696
184237.56197527994,8473.65923424295,112552.96110185602
-101295.2651294305,-26380.64140125116,-15789.3145379
-121955.08968925483,-29088.630942621294,-24664.43826173733
-1473.3767945772415,-4765.281188428056,28941.509021813734
-121536.94061834927,-28219.081075389106,-25991.23797724357
-123419.49618519307,-28031.72081521524,-24751.76107814914
205088.56731974566,516877.3132507004,201988.57938927042
-118971.38290320433,-26087.257658577375,-20340.52537641808
-123388.75115722102,-28905.625704254784,-24731.646798456157
-116998.97412735663,-28475.061287269837,-22446.13772520163
-117395.93059799612,-26849.021929366994,-20328.20622221978
-84443.46310756564,-38743.8295530958,-33013.16441768916
632097.140086054,-63302.93575462451,217852.19048733974
-47771.01464894872,-26859.253219686896,-8329.6667503895
-103873.89419984791,-23094.05141183415,-12060.787237820083
-116235.89202829555,-32254.252591209563,-27847.97284405396
-117963.75116272464,-31229.377854558243,-26409.301176687964
-116010.22181428215,-31949.57327523447,-26681.223749647514
-99553.60871719345,-40668.336490696536,-38021.544842672796
1022565.344739021,-48745.76460315462,235453.80390462873
-123301.54429214082,-29664.350797821167,-25656.550534895934
-78694.68157931036,-25130.678357114557,-16373.377955777285
-112462.28065847585,-27007.41835694754,-21659.011132789376
-121370.35348824273,-30006.282810994795,-26293.968002787442
-117577.80949069957,-29205.284325731092,-24329.2764554215
-100415.53148300925,-24604.496332709205,-15968.20592151725
-123900.54252076802,-28589.91502656829,-24319.060109754337
-118899.90776324966,-29440.535245869796,-23208.526960527306
-119664.00725882688,-29799.69735247475,-24598.134843610726
-102110.63265694422,-38360.85915039995,-34301.91971082929
1113926.1559347094,150151.59959634574,432306.47072027443
-96225.69781877326,-23324.731144559795,-13155.293841176486
-121550.62509859377,-28416.2431610322,-23299.368642916565
-121418.85105767871,-28229.054456801066,-23858.389681283632
-118121.43718695502,-28738.149929505344,-23869.67512644575
-98993.03912074152,-26837.327218994087,-18543.049386060644
-114556.18907405886,-29401.273838863155,-23874.914716345553
-118079.46021070157,-23609.223903607788,-18218.402249462186
-119286.53220660922,-28033.462020968003,-23599.639836013423
-114420.38762494898,-30577.35344178116,-26002.40010643405
-122542.49793617922,-29346.037529445086,-25681.001721614062
-121706.18170312245,-29785.836950679335,-25587.38831337694
-116413.40932293741,-25005.07915354722,-20067.86580111171
-123751.37267209038,-29439.76420818874,-26299.801546177434
-121542.9060408088,-29007.378148114705,-25447.348544114415
-109799.40516024265,-28591.583179171554,-20650.392876626578
-61516.61791432473,-31003.429816723903,-6937.949996507006
-116040.53481783827,-29325.994342494163,-24614.34412671285
-118990.69583079986,-27399.905380641445,-24196.023712407914
-119057.16073760294,-31261.339188467893,-25555.121231731464
-100754.61282388844,-38984.83483088299,-34837.272270453446
2133793.0615688204,-580630.2001081727,-5300.057913205423
-112686.84582931081,-26400.48420416466,-19629.667922558303
-108573.41121543405,-25912.97869070719,-17014.00386947491
-114200.26554601382,-27919.42541009037,-22921.927197885794
-13738.67595539354,-20849.238961712108,-4223.755046607908
-115099.80952484671,-29502.3659688681,-23623.8763443019
-122650.15887953198,-29329.136176705077,-25133.317155532837
-6450.092343009514,-36908.72543789411,-12740.239486857894
-119494.7319574489,-28844.429772004998,-25307.764724864053
-117914.11259192516,-28732.053117696105,-23609.2938913109
-122168.33847171282,-29488.742217918938,-25147.43625013591
-115767.63115222118,-28390.825932712618,-21875.057694985306
-114098.17431169833,-28206.727156306373,-20920.010344931303
-120356.18773423234,-30842.970341035983,-26196.59276642868
-117696.6428109034,-31086.883798743023,-25883.621196726956
1108537.1382050517,284772.7449331209,558679.4374017324
-105937.96480624142,-25431.372953677677,-14097.09390464599
-15853.914271239017,-28839.850281242052,2602.6439800806074
-114967.35077589385,-29475.525330789398,-24430.04053392857
-85180.49216131735,-2439.9407581818195,2228.673795768871
-111186.13740571834,-25731.304397166536,-18610.259272401243
-122582.07597928378,-29858.32230925842,-25967.16219878601
-122237.66022311231,-28737.13935409776,-23822.040972521518
82350.31199030943,26195.596171478843,84955.91063813496
-121213.3557007074,-30236.595560375587,-25775.92597091924
-122627.85062175203,-28631.791403375395,-23807.26353326538
-111753.94903389963,-26852.28746797544,-20920.63671138426
-73926.49049036493,1881.5644970233188,-11167.165176303903
-123528.45255553705,-29839.304623760498,-25492.10931537422
531963.1979813593,17792.192611095386,255364.65908588373
-115519.54298728357,-26756.020953840365,-20931.208502499336
-113520.95862662353,-28661.498010952604,-22725.056867943982
-113262.36662686938,-28776.722643609188,-21581.816640056055
-74891.7463618237,-30579.24325176901,-14200.703878398728
-104699.65385096888,-26905.775596150525,-16274.93165848922
-95802.18651133563,-5757.221913082005,-3039.5346786051196
-114796.46984953608,-29916.502393248644,-23263.373362162587
-123988.40471840971,-28863.602927195618,-25204.511861532304
-121369.55014495348,-29813.154369889664,-24942.182094488522
-120847.83181895346,-29747.941468970082,-24762.7675599244
-83771.86539662948,-47361.88214616888,-44916.40425321827
1184370.2757455916,382382.35959625285,689086.8720502369
850698.296967081,1095747.854165804,166782.77588021444
-116137.29144039688,-30820.81504980589,-26065.905452293548
-117970.33281827674,-29788.905724164422,-24684.5644101821
1318026.7739210338,232550.70010082662,721120.5918205946
-59932.70854618658,-24329.04833164913,-16069.816471030079
-119810.26702049575,-29454.0490297261,-25714.142997864354
-40975.08319514319,-26700.86220136156,-20793.07692629987
4798.319469313457,-18990.14037797962,-5501.643815636526
-102492.71880956287,-29514.97593882746,-21090.54701300333
-75891.03988364933,-27740.51600956933,-21824.425250014632
-117823.79195638775,-28755.8644579176,-23598.30307566186
-116432.00357554572,-27664.988904351278,-21468.082747951878
-120484.78361027967,-28183.93723260595,-24737.952492751865
-119607.62097144617,-28074.868874462267,-25903.036272453068
-110125.22700673885,-31664.556079797207,-27870.257173445887
1063967.9497585287,949806.5317651327,-279207.48049288
-110583.97352991851,-28013.202848630448,-23506.544140059952
-108208.58866247813,-27144.493534974066,-19048.89947927148
-47125.99031425982,-9581.557720377321,22371.63550279673
-108036.62355870707,-28610.90445467395,-21062.716346635734
-115659.59314087633,-27668.148263650473,-21729.238406965324
-111746.92703715042,-29549.374205525317,-22529.77595047048
-42913.17360486064,-24131.578074305115,-13046.377720794813
-108561.3077873531,-26977.56124446621,-20221.734127337226
-57960.77345001986,-29134.619588640242,-9055.82670479289
-122572.28786186868,-29759.104577097234,-25029.18952091053
-115669.12755529802,-29294.651308678396,-24418.227285132314
108433.80970245069,-32775.41426668585,24722.42108580748
-122552.93880411371,-28692.288980402576,-24984.823355227807
-116935.00205548893,-26584.140794187122,-20166.082227283114
-116624.78574111979,-29050.971276179756,-22448.426825449016
-85441.87562598605,25422.47493495453,3231.7871966078383
-108713.05069776939,-23446.703433078,-16370.542906836652
-116467.83459678026,-29547.35642601304,-24994.560171564895
-118295.71601501209,-30020.144306115224,-25422.014626403892
-61536.42069951105,-27575.252421870722,-4997.680841669924
-122720.41213866026,-29428.760186999054,-25256.04507828449
-118193.67209893456,-30262.807303619546,-24159.4728932368
-89991.13211805154,-1238.6209670727767,1922.9901068058025
-20187.976536505113,-31348.00643657181,3575.4456882554878
-122767.55315370394,-28178.895336430178,-23971.379008671036
-111819.57156023015,-27737.614070371535,-22756.412138760646
-120428.78780611868,-29520.26942820366,-24450.112388178226
-87273.75532732933,-26465.048858728318,-15287.350149627064
-93235.17923295955,-5436.821449427742,-20146.045278880512
232438.75135871267,-17024.08519636392,85128.96676743997
-116250.10206781203,-26913.538612885877,-20246.529718755664
150390.86518994998,31631.97764512895,66576.05512510092
-41139.90018195765,-28361.99870468489,-1881.4752665618144
-25482.290532424304,-6251.113290487032,-17122.323614099492
-114084.85081490036,-29050.691499776774,-23753.86698912822
-80244.17711960059,-24867.722545807825,-13543.144393290033
-119501.57656075938,-29061.449913981636,-24469.74459294187
-108539.52821815768,-26439.11054090428,-19219.981462169053
-17194.123054478783,-22994.276485309576,18826.192894829153
-115727.20807189308,-29421.664402446193,-24186.419822886925
-119627.15623823972,-27952.84626700114,-24272.159741617266
-120941.4218815897,-29674.924697499147,-24974.051590304593
-9613.074764877238,-29427.234932543575,6251.7611596161005
39955.05731222579,10871.053605322195,29104.18954140698
48338.73719127361,27845.08337774399,65550.2451337023
-118554.37996849496,-27740.425492105453,-22536.244782672955
-97564.04554004551,-21143.5001028412,-12271.122440674548
-105499.2091112328,-27476.753795086875,-19188.113374863457
258188.33644251514,33594.40665223576,124177.93618626587
-107157.45372340297,-26376.139144517947,-15670.161242914906
-105333.46383646649,-25337.61449836268,-15799.98184191056
-90038.99609162041,-21566.692795845258,-14879.238223469265
-120677.74214427112,-29357.22192489612,-25213.295494287828
-116462.44207947722,-32272.345521456657,-29140.188252681295
-37810.39046170286,-28825.793655893365,-3543.9042766071143
-116134.1067536298,-30564.62956346124,-22931.15158405156
-65140.69746641248,-25845.997440971834,-20221.94520377511
-117192.39257397522,-27331.63969827998,-23198.729969179883
-113029.98537324308,-29162.971117709116,-22995.943478694113
-115491.70760121573,-26208.615500190128,-22095.33317058761
-109589.18817431765,-25874.092714463128,-19423.931745408983
-107133.84940967393,-27233.805089960337,-20641.227072102243
-123070.24958632699,-29437.86841309292,-26603.73850375431
-121903.11603583657,-28211.8661306653,-24464.68800421861
-101152.4465535023,-8384.06806289066,3902.961818808275
-94856.75922009288,6794.433419496221,-14430.22868948718
-122916.59453413996,-29272.855500991624,-26477.927177881567
43027.646348490336,-10438.281016878344,551.2119287253845
-120051.16409499728,-29376.30856243543,-24984.877669346577
-121728.26649016357,-27326.491506966788,-24545.541151967114
-121715.45412445787,-26297.93114588553,-19960.38894568084
82001.16817212278,10741.400820713076,74163.84868002677
-54901.87108760931,-31321.6366479899,-14016.462809612802
-104903.101483229,-29397.282295876506,-19023.691972865166
202597.32793032966,539559.0273406507,257062.73012328226
-24224.513852497897,-32183.950841939844,-170.09088442498614
-53996.959017352405,-25389.95814363237,-17844.7220970427
-75035.7120238514,-30150.189674581547,-18013.46792804699
-113719.22239314865,-27917.618993448352,-20933.145497114318
-116224.86752740976,-29371.051563750716,-23176.930015291655
-65941.96311107311,-18582.005561547434,-8856.029888584162
-74293.1934439388,-25558.971602896818,-10840.073063444202
-115260.75589814853,-27622.563111681957,-23397.95242011222
-114936.99099037639,-27837.23041407169,-21788.49752136018
-111162.08946320956,-27737.703739926652,-21354.29997024062
-118612.20827941503,-27664.353954943726,-23030.067943853806
-115205.57248292916,-26156.332917029238,-20160.144155419403
-119824.01891278048,-28023.503116828266,-23913.93521784686
-117958.29822324919,-28003.89824549352,-22334.68929677598
-101338.62896011176,-27859.54368588858,-18287.741233783883
-109097.40722732776,-20539.944464505228,-23515.222967828322
-116377.98361099212,-26869.23966726876,-21743.32952941113
-119154.04827486692,-29686.350119046514,-23671.383558061454
-119728.41049174704,-30603.344093045172,-24659.9023903395
-115239.88153762884,-33126.82179805488,-28755.788905118407
1022556.2495099411,-74376.11380526365,283928.6148101858
-109527.03971950398,-23022.491405455803,-22229.89923374245
436482.0217878473,334138.7806049926,186275.58801911617
-72122.88177098468,-34126.00468109064,-18214.223791797136
-121545.14418645007,-29647.321956744505,-25009.810217245795
-120639.3268600695,-29988.20293811409,-26171.76005476598
-42362.34405652835,-22648.382271473398,-11566.013707379252
-81296.42347121095,-30669.64069631706,-17375.958931030244
-108380.64538557995,-26622.15107541205,-18010.113814572018
-120619.64351625061,-29436.424848081562,-25094.761264291796
-121545.19775597058,-29052.512207995227,-26005.91491472181
-121039.11437462036,-28979.182729990178,-24126.948742934284
12747.916528908638,-24743.38914948119,-15352.49064433084
-118946.73943635658,-27513.60908009733,-24733.11556873629
-114793.27143371842,-26988.318877949845,-22368.949032065477
-118880.0666556142,-25366.907378908327,-18657.948681677328
-107383.82954808521,-24962.805042630782,-14395.914955688975
-18092.340406644915,-7982.21520607371,24841.01257250001
-113732.7378473005,-28453.21088175146,-22665.57327297705
-101144.29653855885,-27488.717333208657,-16771.47743781049
882.7304887172068,-27715.241522109765,-11645.136435496615
78505.23313092424,20970.48411045583,69224.4117941994
-44008.60916083753,-29921.925433915465,-8541.954880320398
-85572.22336857909,-16494.18549421437,-23412.137221899542
-115230.79401145651,-27441.203003882532,-22660.125382453705
-50811.784213944135,-36486.74209202232,-15849.837618760173
-119873.44502915097,-28724.142388810873,-24263.10317888669
630537.2967634313,312039.12456795346,307297.9353918339
-118591.66654656148,-28817.628833795075,-24688.832969906733
-104219.17921349245,-27908.68277488079,-18189.39635386281
-108931.83531848919,-25954.159182508713,-18863.079457201457
-27275.91580692424,-24618.158879210976,7592.676999901225
-109512.57214995581,-23003.12158494136,-20260.931645561803
-79804.6340634496,58068.792506539525,-26197.237058589977
-105807.1406684709,-20360.627196447585,-14386.887540940208
-110086.7000299431,-27300.866313218998,-19074.64645412057
-119067.93373264917,-28580.075182093424,-24811.471240607276
-107689.39366048932,-24927.14723530043,-18335.374322348744
-103366.1968414005,-35127.25279520508,-23510.32425848481
-118751.8572030843,-31400.226520622928,-26501.311248470432
-103197.19819913195,-37627.69018120109,-32640.986686211003
2024043.5862710623,-351992.54311371903,358507.72296074405
-114511.55180927805,-28267.575985765983,-23462.916738032138
45774.29322300134,-15201.706273338934,9709.084783648592
-109028.84793366502,-30153.365033536455,-22908.87017516547
-124370.62890374515,-29085.13228762422,-24940.47578729106
48420.995630156904,-41651.451561827715,6844.699451724424
-116110.35765067664,-26137.893932759296,-21956.382728367695
-118083.33943117513,-29791.359336349404,-23738.011195517982
-115149.50197059129,-30077.879928915245,-23131.652093106008
-118043.09757620098,-28173.255834978634,-21646.427487219597
-39666.17765316978,-29850.461938899207,-6040.7865155986765
-4857.404183249528,-7036.204908711938,-18699.617521262237
-53877.68356993039,-25312.055319351486,-8953.438987354108
-118256.6479594626,-26825.369596698583,-22053.20623225991
7656.202435754429,5884.144584019101,34838.52725130483
-104847.7614479712,-34056.3126357758,-27935.483340533916
-113981.31964597503,-32623.05035206995,-27809.288637137728
-115030.6104554249,-33790.6168583622,-29737.780943429803
-81570.5368597917,-46319.04218550532,-43322.685949973216
-32681.070508449746,-69768.63337306638,-64109.4600655336
5217907.08920919,-1421748.5115493357,-148749.70484995825
-70713.53336266779,-26595.6730813442,-15473.723225599151
-78323.27711588469,-17985.044096477694,-23208.755189212654
-110936.62392346955,-24326.06519603496,-15542.450924658968
-49560.15759603141,-16564.131026717612,-20321.793966439367
-102387.96807175639,-22343.5803161074,-12902.989870307496
-116180.2981004917,-28072.094634636553,-22009.380197491817
-111694.29126330849,-26018.918778851777,-22035.78208202928
-114783.36636941216,-25992.477846151545,-19841.05967409521
-112826.95162381348,-24762.309068743285,-23081.20320455423
-116847.4757595724,-28386.214986011706,-22914.84051184997
-38125.673937196785,-35952.70377219616,-10442.926142113976
-65460.26445151431,-51058.70294096857,-49260.43850604222
-81929.15221444823,-43674.1176073147,-30691.3445388544
-111609.63710948531,-35991.61999157637,-33194.53167647733
-47883.96495593415,-63292.0560133435,-61005.22524282231
3009904.9042015406,-160754.28479750676,594518.6728313604
-113568.23369892419,-29282.03209500856,-22030.36009209008
-101969.76796585652,-27805.776835659082,-16065.750652622415
183955.0417041605,5941.076010490629,83342.0225213118
-111798.10901331606,-26641.885003490923,-18251.355024202374
-112639.83395952666,-25061.479845687652,-18559.742488814605
-71656.43863683735,-30266.207633440015,-16083.760286248053
-113269.78309740746,-34221.963808617875,-30243.999280958033
793659.1761539269,-38079.45424925703,247060.22587602705
-101754.4598161118,-31675.463602496468,-19443.36327331
-119227.09598620774,-29215.918141998358,-24512.56212015401
-38198.37555748991,-22228.18628048779,-9346.61814001666
-107599.29008220672,-26703.916641458018,-16437.512019795824
-114775.42154387599,-30320.28002293133,-23931.159838150503
-105741.4205686799,-30699.395174057572,-21445.83594913705
55512.43763373805,-9855.010434085576,58518.01469532324
17217.06561751214,-28704.488008961293,2974.5984722308167
-101695.91829171729,-23409.776806266116,-10241.047266920512
-120971.31232691281,-29354.081512091925,-25061.107845169976
-113106.6445333289,-27343.059765742964,-19841.799808613076
-41696.035615756395,-32239.182530569873,-5909.224129491431
-96851.5349178861,-15294.492821709026,-12447.822482454334
30838.466266912073,-25956.95500889342,13907.884067981853
-109270.95246330809,-27635.494079292792,-16726.07901592688
-115219.35982733479,-29223.285493436953,-22901.969206325426
-76189.22863146433,-29089.129527165387,-13962.609259554916
-116724.96929665458,-30155.584040073758,-26170.715982599046
526242.138223287,855079.4087345119,-294852.4869626566
-120632.60632049936,-28553.442934406306,-24245.45914435854
-111572.89229248805,-26025.38910960718,-17453.879220470277
168487.1897888626,77769.41750847566,134223.36077623008
-102783.1155094928,-27317.975392603694,-18197.061888118616
-104320.10843579556,-34806.33592341467,-24439.50939065454
-114003.0349215783,-32492.18132567195,-25045.09408926944
-106773.83770942128,-37012.15725751489,-33907.609622213364
-66593.61379931765,-55220.52100875473,-50061.971582158105
3393413.376406614,-639451.8018026323,259370.69573811375
-35098.35963680151,-26106.129228552436,-2932.013230731671
61830.85023578118,8197.832087710456,76189.11397869608
-113136.5789081009,-26176.241831955937,-20318.851001052397
-106111.78602640404,-24775.609937896923,-16786.88061964677
-116740.49030015821,-29536.321699956552,-24586.244372032008
72171.16847194252,-49805.50641175164,2869.7730503887324
-24241.085477835935,-28053.87073154859,552.5736169475313
-111602.48750663285,-34244.844485448935,-28323.09243660585
-93430.42770450951,-35761.45384258078,-23465.42800787061
-69694.99541715856,-53836.7873090933,-48681.12835940426
3658177.305702137,-666081.4019362618,190822.8848635114
-120902.11564906948,-29931.09365238769,-24711.357435946
-106510.41561009009,-35167.30790565532,-24682.4454899731
-118757.42661536219,-31111.469871516245,-25601.84235899489
3830067.9607611527,-746756.7652835577,422543.92585830094
-109202.66880654808,-20156.19852137858,-12146.742234029041
-112834.09199441706,-27433.011938030322,-23404.093779149098
-104377.73085063163,-27123.03117131831,-16248.499112159594
-110847.04731464997,-28196.832356553685,-22505.508452657916
250770.2242378451,44574.62339783863,168245.94158422467
-113112.40826004595,-25169.227590574206,-19842.39465606583
-115485.72495712117,-29630.922013270338,-23801.22755044044
27462.312826105233,-8561.69410157458,42682.840894188754
-46241.71368073081,-32618.83720373986,-6856.231871803506
-111853.06230379266,-27522.524360269035,-18204.707636181938
-35552.18581705517,-16706.359691694994,-11328.685687122681
-95630.45997152597,-8940.522148300712,-12583.752975970901
-118148.32700661292,-26373.497757337223,-26357.12191750814
-123079.57833225277,-27778.18553611023,-25269.106112104408
-122507.43336964265,-28652.785505739146,-25213.541657559777
-124136.2263250499,-29000.68533976019,-25216.912042096286
-116077.87341046683,-27974.53114506817,-21530.957901352736
-121306.94031283908,-29242.65801420282,-24583.598817642098
441051.922088554,44646.079058161675,193768.2490971648
-79709.68867386831,-31036.31105349944,-16253.660219881926
-62551.56698350064,94840.56998171772,-31403.291826901623
-27793.96516667628,-27221.69356855334,-1538.1490320147386
9048.259098038878,-35284.696869679625,-6359.561810130988
-121235.72198264214,-30117.21041419528,-25328.728162281885
-119075.37789228249,-29415.359757265298,-23259.211681713965
482526.79818501265,153328.4358399558,170296.22829332438
-69908.57414703238,-30095.97570921622,-19045.606363120336
-93048.22154363379,-17173.95094436664,-7725.158108639327
-122068.36436580688,-30165.64595918756,-25194.685713381874
796338.9438189248,94383.06471456765,371330.4231987925
-64637.857336553854,-30167.233009807074,-16175.547526319215
10122.660687683368,-29622.649241673815,-4701.56509029719
-109722.0170167739,-28508.940579573362,-21394.75406776724
17657.365755683466,-12393.65442347294,-4967.151479507909
-119389.01488059106,-28414.36527244292,-23995.340235071293
-113255.06600704293,-29949.693997119502,-21702.965688107273
-115272.81302150183,-27245.476972821525,-21526.478147414953
-115455.94205829999,-27734.444193574127,-23529.2773033059
-46899.91169243184,1291.575275768846,-23634.617441181774
-85200.3895664968,-29824.46332040691,-16402.628252211107
-118022.07843053734,-27784.400157089498,-24059.8374675527
-115079.19692441431,-29013.05789289312,-22727.564886838005
-108754.57770207206,-27683.21063638859,-20422.919921459878
233308.29372605018,67930.07246441366,77865.88672993792
169456.1671217893,15828.621806531279,86454.28286888223
-108524.84008665865,-31406.932004453232,-23573.615145538475
-85427.51327808392,-30864.249886054542,-16939.220224669418
-118217.97493554867,-25659.654627505177,-22104.47862355371
-111914.95426315129,-27034.029316720942,-21497.860906840087
-113035.43728888586,-29653.909583225286,-22936.517274248767
-121193.57708475852,-28371.391678573134,-24926.080375474634
-116995.55605383935,-29138.899222888787,-23194.518685261282
-102492.3954038359,-21271.698050572224,-13651.653764690258
-115380.86962864973,-28702.355916574776,-24118.95674093129
-53422.24347506701,-25928.488705920994,-13298.024025414405
