PC1,PC2
-180049.65533010708,9451.992178791828
-179385.28612935706,9165.783446447038
-167494.5980626045,2918.8015272822167
408016.8594507035,-243456.83593201078
-180384.6203945116,10137.460173777154
-148377.22154276544,19717.334242439538
-173138.47652703887,8041.163151080641
-171943.34287607242,8391.068689179798
-171105.02819372498,10861.153386696244
-177473.80071138428,9314.089593268618
-131567.78705141132,34756.715936084554
-131372.93040972148,-4925.135651373113
-178606.56943989365,8168.382489712139
-174079.02100209895,7191.6854026340225
-174328.33860358084,7321.620388288081
-119194.3790770112,-12263.294616885196
-177435.6940084507,8499.596381723803
-180189.4105900983,8959.097937775405
102617.95324496031,-112084.10519950409
-167898.99966158322,4943.280043308537
-175018.88680984685,5587.178542973825
-179461.33930921127,9717.575927512326
446207.88200664846,-266828.55682261364
-154834.2547661576,-4268.582427710533
-157467.44970514654,-5337.773709403558
-152561.0170896069,-8817.27424692878
-155534.51974214942,-5296.40120483479
5944095.285462625,-2094535.0223300606
-154384.659515734,3065.224827494785
-144407.45268088704,-1586.6021337006914
-156441.74325689615,1792.967796996254
-176399.42578846752,8330.009330851715
-176103.65043037327,8874.309538974838
-174743.6041480477,7427.485631060434
-179269.17701187043,8800.24587122044
444321.69652940845,-223907.34406788312
-118539.04870395569,-9365.64720546134
-175848.8501566092,6790.692446290101
-179726.8685100431,9143.87051508679
-177418.44251376195,7644.527605272929
300033.81488754076,-162076.49016107814
-122255.66934672685,-10899.111139808723
-174643.10953259043,9171.271790473662
-152413.07051628944,-718.7079999016587
-178283.26710575543,9773.310465621242
-176874.41209510382,8892.709601469967
-156482.06184249153,2772.7523878589027
-128144.94308964627,-13120.616711589853
-112014.75954100901,-13044.315149798458
-134518.78542623718,-5473.212638038274
-145502.32874978977,-4262.833258430019
-169610.1034283335,7152.28565427059
-175992.62472871962,8958.105200691138
-166117.25332071536,5707.086185143045
-178516.97363832657,8653.053333157557
-173412.62061689547,8944.057901474946
-152380.999981709,1769.670881153108
-171232.6247708587,6134.992126081055
-174776.3443356218,8149.10719629075
369437.9502061651,-211552.65720613903
-148941.4138687649,20436.34519794192
-128930.45280330902,-7424.7154594812455
-177460.0000945159,8185.484953941685
-85224.65678003477,-4413.165786981466
-169241.11202738536,4749.229524069387
-121678.99906717127,-12233.50848889898
-108523.48083053138,-12168.01536864632
-133017.682064113,-9409.154010560767
-169560.0109293994,8123.179120345274
-155424.87814184747,1072.298205314033
-174117.56810429384,6949.627588120004
-126744.7542010354,-2938.7869657904685
-175726.97909134312,8474.380749468679
-111974.11812770812,-7559.0826372062
-11099.084231211193,-53754.635493390706
-177205.25358174657,8624.43345928108
-178324.91940375135,8947.217801418843
-180459.3190471052,9911.37606078614
-140730.597087908,-5289.539850428022
-131957.1694320697,-3594.0180802209397
-171645.63973884613,5825.31042080544
-170240.00814605132,5099.844575561398
-160508.6311112253,4874.069406330856
-178789.9186228643,9338.879565551913
-170467.76573629133,4574.057649424626
-129895.61917636113,-6923.874374454586
45234.04393272489,-41430.41397344263
-177902.98216473995,9108.507743626682
-178739.95865655286,9528.314675231637
-12513.148554123356,-22929.18047736479
-175255.74308424472,6562.417190873524
-174130.1943762179,9388.986179854319
-163548.45828198362,7694.008202947863
-174290.87700033956,8194.290449053364
-143737.6411471872,-2471.8382647562885
-172573.6010646796,7476.973295792518
-179161.68502907484,9327.556739859761
-171987.50530691232,8152.148547792711
-176050.05946565676,8952.530720614925
-119258.76529519384,-7829.709258804272
-174981.57564060588,8356.909958777655
-174266.68143639565,7910.750265480368
-73789.76878249236,4539.019130493737
-176321.69840676483,11216.500304637075
-178579.30242803704,9516.070756595353
-174228.04551723882,5492.7536649381145
-152153.24539369566,3416.4396776142985
-177405.03186948813,9221.789070237133
-83113.2051488697,-15801.712232771883
-115788.77048312275,-13928.432685112792
-175217.7484477583,7979.892482236338
-167579.42523126391,6250.490678163586
-100990.07627911645,4255.821433030601
-174132.73340563715,6557.9196419085565
-178143.25825944278,9641.094054466816
-168264.42984137568,8749.143522066182
-175798.3771469539,8101.421341575427
-171970.7495856989,7003.938117902935
-96423.25237138045,-861.1107243223196
-164351.90794216847,3032.286907417132
-171064.71795849374,7715.0049648607555
-21490.06565799174,-44910.39502801951
-175813.75043591892,8012.728652990858
-175431.9664697328,9148.476206391058
-178300.94231839824,8287.475019075946
-174305.32893505215,9629.879483508092
-169741.35798432768,10000.780313473868
-169088.6164284129,7035.349975077874
-168079.49705206888,4694.478972168793
-174144.47139234783,8189.446768429086
-105707.28378085863,-3582.717125663041
-122391.68527280216,-6951.271194503268
-174397.23079975563,6694.911174723067
-173735.59024368264,9969.508717358134
-174375.51902713403,8305.599486128329
-131532.04062803235,-3849.109759703242
-119359.46028923913,-11074.564380486096
-147854.92398736763,-723.3245600875998
-118023.01127827233,-11185.173736106495
-124504.48237162811,7720.454607268273
-177483.19725815524,8262.617426832303
-151300.61446141338,19513.06155415274
-175424.55914406962,7013.4715987406835
-116550.21340042485,-11595.531971244971
-24708.737530632177,-92289.1761420301
18990286.017449476,-6316411.863075245
-168202.5162544201,8603.290722581434
-121742.9974591845,-6694.2367969058105
-171692.15144739894,8588.534500594371
-162218.789767873,5038.14328950144
-170713.6761171906,8959.114891624815
-158521.95233474215,601.8339665616732
-153421.52242162242,21122.5170445368
-153867.9626027553,1447.5092913613043
-179372.14303604356,9942.464782180641
-168538.75089574576,10092.193998596893
-7213.128897675342,-40847.65583821262
-168443.13563136358,5281.056707670569
-173602.68400569484,8181.53761402475
-173854.31654905088,5911.2518685917385
-176173.5153316067,5768.360040478455
-155236.26305237995,2660.7753888363222
-126618.19528751522,-7581.318480330043
-161571.5267420984,4302.618396718334
-169265.72667421598,6985.161543989368
-170793.0752967898,7713.469948267046
-177551.67855686895,9431.067406692055
-148703.3510022682,766.0825777007667
-176064.78526222467,8018.120775338404
-130986.3878852397,-5978.05444633663
-170470.91385629316,7907.445403406693
-151787.9181301281,1248.152797260298
-173648.3365673638,9864.085460474003
-136444.46998412273,-2144.2111968532754
-176845.5393567536,7238.119712379664
-179374.20833900216,10230.693556831862
-104377.09373377,-18167.691475438896
-175431.29446436194,9303.693420180376
-92900.54974774762,-17109.195687166495
73669.7633353227,-47733.22165990757
-175783.5720137365,8070.900266280965
-174197.8548868931,7080.4734313500585
-175179.08691230995,6653.851422637745
-155137.29472239045,-4398.32006253767
806837.6366675695,-350591.01133527886
-167499.90789986847,4202.040594114453
-165797.9513689403,4878.913065453848
-99181.36212244639,-2753.1524204551606
-178372.0709901802,9307.601008259597
-177558.42895120912,7965.42956546963
384567.4675245525,-225019.31706068918
-121641.8891149075,5839.962059934752
-145490.21647763482,6268.948992306117
-144483.2031152513,-3807.096112795358
-159052.5366387431,2310.9909057165014
-165386.59681784947,5213.164831013931
-164334.86390455093,8728.362531042156
-178528.54007919607,9178.020083306566
-83344.06455420518,-31591.304006698818
-108969.8854956979,12831.195137468823
-172764.5969928906,4121.948555236247
483767.66907090775,-250415.08518564355
-150255.44437774335,7220.544740366873
-169876.4067674125,8693.519568482174
127407.7956078515,-38768.121815746345
-176045.38087693456,8122.3208482100545
-172634.668082415,9210.954571747254
-176136.63670750684,8235.104578862554
-178556.1399355932,8782.007771975397
-167954.71770598853,4334.07020202866
-176532.00826111567,8803.703810008921
-170665.2218987475,7793.22959895595
-155029.32555420668,10091.94267067407
-174132.7535492362,9561.935338970126
-115179.30778979653,-3634.320695865843
-170842.0209087906,6776.021815172073
-68560.64897986354,-6494.5209472526
-167715.1994440661,11595.210731063285
282749.21379241475,-110861.71162897264
10768.32513800083,-13187.388101886645
-169714.17279710982,9116.578837764686
-167594.83979586122,6369.048202718604
-175903.52462222613,7852.766822147555
-176093.18954778698,7789.206737708015
-176448.72983859052,6916.142186725436
-176267.02855502273,8109.2472284294445
-133929.38088998492,-16659.043259131322
902237.2864417203,-466069.50806431286
-166212.98045788,6272.679886056587
-169531.55071847307,7535.834474289148
-164255.7689635602,5758.466417013638
-153882.348848988,25640.57436485982
-171872.79566079288,10161.371620328042
-162769.61707079096,14795.334008790784
-170710.47510201496,7934.78117018627
-169380.5373117076,9376.060393905134
-20104.114399083308,-49841.63174806217
-58570.101734004274,-27695.45293810014
-158485.92481529617,-2379.62141173485
-106135.87621009632,-10046.0324389489
-110575.52041088449,-8650.921738118468
-164020.77640450606,7631.852806580762
994154.996598861,1014930.6474145035
-167301.11593487818,7852.251299126827
-164978.6011804338,4536.904846204553
-121571.29632677115,-11007.73771895286
-167875.72695684564,8971.177075005755
-137959.72678849768,-2355.5903937780586
-177320.52018011996,7933.032761862257
-143077.18742968957,1416.4656776927968
-176674.0771653974,11120.798270373574
-117527.71022624914,-1468.8129164171423
-77393.48903967891,-17873.609699089007
-74799.47545773744,-3323.520067722806
40624.62509662873,11616.699003738027
-117339.6770730814,-764.520972415392
-179889.39939020187,10231.464778651343
-176711.6551971749,8666.171824158593
-175668.89624855103,7769.014547930876
10506.103760702943,-44083.5844746952
-165450.747689787,6039.959434120369
-147268.53842760072,23835.481590385007
-176886.54169993845,8652.574730341854
-161173.57583996473,8360.312511894019
-143370.2303075916,3924.51887229133
-162781.86296724013,3429.143516246496
-176305.91246225557,8063.503600552921
-174474.26693742056,6031.383848469751
-171908.7863689248,8418.662955346448
-176532.00131245272,8755.89601028135
-170277.15313996942,9368.682320577802
-171026.2586598311,8646.969735515493
-135396.12854242063,-5640.855915025144
-173919.59340232253,8449.080666287478
-77842.46217363249,-5342.581846077295
-159951.0077799175,-3003.519560725339
1379018.0158101765,-562867.1144029255
273896.06895591575,331108.1811708401
-171750.98756640626,6255.135637509375
-131617.92123960756,40114.07394725421
-59748.49748064119,-21733.531360522065
-174721.81838206828,6326.561677802016
-165863.79525732202,5283.287651408129
-43093.88252543035,-30930.953636390987
-174059.70390508938,9063.817790397638
-125766.25190108118,-10797.029508138392
-162759.17142923124,5541.878258552042
-176229.0048108085,9102.727805330927
156365.88035412735,-62984.79311713334
-73292.03570369605,-3303.7923582336844
-167029.6362279187,5540.46219785761
-161722.2254492466,1590.0631560305028
-93562.81694591507,-17165.04503737649
-98121.91703030116,-11761.3640448031
-165802.20628002693,9233.444951949801
-41089.44092787849,7979.590745461253
-97847.41385621887,-18830.731751702508
-98587.06926599143,61534.61588136912
-142436.67953607888,-3720.756927187749
-172888.55999572502,9575.596072172475
-165500.59094072974,6425.412934755129
-89507.37310076505,-20441.66564380615
-171842.0729080122,6894.545541721109
-170971.0839650487,6990.409202397439
-84024.46410974972,-10214.17775042457
-118611.50878055146,55198.25969377712
-175270.2126376135,9022.5914412643
-168455.52049439406,4112.149822602501
-148042.02062779272,1065.7804974852825
-97017.520498548,-18440.22503380118
-177074.99456282202,8733.173070893068
-175445.50354149612,7263.84922716465
-172569.52395198029,7654.975609254905
-161454.57660166736,2854.0555312097013
-173913.21767184974,7409.638242074074
-165549.42810713558,2635.0782937011227
-3353.825770824682,-36918.61373172946
-161555.68518682738,7687.715743842149
-171004.71008968135,6283.553686163115
-169923.29674871545,8727.564041714237
-169511.11853800825,6297.557766220749
-165658.21596095734,5695.019753149676
-159369.73632203162,5944.332303709117
3507424.3115198077,1973487.6307196897
-153339.02585590477,455.17799791869766
-162152.29877235915,11164.77423756176
-162594.57378594525,12652.270537698356
-158924.4614194957,1756.6528890999798
-162470.3813321842,5090.607286911444
-156133.05172285528,5339.698263760014
-174061.40956437093,8611.22051682352
-139709.6123071979,-3231.8851048574215
-124054.287794345,-8732.300029427544
-126675.63962491966,-6684.062108366026
-169616.09247765763,1930.1111516996843
-168977.27890005588,9190.18961528997
-174596.86513574826,7553.169807888702
-129689.67392365832,-5705.893308153383
-170079.51419302888,6992.182069271242
-176224.5449503037,10783.422972308505
-167973.93841120054,10519.698763822122
2688413.3221130376,1965844.5033912398
-60871.20448424411,-32245.39937093757
566388.5979992345,-260106.81253813446
-134181.8963541564,-5870.903855659893
-177329.04944594408,7975.018996438602
-141863.06829671815,-735.833171591994
-97726.72902688113,-18359.565755991476
-152132.4326230079,4473.477317370544
10373.487837423774,-13845.657734479602
-174695.4012503128,10192.342190137659
-152134.28795319804,1219.4993816737842
-84050.71308852779,8319.76170084398
-175068.5316569924,7265.900755434167
-153443.46773870772,3343.321567582968
-147792.1125735552,-2927.2203316322284
-148607.6758644839,2190.9744804999264
-142608.6764473092,568.9908311117852
-24842.50183445448,68396.43389397349
134227.72266901788,-14333.8273850898
-176846.888074527,7109.15757113329
-173985.7702703111,4932.0272279222145
1031103.8782676682,-508912.1209035157
-179965.39462877775,9560.42400592093
-167828.25595694513,5067.656912711291
-177570.55936476335,9791.440726550327
-175015.9465064239,7809.041903183728
-137103.73824190925,21261.246917870958
-176545.15601660204,9347.229937447883
-93515.75895478108,-12908.432286430234
-111134.66845625207,-11458.764830672568
-120418.79661085851,-5417.63259116695
-134979.28266650965,19963.28463626317
-175564.00065871378,9192.456779710807
-180553.41409712433,9282.922501700572
27661.56743687493,-37113.222070887845
-167298.85210156557,5263.502339410438
77802.11071000184,-5718.9050050677215
-148539.08434738152,3618.031771774369
-169183.36989188072,8379.375177633377
-130599.98922974133,5641.4380918153
-159356.66430883296,9039.312885698288
-133392.28683562521,-5634.102999000201
-156788.94523540756,1644.3876875316419
-89635.88301293236,-6833.4277992919015
-170342.1797071677,4630.115380435705
606335.5024209205,-297000.2951923176
-164182.26911041402,9007.88857456396
-167195.9305047084,8182.013930345216
302798.32436567673,27774.942063321403
-161783.07696655343,-3785.0987027075407
1839422.3445455034,-1116237.7819177913
-167638.46751691372,3041.696332378905
-25925.649439406174,-47339.94885216586
-155511.24045634738,2924.2673516751365
-129741.55533967,-3645.926275125965
-172408.20644666938,4795.750101529205
-158494.14648418917,1400.1419960470412
-171235.2690913213,7948.9701210369185
-177536.74785961575,8575.187207406598
-169624.8940726015,8812.104445968098
-81508.14866762505,-17200.1096627571
-107300.66316963806,-7892.584593717063
-106982.88340271886,-2184.4535850768643
-91215.75936824016,-15934.530055623029
143375.6076698009,-36107.36289557022
-116359.28204547879,-7101.457625904208
