PC1,PC2
-79375.12693007832,21567.2277509426
-88944.86489832585,28213.543289196838
-85279.58299906002,24473.283336848857
-88812.2569123217,29241.565018249268
-70301.29030549189,10243.616539272927
-25556.91412781825,-22901.004120798665
-44672.66550966275,-10409.464193312524
-50622.02260399055,1990.4975375669273
-84111.11187031149,24069.76065971239
-79415.69968453547,23498.55899815186
-84348.37362344628,24654.80634341789
-77472.43896690954,25811.00577067211
-87846.43269110307,28146.027549849845
-38460.25056433922,-13497.451754915557
-81567.62508190284,22792.45566490289
-64575.856030012495,5299.65196339515
-53174.60624325077,1437.1245960789456
-33758.69199834123,-20547.975336554795
-63630.06833899892,8354.918215530452
-57942.947144971076,1940.0785287197104
-88804.03820425674,28240.00564140647
13801.834173655297,-57438.58677564839
-58956.222174167364,9173.757176511735
-88936.30878549766,27515.50142421705
-86366.84765657791,25927.670834821947
-15023.813174326351,-23448.438306846052
-83325.50836735006,24009.581333186474
-84642.96974538748,25325.827289131023
-65764.63077600463,25837.572673309092
20789.679967734482,-59975.46179979494
-39745.77347652631,-7670.471587911801
-48786.980768711874,-10811.597963424334
-82136.15238922987,22766.780971473796
-87711.38209023875,27270.323676495176
-62354.62788185826,4680.270131699603
-76715.2159018357,21799.62103096209
-39148.58846373716,-8329.17301765197
-87545.02863397569,27691.982283315236
-85577.58781018159,24538.25510353338
-65112.63956983831,13601.981397788571
-64992.57512882222,10503.139202057173
-28576.038156635965,-24631.215511365306
-77331.52855390923,21750.489866324515
-72143.00311436303,17868.436722907936
466491.93352339853,-55036.83908748004
-83944.1205850576,24091.847565957913
-28492.305844276852,31888.77680849519
-58595.45859725037,7025.729682955865
-14219.908900400464,-18358.3673144773
-44569.69062941321,-1955.0294565021031
-71559.34755990554,13905.794020225036
-85710.43849839676,26746.882546647917
-86653.76072046816,26513.952959443086
-87304.08081295175,27544.868299216265
-83753.0330041941,24581.102437174013
-60210.613632810266,28001.732204008
-59427.6931794836,24069.84145364951
-34215.42394830601,-2328.867864473679
-49601.13096227764,23108.003098598976
-81609.26753781812,22967.007222148743
-72993.83109080626,20646.021147678406
-80256.94607640053,24603.503468231953
-73259.35451268463,19293.87943125855
97570.8667921647,-98553.82317969862
-73490.30542767576,14558.524037173163
-84376.4935369658,23060.806496678004
-80019.8398037648,22702.793625920713
-79703.49583829485,20006.279298035577
-17419.839700116325,-31238.151174274557
-76215.71945018327,19036.77550286054
-83070.91599512097,24687.9662042895
-88179.78530827946,28199.556854914645
-45303.27473638937,-11330.175388663942
-8126.4121283298155,-16808.96791746306
-87755.08015419812,28118.006027278316
-83470.76295356592,23533.18393034557
-86866.72448237434,25940.323171788965
-81400.44444628194,21556.127652246298
-78508.30398877028,18134.632789920677
-82131.54191067975,22963.878207808142
-81900.95505086024,22049.770649006008
-74144.56103343012,18647.094356166985
-83005.17784508366,23233.33249520376
-81668.1208464174,22924.81897515665
-82418.04325673134,22290.6478789576
-17654.1732496482,-39845.97197482674
-86835.38001469523,25925.312993631043
-77331.33492691371,19496.4604638185
-81802.1514335282,21959.41817224073
-80794.44935217082,20679.246350514644
-87725.29527871183,27164.328940711854
-53237.41616071254,-888.4040112321745
-51262.62636231523,-2361.5084204955456
-83374.35876407061,23613.576290719804
-83998.96961141234,21820.64926766448
-71402.31860817637,13163.112797892183
-73884.86367618406,18359.833335630577
-8140.655202306079,-41346.89399182837
116159.77159103706,-101043.0604783321
-79877.56779007099,22098.100229170646
1943.093525774908,-35631.50847184885
-82107.1290148485,23740.566421467804
-74873.55702639345,19217.046474397655
-82746.83488948632,24259.151160104593
-7127.031347647062,-31362.281810308436
-63600.64365208832,20768.90616019855
56737.41944664136,-104863.63045076442
-85628.80227813876,24939.124603433233
-32825.38305006092,-13829.301553706224
-84941.91882095608,23618.009081619264
-88023.72995921332,26635.693504155955
-65247.36999939288,8516.457398471524
-76286.4826149813,19603.61042718879
-77162.15987945386,17342.86055101756
-80812.12371549512,24424.80389654327
-23894.650960040584,-29773.54234756949
22602.160923538977,-59666.293543440624
-80692.80466975099,20470.587341490686
-3320.9275615152437,-32297.155188881887
33307.92078273752,-89135.21402666616
-62579.088267459105,12880.869762702405
-76851.17209098508,18386.23605461955
-78797.82385154704,16586.82285719084
-55659.887720866864,-10479.072086580716
1123641.7349871048,-1232148.0528800345
-88140.28344363142,26325.024769285214
-88560.31359141364,26789.194925082982
-85641.18200430975,23481.67684889006
-85772.92091716456,24395.774652328982
-50697.93229390957,-6453.218392024588
-80769.21952966342,23038.58279567188
-83573.62568948064,21234.01261268682
-83673.95162649608,20113.365474470007
-82451.17623530226,20504.755446610765
818514.4946286355,-827372.3984648807
-51820.31586309715,-1027.5829661747412
-59205.94202667006,32779.88886920078
-37388.86199910644,45899.715089310645
-84338.36687065958,24995.50280226196
-6570.704096531874,-18235.14840739889
-79266.93533481024,23108.608150408767
16880.70017746238,-51569.29140625142
-50604.62977849137,-4109.162915746747
-84524.81087931778,22381.845413058112
-88787.2263785134,27003.380807378588
-64305.536177460395,-727.1615375609617
1289909.162112977,-798432.0774682591
-83018.13527201815,22441.437876465876
-77132.79866620734,17742.230028761594
-88698.16600102281,27114.710129030802
-55328.25893106224,7611.806663231891
-62545.7028186571,4861.169846299519
-79223.68017021086,19263.85652747626
-88137.33858002054,27737.784131494653
329180.14770123153,-169820.0021502074
-32501.889019699818,-23645.01563920443
-82291.45055754312,24189.83612133061
-77723.9485611586,20091.993854787986
-85034.80076787453,24898.14386501214
-10419.972583997442,-44258.311360291555
-61467.63534225371,7190.866900228073
-44072.105112794765,-9957.657983016827
2327305.24224498,827786.8109021899
-78114.81165681934,23221.435795410194
-50906.3225803841,1170.5992590625501
-14755.995911860635,-11076.08062090342
-53252.586907622885,-712.4454869036053
-75499.479537633,23481.950778674578
-87715.24253368261,25867.19965779152
-88902.52466179371,27507.760701108753
-87738.65297640672,27013.197792666568
91304.19253720356,-134235.57501333638
-78653.3313317369,13630.588701551278
-84409.8031169181,20522.4231301172
1831875.5590256313,-1881738.1302999416
-15082.176844802743,-34502.370368236196
-87698.85837470363,26941.582419153285
-87870.0830856171,27387.56937496045
143009.2873383236,-126898.86207391082
-67073.41037330925,21767.31364566803
891608.7146462572,590133.8003509088
-82424.5682713144,23645.58419103009
-31926.58920922105,-11644.14427749045
15413.755979618334,-42739.39243926713
-41783.81214288055,-4274.546280350274
-9057.245224022103,-29098.476175767173
-72424.15368002349,15814.843923834795
-80142.06423677503,22382.94971606466
-53249.5872760209,2111.4693901931278
-30914.446781427367,-14029.446134356258
-87618.6966138094,26572.224249334715
72555.30392973473,-53585.56067052692
-82939.83837703838,24654.823851523888
-80261.0910189983,21656.011026605505
-81103.16909545797,23483.198612904544
-83829.71615321928,25140.144426297833
-81385.66890018813,22123.839169256473
-83765.3604837344,26762.588195882377
-86539.36060114997,26361.69521511534
-49534.6146868277,4965.918210676173
14461.029033152896,-47114.228205401
-77815.47127959496,17938.051089514876
-86442.902273127,25379.202328866308
-86370.10555904228,25116.30176609807
-82861.42577586533,22756.52707415841
-78634.53339249828,25099.62762211728
-78842.77347942525,21918.55559216347
-83991.55426242141,22551.57776290057
-52426.6033752078,3607.779865475157
-88694.21635567142,28286.714531293674
-83987.3571616464,22915.176637505916
-82675.75748287124,23264.305171837867
12351.961060394664,-14660.664227985617
-19144.704472305835,-14352.814752816914
-86359.10942710219,26332.548367239346
-88310.44765981541,28073.81092933932
-85584.73318663519,26613.877190268566
-79159.46672150046,21328.81179268473
-79004.73136243687,22538.21492531187
-86126.07355815361,26345.603678870717
-82684.30752363334,24476.892652080525
-51810.58919358781,11219.582455242224
-85608.36970921514,26796.4768677369
-78890.67857664102,20910.55444712531
-57058.06331770625,7057.27481720335
-31592.96747090572,-14166.188404232853
-32571.80919207802,-8232.224929503143
-79369.47951148434,20907.29399230067
-73010.22732412213,17562.691861582192
-36196.655646581035,-21195.479259557695
-82562.9896846186,20317.309432101585
-60217.87328131638,151.50973587411136
-80838.81611384066,19564.83990403494
2510663.498865812,-2146990.3200740763
5735901.464911488,-4486755.574104019
-83042.89740579281,23919.389967353876
-86224.25720878503,24311.030350043628
-88753.21472077709,27429.87124276873
606145.2652187891,-560233.2492844731
66572.11421768567,-78484.89934767479
-49209.974039582856,703.5815649001415
-82532.10402186021,20510.685940616146
-52292.19135743778,708.1913842632603
-69270.80142017231,15499.586170874409
-75073.97022979546,17299.102477873315
-83131.01393467675,23965.530982252378
-5665.523960801831,-42398.21734297076
-69765.34454231517,28235.45504770535
-50643.48385258302,-3522.9107851931403
11604.984141576046,18122.072408168046
-78793.58621125779,17382.79154984141
-55323.320659616686,5032.419443192124
-84952.7808962437,23655.75537953169
104172.43166656607,-112368.88192836322
-87638.56863349235,28135.633736936463
-83733.32153641628,21776.653302696068
932432.8383171253,-570368.5417859346
-44154.952002559556,1175.0615643576857
-81780.9171621246,22066.205140733957
210184.6603974994,-164416.53231532022
-41247.127326360125,-1447.8270159338208
-83150.17268964727,24550.7976285907
-81530.92613136761,22870.04440254646
-86611.69185086127,27245.150116589073
4317613.2843664065,3541135.9258666825
