PC1,PC2
-120577.02368672244,21667.359885448033
-116587.85977060431,19114.7276288187
-116770.24481375361,22033.269407669242
-128256.92504055683,26210.282863764965
-121762.17100357202,22770.538203502794
-125947.80396251411,24135.259589354384
-122275.9557648548,21838.7731506936
-115151.28240754754,12503.476478625491
478019.496215556,-423159.7740398733
-127255.56844860382,24856.237783554203
-124495.24187442171,22912.30507656973
-120603.44302585187,19467.29267034112
-63254.25422883453,-17284.556442502566
-127039.7288801499,25781.70355943015
-75012.72329959119,4765.289117542921
-124311.0977051365,22626.510671131833
-119913.49010033917,20818.045396548543
-81242.52456615824,-10408.876560640187
-125123.0961929855,23327.086444634147
70417.0284339765,-64059.61935510955
-122470.12554653527,22006.924458597343
-104986.07678554379,12181.554524440684
-122253.32855951982,19862.592054666482
-45793.585586741465,-27073.50371990027
-120987.9523820217,23495.936887040345
-124559.29782415427,24284.935451771333
873211.4339186104,140737.92122280886
-119451.75530586392,21884.79516289103
-122968.10140031166,22586.21462694505
-120660.14471637987,21953.403731456332
-91822.00472076036,1592.4359432574965
-123688.29393136282,24158.58974240517
-30422.108433579488,-2149.989982464529
-117217.01209055321,15756.39532034689
-100365.21054340812,13085.503872690295
-102441.29711921292,12814.833084828662
-122070.78048362392,22259.428642985775
-127136.10742523891,25294.22364764434
-126110.26228760679,23848.40122006568
115310.94875640226,-129848.89944530689
-121866.08131981426,22366.448264591032
114258.32978272888,-78702.10515332554
-123958.06153711112,23102.036459966916
-118646.70048483383,21766.193667623727
-123601.60841986889,23583.49419197012
-94363.34065027404,3525.513615957356
-59875.36593132376,-3976.786381426966
-122593.29631577805,22611.424125003497
-104652.35224659607,8251.235481491058
-76559.67585030477,-10207.523519970731
-20415.030077688367,-41710.95243671317
46470.51074919473,-95584.61840130927
-120688.2031072399,23002.7130394996
-95366.25667642395,8485.768407945969
-96903.24445244728,2779.868307237997
-108067.55869544641,10965.166712532528
-128186.2300934041,25906.740282265102
816401.552532945,667953.0107678333
-123048.37681450041,21991.81893118582
-118514.66473891235,22933.199799884696
-89196.85638461461,2878.4172599731974
-116097.61758717489,19677.91976741727
-124578.64933870961,22925.263724945828
-119329.8822224765,25219.55114714338
-66095.83445745558,-6311.50606678093
-126927.25146277367,25278.04514656051
-96559.31068961255,6841.521852722453
171331.39286774455,161979.7489696177
-107777.94869706109,30366.103536182447
-38861.48131740089,-15199.570776784072
-87274.41675300506,3939.3366751667672
-123647.01453482125,23553.074999592936
-116606.15343372448,20024.79390629494
-112705.29808671359,15955.766915519534
-80959.3559022586,4669.475220136617
-69168.30493983731,658.3153615835472
-109737.72227291802,14895.44050682357
-110551.21880626425,16946.554854022063
-123929.00558123342,23368.398260924387
-125669.10135744425,23764.90360942727
519259.77569539944,-499040.3119571037
-124252.43193906086,24660.618632450158
-124594.34847090516,23146.62534535346
-126198.80097826425,23773.752667907764
-114254.50602159122,19762.44361813138
-119369.41713214199,20233.141864734185
-105380.13797221334,13711.95205407516
-122332.3735666694,22831.252468392973
-123797.08222107589,24093.098829776052
-123715.90928324909,24073.53939818573
-115634.61180045914,15939.089639031732
65821.14457485951,-91469.92340765112
-119571.41147001804,25045.347310545858
-121331.89492966425,20268.906282200587
