PC1,PC2
-132750.4707079751,-31324.661317369053
-102373.79991072419,-10019.939230914293
-133637.77393320354,-28794.260828429124
-98043.15261633912,-905.2803591095071
-143353.01155979335,-38025.42683918735
-92666.85684814755,951.4841030304742
-138142.19308866252,-35111.674399096235
-136737.13668449526,-33354.3940329105
-137489.462071691,-32327.531915905456
-84954.4659157963,12108.060005705236
-138044.16184553344,-34056.39407830293
-135233.70202622496,-30746.900422860657
-135072.48983032932,-31267.03809137217
-135764.75121920556,-32099.432128557364
-138357.19288692536,-33547.52859131469
-126383.3202039848,-25965.56164138709
-66250.5320385223,33537.12319292506
-631.5746375871822,50899.71665366062
-121571.89061341505,-21214.31751692242
-127737.01696625644,-38333.22217156074
-137842.0343312778,-33554.06144176336
-139430.5196661607,-34675.89406976389
-118967.68259962245,-19412.04230332442
-135540.61513544104,-33152.446321479634
-80323.67678802277,-3531.2424312272124
-124193.88090023126,-34597.87527392719
-132589.49629140648,-26550.082250595355
-142878.69544255978,-38269.32112135126
-142106.8229001341,-36430.14159342067
-135977.91636325422,-33429.00781423418
-41355.99363868742,40156.102027774505
-64965.82773625292,46331.23495187742
-134239.07204915897,-32472.58966697102
-136780.29821676662,-34346.31124452292
-138739.06382007213,-34446.861067948936
-82968.46929486963,7948.298233003727
-11628.811176040763,17761.034165400553
-133203.92743242526,-33778.34575477968
-137728.03415244774,-32893.91033799985
-137980.98807904217,-32563.53241037051
-131782.4197685441,-24118.898565031475
-79753.98346428202,10463.41493258511
-133408.55272459472,-30893.287775965193
-42282.8394190438,-75736.63189088799
-135569.1798528752,-29985.8401206814
-136168.78169088857,-30376.782409575117
-95682.66293824924,-19449.13256280197
-140976.47898311052,-36686.09076882885
-72469.49108518261,13491.013370107554
-132884.13965696242,-33300.17261529531
-87193.98932225461,13166.070711786764
-138478.46223055286,-32623.847557710615
-81527.77640708603,11195.141882855241
-136276.12605987315,-33038.124719791034
-142113.76339763158,-38812.799640243145
-131954.59438831953,-35721.31716753116
-133077.30830220252,-32189.305062591913
-96092.03902024473,1637.4867944431462
-139066.39248623388,-35094.81163519576
148422.1553682576,107697.92902716884
105412.76678788164,170317.60364126324
-136776.4853871299,-35559.20718245367
-139146.5565300292,-36523.167891641555
-114680.73323190809,-10148.15063613981
-59126.140056828925,30863.75315034489
-128089.68124594317,-27896.590227081455
-85915.24634586775,1249.0348907359366
-136921.26899616083,-32363.392692888185
-136663.75949811758,-33967.90123565124
-139631.2472247288,-35859.7471408565
-139653.5308029136,-36643.21929607182
-134873.5515779321,-33304.64626326298
-135229.32301218784,-31372.55984052798
-103063.22266022791,-28818.457107190403
-105877.49981992948,-16374.45584675073
-140532.30413681257,-36474.680717655654
-141235.28385096483,-36141.71099089169
-142347.93381091408,-37489.39882694167
-129014.70094027225,-23563.35314750403
34842.082377290586,112500.46113242945
-133532.0191576449,-33376.28489187637
-134655.18519312545,-32338.975691057163
-127320.71775106761,-30374.75547570403
-138644.2311758548,-35190.653886983186
-141487.31418561257,-35691.720438190605
-120059.25772529919,-22565.64637200824
1998707.8965054175,-1332083.4459381462
-121783.24913097663,-21457.195705913542
-133819.879956606,-33279.45684393722
-142529.11137519614,-36971.1210726533
-121393.30280880943,-13000.472119436934
447397.2582989852,454898.3268154853
-93621.4196680194,377.2870329653524
-133181.27865178767,-31183.778018057797
-141710.97676893504,-37242.230838001225
-141823.89950054715,-37529.70532428156
-53124.73520853341,22341.015788668912
-129004.5909380038,-27247.008561984287
-112091.84306067886,-19328.28120639929
-136273.6384135306,-33352.164003275415
-136822.86470096838,-32279.08706878805
-132495.75763434384,-32331.904941775792
-135707.32520113367,-36095.20843335156
-141412.6710558279,-37805.213892636864
-102726.1377324985,-7951.504342280059
-102478.37223960848,-4739.41979991203
-133664.34364943785,-30211.92847010512
-69160.1666683967,9536.041216378137
-131685.01600686024,-28696.236159839504
-106188.98997267033,-2716.3547412457265
-135480.2803386114,-31496.83162928212
-129400.116342659,-28396.935316468393
-139107.97751932906,-33087.77394992712
-110000.75466089215,-11044.327155525345
277517.1182568201,-315360.5888797991
-133881.69498415507,-33081.38081088471
-140814.1451345494,-35334.85768811361
1693975.8421140858,-132988.5053295222
