PC1,PC2
-45242.9914326235,-16633.8674785519
-78122.20277370734,-280.2653072739101
-35682.28152387846,-6836.649370327411
-38134.24688176151,24697.079052622008
-80726.14338156697,360.71215088830144
-84498.87600432905,-1988.0052553832581
776581.4863466099,520028.3562400029
-68659.70250327376,-4195.275755595846
-84495.02923220997,-1080.87165016288
5157.404494450704,-18845.128440608736
-69974.91052696363,13021.912258322838
-81446.7451536072,-1293.7717164274889
-83420.3819446296,-2644.5802398728993
-77314.84558159676,3794.0768439769463
-82412.91947668687,-163.16210494290988
-67408.11514851317,-4892.753095594457
-43275.86169279324,-13778.792784782907
-82924.53974942499,-3058.9145759860667
-77644.6830060919,-2412.1071820550374
-86869.30672539034,-21.662154648609054
-65616.36439707057,-8952.573201717956
-27190.812047975414,-18515.24520791908
-58620.99886761182,-10016.463074169573
-82818.76283528087,-2928.3518021816153
-79799.34889410852,-2338.053432202628
-76234.29027189346,-2873.0755737576073
-72622.48928375848,-5478.23394204197
71002.23197284303,-29178.43836707498
-59024.92242299476,-7399.006814042172
104298.13143652308,33405.316119114825
-84270.72565905585,-1999.5662366794866
-80787.15015991931,-3834.470812017132
-73168.62979884524,-2926.1227334571327
-86886.32499052002,-583.6082467829655
-87645.78411651138,-404.8908109365355
-88138.77215154227,-634.4434864173013
-78536.76990603068,-3009.3908307542124
-87915.28790128145,-848.3185788028309
-15801.114550624305,-18369.79397543382
-79362.80574368073,-2129.3197885830973
-46392.21814222459,-13630.330700793616
-62924.047078969495,-5919.57557809833
-60492.26699478192,-7428.927437179465
-80960.8604434791,-3058.704783811855
-79464.38149738807,-3599.839344096464
-79293.16682526942,-1650.075716025351
-78196.90468099294,-3374.952336044758
-85610.99407208545,-1717.948119251821
-87713.86346022933,121.63533386124293
-78325.95168524583,-2106.5428715067123
-37024.820570658754,-16568.608227107554
-81918.86627177297,-2606.4488924320676
-86713.04743258467,-2128.565595928015
-88026.65957395273,-1557.7194157541003
-85606.616779753,556.418512469404
-13277.171148500202,-24816.937534033324
-25374.627627874637,-3057.6063133311122
-15357.320317766542,-22028.927468232312
147451.5614748759,-9169.548620487403
-79960.1689466172,-2297.4109521393752
-84589.7166825926,-2093.3079265829833
-76325.75785138481,-1436.5502768841034
56528.24914193785,-42738.94998855308
14004.122289294406,-30909.65107297683
-24415.53532379531,-12438.926308898242
-17023.744495643783,-15667.433920862624
-62281.11205571219,7199.879878524751
-73025.14800605539,-4100.76669276601
-85201.81668737887,-2470.139987253194
-82763.30770300743,-2368.963740504072
-86922.09319500197,-1616.950733770392
50720.44593287996,-48172.66299511433
-56858.08022782973,-9494.584323397692
-83171.4222434214,-652.9294478311399
-19776.648468040177,-17534.19530358962
-68958.96087674864,2795.9390334567
-45492.923849206694,-11534.901647365441
-84879.35134038034,-1298.9667809308685
738419.2865074333,643918.8183542968
-82007.25278838325,-3147.451303548584
388747.4831632663,-140881.74630400314
15068.208243398141,-16430.727772265884
469692.90573566273,188591.86367141755
-77007.78196317772,-3152.680421213549
-59418.76881215481,-6271.011673678581
-79370.83734844405,-2593.482017759631
-47533.89981103615,-12269.627372320654
-50479.217608434774,-2482.0584874988076
-77141.73214310149,-3874.0375699524807
-80672.04710295695,-1409.09361973297
-20587.859223423773,-18781.579956380185
47001.03107770911,-15795.072378364808
-70972.3818077665,-1316.7035054806727
-86946.14777694602,-1841.8999515199607
-88266.57886102267,-781.9468579978145
-80527.0645992544,-5302.316671125007
-43989.082117755206,-5374.978869614266
-13122.797599597106,-7699.97829219233
-68155.00530255519,-4003.5593885901135
-35356.40303507018,-13802.273932592441
-80283.10111533174,-1487.8843464242948
-17911.971903431244,-15406.794502299324
-73996.85364293841,74.72774607799096
-78110.15277657792,-2562.9384627420472
-85238.33311275896,-1074.3641812900635
-74082.84732042105,-2453.3859481251657
-76468.74335307706,-3318.5591913497165
-36777.017128522515,-19049.08160626775
-85732.1631909205,427.5703159887526
-24063.16658072913,33846.89206441942
-85654.33959868933,-69.22881655991685
-71991.85318540517,453.32448522450716
-64333.75368944572,-1855.517487337133
355221.73732850666,344413.20584961295
-75409.77239786554,-4552.827718598478
-79097.99130485753,-4373.182626369735
-88777.81761802956,-344.00784212223357
-88582.22380314971,-656.6989206922583
-81615.24880702666,-4450.051368022601
-66121.02348609094,-12175.74690790165
575052.1246610889,-191981.26400339347
-85454.98945571849,-2004.6223493958232
-80170.78267425853,-1547.5737795978707
-87394.93280747141,-666.4989533583125
-84880.48951306088,-91.56539484532563
-30678.663733653768,-5467.394681135672
-49847.4784213712,-8910.239564343976
-75540.86152527276,-1455.7029064712651
-85977.71601010817,212.66016169610117
-77553.44408954847,-2748.772742312478
-45885.23805746789,-10091.547016961946
-16296.596840477287,-8485.20213601114
-83948.16741718828,-884.2955759957197
-74222.93611121623,-4642.756365823113
-83880.94470671657,-2069.006156873676
-8608.60453772002,-21812.414241845934
-38254.453628606854,-17455.820454057364
-78353.36177761835,-2293.006909736975
-75425.37177621816,-1838.0101495465697
-62483.514650116944,-11276.771564021949
373760.2044799598,505638.71374854265
-79739.73850015747,-1020.0590123349367
-82034.74123794254,-2532.1248395652788
-76992.15501955492,-3131.630499137065
164936.46699161947,2479.124692495117
-86403.54806854606,-2008.815024268689
-78970.00346033204,-2276.286528422726
-79682.75948013914,-2895.036923056834
-81180.7475736106,1091.9749294938144
-71829.62056327311,-1482.3325281950488
-82730.3301720937,326.71320376954105
-27162.149190509357,-12629.770770815878
13529.180280237895,-26648.731650463305
-80198.6075540006,-2852.6874215274634
-87870.64391981465,-1422.768216453938
-83361.50173805217,1274.7224387325211
-78997.56245578895,-1413.3268002405268
320607.4291350483,263496.8178693748
-72905.40264427043,-977.6146741593753
-13452.902983437438,-23827.406658696007
26831.58911179671,-44087.54422230601
-72682.19168601396,-10369.781474202437
601825.5109842825,-173187.16212864555
-77549.68288853722,-2334.2243801929512
-83021.8764712952,-2396.732742505855
-74476.21892391396,-3202.929117009376
-48873.674361004836,-12156.071169302997
-78887.98092662184,-2873.5245111846366
-84865.2276223649,-3077.8342992302123
-24291.35828127133,-17100.28714607057
-79908.5564340154,-1096.1675330976027
-85495.32243965326,-1563.1633595120352
-75642.0613739986,-4132.663917656982
-87969.46883152092,-1438.7465514118712
-79722.90515662143,-863.5844343895119
-71293.35113837634,-6810.755379831197
-81562.30508314156,-2576.551858725666
-88331.25159469977,-1065.3065151099765
-88731.04884910183,-590.6481056972904
-75762.27078972005,-4184.060265320113
-38419.66237090019,-5263.6698027047005
-39498.767210277925,-8895.489957681571
-81246.12188560885,-2717.7290241722003
-78113.33836133592,-3776.4829918201003
-81566.90173669987,-2778.375270387374
-86104.01369620861,986.4987409811463
-42728.89463401433,-20506.91433626869
-87740.70771295586,220.43940406409507
-80005.90443150731,-3790.376472478071
-6618.779320275571,-25582.673428797254
-83589.26380168968,-2385.2820313021234
-38391.058010834335,373.40271583782425
-87211.61785549346,-1500.6352908625945
-82141.77056454538,-5037.692406843932
-85704.34191020507,-1815.6079018532732
1205718.0439303007,-411883.4244207358
-79532.85320464698,-1762.2452660121526
-60698.82417898933,-12038.851696001768
327697.7758406751,-44262.47638046831
-75779.12843903595,-3619.090597864667
-86742.27504376347,-2272.4665313221003
-78469.68754118985,-5986.046452580777
-54857.57108674345,-10019.29394732902
-79853.65590196106,-738.2545545888332
-63412.23417934982,11667.64271687276
-8988.52832568303,-17187.34938068756
-85564.01457603992,-631.4949082573644
-59736.86653763866,14216.343802691188
79387.13170497806,-13768.924248993884
-79283.20050027006,-1242.5000108832114
-75924.49311016695,-1842.2228957677123
180235.9873828732,98625.2445842475
-85479.87845393049,-833.9679128596707
-80499.27923436453,-414.8396544016192
-49693.10930022401,-13493.375661924054
95470.33481379895,-14437.747620651193
