FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
4251.0,11405.0,916.0,2848.0,2237,3399,3263.0,4609,7400.0,10302.0,2478.0,3234.0,16.5,0,12.941545,13.1284275
1757.0,9330.0,0.0,768.0,1341,2954,1564.0,3690,4037.0,9384.0,418.0,619.0,16.5,0,10.793366,14.96151
11897.0,18716.0,1895.0,5572.0,2954,4210,2917.0,4161,8129.0,9888.0,80.0,1792.0,16.6,0,13.118146,8.407545
17542.0,24660.0,2597.0,3907.0,3081,4107,4289.0,5716,10789.0,15190.0,3244.0,3312.0,16.6,0,13.7289295,8.06639
5865.0,10829.0,1457.0,2723.0,4692,7111,5895.0,8614,16073.0,23897.0,2225.0,3959.0,16.6,1,14.419388,-0.36042085
40891.0,80182.0,5913.0,10882.0,157,231,257.0,106,58834.0,76072.0,48332.0,67028.0,16.7,2,-3.7196286,3.9991455
1775.0,6427.0,1017.0,3159.0,387,253,238.0,137,3763.0,4274.0,460.0,763.0,16.7,2,-1.119282,16.430773
1273.0,7095.0,0.0,12.0,278,250,229.0,266,1711.0,4029.0,624.0,3159.0,16.7,2,-1.1712285,16.411673
1327340.0,2344710.0,260922.0,469284.0,4711,5380,919.0,639,349180.0,394414.0,143826.0,154640.0,16.7,3,3.3796535,-6.26199
185287.0,382084.0,19426.0,41476.0,107,419,114.0,113,222645.0,266702.0,96570.0,110214.0,16.7,3,0.48605585,-3.6422994
2799.0,6512.0,0.0,560.0,146,65,122.0,26,2281.0,3985.0,1102.0,2262.0,16.7,2,-1.4611652,17.364876
101836.0,190915.0,294811.0,573105.0,6273,7633,4501.0,6094,13081.0,17000.0,3782.0,3780.0,16.8,1,9.542936,-4.10155
50483.0,95792.0,26815.0,57303.0,5510,7989,6692.0,9470,21399.0,28722.0,5257.0,5107.0,16.8,1,11.65159,-2.9286487
7187.0,18661.0,2180.0,6081.0,2782,3921,3245.0,4429,8283.0,10874.0,2832.0,4203.0,16.8,0,13.769617,11.838186
1391.0,6467.0,58.0,677.0,130,21,117.0,32,1679.0,5855.0,1213.0,4515.0,16.8,2,-1.9601915,17.523241
284465.0,570328.0,40036.0,72515.0,1043,1359,339.0,231,452481.0,564082.0,159875.0,213073.0,16.8,3,2.4915311,-7.196438
1550.0,10211.0,0.0,694.0,157,23,147.0,100,2519.0,7222.0,47.0,2865.0,16.8,2,-2.064493,17.396948
2768.0,11779.0,604.0,2089.0,98,0,118.0,33,1411.0,4487.0,656.0,2092.0,16.8,2,-2.1314213,17.497017
30058.0,69601.0,4799.0,9435.0,248,241,117.0,94,27193.0,36027.0,24894.0,32259.0,16.9,2,-3.7869823,6.684867
51530.0,93298.0,7257.0,13682.0,201,189,477.0,266,42501.0,51032.0,40101.0,46784.0,17.0,2,-3.3315425,4.4549603
25335.0,62673.0,4449.0,9283.0,272,310,96.0,44,39721.0,51089.0,23015.0,38138.0,17.0,2,-4.19337,6.809433
3244.0,16536.0,635.0,2367.0,2189,3448,2626.0,3972,5916.0,8771.0,640.0,2027.0,17.1,0,13.02405,12.999983
35960.0,75032.0,2868.0,4770.0,173,166,0.0,1,43032.0,53713.0,27562.0,49543.0,17.1,2,-3.9953327,5.395828
3382.0,6888.0,1168.0,2136.0,1460,1648,1877.0,2620,5604.0,7074.0,1102.0,1223.0,17.2,0,6.907567,14.929878
9259.0,19159.0,1217.0,3278.0,2772,3784,3541.0,4481,10400.0,13359.0,1669.0,4112.0,17.2,0,13.818658,11.698747
28989.0,50877.0,4159.0,7281.0,228,148,273.0,229,39657.0,48075.0,37548.0,41039.0,17.2,2,-4.5825024,7.3520193
8124.0,12361.0,1416.0,2882.0,2537,3145,2697.0,3813,8138.0,10623.0,2084.0,2402.0,17.2,0,12.094596,12.612623
6271.0,16237.0,803.0,1971.0,3965,5280,4896.0,6779,13115.0,17440.0,2505.0,4573.0,17.2,1,13.596576,3.389726
1654.0,5568.0,0.0,0.0,176,60,43.0,0,260.0,4468.0,2950.0,7640.0,17.2,2,-2.420415,16.810879
272044.0,518049.0,167145.0,340594.0,583,561,0.0,0,200975.0,250690.0,118024.0,153535.0,17.2,3,1.9686066,-5.380087
9514.0,29072.0,787.0,3834.0,2915,4221,3869.0,5582,12905.0,18194.0,3028.0,4779.0,17.3,0,13.605411,8.061324
37446.0,81176.0,5274.0,10667.0,206,209,127.0,74,35472.0,43597.0,38265.0,45501.0,17.3,2,-3.8197596,5.4454756
5249.0,12550.0,1108.0,2043.0,1567,1891,2098.0,2944,5845.0,7268.0,2104.0,1768.0,17.4,0,7.774993,14.481808
3586.0,10373.0,827.0,2415.0,2413,3580,3036.0,4659,7447.0,11326.0,2297.0,2336.0,17.4,0,13.181808,12.996307
6134.0,15142.0,2073.0,4427.0,4780,6295,6488.0,8578,17135.0,22274.0,3140.0,4525.0,17.4,1,13.558622,-0.21620074
45874.0,90471.0,14570.0,29987.0,266,189,0.0,0,29554.0,34934.0,29424.0,27977.0,17.5,2,-2.6184554,5.7431245
4585.0,16664.0,1730.0,3792.0,4125,5338,4748.0,6353,11264.0,14910.0,1494.0,2308.0,17.5,1,13.617464,3.3517816
27211.0,42938.0,2337.0,5475.0,794,343,286.0,186,27639.0,33220.0,33159.0,33832.0,17.6,2,-3.9952886,8.560524
1545.0,7174.0,4854.0,14375.0,83,0,84.0,0,3592.0,5126.0,664.0,984.0,17.6,2,-1.5548722,17.663424
780673.0,895006.0,2109230.0,3569920.0,2921,2836,706.0,639,309323.0,206093.0,196407.0,112397.0,17.6,3,3.653431,-6.1769886
1685.0,6099.0,499.0,1405.0,2580,4174,3266.0,5476,7582.0,13129.0,1711.0,2470.0,17.7,0,13.073459,8.279991
640747.0,749852.0,201470.0,297059.0,4777,3968,1018.0,861,3903840.0,3103830.0,2406610.0,1883840.0,17.8,3,4.5600486,-7.2405076
460232.0,797829.0,39382.0,68196.0,1774,1556,768.0,314,648779.0,739650.0,295663.0,292477.0,17.8,3,3.146401,-7.5495543
16328.0,20968.0,2818.0,4221.0,4169,4915,4943.0,6633,13018.0,16448.0,4013.0,4310.0,17.9,1,14.093224,4.2600083
17191.0,22136.0,2674.0,4550.0,4342,5739,5721.0,7002,14115.0,17577.0,3776.0,5007.0,18.0,1,14.145179,1.4048085
13037.0,25943.0,2617.0,4651.0,3014,4058,4309.0,5916,11895.0,16929.0,4568.0,4777.0,18.1,0,13.704196,8.069059
1493.0,8998.0,22.0,450.0,405,1635,463.0,2474,1139.0,6888.0,433.0,858.0,18.1,0,6.237955,16.070385
4703.0,12801.0,1029.0,2289.0,1613,2461,2331.0,3472,5506.0,8213.0,483.0,1171.0,18.1,0,9.51823,14.463162
31474.0,60533.0,18056.0,36650.0,68,177,199.0,137,30379.0,36150.0,29929.0,29548.0,18.2,2,-4.0030646,7.4390907
10717.0,12155.0,2277.0,3335.0,2015,2392,2367.0,3062,8418.0,10907.0,2949.0,3274.0,18.2,0,9.198443,13.853049
110443.0,207949.0,89432.0,144259.0,9464,10563,9093.0,11467,21714.0,22434.0,8457.0,7428.0,18.2,1,9.407766,-4.7735257
2868.0,13296.0,0.0,1050.0,266,157,45.0,0,15753.0,17039.0,38417.0,38263.0,18.2,2,-5.1569843,16.390284
1588.0,8121.0,535.0,2245.0,315,284,87.0,0,2629.0,6283.0,7998.0,13875.0,18.2,2,-3.177022,16.686821
2100.0,8467.0,39.0,663.0,167,65,0.0,0,1491.0,10395.0,35869.0,48149.0,18.2,2,-5.624107,16.466162
543313.0,808883.0,55480.0,90680.0,2578,2655,177.0,270,959906.0,1023170.0,962655.0,902079.0,18.2,3,4.133821,-7.5382166
8107.0,17557.0,1203.0,3284.0,2763,3436,3403.0,4478,8197.0,9874.0,0.0,1621.0,18.4,0,13.222757,12.101964
6014.0,16095.0,1725.0,2523.0,2726,3106,3131.0,3995,8714.0,10271.0,1433.0,1846.0,18.4,0,12.120385,12.48615
15207.0,35247.0,5139.0,10148.0,8910,11960,12356.0,16239,28801.0,37370.0,6257.0,7211.0,18.5,1,9.580274,-5.563083
8577.0,17175.0,2195.0,4563.0,1329,1243,2577.0,3034,5016.0,5718.0,3607.0,3908.0,18.5,0,6.823062,13.87273
1622.0,6325.0,1105.0,4053.0,1191,4089,1093.0,4182,3365.0,11503.0,1229.0,1465.0,18.5,0,12.669964,14.382054
3670.0,14688.0,1115.0,4349.0,2246,3006,2837.0,3934,5855.0,8363.0,390.0,1711.0,18.5,0,11.208844,13.479251
5714.0,18482.0,842.0,2580.0,3143,4119,5080.0,6683,14139.0,18426.0,4153.0,5630.0,18.6,0,13.82379,7.9873066
2757.0,10573.0,626.0,2167.0,1567,2097,2257.0,3257,6345.0,9930.0,430.0,1764.0,18.6,0,8.354408,14.552401
2013.0,8560.0,46.0,1947.0,225,131,218.0,143,3189.0,5388.0,2511.0,3451.0,18.7,2,-1.5604304,16.71654
798730.0,914745.0,225496.0,341945.0,12698,11218,141050.0,131688,1218690.0,1063720.0,924330.0,748004.0,18.7,3,0.66203964,-6.6004796
6273.0,20299.0,1596.0,4427.0,1277,1524,1744.0,2346,4411.0,6535.0,1334.0,1193.0,18.7,0,6.7341533,15.029243
2768.0,8034.0,614.0,973.0,200,128,83.0,116,7221.0,4646.0,2151.0,2117.0,18.7,2,-1.4463722,16.884718
3094.0,13986.0,0.0,0.0,83,0,115.0,1,2164.0,7723.0,10334.0,33236.0,18.7,2,-4.8347225,16.56973
345268.0,567111.0,42930.0,78548.0,1407,1016,141.0,157,448287.0,468215.0,188696.0,198332.0,18.7,3,2.4305174,-7.134043
10447.0,23581.0,3027.0,7633.0,2205,2680,4117.0,5037,11242.0,13727.0,6429.0,5993.0,18.8,0,10.697325,12.226413
67933.0,114854.0,7341.0,12624.0,529,353,288.0,158,29412.0,33453.0,21475.0,24436.0,18.8,2,-1.9483757,4.498934
5778.0,14005.0,2181.0,4576.0,5144,6778,6522.0,8515,16253.0,20802.0,3049.0,2494.0,18.8,1,14.064145,-0.5817687
4439.0,8408.0,58.0,1695.0,2890,3670,3242.0,3915,6974.0,9141.0,992.0,1253.0,18.8,0,13.605574,12.148942
93604.0,184289.0,12043.0,24388.0,399,285,0.0,119,122472.0,130388.0,59743.0,65115.0,19.0,3,-0.7820243,-1.1123925
155721.0,315109.0,11672.0,20766.0,254,177,390.0,201,132214.0,137531.0,54309.0,66540.0,19.0,3,0.31030586,-2.2634017
1208.0,7442.0,938.0,3890.0,1202,1874,1930.0,3292,5087.0,8605.0,992.0,1495.0,19.0,0,7.8620696,15.236792
90396.0,168299.0,14985.0,29009.0,290,402,251.0,182,62203.0,68582.0,48887.0,54669.0,19.1,3,-1.2630348,1.4511173
20704.0,43078.0,1526.0,5621.0,0,83,235.0,99,24451.0,31614.0,5696.0,24147.0,19.1,2,-4.5554533,9.34881
4261.0,11542.0,1579.0,3159.0,2211,2943,2777.0,3556,8444.0,10274.0,1993.0,1875.0,19.2,0,11.072331,13.531716
10408.0,19683.0,1924.0,5068.0,2235,3163,3055.0,3890,9115.0,12036.0,1024.0,2341.0,19.3,0,12.01619,12.814649
11525.0,18331.0,2095.0,5325.0,7641,9540,9191.0,10938,24083.0,27722.0,3239.0,3268.0,19.3,1,11.129659,-5.1580567
6208.0,21454.0,3156.0,8007.0,2531,3177,3105.0,3742,8512.0,10134.0,2699.0,2532.0,19.3,0,12.081729,12.6211195
7045.0,15533.0,1695.0,2472.0,2554,3309,3272.0,4211,7597.0,9207.0,1485.0,1882.0,19.3,0,12.861271,12.512886
1410.0,6111.0,875.0,3733.0,1955,2563,2591.0,3204,6108.0,7699.0,1260.0,2246.0,19.5,0,9.875044,14.112968
17691.0,30349.0,3905.0,5956.0,9951,12876,12823.0,15545,28526.0,33458.0,6196.0,5907.0,19.5,1,9.108867,-5.5938754
25487.0,46969.0,15273.0,28884.0,367,266,152.0,78,23782.0,24922.0,21742.0,21774.0,19.6,2,-4.187329,9.159972
30925.0,62557.0,7283.0,13010.0,324,357,144.0,110,37981.0,41872.0,29681.0,34546.0,19.6,2,-4.065053,6.8213863
6413.0,19405.0,1213.0,4571.0,3594,4994,4543.0,6455,11742.0,16487.0,2412.0,3853.0,19.7,1,13.367247,5.5052457
3551.0,19412.0,231.0,844.0,2265,3888,2675.0,4681,6213.0,10901.0,1105.0,3455.0,19.7,0,13.263419,13.463587
6777.0,21244.0,1239.0,3827.0,4901,6044,6485.0,8441,15755.0,20469.0,1138.0,2798.0,19.7,1,13.517685,-0.015696669
218711.0,380107.0,21587.0,37370.0,832,797,261.0,148,175452.0,180328.0,84195.0,92348.0,19.8,3,0.80636114,-3.3465233
1082.0,6459.0,460.0,2163.0,1057,3122,1606.0,4570,3993.0,10761.0,1170.0,2377.0,19.8,0,11.19767,14.985911
54024.0,99320.0,36581.0,64401.0,237,253,48.0,173,73609.0,81819.0,53967.0,67710.0,19.8,3,-2.8612208,3.09098
3176.0,9362.0,2037.0,4941.0,3173,3430,3936.0,4564,10835.0,12357.0,1353.0,1726.0,19.9,0,13.5803385,11.22472
12983.0,26398.0,2154.0,4543.0,5933,7213,7571.0,8885,19686.0,23072.0,3482.0,5067.0,19.9,1,12.759598,-2.7784364
7075.0,18717.0,2154.0,6219.0,4358,5480,5427.0,6974,12852.0,16136.0,1825.0,3379.0,20.0,1,13.658906,3.0005968
2318.0,5397.0,1975.0,4811.0,4184,5285,5497.0,6501,13239.0,15687.0,2301.0,2496.0,20.0,1,13.641691,3.3345447
7384.0,22804.0,1653.0,3321.0,5872,7670,8228.0,10877,19968.0,26072.0,2525.0,4969.0,20.1,1,12.354476,-3.282517
1690.0,6512.0,1318.0,4164.0,423,1247,460.0,1379,1433.0,4021.0,1234.0,1826.0,20.1,0,5.2625957,15.995195
1287.0,4803.0,648.0,2469.0,1468,2983,2173.0,4232,5522.0,10844.0,39.0,365.0,20.1,0,10.9994,14.703746
5735.0,16758.0,714.0,2304.0,2980,4161,3570.0,4808,9446.0,12356.0,749.0,1825.0,20.3,0,13.288676,8.278006
28686.0,52582.0,7364.0,13755.0,291,164,0.0,13,43886.0,47460.0,30806.0,35553.0,20.3,2,-4.5898495,7.4411764
7891.0,21828.0,2293.0,4737.0,4275,4800,6014.0,6928,15642.0,18653.0,2877.0,4882.0,20.3,1,14.507794,4.027793
2537.0,15974.0,770.0,3379.0,1724,2912,2303.0,4003,6333.0,11080.0,591.0,1762.0,20.4,0,10.827265,14.378056
8131.0,19265.0,918.0,1637.0,4062,4589,5677.0,6513,13701.0,16611.0,2418.0,3559.0,20.5,1,14.495434,5.3977876
21181.0,31255.0,3343.0,5056.0,5447,6291,7810.0,8918,18967.0,20953.0,3207.0,1966.0,20.5,1,12.95688,-0.60515493
15595.0,32653.0,2161.0,5631.0,8605,9133,10881.0,12744,30100.0,34428.0,6707.0,5799.0,20.6,1,10.799552,-5.041692
44892.0,68209.0,7240.0,13237.0,399,281,0.0,1,45198.0,47016.0,30572.0,32873.0,20.7,2,-3.803535,6.5266695
17368.0,37814.0,5953.0,11617.0,302,183,275.0,140,25960.0,27462.0,18781.0,24002.0,20.7,2,-4.362109,9.412187
9077.0,19202.0,3086.0,4357.0,2778,3431,3834.0,4573,8983.0,10421.0,1880.0,2205.0,20.7,0,13.255011,11.94459
21257.0,40665.0,4504.0,9282.0,378,157,267.0,113,28515.0,29795.0,16348.0,20436.0,20.8,2,-4.3500767,9.4296
15068.0,25778.0,1972.0,2985.0,6110,6546,7619.0,8590,18435.0,20299.0,3066.0,3467.0,20.9,1,12.86856,-1.6369907
2777.0,15806.0,296.0,3372.0,844,1480,1243.0,2137,3115.0,5535.0,767.0,1426.0,20.9,0,6.024394,15.910801
2530.0,6803.0,1088.0,2043.0,3343,3795,4494.0,5412,9742.0,12148.0,752.0,1666.0,21.0,0,14.280885,9.455446
1919.0,10517.0,494.0,2742.0,3514,7191,4163.0,8734,9251.0,17969.0,1432.0,2839.0,21.1,1,14.579878,-0.22332749
1833.0,11694.0,0.0,783.0,1054,4327,1333.0,5361,2920.0,10283.0,364.0,759.0,21.1,0,12.795886,14.281578
429052.0,652061.0,199350.0,325099.0,665,705,376.0,174,173824.0,170247.0,93126.0,102330.0,21.1,3,2.0180724,-5.5652246
4987.0,9747.0,1465.0,3007.0,3005,3583,4745.0,5563,12359.0,14477.0,246.0,2050.0,21.1,0,14.227006,10.494791
1877.0,4913.0,1036.0,3136.0,314,337,165.0,80,4209.0,4110.0,439.0,1129.0,21.2,2,-1.1236401,16.430061
629726.0,895219.0,348587.0,471379.0,9851,9269,9955.0,10369,304324.0,267640.0,136575.0,113731.0,21.2,3,2.7753437,-6.0493555
40724.0,72791.0,6687.0,11708.0,173,66,190.0,73,58000.0,58564.0,33150.0,41804.0,21.3,2,-4.030941,5.4181223
1288.0,4123.0,0.0,1306.0,1359,2277,1908.0,3644,5749.0,10219.0,124.0,308.0,21.3,0,8.957024,15.205332
6550.0,11923.0,1483.0,2716.0,4952,5513,6933.0,8251,16684.0,19271.0,3867.0,5256.0,21.3,1,13.661394,1.2184844
2186.0,8040.0,568.0,1876.0,103,0,174.0,111,3808.0,4860.0,2532.0,3065.0,21.4,2,-2.0796766,17.47694
967.0,6101.0,418.0,4320.0,140,0,182.0,84,1628.0,4235.0,17502.0,36982.0,21.4,2,-5.1464825,16.469643
547862.0,838447.0,171892.0,265698.0,1701,1520,545.0,257,342946.0,310411.0,176847.0,162252.0,21.4,3,2.5612862,-6.218835
9374.0,15227.0,2080.0,5334.0,1209,1251,2910.0,2986,6665.0,7171.0,2373.0,2426.0,21.5,0,6.836039,13.864822
47487.0,81476.0,38294.0,64997.0,282,271,0.0,13,44757.0,44257.0,31431.0,37175.0,21.5,2,-3.791284,5.626471
18611.0,23531.0,3534.0,7109.0,4457,4857,6105.0,6619,16957.0,17838.0,4376.0,5020.0,21.5,1,14.629357,3.952292
48377.0,77706.0,7036.0,11813.0,225,192,119.0,150,36423.0,35087.0,27758.0,30372.0,21.6,2,-3.0555665,6.277302
17519.0,30196.0,3233.0,5958.0,6625,7696,9134.0,10470,25260.0,26448.0,3230.0,6256.0,21.7,1,12.156792,-3.4523785
157082.0,245683.0,8129.0,11327.0,171,161,137.0,63,204091.0,187750.0,74280.0,70140.0,21.8,3,-0.25534812,-1.912314
