FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
27638.0,60572.0,6653.0,13645.0,40,19,237.0,168.0,33332.0,45398.0,27595.0,34788.0,16.4,1,11.111706,3.0499387
14002.0,27801.0,703.0,1534.0,614,306,114.0,58.0,19649.0,26080.0,16809.0,20520.0,16.4,1,9.129208,0.314532
8044.0,20091.0,4039.0,12187.0,1706,2352,2224.0,3197.0,5657.0,7529.0,1134.0,2784.0,16.5,3,-1.6638074,-3.5226939
2082.0,7783.0,1239.0,4040.0,1018,1651,1164.0,1952.0,3351.0,5945.0,570.0,1387.0,16.6,3,2.9340043,-6.3478518
26624.0,74304.0,2727.0,7436.0,180,234,168.0,116.0,39897.0,53032.0,21391.0,34213.0,16.7,1,10.574805,4.1235013
1906.0,8640.0,345.0,1849.0,1966,2986,2454.0,3733.0,6017.0,8845.0,1179.0,1143.0,16.7,3,-4.4026084,-0.5380032
3475.0,15584.0,3117.0,7939.0,2410,3118,3510.0,4977.0,8767.0,12499.0,752.0,1635.0,16.7,2,-4.794189,2.4581623
11110.0,32280.0,2344.0,5173.0,4157,5873,5259.0,7394.0,12951.0,18244.0,1182.0,3655.0,16.7,0,-3.4380789,14.557101
12795.0,15902.0,2624.0,3800.0,1748,2210,1979.0,2754.0,5925.0,7868.0,1483.0,2361.0,16.7,3,-0.590438,-4.1599903
24858.0,43297.0,9928.0,20464.0,379,149,289.0,175.0,29848.0,37933.0,30175.0,31213.0,16.7,1,9.667019,1.823355
33733.0,67426.0,2949.0,5053.0,314,246,0.0,0.0,38336.0,51502.0,19409.0,40921.0,16.8,1,9.878277,3.8972387
8098.0,20743.0,1108.0,2987.0,2869,4142,4245.0,5967.0,10397.0,14963.0,2265.0,2738.0,16.9,2,-4.602509,7.488493
2609.0,13123.0,1592.0,5141.0,1366,2475,1802.0,3151.0,5880.0,10273.0,1239.0,2120.0,17.0,3,-2.3560586,-3.8107014
2111.0,12249.0,381.0,1482.0,503,1914,602.0,2296.0,1426.0,6650.0,440.0,1966.0,17.0,3,1.6259999,-6.6628118
1976.0,9352.0,0.0,0.0,95,0,333.0,649.0,1389.0,3969.0,1547.0,5694.0,17.1,1,15.237111,-1.8431205
5380.0,16225.0,18.0,1461.0,125,88,531.0,1304.0,2646.0,9853.0,6971.0,13367.0,17.1,1,16.363962,-0.76687366
585570.0,1115000.0,88440.0,183291.0,2954,3771,44166.0,58840.0,292954.0,376507.0,205855.0,256935.0,17.1,0,5.834463,13.135954
796.0,4028.0,125.0,1482.0,201,257,67.0,946.0,742.0,6051.0,345.0,3941.0,17.1,1,17.310097,-1.8703898
39524.0,71387.0,3429.0,6897.0,327,191,100.0,72.0,30965.0,38919.0,29325.0,29234.0,17.3,1,10.171841,3.6159685
7466.0,28138.0,1247.0,2638.0,1830,3317,2581.0,4336.0,6199.0,10090.0,1632.0,1906.0,17.3,2,-5.688315,2.8058493
35009.0,79300.0,10912.0,24589.0,206,172,147.0,126.0,31056.0,42537.0,18217.0,30724.0,17.3,1,10.566715,4.366758
248337.0,491836.0,20188.0,36943.0,966,918,26.0,64.0,121549.0,153632.0,66091.0,94654.0,17.3,0,4.239905,12.375957
5948.0,12216.0,1017.0,3399.0,2144,2740,2915.0,4075.0,7981.0,11484.0,1474.0,3474.0,17.4,3,-3.7498252,-1.0954814
28140.0,69181.0,16068.0,34711.0,354,299,239.0,204.0,38786.0,51120.0,44834.0,43856.0,17.4,1,9.869028,4.2327223
8429.0,17067.0,2169.0,5941.0,1840,2453,2385.0,3411.0,6342.0,8611.0,304.0,1900.0,17.4,3,-2.1839502,-2.8599422
16288.0,26146.0,1186.0,2181.0,3780,4656,4163.0,6160.0,11250.0,15087.0,1834.0,1679.0,17.5,2,-4.450024,10.55673
1101.0,6926.0,1131.0,5082.0,986,2245,1139.0,2490.0,3130.0,7147.0,247.0,1285.0,17.5,3,-0.9377864,-5.208658
7212.0,11324.0,748.0,2798.0,571,285,77.0,56.0,6564.0,9315.0,1311.0,2524.0,17.6,1,17.55944,-1.6268113
1874.0,6984.0,0.0,189.0,270,154,203.0,159.0,1318.0,3855.0,1552.0,3302.0,17.6,1,16.829973,-1.9686428
4007.0,11460.0,0.0,205.0,339,310,0.0,0.0,4466.0,8336.0,4328.0,10095.0,17.6,1,17.509056,-1.6322223
1371.0,7185.0,315.0,1604.0,195,120,114.0,28.0,3456.0,11525.0,11353.0,45732.0,17.6,1,17.287235,1.1587803
416717.0,748538.0,41470.0,74919.0,1320,1552,235.0,95.0,610481.0,708286.0,240064.0,284152.0,17.6,0,5.0452194,15.121273
2024.0,9051.0,1.0,751.0,189,193,87.0,0.0,2294.0,6186.0,1415.0,3534.0,17.6,1,17.05553,-1.8435179
