FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,Label
3599550.0,1588750.0,13209000.0,5815250.0,525372,136869,176568,41895,1055190.0,265614.0,131162.0,28233.0,17.5,1,Crypto
566043.0,663483.0,117590.0,176344.0,6905,5771,66220,60548,791615.0,694592.0,706316.0,560232.0,19.8,1,Crypto
731580.0,836484.0,115378.0,169156.0,5157,3943,62865,53234,495692.0,388494.0,350954.0,271010.0,24.9,1,Crypto
1225080.0,1086000.0,249995.0,247093.0,16055,8099,166462,90506,1634040.0,837889.0,1192830.0,610675.0,25.4,1,Crypto
380538.0,522538.0,49306.0,78191.0,3605,3998,19484,18781,191080.0,174580.0,121478.0,111785.0,28.2,1,Crypto
459506.0,551925.0,44678.0,58792.0,3819,2538,39612,32217,359078.0,268769.0,241556.0,175797.0,32.4,1,Crypto
634863.0,638962.0,93969.0,123295.0,8635,6132,62932,44116,688583.0,459881.0,518449.0,335297.0,33.8,1,Crypto
164555.0,264884.0,33728.0,46324.0,10886,10385,30003,28638,65476.0,61898.0,31370.0,26406.0,38.0,1,Crypto
427254.0,598720.0,25830.0,38481.0,2542,2015,18385,17958,241151.0,211340.0,214037.0,168491.0,38.2,1,Crypto
799077.0,876877.0,76935.0,96718.0,6382,4531,57863,46756,614804.0,459534.0,489486.0,357824.0,38.8,1,Crypto
920091.0,1182680.0,104766.0,151027.0,6243,5555,43576,39175,515202.0,421840.0,432791.0,364034.0,39.9,1,Crypto
419347.0,533643.0,91857.0,129282.0,3404,2561,34158,28608,279323.0,220821.0,233267.0,158151.0,42.1,1,Crypto
588013.0,559554.0,148296.0,203980.0,4261,3065,54774,38931,715177.0,475745.0,510915.0,368284.0,55.2,1,Crypto
322941.0,456841.0,25295.0,36379.0,11213,10305,28559,27998,156654.0,139382.0,140706.0,111413.0,58.9,1,Crypto
1136490.0,1450130.0,154022.0,226446.0,14896,13316,71045,63819,488599.0,400483.0,345624.0,278784.0,71.6,1,Crypto
