FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,Label
507514.0,817027.0,40970.0,63059.0,729,674,9643,9255,207158.0,199872.0,193453.0,172415.0,23.2,1,Crypto
246134.0,349656.0,26172.0,38520.0,1108,462,3920,4118,128650.0,119686.0,105217.0,86830.0,26.8,1,Crypto
441065.0,529963.0,415634.0,576476.0,3108,2859,6801,6033,236313.0,196545.0,84455.0,75697.0,29.3,1,Crypto
1249570.0,1018280.0,192447.0,245348.0,11369,5452,154884,74359,1345560.0,633524.0,972988.0,415818.0,30.6,1,Crypto
501616.0,642239.0,51536.0,75266.0,2575,2601,44900,43821,301226.0,265314.0,242229.0,214999.0,30.9,1,Crypto
2793530.0,1759360.0,7566500.0,5017120.0,18748,11368,8505,6774,966899.0,398825.0,548923.0,232968.0,43.5,1,Crypto
790916.0,880182.0,71969.0,96048.0,7125,5558,56192,48034,653397.0,508836.0,494415.0,380960.0,44.6,1,Crypto
357506.0,486716.0,22347.0,32611.0,2207,1667,17147,15057,191654.0,154993.0,127115.0,97842.0,48.1,1,Crypto
1196300.0,1129590.0,234872.0,291401.0,9106,4989,143152,92280,1192200.0,716686.0,874838.0,546869.0,53.3,1,Crypto
1409980.0,1608190.0,118910.0,141542.0,9272,6806,160585,120500,857981.0,594658.0,592183.0,355502.0,58.2,1,Crypto
490040.0,650284.0,45088.0,67100.0,2353,1745,18685,17492,222000.0,188954.0,168016.0,141143.0,68.9,1,Crypto
531415.0,580804.0,259232.0,384878.0,4915,3865,95365,79510,653814.0,499714.0,528696.0,398169.0,69.3,1,Crypto
1257750.0,1591650.0,1057860.0,1472980.0,5985,4690,10425,9371,580953.0,422972.0,295905.0,226346.0,74.8,1,Crypto
630468.0,714051.0,57852.0,78541.0,4376,4033,37449,32952,533686.0,430952.0,399385.0,345025.0,78.6,1,Crypto
423815.0,558181.0,35340.0,57217.0,3707,3762,50878,48715,233995.0,200548.0,127493.0,118589.0,85.1,1,Crypto
211676.0,300620.0,29610.0,44517.0,4252,3975,3466,3206,100879.0,87411.0,91538.0,71855.0,89.9,1,Crypto
273890.0,356854.0,45442.0,66337.0,783,688,4899,4653,133827.0,116481.0,126157.0,90572.0,100.4,1,Crypto
799422.0,767219.0,138285.0,188502.0,9603,8282,111584,90140,728604.0,542667.0,499433.0,359281.0,100.8,1,Crypto
602509.0,648994.0,351939.0,414463.0,5378,4899,11936,11113,230197.0,194447.0,125126.0,103593.0,101.6,1,Crypto
1008520.0,1303070.0,86517.0,108206.0,4939,4386,63364,57251,507649.0,422129.0,320736.0,272566.0,105.5,1,Crypto
1161180.0,1115830.0,384341.0,471587.0,7150,4482,106544,70784,816795.0,513733.0,533889.0,314059.0,108.3,1,Crypto
341931.0,462604.0,20208.0,28692.0,1863,1362,25818,24181,150146.0,128311.0,94190.0,89856.0,108.7,1,Crypto
446590.0,579000.0,34435.0,45868.0,2383,1931,26639,23193,218068.0,178848.0,165526.0,134832.0,111.0,1,Crypto
416227.0,535024.0,152433.0,221792.0,3739,3688,4795,4767,400380.0,335926.0,238494.0,198084.0,111.7,1,Crypto
984521.0,979132.0,139945.0,168877.0,7177,5492,166425,129230,704134.0,507546.0,433595.0,333114.0,112.1,1,Crypto
262485.0,371920.0,6146.0,8296.0,598,417,4349,3853,110017.0,96283.0,97641.0,80550.0,113.1,1,Crypto
510003.0,659771.0,45559.0,62097.0,3354,2406,31771,27627,269391.0,206327.0,158371.0,126247.0,116.1,1,Crypto
2634770.0,1995290.0,3307920.0,2739770.0,12112,7112,13085,11870,202759.0,133091.0,116309.0,66552.0,116.6,1,Crypto
325614.0,429257.0,55236.0,79030.0,598,829,7398,6511,169157.0,146683.0,150320.0,121958.0,122.3,1,Crypto
912105.0,987237.0,126094.0,166112.0,4284,2970,89927,65699,564600.0,382333.0,371046.0,253840.0,127.7,1,Crypto
957414.0,826426.0,218839.0,250900.0,11943,8285,87931,59012,909989.0,569202.0,842758.0,459290.0,128.9,1,Crypto
393668.0,526504.0,14934.0,20963.0,885,907,8234,8014,170367.0,153583.0,142802.0,132887.0,130.2,1,Crypto
719223.0,940166.0,55767.0,83265.0,3530,2533,36353,32125,313963.0,257212.0,222226.0,185382.0,130.9,1,Crypto
925136.0,1142670.0,229806.0,340399.0,4783,4253,90163,80631,457405.0,376918.0,314361.0,261189.0,132.0,1,Crypto
324028.0,427233.0,29720.0,38443.0,1169,535,6427,5755,176763.0,143455.0,150539.0,107987.0,133.1,1,Crypto
578345.0,763135.0,145283.0,220833.0,2972,2576,35608,31991,296092.0,244668.0,247657.0,167434.0,135.4,1,Crypto
1107490.0,1376690.0,111922.0,155938.0,6217,5285,100711,96753,591166.0,524119.0,511714.0,412018.0,145.8,1,Crypto
1335830.0,1033210.0,265301.0,269423.0,10497,5200,189801,95504,1560320.0,753999.0,1114460.0,487004.0,145.8,1,Crypto
242776.0,320178.0,27121.0,37192.0,355,338,4340,4115,108603.0,93538.0,82919.0,71676.0,148.4,1,Crypto
336205.0,466926.0,28457.0,40494.0,533,449,7082,6327,141580.0,125488.0,100767.0,98293.0,150.2,1,Crypto
841364.0,701392.0,144779.0,159505.0,10210,4812,167858,85359,1253920.0,628505.0,899190.0,409565.0,151.2,1,Crypto
376493.0,514295.0,27555.0,41415.0,2829,2712,21229,20931,158301.0,140742.0,116257.0,96721.0,155.0,1,Crypto
360826.0,464324.0,48190.0,70007.0,894,571,8358,7267,194205.0,159899.0,146573.0,119698.0,155.3,1,Crypto
423018.0,607231.0,24189.0,37264.0,939,624,5614,5132,144269.0,125347.0,109091.0,89680.0,162.2,1,Crypto
639248.0,756495.0,72108.0,94538.0,4830,4419,36887,32639,508195.0,412326.0,379947.0,315501.0,164.5,1,Crypto
288277.0,393472.0,53544.0,77947.0,2092,1423,31933,29924,146377.0,125460.0,119007.0,102058.0,168.9,1,Crypto
309663.0,425764.0,16156.0,22571.0,279,401,4783,4564,116866.0,106770.0,97106.0,74802.0,172.8,1,Crypto
726378.0,950814.0,120901.0,175463.0,22822,21647,27148,26174,80127.0,71850.0,54057.0,43598.0,175.5,1,Crypto
819379.0,933942.0,166400.0,236321.0,6576,4948,61002,47613,572585.0,426300.0,480515.0,360915.0,180.2,1,Crypto
394682.0,551576.0,13873.0,21688.0,758,864,6585,6259,140507.0,125823.0,110360.0,116461.0,185.4,1,Crypto
191889.0,276025.0,16810.0,29112.0,3989,4117,4287,3584,127276.0,112208.0,128029.0,91100.0,186.9,1,Crypto
441505.0,639863.0,34418.0,50409.0,1134,630,6190,6172,156039.0,147787.0,147392.0,128479.0,188.1,1,Crypto
697590.0,943843.0,55515.0,85742.0,2138,1748,30921,29390,228192.0,194192.0,154572.0,134914.0,189.3,1,Crypto
401391.0,589883.0,18155.0,27999.0,1133,591,4754,4288,123303.0,106960.0,124850.0,108947.0,189.4,1,Crypto
510736.0,645979.0,40352.0,51722.0,2760,1832,39337,32717,294174.0,222710.0,236130.0,165143.0,192.6,1,Crypto
430436.0,578528.0,32326.0,41722.0,1363,1039,7032,7017,196100.0,171432.0,173255.0,142147.0,195.2,1,Crypto
560186.0,720730.0,111016.0,163912.0,2694,2264,37242,32475,281307.0,225527.0,202590.0,170131.0,195.6,1,Crypto
837415.0,897583.0,76829.0,97183.0,4517,3246,75107,52982,478331.0,313572.0,311555.0,198134.0,201.3,1,Crypto
1104140.0,1268290.0,358831.0,434202.0,6322,5980,15500,14152,95532.0,84844.0,73387.0,50837.0,201.6,1,Crypto
872021.0,935702.0,60839.0,73086.0,5157,3519,106014,79065,603736.0,429133.0,386096.0,278888.0,204.8,1,Crypto
1011770.0,791946.0,387690.0,474601.0,12258,6116,212437,112360,1253880.0,626909.0,838288.0,405303.0,206.9,1,Crypto
1010660.0,749031.0,211202.0,223620.0,12051,5739,236514,121048,1694200.0,837083.0,1257920.0,589791.0,209.5,1,Crypto
