FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,Label
326461.0,427625.0,22538.0,30159.0,995,894,4649,4070,169898.0,147730.0,127851.0,117457.0,22.5,1,Crypto
868265.0,708728.0,332166.0,341569.0,11170,6125,150136,81215,1499840.0,770752.0,1133450.0,569520.0,25.0,1,Crypto
391501.0,464058.0,916168.0,1320500.0,6332,5787,7406,7463,175057.0,148653.0,96690.0,89094.0,25.2,1,Crypto
737576.0,810522.0,186796.0,267874.0,4136,3313,47666,41525,477333.0,385770.0,347746.0,291275.0,25.3,1,Crypto
1063480.0,1231630.0,161385.0,213495.0,6467,4880,54828,44630,626402.0,462737.0,560106.0,354101.0,25.7,1,Crypto
687822.0,774766.0,80085.0,103540.0,7013,5882,80873,65655,637576.0,487570.0,501697.0,380425.0,30.8,1,Crypto
537555.0,749701.0,19180.0,30246.0,1801,1659,20099,20005,202838.0,181703.0,149736.0,141830.0,33.2,1,Crypto
591880.0,680246.0,44978.0,58323.0,2583,2131,26866,21526,423275.0,322265.0,268537.0,198358.0,33.9,1,Crypto
338482.0,438720.0,65678.0,97299.0,979,696,6658,5829,206171.0,174950.0,187684.0,156976.0,35.3,1,Crypto
274241.0,383946.0,65318.0,93428.0,493,578,2951,2738,113300.0,93145.0,104078.0,78806.0,40.2,1,Crypto
33741.0,66945.0,9308.0,17116.0,21042,21720,25944,26629,63045.0,61035.0,13325.0,15160.0,44.6,1,Crypto
469104.0,654020.0,36996.0,50671.0,2192,1846,18258,17210,182476.0,154940.0,127354.0,107921.0,47.0,1,Crypto
552259.0,686498.0,46403.0,67363.0,3059,3109,39078,37140,320634.0,269529.0,228253.0,211062.0,47.4,1,Crypto
692027.0,857174.0,61656.0,87171.0,6126,5250,84008,75778,574211.0,475636.0,449548.0,381782.0,49.8,1,Crypto
1145010.0,1397340.0,189117.0,257037.0,7285,6120,80206,67393,822100.0,646193.0,649801.0,511758.0,54.0,1,Crypto
663663.0,758146.0,145156.0,124861.0,9543,8327,17117,15384,97760.0,82860.0,105886.0,73303.0,57.3,1,Crypto
524971.0,667351.0,38615.0,59353.0,2150,1979,23978,22027,233931.0,203291.0,173376.0,146380.0,60.6,1,Crypto
914437.0,810044.0,86251.0,99374.0,6911,4611,84107,54984,843948.0,523540.0,653847.0,372963.0,67.7,1,Crypto
336394.0,444429.0,30020.0,41799.0,770,435,6771,5838,180327.0,157859.0,142909.0,127065.0,71.1,1,Crypto
570946.0,787156.0,43360.0,56033.0,2033,1910,26261,23134,270679.0,218185.0,216141.0,165331.0,71.2,1,Crypto
189015.0,278038.0,46614.0,66257.0,17800,16692,23071,22143,61663.0,55679.0,10033.0,8787.0,71.9,1,Crypto
431962.0,519535.0,56819.0,80730.0,2621,2034,20187,17142,212446.0,166042.0,179815.0,137314.0,74.5,1,Crypto
430070.0,636595.0,35932.0,55581.0,910,618,6504,6011,145340.0,132800.0,168583.0,126170.0,75.2,1,Crypto
414533.0,492661.0,19180.0,23756.0,2455,1978,23004,19074,306802.0,224938.0,216899.0,159015.0,75.5,1,Crypto
560552.0,627146.0,75291.0,102887.0,8883,7619,65733,53956,681471.0,515582.0,535944.0,435861.0,76.7,1,Crypto
