FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,Label
336419.0,450812.0,19525.0,27394.0,756,702,5432,5562,173273.0,152147.0,142713.0,130303.0,23.1,1,Crypto
237391.0,320216.0,30127.0,40835.0,1185,598,3431,3587,111106.0,102154.0,87828.0,78131.0,23.5,1,Crypto
592601.0,816973.0,43708.0,57956.0,28359,24458,467671,424181,589539.0,507827.0,288574.0,249017.0,34.5,1,Crypto
548680.0,637875.0,572805.0,833753.0,2908,2645,7542,6829,202715.0,168280.0,218171.0,172734.0,41.0,1,Crypto
277846.0,372377.0,21741.0,32224.0,1146,748,5120,4697,155962.0,134693.0,134716.0,121018.0,41.1,1,Crypto
371341.0,424942.0,403159.0,581477.0,9344,8900,11638,11391,274394.0,208071.0,158685.0,120740.0,42.3,1,Crypto
917734.0,1008730.0,115096.0,156341.0,5775,4621,60045,49657,474988.0,356678.0,296620.0,216972.0,44.3,1,Crypto
806301.0,803342.0,62357.0,69842.0,6160,4485,81846,58019,654167.0,432112.0,472666.0,323888.0,51.0,1,Crypto
283474.0,391169.0,18135.0,26500.0,360,440,3984,3451,126163.0,109972.0,118354.0,93694.0,58.3,1,Crypto
430221.0,531160.0,192835.0,260393.0,7998,7402,8111,7907,324738.0,272883.0,146982.0,129841.0,65.0,1,Crypto
260393.0,351065.0,16569.0,19773.0,876,418,4792,4424,129103.0,109831.0,128626.0,95012.0,70.1,1,Crypto
390877.0,499168.0,22370.0,28404.0,666,685,7488,6949,213366.0,185220.0,197549.0,163193.0,72.4,1,Crypto
1002160.0,1193100.0,54503.0,75950.0,5342,5012,65604,60003,508982.0,425083.0,368776.0,316943.0,73.1,1,Crypto
360057.0,552282.0,25815.0,38619.0,662,524,4278,3861,137984.0,120129.0,141455.0,112564.0,76.7,1,Crypto
410128.0,588627.0,83283.0,133079.0,2655,2324,17064,17116,169256.0,147454.0,116829.0,103998.0,87.2,1,Crypto
329616.0,416786.0,18949.0,29895.0,1111,734,8588,7294,232790.0,190757.0,221280.0,155752.0,90.2,1,Crypto
381867.0,495994.0,29128.0,40441.0,973,973,6494,5982,180509.0,158252.0,162461.0,140284.0,94.4,1,Crypto
241563.0,320074.0,142803.0,203175.0,19012,17585,25770,25737,75146.0,75053.0,21919.0,19625.0,95.9,1,Crypto
2805600.0,1389060.0,11687900.0,9331360.0,50772,24156,38574,22495,126900.0,64463.0,53727.0,21206.0,100.7,1,Crypto
345629.0,486445.0,36059.0,56570.0,1161,708,4988,4649,134225.0,120090.0,124913.0,90025.0,105.8,1,Crypto
680204.0,865333.0,298568.0,393252.0,28538,24288,744795,655264,713968.0,613366.0,288900.0,214801.0,110.2,1,Crypto
311816.0,412360.0,28393.0,41993.0,1013,854,4511,4488,123426.0,113918.0,100541.0,92151.0,112.1,1,Crypto
350795.0,363359.0,113905.0,163520.0,9658,7476,110436,90949,783861.0,589754.0,582590.0,455641.0,115.5,1,Crypto
755922.0,1043750.0,22922.0,35525.0,2980,2993,57228,55639,366147.0,320143.0,224121.0,202245.0,117.1,1,Crypto
244331.0,337978.0,11990.0,17814.0,224,311,2650,2878,102271.0,88343.0,98430.0,78558.0,124.1,1,Crypto
240174.0,329668.0,17328.0,25158.0,859,527,5050,4532,129189.0,117572.0,95393.0,86013.0,125.7,1,Crypto
284814.0,395061.0,48751.0,66686.0,1022,889,3643,3782,118428.0,107170.0,90302.0,81240.0,127.9,1,Crypto
808443.0,724472.0,816589.0,930869.0,31683,27717,31462,29328,103968.0,80284.0,54820.0,45696.0,130.0,1,Crypto
404000.0,563772.0,88282.0,138899.0,2575,2034,21532,20050,162026.0,133466.0,130368.0,90736.0,134.1,1,Crypto
908857.0,784837.0,228306.0,241778.0,10703,6956,49346,43960,258150.0,213766.0,183921.0,163288.0,135.1,1,Crypto
726246.0,1028640.0,396298.0,554735.0,21742,20063,19334,18720,62992.0,59356.0,18118.0,13190.0,136.2,1,Crypto
1255910.0,1092540.0,215226.0,232487.0,9962,5936,114548,70329,944689.0,540388.0,695134.0,379290.0,137.7,1,Crypto
2161470.0,1830520.0,413306.0,490349.0,49297,30287,7305,4616,233418.0,218241.0,188017.0,164521.0,140.8,1,Crypto
485776.0,500009.0,712293.0,933421.0,4287,3619,6558,6072,216273.0,175862.0,81562.0,66981.0,141.1,1,Crypto
300632.0,393984.0,53288.0,76195.0,1000,443,4053,3836,115709.0,101660.0,106067.0,84375.0,149.2,1,Crypto
341493.0,389235.0,148234.0,224620.0,6919,6237,79200,67813,720885.0,565600.0,570670.0,462258.0,150.3,1,Crypto
138331.0,189086.0,147374.0,195652.0,15433,14858,21854,21282,67488.0,61995.0,20566.0,14151.0,157.1,1,Crypto
812383.0,936032.0,56453.0,72960.0,5018,4022,58599,49589,491942.0,387150.0,352755.0,284510.0,157.5,1,Crypto
610298.0,664507.0,95435.0,129106.0,8302,6837,46892,42132,628816.0,505933.0,545470.0,375112.0,157.9,1,Crypto
416470.0,590136.0,21947.0,31791.0,1625,1006,17816,16929,145562.0,128452.0,124093.0,106712.0,161.1,1,Crypto
293859.0,378897.0,27276.0,38596.0,1054,936,5604,5123,129276.0,112856.0,116459.0,103287.0,161.2,1,Crypto
547415.0,754383.0,41171.0,54500.0,5942,5295,30830,29841,178428.0,151670.0,150750.0,125844.0,164.6,1,Crypto
249886.0,369700.0,24874.0,38719.0,933,438,4794,4325,121123.0,111504.0,91743.0,91179.0,168.1,1,Crypto
569271.0,748064.0,47605.0,70432.0,2935,3298,33208,30217,227695.0,190112.0,168528.0,134893.0,169.7,1,Crypto
619191.0,701824.0,602884.0,863496.0,3941,3322,6519,6492,138215.0,100277.0,71154.0,53690.0,181.9,1,Crypto
305382.0,418464.0,167983.0,256425.0,20363,19812,27071,26763,72302.0,67453.0,20111.0,16287.0,186.2,1,Crypto
61105.0,86061.0,9659.0,14969.0,15261,15056,20841,20568,60703.0,60744.0,13167.0,11761.0,187.5,1,Crypto
306501.0,406124.0,16938.0,20325.0,656,468,5758,5123,180027.0,155174.0,162222.0,128441.0,188.5,1,Crypto
781801.0,879624.0,234010.0,351286.0,3159,2704,43506,36638,406015.0,310402.0,315895.0,217580.0,189.6,1,Crypto
631843.0,786271.0,1530550.0,2216610.0,15366,14836,19746,18884,63496.0,58836.0,22363.0,18778.0,189.6,1,Crypto
1154560.0,1576520.0,115616.0,164543.0,643008,582321,51888,46744,1026310.0,780681.0,478367.0,353219.0,190.7,1,Crypto
31265.0,56756.0,3173.0,6125.0,15805,16495,21360,22078,58448.0,58122.0,7785.0,12456.0,191.3,1,Crypto
474870.0,609132.0,81362.0,118024.0,3443,3257,33694,29487,322186.0,254626.0,235502.0,168885.0,196.3,1,Crypto
1225620.0,1377340.0,128926.0,164254.0,6904,5224,98627,82278,777255.0,592076.0,592959.0,443909.0,199.7,1,Crypto
457785.0,565877.0,148392.0,217133.0,10153,8357,4630,4592,279999.0,236078.0,168945.0,140216.0,205.3,1,Crypto
417136.0,515761.0,514442.0,661735.0,17848,15388,21157,19382,65717.0,58675.0,23845.0,18802.0,208.8,1,Crypto
549891.0,662135.0,546356.0,737269.0,12966,11759,11089,11217,312837.0,255580.0,135575.0,115105.0,210.8,1,Crypto
1733190.0,1257860.0,8459500.0,8719070.0,59513,45473,72769,60420,93063.0,60534.0,42690.0,22370.0,215.1,1,Crypto
1224780.0,1156700.0,1341460.0,1762320.0,36998,29791,32634,28766,424799.0,313244.0,194476.0,140585.0,216.7,1,Crypto
244945.0,355610.0,107687.0,158446.0,8107,6782,7864,7364,139517.0,113627.0,124485.0,104670.0,217.9,1,Crypto
819971.0,764773.0,335234.0,405703.0,7805,5921,96569,68207,867463.0,559882.0,620048.0,351038.0,218.8,1,Crypto
303408.0,418076.0,13481.0,19736.0,536,373,5121,4830,140525.0,124630.0,124932.0,104142.0,220.5,1,Crypto
75021.0,102723.0,15320.0,19387.0,33594,24342,36075,30316,98963.0,78738.0,21528.0,18501.0,226.1,1,Crypto
437579.0,674096.0,18176.0,28384.0,1466,774,6857,6603,150859.0,137555.0,135762.0,127343.0,227.3,1,Crypto
935152.0,914915.0,137775.0,149454.0,7717,5444,120257,88328,687787.0,470183.0,536490.0,334171.0,228.9,1,Crypto
288185.0,411147.0,43840.0,66676.0,563,673,4074,3850,129269.0,114119.0,129721.0,101490.0,229.4,1,Crypto
376980.0,513327.0,154177.0,222336.0,2752,2886,6307,6336,308376.0,259688.0,150796.0,131213.0,237.2,1,Crypto
557805.0,696174.0,329320.0,447339.0,19774,16914,20968,19817,65979.0,58733.0,20634.0,16319.0,238.5,1,Crypto
1093970.0,1314950.0,289467.0,391724.0,273235,232015,25420,21594,1342790.0,1005970.0,546384.0,421762.0,238.6,1,Crypto
105622.0,173591.0,14199.0,20978.0,3838,3711,8629,8265,130785.0,117467.0,56392.0,56204.0,238.6,1,Crypto
193158.0,310594.0,225462.0,341552.0,19885,19599,25811,25318,72944.0,65837.0,22937.0,19771.0,238.9,1,Crypto
3287490.0,1510140.0,8299710.0,5355150.0,56792,15610,14488,6648,348315.0,237580.0,245612.0,150743.0,244.6,1,Crypto
1616930.0,1260680.0,5197640.0,6097920.0,19705,11812,17338,14818,198000.0,147031.0,111283.0,83544.0,246.4,1,Crypto
298829.0,389406.0,43538.0,62962.0,1136,556,7094,6655,159123.0,139623.0,121260.0,108059.0,250.7,1,Crypto
365084.0,472718.0,73250.0,112063.0,2516,2210,21659,20243,178883.0,147585.0,121732.0,94187.0,255.7,1,Crypto
3042540.0,1479660.0,15089700.0,9558400.0,53107,19340,26280,14772,614339.0,223638.0,321382.0,105944.0,256.4,1,Crypto
297966.0,442801.0,16128.0,22116.0,581,668,3673,3818,102965.0,96651.0,80417.0,73412.0,256.7,1,Crypto
305586.0,425017.0,11391.0,16846.0,1233,1273,6332,5541,151109.0,125841.0,157038.0,105930.0,261.3,1,Crypto
1980980.0,1863110.0,410580.0,528670.0,7928,6512,12647,12389,76710.0,68934.0,69974.0,56401.0,261.5,1,Crypto
122683.0,193834.0,27018.0,38695.0,259276,189916,23153,16792,340410.0,280854.0,113711.0,105036.0,273.2,1,Crypto
899754.0,1073960.0,1312730.0,1797960.0,8686,6864,5041,4828,340624.0,284726.0,143783.0,131904.0,292.6,1,Crypto
820985.0,920650.0,99652.0,131715.0,14801,11859,42097,35113,606207.0,452951.0,432229.0,332998.0,293.6,1,Crypto
506091.0,680204.0,71285.0,103832.0,21311,17429,34055,29977,273780.0,216400.0,191208.0,153344.0,294.0,1,Crypto
439071.0,554985.0,66040.0,92432.0,89380,85366,9561,8435,721321.0,565644.0,344926.0,273308.0,300.1,1,Crypto
579054.0,664543.0,247199.0,356508.0,83293,70066,96577,77526,627729.0,463716.0,454543.0,334346.0,304.3,1,Crypto
417256.0,536305.0,43234.0,63163.0,1434,1217,7902,7158,202953.0,180910.0,170155.0,150808.0,305.3,1,Crypto
774667.0,847253.0,116061.0,162082.0,8148,6179,62565,51591,564080.0,419725.0,436951.0,334028.0,305.5,1,Crypto
317174.0,410430.0,50844.0,78970.0,12670,12013,18672,18064,180393.0,154061.0,129953.0,109173.0,306.8,1,Crypto
621684.0,675508.0,108235.0,158741.0,276000,254798,28434,26406,943731.0,682823.0,369834.0,271169.0,309.2,1,Crypto
2149860.0,2008280.0,340564.0,425939.0,60455,41041,37897,27713,1206540.0,585944.0,742407.0,349938.0,315.1,1,Crypto
483619.0,617415.0,168943.0,237491.0,23632,21203,52369,50439,140391.0,127660.0,61926.0,47347.0,315.7,1,Crypto
970343.0,1295450.0,65673.0,95494.0,2494,2651,602,364,915916.0,756452.0,333472.0,273495.0,20.1,2,Nano1
415166.0,571050.0,136620.0,195669.0,1082,844,346,187,423566.0,378252.0,236200.0,194327.0,20.5,2,Nano1
807415.0,350553.0,833484.0,343810.0,7579,1918,1492,441,6017820.0,1671090.0,3209740.0,865887.0,20.6,2,Nano1
420980.0,453038.0,1027750.0,1451860.0,1287,1193,831,276,507338.0,423438.0,260407.0,195443.0,23.1,2,Nano1
461072.0,523634.0,108410.0,138558.0,977,701,441,325,957327.0,689216.0,414300.0,292147.0,25.4,2,Nano1
1211160.0,1362630.0,65556.0,76311.0,3412,2228,721,440,1520810.0,896816.0,581652.0,331675.0,25.8,2,Nano1
420186.0,545649.0,41372.0,64249.0,1715,1487,339,154,493817.0,410058.0,186300.0,168951.0,31.2,2,Nano1
496539.0,539727.0,42180.0,52700.0,2456,1782,1208,487,1452850.0,1087920.0,541344.0,425729.0,39.0,2,Nano1
417191.0,556467.0,106822.0,169219.0,925,732,439,233,483921.0,412444.0,154890.0,142825.0,44.0,2,Nano1
803494.0,856431.0,155595.0,192721.0,10865,8579,1093,930,1656750.0,1233830.0,820291.0,557688.0,44.1,2,Nano1
538669.0,664104.0,64789.0,88008.0,1039,1109,327,187,820730.0,603330.0,288856.0,222827.0,45.9,2,Nano1
671667.0,730628.0,75639.0,107802.0,2277,1876,643,454,1540340.0,1207100.0,621579.0,528928.0,46.2,2,Nano1
266834.0,367011.0,26289.0,39294.0,910,619,0,79,384851.0,317202.0,132957.0,126212.0,49.8,2,Nano1
613681.0,744409.0,48703.0,62308.0,1589,1217,781,279,1193200.0,924360.0,462415.0,345221.0,50.5,2,Nano1
708078.0,777327.0,61746.0,80589.0,3630,2969,690,290,1825620.0,1387930.0,823458.0,708519.0,50.6,2,Nano1
787091.0,986376.0,212667.0,307334.0,2093,1408,291,326,619808.0,501658.0,340058.0,264585.0,50.8,2,Nano1
446123.0,576413.0,74946.0,108778.0,1075,788,547,207,726479.0,567902.0,272236.0,202566.0,53.1,2,Nano1
633020.0,660802.0,107583.0,146293.0,1296,873,352,336,1017310.0,736163.0,432685.0,335046.0,56.9,2,Nano1
453493.0,592732.0,58906.0,87565.0,1286,990,412,180,529797.0,434185.0,179356.0,173645.0,58.8,2,Nano1
475313.0,596474.0,62309.0,90146.0,1099,989,276,212,789514.0,657423.0,255308.0,244193.0,58.9,2,Nano1
382335.0,499722.0,36804.0,52570.0,1338,991,231,123,497664.0,393693.0,231618.0,182474.0,59.7,2,Nano1
464685.0,447775.0,143160.0,199948.0,1737,1370,503,288,1423190.0,1009730.0,569024.0,421189.0,61.2,2,Nano1
939662.0,1244630.0,112420.0,166841.0,15801,15518,1878,1613,888645.0,716746.0,402524.0,297345.0,62.3,2,Nano1
424188.0,566769.0,33647.0,49611.0,1362,1183,475,259,665500.0,489621.0,239684.0,187250.0,64.4,2,Nano1
837021.0,915348.0,155260.0,224149.0,3784,2019,834,326,1621480.0,1223180.0,722903.0,569984.0,64.7,2,Nano1
1399340.0,1249590.0,302528.0,394769.0,1914,1239,515,387,1137580.0,871129.0,727914.0,539720.0,66.8,2,Nano1
426561.0,542358.0,22859.0,30619.0,844,1030,278,110,685413.0,551281.0,199659.0,194928.0,68.9,2,Nano1
828416.0,796903.0,69707.0,74886.0,4710,3773,610,373,1996890.0,1274130.0,811150.0,509898.0,69.7,2,Nano1
385406.0,517920.0,60190.0,86392.0,551,796,430,134,459658.0,375710.0,173363.0,160666.0,70.2,2,Nano1
1085940.0,1078760.0,90984.0,114696.0,7790,5612,965,460,2362600.0,1557230.0,862675.0,596530.0,71.3,2,Nano1
350721.0,464868.0,9696.0,14826.0,1013,731,520,223,523709.0,442003.0,215918.0,189886.0,74.2,2,Nano1
557503.0,718901.0,97429.0,133140.0,1932,1526,155,142,771117.0,599806.0,311815.0,236464.0,74.3,2,Nano1
381210.0,499669.0,74664.0,109879.0,1535,895,199,192,420152.0,332682.0,212160.0,168555.0,76.9,2,Nano1
402031.0,539458.0,153985.0,197469.0,1413,1192,282,233,427482.0,347782.0,180283.0,145329.0,77.3,2,Nano1
1629490.0,1319400.0,1401020.0,1443750.0,14536,7718,3591,1711,384175.0,297498.0,211942.0,136698.0,77.9,2,Nano1
