FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,tSNE-1,tSNE-2
12363.0,21121.0,1574.0,2110.0,2580.0,2723.0,3775,4585,11615.0,13752.0,1477.0,4053.0,17.2,1,84.19767,22.012756
532.0,3332.0,724.0,5033.0,409.0,1455.0,433,1799,1201.0,5481.0,1498.0,2904.0,17.2,1,77.569595,17.788319
997.0,5315.0,1580.0,5587.0,2694.0,4458.0,3010,4949,8094.0,13233.0,2113.0,3267.0,17.2,1,97.37625,59.910828
2918.0,7973.0,923.0,2210.0,557.0,2058.0,485,1920,1229.0,5214.0,65.0,431.0,17.2,1,105.5586,28.146847
10973.0,29837.0,2186.0,4841.0,185.0,161.0,1,0,21659.0,25080.0,9316.0,17607.0,17.3,-1,86.44875,76.35051
44706.0,86375.0,7430.0,12688.0,294.0,389.0,86,111,48293.0,56096.0,35981.0,52851.0,17.3,1,97.96729,59.180313
24875.0,46130.0,5371.0,10478.0,409.0,298.0,74,49,37922.0,40997.0,28691.0,37731.0,17.3,1,90.35597,65.54161
32307.0,61183.0,6720.0,11696.0,0.0,2.0,285,164,28656.0,32877.0,16990.0,28333.0,17.3,1,86.72991,20.516243
4566.0,13639.0,1266.0,4288.0,2093.0,2388.0,2530,3281,8231.0,10596.0,2023.0,2524.0,17.3,1,89.32301,64.9862
10361.0,20618.0,3088.0,6855.0,2006.0,2436.0,2963,3499,9353.0,10066.0,2964.0,3715.0,17.3,1,108.966225,26.337654
4200.0,10258.0,1586.0,5206.0,2443.0,2788.0,3111,3747,7998.0,9782.0,1488.0,2593.0,17.3,1,100.219765,56.217422
10016.0,22339.0,6366.0,14268.0,2302.0,3004.0,3150,3732,9928.0,12262.0,2367.0,2933.0,17.5,1,98.091805,59.02379
2619.0,12118.0,1241.0,3416.0,1453.0,2130.0,1445,2224,3590.0,6375.0,126.0,238.0,17.5,1,89.119606,75.89765
31521.0,52702.0,6818.0,13532.0,472.0,301.0,38,79,43932.0,46959.0,30165.0,35063.0,17.6,1,99.85287,56.644173
9033.0,24406.0,1325.0,3525.0,2136.0,2575.0,3292,4201,9743.0,12640.0,2239.0,2387.0,17.6,1,86.73475,21.88867
14801.0,41116.0,2161.0,4268.0,269.0,208.0,256,184,22702.0,26287.0,15325.0,24787.0,17.6,1,79.40188,18.973352
39414.0,68444.0,1618.0,3591.0,0.0,52.0,95,109,23191.0,23878.0,19314.0,21930.0,17.7,1,56.39094,18.166182
36693.0,71478.0,4239.0,6702.0,260.0,116.0,371,201,45145.0,46804.0,36141.0,43036.0,17.7,1,95.19453,62.299397
16132.0,32390.0,4239.0,8219.0,134.0,82.0,373,184,20634.0,23642.0,16763.0,19068.0,17.7,3,93.51931,-4.6228404
20625.0,31412.0,3623.0,5747.0,296.0,182.0,0,12,27465.0,28391.0,20239.0,20341.0,17.8,1,95.62395,61.886345
558.0,3590.0,885.0,3956.0,320.0,1080.0,649,2284,1586.0,5829.0,1360.0,2509.0,17.8,1,99.79408,56.72181
71872.0,115570.0,7561.0,14056.0,723.0,312.0,172,147,70403.0,72175.0,77101.0,64546.0,17.9,1,96.13968,61.335148
36449.0,59573.0,3846.0,5708.0,3488.0,4170.0,10366,12406,25749.0,30414.0,7540.0,9724.0,17.9,1,89.85903,65.318
1481.0,9791.0,75.0,1269.0,465.0,1460.0,709,2064,1917.0,5571.0,1213.0,2383.0,17.9,1,80.233925,19.617153
3336.0,11085.0,940.0,2439.0,1780.0,2456.0,2427,3384,6277.0,9033.0,772.0,946.0,17.9,1,79.58754,19.101248
46922.0,83505.0,14551.0,25249.0,506.0,269.0,0,20,52715.0,55030.0,45206.0,46912.0,17.9,1,95.31209,62.18869
6737.0,10764.0,1338.0,2945.0,2815.0,3231.0,3313,3716,8873.0,9125.0,1394.0,1627.0,17.9,1,100.8597,55.48139
4345.0,10915.0,1714.0,2531.0,1794.0,1952.0,2395,2640,7560.0,8515.0,1340.0,1252.0,18.0,1,80.0009,19.40687
25284.0,46839.0,11478.0,18878.0,1489.0,1400.0,3709,4302,11337.0,13001.0,5068.0,3548.0,18.1,1,99.91781,56.571392
99560.0,167327.0,8799.0,13055.0,803.0,532.0,295,205,104131.0,103144.0,42661.0,46247.0,18.1,1,88.886086,75.95021
37771.0,72783.0,7139.0,11257.0,447.0,250.0,229,98,34904.0,36176.0,29882.0,30776.0,18.2,1,80.09796,19.447226
22235.0,45414.0,2813.0,5732.0,311.0,361.0,251,137,39941.0,40034.0,26121.0,32240.0,18.2,1,100.82513,55.516945
7640.0,24838.0,975.0,2802.0,1520.0,2100.0,2622,3902,7591.0,11772.0,3847.0,4618.0,18.2,1,81.29641,20.2244
4847.0,7630.0,0.0,593.0,523.0,1473.0,1062,2904,2325.0,8071.0,930.0,1360.0,18.2,3,87.50207,-29.245857
17797.0,30732.0,2760.0,3942.0,327.0,189.0,0,0,24293.0,25970.0,16157.0,22305.0,18.2,-1,80.714714,20.08312
8875.0,13629.0,5068.0,9740.0,4209.0,4601.0,4619,5668,15494.0,17119.0,2528.0,2913.0,18.2,1,86.47125,76.09569
44939.0,86819.0,6419.0,12828.0,421.0,461.0,2,87,40219.0,43417.0,19470.0,34953.0,18.3,1,97.633575,59.595757
2756.0,15442.0,1100.0,3833.0,943.0,1576.0,1122,1950,3246.0,6359.0,627.0,1835.0,18.3,1,83.23728,49.399986
3052.0,6903.0,861.0,2195.0,2892.0,3193.0,3525,3897,8126.0,8951.0,1156.0,1617.0,18.3,1,83.50227,18.129671
14152.0,24993.0,7017.0,12259.0,113.0,179.0,68,97,18394.0,17625.0,14407.0,14554.0,18.3,1,83.47083,17.935486
25774.0,50047.0,1852.0,3377.0,180.0,148.0,193,126,17071.0,17052.0,12454.0,15455.0,18.4,1,83.62158,17.983765
45062.0,76095.0,2624.0,5571.0,500.0,762.0,475,181,44445.0,45971.0,44777.0,38542.0,18.4,1,85.24845,19.625854
13122.0,12576.0,2797.0,5544.0,2474.0,2890.0,3504,3914,10427.0,10313.0,4661.0,3653.0,18.4,1,77.99569,18.069635
23493.0,33778.0,1740.0,3655.0,2147.0,2319.0,6001,6179,13423.0,14330.0,5074.0,5442.0,18.4,1,77.24573,17.566994
437711.0,499289.0,284791.0,392311.0,9347.0,8974.0,8091,8404,275923.0,259748.0,134236.0,114000.0,18.4,1,80.7655,19.959085
