FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,tSNE-1,tSNE-2
2330.0,7082.0,1196.0,3154.0,2382,6800,3349,8947,15281.0,30820.0,7657.0,11747.0,16.9,3,-25.091618,97.029564
11751.0,20690.0,1007.0,2432.0,2775,3340,4308,5310,13498.0,17050.0,2985.0,3166.0,17.2,3,-30.91868,94.05252
3245.0,10822.0,1086.0,4711.0,2283,3100,2391,3243,8958.0,11685.0,509.0,1980.0,17.4,3,-29.455868,93.75044
16511.0,28731.0,3155.0,6607.0,5813,7631,7975,10492,21470.0,26396.0,5112.0,3990.0,17.9,3,-32.725826,94.23773
1374.0,4707.0,209.0,982.0,927,1370,1437,2380,5912.0,10114.0,667.0,1124.0,18.1,0,25.227339,37.201996
34121.0,73201.0,3280.0,6145.0,384,243,496,298,24768.0,31123.0,12862.0,25000.0,18.2,3,-31.199549,94.08903
8232.0,19551.0,1629.0,4641.0,2278,2908,3191,4528,8501.0,11903.0,3672.0,4501.0,18.5,3,-14.559317,91.92746
63087.0,132338.0,74843.0,149115.0,1579,2006,4712,5986,13904.0,17234.0,5874.0,6655.0,18.5,3,-28.056644,92.59862
39521.0,75515.0,14367.0,24826.0,213,123,251,192,51751.0,63250.0,47690.0,54615.0,18.5,0,25.511536,37.85515
7580.0,16757.0,18.0,2281.0,508,704,1239,1916,4212.0,6766.0,1745.0,2390.0,19.2,3,-23.443068,97.39658
3007.0,10028.0,1352.0,3279.0,1644,2018,2054,2620,8231.0,10700.0,1120.0,2205.0,19.3,3,-32.95644,94.243805
6959.0,10806.0,2209.0,5105.0,1161,1323,3591,4575,9001.0,11089.0,4056.0,4180.0,19.4,3,-28.19489,92.69815
5707.0,15639.0,1366.0,2530.0,3209,4067,3296,4341,9230.0,11418.0,1090.0,1556.0,19.8,3,-4.0868645,94.45148
175640.0,296775.0,55810.0,102729.0,258,365,0,10,93537.0,106315.0,46868.0,54381.0,20.1,3,-29.256695,93.63486
9539.0,16131.0,626.0,1960.0,3410,3888,4050,4835,13256.0,15909.0,3151.0,3801.0,20.2,3,-26.35329,101.02542
7904.0,14887.0,1551.0,2889.0,3708,4770,5241,6234,14226.0,16947.0,1187.0,3090.0,20.3,3,8.40801,93.99623
16870.0,30768.0,949.0,1786.0,4239,5137,4892,5963,14885.0,17245.0,2312.0,4009.0,20.3,3,-46.042595,59.677856
2865.0,18796.0,724.0,3923.0,828,1354,1371,2398,4203.0,7756.0,275.0,831.0,20.4,3,-44.47406,60.86169
24578.0,49941.0,49591.0,97741.0,2072,2364,5042,6287,11744.0,13555.0,4793.0,5866.0,20.5,3,27.072966,68.05941
38256.0,61380.0,12645.0,22231.0,0,90,526,224,42962.0,46856.0,32010.0,31036.0,20.8,3,-35.86563,69.212845
5603.0,20915.0,509.0,2413.0,5752,7360,7546,9783,19292.0,24828.0,2926.0,3851.0,20.9,3,-42.281097,63.416973
4076.0,10587.0,930.0,1994.0,13513,16320,21450,25866,37348.0,40345.0,9302.0,15763.0,20.9,3,25.90603,70.32267
9023.0,31304.0,406.0,1623.0,3046,3388,4535,5520,16231.0,19191.0,4043.0,5596.0,21.0,3,-36.764854,66.053314
95764.0,166115.0,17941.0,33391.0,325,174,292,124,128746.0,135984.0,37255.0,45601.0,21.2,3,25.461319,68.44126
9123.0,17267.0,2386.0,4289.0,4309,5173,5111,6288,13000.0,15874.0,2465.0,2921.0,21.2,3,20.95668,65.089005
16419.0,34518.0,1314.0,3582.0,33214,40492,41264,49521,72005.0,73966.0,17429.0,26403.0,21.2,3,-37.45371,66.85945
1705.0,11103.0,0.0,303.0,526,1774,758,2112,1744.0,4693.0,33.0,994.0,21.2,3,-44.285946,60.948753
93311.0,167857.0,38031.0,65685.0,47,180,0,32,121103.0,125289.0,57218.0,58359.0,21.8,3,-42.578526,63.227287
287856.0,430634.0,50303.0,72766.0,674,1106,111,244,308656.0,303690.0,117156.0,107948.0,21.8,3,27.01397,67.901405
10190.0,20388.0,918.0,1536.0,4580,5617,6905,8019,16539.0,19474.0,3499.0,3426.0,21.9,3,-27.424911,68.65586
9579.0,22033.0,2236.0,6022.0,5404,6192,7748,9212,16235.0,18864.0,3008.0,5105.0,22.0,3,-45.08187,59.90617
26789.0,60070.0,14722.0,27711.0,294,237,212,76,40464.0,41680.0,25326.0,37567.0,22.2,3,-32.940037,71.72829
5181.0,13070.0,1637.0,3253.0,8285,9420,8748,10252,20036.0,24190.0,1888.0,2459.0,22.5,3,25.948315,70.1979
9334.0,16999.0,2090.0,2758.0,2748,2943,4425,5160,11939.0,13514.0,3031.0,3344.0,22.7,3,23.884237,72.41032
7610.0,16954.0,691.0,2927.0,6730,7460,7365,8205,15789.0,17025.0,2654.0,2764.0,23.3,3,24.76235,69.96366
3931.0,9834.0,944.0,2215.0,3989,4410,5266,6247,13868.0,15342.0,2367.0,2729.0,23.4,3,-28.275944,68.67061
1700.0,10250.0,847.0,4141.0,1351,3250,1473,3964,3720.0,9812.0,0.0,0.0,23.8,3,-49.782032,60.75087
1856.0,6969.0,846.0,2784.0,1363,2889,1600,3846,4231.0,8431.0,1260.0,2112.0,23.8,3,-40.66689,66.02471
3442.0,11595.0,396.0,2852.0,4616,6865,4934,7134,12087.0,17811.0,0.0,659.0,23.9,3,-29.160465,67.519646
6015.0,16858.0,1320.0,3550.0,2413,2735,3592,4409,12016.0,14098.0,2464.0,4103.0,23.9,3,-41.94894,64.94993
188584.0,302139.0,55901.0,90346.0,17337,18739,11894,12426,22109.0,21839.0,9376.0,7076.0,24.3,3,27.955803,67.78219
195641.0,183851.0,492734.0,447006.0,635,397,616,266,31230.0,17389.0,4434.0,2559.0,24.7,3,25.974497,66.5705
168489.0,237252.0,374272.0,619600.0,5754,5679,7627,7932,21359.0,22468.0,2122.0,3940.0,24.8,3,22.832598,69.24917
