FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,tSNE-1,tSNE-2
5035.0,18879.0,384.0,1119.0,2652.0,3679.0,3316,4546,8228.0,11162.0,939.0,1945.0,16.6,0,53.230434,24.783304
9888.0,16032.0,2564.0,3807.0,1067.0,1358.0,1454,1697,4096.0,5424.0,1831.0,1511.0,16.7,5,96.76224,36.35852
12838.0,30276.0,6145.0,14006.0,2498.0,3313.0,3765,5188,11359.0,14457.0,3341.0,3336.0,16.7,0,57.587154,25.654634
61503.0,107111.0,9514.0,16816.0,142.0,179.0,342,130,54437.0,73200.0,34631.0,55675.0,16.9,0,63.087074,34.823437
100536.0,205121.0,18188.0,38853.0,623.0,297.0,288,186,113969.0,141039.0,53426.0,66578.0,17.0,5,50.746567,20.525557
5746.0,15553.0,1589.0,2954.0,4942.0,6547.0,5512,7292,15314.0,20148.0,729.0,1959.0,17.1,0,67.56266,31.969566
15280.0,29633.0,6859.0,8385.0,1628.0,2150.0,3178,4297,10929.0,14423.0,4160.0,4758.0,17.1,0,76.273964,32.368507
12938.0,29271.0,4476.0,11199.0,152.0,116.0,0,0,26263.0,34944.0,10989.0,28095.0,17.2,-1,54.782413,24.435942
4717.0,11378.0,2284.0,7979.0,2609.0,3748.0,3021,4602,8035.0,12391.0,2163.0,3110.0,17.2,5,55.59154,23.473719
9647.0,24543.0,1968.0,4643.0,4713.0,6505.0,6738,8976,17938.0,24225.0,3247.0,4824.0,17.2,0,57.80816,25.489735
13196.0,37477.0,746.0,3644.0,324.0,194.0,212,108,20783.0,28715.0,9013.0,24254.0,17.2,0,57.832767,25.700775
4783.0,13459.0,1489.0,3910.0,2039.0,2852.0,2934,3896,7398.0,9710.0,825.0,2413.0,17.4,0,76.24084,32.36271
6870.0,14647.0,1304.0,5119.0,2162.0,2602.0,3251,4435,9400.0,12637.0,652.0,3084.0,17.5,0,76.25246,32.364403
330947.0,420498.0,459346.0,836269.0,2736.0,2124.0,749,737,27477.0,32691.0,22571.0,22745.0,17.5,0,65.40042,33.08024
12317.0,24314.0,5197.0,9395.0,825.0,494.0,52,46,14655.0,19766.0,7581.0,14136.0,17.6,5,103.918015,38.05357
272837.0,515548.0,112171.0,203533.0,837.0,1118.0,406,298,128063.0,149505.0,69701.0,83399.0,17.6,0,56.53235,24.828981
29225.0,62315.0,7904.0,17322.0,0.0,41.0,0,39,36111.0,47797.0,19681.0,32635.0,17.7,5,73.44723,16.145855
21350.0,49139.0,5290.0,12542.0,1.0,0.0,444,311,22639.0,30212.0,15790.0,28710.0,17.7,5,102.35383,37.680973
899.0,5468.0,1028.0,3994.0,1257.0,2212.0,1813,3416,4815.0,9489.0,553.0,2148.0,17.7,0,81.53012,36.685246
7804.0,19758.0,708.0,2959.0,6869.0,9427.0,7157,9354,8470.0,9518.0,2265.0,4519.0,17.8,5,96.7228,36.354652
185248.0,371803.0,7127.0,10534.0,493.0,406.0,57,58,104813.0,128327.0,74083.0,75781.0,17.9,0,53.58739,24.42485
2310.0,10929.0,4143.0,11181.0,142.0,46.0,153,113,42079.0,56462.0,26607.0,39036.0,17.9,0,89.84316,46.01086
1762.0,10132.0,3079.0,11240.0,121.0,51.0,177,100,35845.0,62982.0,21545.0,39600.0,17.9,5,99.22502,36.93118
2941.0,11588.0,4674.0,11199.0,204.0,137.0,90,0,58888.0,74937.0,40730.0,48051.0,17.9,-1,53.814114,23.917727
1722.0,10421.0,3446.0,11464.0,149.0,51.0,83,0,37682.0,71557.0,25839.0,46484.0,17.9,-1,71.857765,36.270527
4441070.0,1770070.0,5712320.0,2563970.0,27293.0,8830.0,10388,7326,11967400.0,3875590.0,10189500.0,3043170.0,17.9,5,100.135704,37.149193
45216.0,59810.0,7825.0,12635.0,675.0,290.0,0,87,46970.0,57623.0,48683.0,45986.0,18.0,5,103.99218,38.07072
4033.0,12470.0,0.0,893.0,1936.0,3351.0,2812,5061,8439.0,14517.0,2888.0,5020.0,18.2,5,94.935135,35.963398
906.0,3076.0,617.0,2495.0,497.0,1632.0,513,1974,1426.0,5293.0,363.0,395.0,18.3,5,94.744446,35.922512
24666.0,50550.0,2439.0,5502.0,170.0,171.0,199,79,29471.0,35532.0,12520.0,28943.0,18.3,0,73.19082,31.79945
4999.0,18586.0,2545.0,6766.0,3789.0,5386.0,4365,6316,13812.0,20232.0,1188.0,2046.0,18.3,5,50.38396,21.025454
12091.0,21175.0,1040.0,3101.0,2293.0,2692.0,3052,3909,9400.0,11730.0,1409.0,2781.0,18.3,5,50.682438,21.04997
6101.0,24883.0,1292.0,3475.0,4098.0,6570.0,4968,7776,13410.0,21329.0,1815.0,3356.0,18.3,0,49.629898,23.908283
1960.0,12563.0,32.0,814.0,388.0,2720.0,554,3491,1435.0,9107.0,79.0,30.0,18.3,0,54.211292,24.30312
6352.0,11598.0,3482.0,6301.0,2803.0,3752.0,3652,4814,12412.0,15868.0,1509.0,3189.0,18.4,0,57.69067,25.679478
8326.0,16994.0,1471.0,5106.0,3331.0,4142.0,4700,6085,12694.0,15953.0,2371.0,3642.0,18.4,5,102.682945,37.76196
4778.0,15412.0,1944.0,4618.0,1734.0,2900.0,2113,3683,6645.0,11526.0,3121.0,3709.0,18.5,0,47.7895,23.21734
1526940.0,1259000.0,1664390.0,2071200.0,5831.0,3943.0,1808,984,1334860.0,1149850.0,899812.0,733636.0,18.5,5,50.664757,20.62872
5286.0,10862.0,964.0,3990.0,1885.0,2518.0,2884,3669,8054.0,10196.0,2364.0,1545.0,18.5,0,48.94303,22.094816
1790.0,7783.0,554.0,2830.0,334.0,659.0,459,1491,972.0,4108.0,1644.0,2588.0,18.6,5,74.09219,11.71143
1376.0,5384.0,923.0,3198.0,1650.0,2234.0,2282,3264,7324.0,11105.0,0.0,728.0,18.6,0,49.153557,22.030437
18424.0,25010.0,2741.0,4157.0,5087.0,5915.0,6383,8024,17561.0,20948.0,2725.0,4032.0,18.6,5,98.59102,36.77901
1973.0,6655.0,0.0,572.0,1903.0,2560.0,2838,4105,8609.0,12555.0,1695.0,3272.0,18.7,5,95.22471,36.027096
17966.0,42883.0,2852.0,7063.0,7867.0,10223.0,9936,13118,23115.0,30306.0,1848.0,5080.0,18.7,5,74.65626,7.0216994
4812.0,10018.0,2420.0,6032.0,4121.0,5281.0,4208,5517,10670.0,12986.0,989.0,2723.0,18.7,5,67.525986,19.485123
1854.0,11642.0,1294.0,5453.0,998.0,2614.0,1308,3359,3463.0,8822.0,840.0,2132.0,18.8,5,67.44044,20.948248
42272.0,82029.0,3141.0,6383.0,393.0,338.0,0,37,44861.0,53345.0,46883.0,44193.0,18.8,0,48.82011,22.275124
4093.0,18721.0,1332.0,3868.0,3046.0,4413.0,3607,5248,9501.0,14033.0,1307.0,3135.0,18.9,5,55.514465,23.652943
589335.0,1063760.0,381043.0,650450.0,1999.0,1760.0,115,279,152276.0,170208.0,94937.0,104813.0,18.9,5,102.04731,37.608112
1994.0,8647.0,593.0,2192.0,3164.0,5273.0,4514,7676,12600.0,21438.0,998.0,4046.0,19.0,0,66.891014,32.2823
14117.0,32209.0,436.0,3542.0,2340.0,2551.0,3716,4231,11906.0,12487.0,2973.0,2027.0,19.0,0,72.293015,32.119328
1926.0,11774.0,18.0,1058.0,164.0,60.0,201,148,3197.0,7394.0,971.0,1587.0,19.2,5,95.73282,-3.3198576
3472.0,10971.0,260.0,1561.0,139.0,52.0,121,46,7311.0,9245.0,986.0,1526.0,19.2,5,94.78639,35.931747
1251.0,5429.0,0.0,0.0,116.0,61.0,242,182,0.0,6833.0,4072.0,10612.0,19.2,0,72.51439,31.425713
422167.0,692890.0,35525.0,63876.0,1309.0,1353.0,235,182,679894.0,723581.0,251024.0,259948.0,19.2,0,49.5606,23.863323
38982.0,52411.0,12747.0,23213.0,382.0,237.0,523,173,37224.0,41935.0,36481.0,37248.0,19.2,0,51.960518,24.810982
2559.0,7419.0,791.0,2587.0,1731.0,2140.0,2195,2711,6518.0,8629.0,422.0,2064.0,19.2,5,103.14932,37.871117
16283.0,39300.0,8277.0,18688.0,224.0,148.0,256,117,34643.0,41980.0,18267.0,32166.0,19.2,5,98.89506,36.85117
11641.0,13560.0,1035.0,3425.0,2534.0,3070.0,3896,4664,10278.0,12336.0,1178.0,3044.0,19.3,0,56.75892,24.946106
2795.0,9723.0,1071.0,3351.0,2465.0,3394.0,3863,5414,9425.0,12872.0,1935.0,3590.0,19.4,5,94.25316,35.813305
13181.0,18681.0,2301.0,4538.0,2265.0,2896.0,2953,3862,7466.0,10121.0,176.0,1000.0,19.5,0,66.90577,32.282684
23384.0,50441.0,2832.0,5983.0,388.0,242.0,86,46,25373.0,29753.0,23743.0,27562.0,19.5,0,72.22785,32.501953
3765.0,11607.0,1124.0,3246.0,2573.0,3054.0,2755,3930,9205.0,13404.0,1605.0,1719.0,19.5,0,47.691,23.175608
2569.0,15895.0,425.0,2742.0,2249.0,3948.0,2631,4762,6170.0,11049.0,492.0,1114.0,19.6,5,74.59467,8.29861
22194.0,52373.0,2820.0,4664.0,157.0,111.0,79,35,29822.0,32524.0,17703.0,27581.0,19.8,0,59.823483,36.53551
4172.0,8957.0,873.0,3447.0,204.0,127.0,133,64,23053.0,31165.0,15392.0,13636.0,19.8,0,82.06226,37.644024
1036.0,5078.0,607.0,2258.0,251.0,192.0,197,87,17011.0,31092.0,2768.0,4724.0,19.8,0,72.3443,31.65855
1434.0,6949.0,0.0,113.0,131.0,46.0,162,137,6443.0,11637.0,16038.0,28634.0,19.8,0,48.55639,22.821522
560222.0,618265.0,162766.0,247575.0,3268.0,2775.0,718,634,2849790.0,2314900.0,1256920.0,1048560.0,19.8,5,67.44354,20.691402
2491.0,14108.0,1301.0,4643.0,2539.0,4244.0,3248,5510,9340.0,16389.0,0.0,1749.0,19.8,5,82.14444,-13.752524
708.0,3898.0,626.0,2754.0,284.0,825.0,390,1272,1057.0,4887.0,159.0,204.0,19.8,0,73.47616,32.077236
3178.0,9254.0,791.0,2904.0,2286.0,3070.0,3276,4570,8202.0,11102.0,2476.0,3101.0,19.9,5,78.63677,3.1918247
1653.0,10822.0,2317.0,10194.0,182.0,119.0,90,0,30848.0,68601.0,58925.0,110685.0,19.9,-1,56.397003,24.71797
1373.0,4125.0,3110.0,7392.0,225.0,135.0,253,153,46117.0,62279.0,65534.0,70827.0,19.9,5,102.42488,37.697422
10230.0,12822.0,135.0,1388.0,266.0,226.0,162,87,16153.0,10380.0,115713.0,60344.0,19.9,0,71.889046,31.789246
3008400.0,2615590.0,1661140.0,1601200.0,7397.0,3861.0,2007,1083,7337110.0,3797300.0,5646850.0,2566940.0,19.9,0,81.77117,37.190144
12352.0,16320.0,3400.0,6348.0,3016.0,3354.0,4062,4460,9635.0,11618.0,2858.0,2107.0,20.0,5,74.539276,9.312085
5861.0,20348.0,686.0,1856.0,2842.0,3658.0,4056,5129,11474.0,14354.0,1147.0,2821.0,20.2,0,63.15703,34.76645
2825.0,16638.0,381.0,2286.0,1230.0,2266.0,1309,2317,4348.0,7878.0,302.0,814.0,20.2,0,63.115158,34.793617
57609.0,111765.0,16751.0,26486.0,447.0,305.0,257,189,54207.0,60025.0,56008.0,53951.0,20.4,0,71.83923,36.25645
102572.0,181178.0,9870.0,16965.0,508.0,305.0,507,185,126606.0,137719.0,39380.0,65277.0,20.4,5,67.898026,18.992788
35080.0,71786.0,1781.0,3677.0,336.0,271.0,119,98,44093.0,46776.0,36816.0,39365.0,20.6,0,66.55213,32.446484
2177.0,8300.0,1112.0,2631.0,1454.0,1644.0,1877,2294,5749.0,7517.0,276.0,1823.0,20.6,5,51.549675,21.384794
363137.0,589386.0,437854.0,789212.0,1324.0,1440.0,184,210,118634.0,122379.0,62602.0,68712.0,20.7,5,67.526985,19.100153
2160.0,11711.0,842.0,3953.0,1736.0,3161.0,1675,3596,5068.0,9518.0,931.0,2412.0,20.7,0,52.35535,24.819925
8191.0,13040.0,173.0,1646.0,837.0,2633.0,1158,3353,2515.0,8038.0,0.0,241.0,20.7,0,72.388916,32.244488
1877.0,9512.0,0.0,0.0,180.0,82.0,215,152,5169.0,9520.0,16339.0,25413.0,20.7,0,67.75947,31.89403
907.0,4538.0,595.0,2476.0,207.0,153.0,182,90,5136.0,11190.0,11175.0,24331.0,20.7,0,65.58539,32.967514
2502300.0,2337680.0,1719580.0,1610960.0,9737.0,6000.0,2496,1332,5926710.0,3491470.0,4055800.0,2410620.0,20.7,5,98.30464,36.713287
362668.0,547589.0,128918.0,210781.0,1564.0,1651.0,499,359,81781.0,85173.0,84751.0,72574.0,20.7,5,95.83395,-3.2473187
3403.0,8565.0,1187.0,2931.0,3883.0,5343.0,5096,7510,11372.0,15604.0,1503.0,1904.0,20.7,5,78.7573,3.2348034
118705.0,176037.0,12652.0,20915.0,430.0,238.0,102,71,65125.0,67471.0,70534.0,62953.0,20.8,5,67.44577,21.334696
9102.0,20492.0,4845.0,7877.0,5292.0,6689.0,6896,8590,19612.0,22524.0,3142.0,4382.0,20.9,5,101.44636,37.46383
2003.0,8474.0,841.0,3414.0,157.0,94.0,155,18,19088.0,33451.0,18243.0,24430.0,20.9,5,86.49496,2.1823232
5520.0,12173.0,719.0,2036.0,246.0,146.0,35,0,7756.0,6688.0,25531.0,20340.0,20.9,-1,106.610794,-6.4584618
1484.0,5605.0,0.0,0.0,101.0,0.0,203,130,3482.0,6658.0,25094.0,35746.0,20.9,5,108.8138,-10.390806
584759.0,570150.0,1398710.0,2039560.0,3645.0,2891.0,1166,731,3249180.0,2346440.0,2502550.0,1535000.0,20.9,5,83.16585,-13.925709
16013.0,32645.0,3735.0,8236.0,1656.0,2025.0,4744,5642,13402.0,14655.0,3391.0,6698.0,21.0,5,87.084656,-15.04049
68087.0,121864.0,5844.0,12210.0,224.0,227.0,232,125,80460.0,86444.0,43704.0,70362.0,21.0,5,88.10408,4.029517
39337.0,58085.0,7164.0,10779.0,71.0,184.0,332,186,40958.0,43701.0,38952.0,33773.0,21.1,5,97.816666,-1.067569
15995.0,24356.0,3266.0,6034.0,3401.0,3700.0,4514,5230,13569.0,14893.0,2877.0,4179.0,21.2,5,96.8307,-2.586619
21539.0,17335.0,4311.0,5629.0,4112.0,4776.0,5973,6736,16311.0,17989.0,2224.0,3980.0,21.2,5,87.48895,-9.767174
4420.0,18461.0,542.0,1877.0,1453.0,2216.0,1814,3035,4397.0,7682.0,375.0,1911.0,21.2,5,109.75127,-37.6845
1948.0,12695.0,379.0,2032.0,390.0,1228.0,468,1620,1646.0,5273.0,215.0,298.0,21.2,5,100.210304,-26.793045
11109.0,15156.0,526.0,1884.0,1996.0,2208.0,2692,3025,9482.0,10737.0,2006.0,2110.0,21.3,5,82.20876,-20.685856
303251.0,501010.0,29368.0,50076.0,740.0,823.0,4390,5138,99195.0,101917.0,111137.0,87725.0,21.4,5,74.572784,8.869247
1517.0,8273.0,2540.0,9206.0,173.0,140.0,256,179,2173.0,5682.0,18833.0,46063.0,21.5,5,87.62942,-9.755496
613677.0,831139.0,519689.0,811957.0,2222.0,1161.0,804,309,296494.0,294157.0,222359.0,214434.0,21.5,5,106.516556,-7.737862
1741.0,6270.0,508.0,3614.0,1772.0,2307.0,2045,2751,5454.0,7173.0,1086.0,1158.0,21.5,5,102.72448,-36.24198
53061.0,90171.0,7877.0,13121.0,14.0,78.0,231,60,49397.0,53432.0,30612.0,44272.0,21.5,5,110.048134,-37.59322
24383.0,56215.0,11212.0,20965.0,242.0,128.0,191,124,36012.0,38096.0,15704.0,28613.0,21.7,5,87.917786,3.639577
26764.0,39809.0,3627.0,5251.0,284.0,252.0,0,24,25920.0,28167.0,18533.0,21650.0,21.7,5,106.67135,-18.588394
8935.0,15645.0,599.0,3519.0,1843.0,2557.0,3020,3697,9958.0,13059.0,640.0,1341.0,21.7,5,79.75527,-23.593657
71094.0,120745.0,34236.0,57328.0,2438.0,2236.0,4609,5101,14047.0,13630.0,3657.0,6014.0,21.7,5,77.038864,-5.484777
7194.0,15747.0,0.0,616.0,4623.0,5385.0,6339,7463,16366.0,18926.0,2918.0,2175.0,21.8,5,74.78054,5.952838
53662.0,90506.0,2930.0,5227.0,444.0,228.0,415,151,34084.0,35613.0,16703.0,30594.0,21.8,5,80.631836,3.2208016
9978.0,20396.0,2217.0,4582.0,6078.0,6993.0,8044,9755,22685.0,26640.0,4507.0,4050.0,21.8,5,77.30296,4.019094
102535.0,146847.0,14987.0,24715.0,0.0,171.0,0,120,122161.0,125243.0,54249.0,54035.0,21.9,5,102.215515,-38.69003
19993.0,42919.0,3184.0,5201.0,363.0,297.0,239,93,26076.0,26424.0,14615.0,20206.0,22.1,5,107.716225,-10.594507
2214.0,12509.0,102.0,2078.0,1236.0,2592.0,1570,2953,4377.0,9377.0,0.0,0.0,22.1,5,102.9448,8.498155
6373.0,12321.0,1122.0,3288.0,517.0,1715.0,608,2143,1609.0,5562.0,36.0,149.0,22.1,5,104.69932,-4.473304
4238.0,11853.0,1768.0,4062.0,299.0,854.0,673,1964,1167.0,4124.0,682.0,1072.0,22.2,5,103.36121,6.8626285
36579.0,58070.0,7734.0,10932.0,0.0,0.0,207,134,39233.0,42192.0,35913.0,35552.0,22.2,5,105.140305,-5.074068
5184.0,14417.0,1189.0,3900.0,1680.0,2007.0,2521,3052,7712.0,9105.0,323.0,1081.0,22.2,5,102.4395,-2.0456944
17460.0,28640.0,9677.0,15682.0,179.0,108.0,140,113,28330.0,29151.0,12669.0,18095.0,22.3,5,101.24734,-1.431698
90795.0,146767.0,29045.0,49380.0,95.0,104.0,219,122,140730.0,140185.0,56748.0,63665.0,22.3,5,93.34205,11.98794
6748.0,18413.0,1158.0,3984.0,1308.0,1660.0,1791,2260,5657.0,6118.0,1015.0,1604.0,22.3,5,89.95697,-20.124044
12660.0,32582.0,3793.0,10006.0,191.0,79.0,100,60,13853.0,15278.0,3929.0,9627.0,22.3,5,110.078255,-10.37008
53585.0,91390.0,6026.0,8680.0,610.0,436.0,33,78,67013.0,64019.0,51004.0,53905.0,22.4,5,105.73015,-5.410403
6148.0,14237.0,2035.0,4494.0,1573.0,1982.0,2593,3333,7995.0,10574.0,2402.0,2974.0,22.5,5,79.21305,-5.217999
7254.0,13496.0,2537.0,3665.0,2509.0,2992.0,3815,4219,10448.0,11943.0,2613.0,3192.0,22.6,5,103.974434,-29.752571
254074.0,389727.0,41918.0,71825.0,12000.0,12385.0,1044,1156,218176.0,214237.0,128132.0,129126.0,22.6,5,102.30396,6.963076
9689.0,32264.0,2406.0,5169.0,260.0,202.0,179,105,14756.0,16461.0,14062.0,14778.0,22.6,5,77.70097,-5.6800036
188473.0,289932.0,9561.0,16604.0,358.0,284.0,79,117,119288.0,115266.0,79845.0,70404.0,22.7,5,87.47629,3.364409
2465.0,8547.0,1023.0,3379.0,2341.0,2946.0,2937,3885,8163.0,10630.0,735.0,1274.0,22.7,5,98.70576,-1.4181565
3442.0,7714.0,1093.0,2666.0,2628.0,3100.0,3528,4295,11767.0,13356.0,515.0,3143.0,22.8,5,79.31333,-5.2069654
9707.0,20854.0,0.0,2162.0,2700.0,2994.0,3402,3736,10440.0,11057.0,3169.0,3412.0,22.8,5,102.686844,9.512245
960.0,4824.0,1883.0,7033.0,0.0,0.0,155,98,6813.0,13331.0,26302.0,51416.0,22.9,5,103.233406,-3.7411878
11257400.0,3051680.0,16752100.0,9730550.0,49328.0,11627.0,17897,7296,12923300.0,4844560.0,5647140.0,2942620.0,22.9,5,86.58171,2.0611067
928.0,4147.0,266.0,1876.0,5223.0,12912.0,9213,22537,8507.0,18925.0,147.0,466.0,22.9,5,93.67684,12.456619
6672.0,12590.0,2143.0,5137.0,2564.0,2812.0,4021,4577,11519.0,12472.0,1865.0,3124.0,23.1,5,100.309875,-25.888659
10735.0,12054.0,789.0,2134.0,1371.0,1493.0,2506,2690,6830.0,7072.0,2260.0,1728.0,23.1,5,102.56176,7.2161927
2777.0,9133.0,1168.0,2985.0,1743.0,3417.0,1918,3873,5338.0,10134.0,2488.0,2235.0,23.3,5,102.86892,-35.947906
2255.0,11048.0,1538.0,3794.0,967.0,2821.0,1119,3271,3599.0,9347.0,285.0,407.0,23.3,5,102.16003,-1.9229568
4272.0,13750.0,715.0,2495.0,1884.0,2675.0,2344,3237,5891.0,8703.0,44.0,240.0,23.3,5,82.83456,4.130258
15147.0,23696.0,10177.0,17486.0,3357.0,3210.0,4341,4737,12404.0,13435.0,2443.0,3897.0,23.4,5,97.01549,2.3553777
2154.0,13709.0,1050.0,4871.0,749.0,1926.0,1172,2960,2873.0,7955.0,790.0,2031.0,23.4,5,105.456665,-29.044113
1035.0,5174.0,343.0,1900.0,698.0,1821.0,1033,2871,3274.0,8277.0,557.0,788.0,23.4,5,77.29667,4.002725
4135.0,14808.0,1936.0,3936.0,3077.0,4100.0,3390,4580,7182.0,8627.0,0.0,444.0,23.4,5,105.606636,-6.929555
1430.0,4939.0,1141.0,3173.0,1184.0,1586.0,1864,2241,5266.0,5282.0,934.0,1352.0,23.6,5,86.33396,3.2408772
10248.0,32896.0,5036.0,8182.0,6211.0,7271.0,7375,8459,19368.0,23126.0,3007.0,3514.0,23.6,5,87.9606,4.865454
47554.0,74170.0,16890.0,28297.0,474.0,258.0,575,272,37823.0,39437.0,38914.0,31626.0,23.7,5,107.01105,-18.256592
23919.0,30704.0,4550.0,6806.0,10175.0,10744.0,12500,12978,34424.0,35154.0,6310.0,5869.0,23.7,5,88.79995,-14.868295
10110.0,22750.0,473.0,1527.0,2112.0,2077.0,2862,2915,7759.0,8018.0,1383.0,1892.0,23.7,5,86.317505,-14.975921
3672.0,9132.0,1611.0,4191.0,2447.0,2786.0,3665,4245,10022.0,11358.0,1441.0,2241.0,23.8,5,103.53281,14.447652
11385.0,28978.0,1115.0,3420.0,285.0,173.0,23,0,17891.0,20849.0,2164.0,7185.0,23.8,-1,74.73759,11.080758
10810.0,15218.0,2873.0,3384.0,3267.0,3277.0,4567,4458,11460.0,10789.0,2590.0,2894.0,23.9,5,103.307236,-29.946787
