FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status
119189.0,0.6835891227700891,16386.0,-0.05572934052869062,638,-0.36563713043892176,431,-0.5980757685593173,134525.0,0.5461585590467632,55553.0,66919.0,1
4906.0,-0.3430364161637953,394.0,-0.11474535260605415,1993,0.13546766739668692,2824,0.1679423680278108,8033.0,-0.2480042189917656,2756.0,3762.0,1
5813.0,-0.3449630362459565,616.0,-0.11285267128385142,892,-0.1806758731312594,1811,-0.05573577592442286,4593.0,-0.26843901028525985,123.0,1472.0,1
37175.0,-0.061723051019490174,7851.0,-0.09177746135115585,813,-0.3600671652655862,54,-0.626062038703104,43757.0,-0.014814758045285849,25800.0,33399.0,1
21515.0,-0.15635283349511034,7362.0,-0.08405175703903249,207,-0.416150952528138,134,-0.6421753457555871,32927.0,-0.07344759699204637,16129.0,32518.0,1
8081.0,-0.3463690932418513,254.0,-0.11433272095648488,1667,-0.09136436259329157,2167,0.049000719916717825,6758.0,-0.2596646111451448,2189.0,2260.0,1
9799.0,-0.28417522100740666,4100.0,-0.09975888105174466,88,-0.4278670861686026,270,-0.6173693335826854,18808.0,-0.18709199702815957,12780.0,16125.0,1
1998.0,-0.3420489562888158,0.0,-0.11699254844408401,161,-0.42498606969963587,182,-0.6222457291380421,1031.0,-0.28899022167907684,539.0,884.0,1
7394.0,-0.34278418456529514,1725.0,-0.1080541332745411,1939,0.006590197351576353,2994,0.1342316335364315,8135.0,-0.25286935371051655,2595.0,2573.0,1
1585.0,-0.3734276404681926,691.0,-0.11084569293195577,161,-0.4209526466430825,264,-0.6146131100079185,2935.0,-0.2835858780746205,629.0,1277.0,1
3359.0,-0.3776672779748982,0.0,-0.11542532307083732,61,-0.4303639671083737,250,-0.5921392870136657,4604.0,-0.2881936630979211,1512.0,1688.0,1
723615.0,4.61324472817845,685474.0,2.0163905693407305,1118,-0.20564468252897083,166,-0.5900191150330758,374855.0,1.3533542609477396,251611.0,176264.0,1
82493.0,0.41059403374653547,7418.0,-0.09086695958919547,273,-0.39310282077640435,64,-0.6305143998623427,86954.0,0.25613157964797395,66876.0,77371.0,1
21330.0,-0.18714118840140154,4255.0,-0.10033811515137477,2002,-0.061209723551440075,3908,0.2758591218398363,10948.0,-0.2382800769279649,4370.0,5458.0,1
7930.0,-0.2833165602465549,1423.0,-0.1070603302875503,8882,2.0121617952815978,16029,4.278319786797436,18277.0,-0.15874676628641912,7178.0,15128.0,1
4502.0,-0.3693060688161041,1513.0,-0.10773061456337646,2056,0.06632327214148602,3030,0.183631640684176,9917.0,-0.2385741908656224,977.0,2263.0,1
3559.0,-0.3502116001466629,2047.0,-0.10753882802202736,2569,0.16696678079072286,2935,0.12829515199077982,7512.0,-0.2560923522773465,1082.0,1575.0,1
4923.0,-0.3490899745278003,2492.0,-0.10641135562742961,1024,-0.009159359345441627,1437,0.03352346445841161,4830.0,-0.25319410451668,2348.0,2132.0,1
4191.0,-0.35474103566015597,0.0,-0.11147529521416243,1206,-0.012616579108201673,1397,0.03500758484482454,3666.0,-0.25579823833968907,349.0,903.0,1
107859.0,0.5654696018554177,8306.0,-0.08904014435190051,287,-0.39905692147893557,65,-0.6349667610215814,117002.0,0.4021836591897216,76464.0,68724.0,1
50565.0,-0.0016221643896217363,25149.0,-0.03952434640358736,580,-0.3596830297363906,355,-0.6175813507807444,44247.0,-0.02222888022373503,46811.0,40148.0,1
767.0,-0.3926670081410275,357.0,-0.111851119345695,76,-0.4441928461594139,194,-0.6298783482681657,2589.0,-0.26179080981946035,3957.0,11438.0,1
93128.0,0.48517408745626683,9919.0,-0.08029351572370669,143,-0.4053951577106623,321,-0.6216096775438652,89281.0,0.22116878530894005,23165.0,33953.0,1
134925.0,0.6368189444524444,301953.0,0.7840031876738661,327,-0.39483143065778437,1,-0.643235431745882,19631.0,-0.19421200526895124,16064.0,16015.0,1
4833.0,-0.31389561659238846,866.0,-0.11323624436654961,2374,0.2864329303705422,3020,0.3922565635742214,9008.0,-0.22710987467068156,1752.0,2134.0,1
