FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status
3019.0,-0.4323770659738542,1515.0,-0.14607353432325157,1629.0,-0.034978393519355944,2834,0.024933874660018358,6836.0,-0.25395233914369497,0.0,573.0,1
2278.0,-0.43149387672969003,1119.0,-0.14882236157078288,2078.0,-0.01746703372890291,2796,0.02181152683201517,7191.0,-0.25303476613427817,839.0,3058.0,1
4435.0,-0.43734704234784083,2432.0,-0.1482558442654745,2738.0,-0.010227438003453873,2951,-0.04873401940693189,6647.0,-0.2581213121647408,1967.0,2214.0,1
44672.0,-0.18873415861697676,10467.0,-0.12426109517289635,0.0,-0.08433927346559938,0,-0.3823373701551476,38425.0,-0.16323229464744324,42684.0,43571.0,1
15313.0,31075.0,4535.0,9408.0,505.0,269.0,39,0.0,14602.0,18225.0,12724.0,14500.0,0
4377.0,-0.41888806124471945,827.0,-0.15115086952727896,2422.0,-0.008417539072091612,3216,0.0413262007570351,9294.0,-0.24887077992306608,895.0,2129.0,1
13071.0,-0.3897917012008163,1718.0,-0.15136712075672462,2106.0,-0.01972353109787404,2344,-0.0735176552917072,8223.0,-0.2533339747243054,2671.0,3211.0,1
5696.0,-0.4204556406780883,932.0,-0.14862895378106739,1622.0,-0.0405726265799302,2277,-0.11625479118750086,5524.0,-0.26191627444825266,995.0,1467.0,1
14062.0,-0.35324526509728466,6140.0,-0.1358031238205639,1454.0,-0.051196968358835936,3027,0.004248320299497229,7006.0,-0.258024069372982,3847.0,4006.0,1
7056.0,-0.42824465283141816,1541.0,-0.15159860094599042,2830.0,-0.004562689400099267,3983,0.08474635024020445,12279.0,-0.24377924708276963,1692.0,4525.0,1
3817.0,-0.4126568515220556,1735.0,-0.14786445999809747,3612.0,0.03257549646421723,4390,0.19871204596232087,12154.0,-0.23623171039933313,751.0,3180.0,1
101132.0,0.1809636445887057,4603.0,-0.13785751050029782,0.0,-0.08650175011086339,89,-0.3735557668888887,90154.0,-0.024217490315882037,32953.0,46502.0,1
26370.0,60783.0,6033.0,11566.0,514.0,283.0,0,0.0,26837.0,29773.0,16782.0,24963.0,0
7444.0,-0.4128360965716092,2348.0,-0.1455603183773136,2373.0,-0.012248883563157176,3465,0.05430345891717336,10007.0,-0.24831973743643262,3046.0,4356.0,1
422224.0,1.8272381727134326,13538.0,-0.12448039219430605,1629.0,-0.046519437354406196,16877,1.4753620141371249,180897.0,0.19678545449297,147489.0,148551.0,1
102131.0,0.13736473053546458,11375.0,-0.12668097688831312,260.0,-0.07977926836580357,0,-0.3783368620005186,135706.0,0.061902222108701256,49151.0,50577.0,1
412216.0,1.6236320914250306,86900.0,0.0748484170992563,889.0,-0.05780192419926184,11982,0.9380254676117009,171658.0,0.16073580620452432,113764.0,129799.0,1
837058.0,3.56839199406824,60891.0,-0.009714950989895723,1356.0,-0.05695573768589767,804,-0.3412589815429807,979111.0,2.0710305558283646,327109.0,340668.0,1
11058.0,-0.3721702833292454,925.0,-0.14974828232784607,4903.0,0.06428398553444695,6823,0.4122025787020389,15943.0,-0.22904571742884616,2277.0,3936.0,1
1301.0,4954.0,0.0,1226.0,186.0,70.0,122,0.0,6443.0,9082.0,480.0,1451.0,0
392806.0,1.3942049459982053,79392.0,0.05286693649489777,1311.0,-0.059635328311550884,242,-0.35687072068299663,685941.0,1.3455120601352892,273954.0,295031.0,1
23779.0,-0.328871197358894,4157.0,-0.14155662484060452,2480.0,-0.02943117082063525,5319,0.20866452966408103,13543.0,-0.24145788710514182,5457.0,5845.0,1
