FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status
260385.0,2.4064122038945897,23472.0,0.07986669822477621,195,-0.7536994188738227,177,-0.7372304129932497,138365.0,0.8929941513628326,133144.0,154443.0,1
3457670.0,19.153880962464108,1189140.0,5.780521434064391,11947,1.7917758696340322,2885,-0.24641325598386754,327677.0,1.7938621017704828,357132.0,257436.0,1
6197.0,-0.4477081519450439,0.0,-0.14369823491360167,2392,0.02055823708259852,2906,-0.030788657731975366,7993.0,-0.30771136364442436,716.0,2002.0,1
46919.0,0.006123818175042804,7818.0,-0.06839357694751368,318,-0.860156022695567,0,-0.7556907713607991,43741.0,0.0022424879915904994,49455.0,51828.0,1
525524.0,1.3307055503908232,3514370.0,10.101402895757458,135799,15.537220063664012,44535,2.6661364806859984,133083.0,0.04241140518447379,7428.0,4658.0,1
8116.0,-0.3691498154445002,463.0,-0.13620575546385347,3107,0.39866272651844864,4337,0.3989380349889183,11309.0,-0.2766515482485998,1886.0,2330.0,1
10208.0,-0.3810764284440719,1924.0,-0.1264733914233589,2688,0.20012727858651763,3213,0.12012952974706302,11972.0,-0.2686829356196281,2062.0,4548.0,1
2344.0,-0.4282799187456518,4729.0,-0.07180798191820312,210,-0.8879938127753909,244,-0.7157250470599188,3854.0,-0.34656945887138946,823.0,1334.0,1
991735.0,5.701902851219944,3489860.0,22.79399491838507,4110,0.20104500792980853,1538,-0.5575749666121497,274206.0,2.0032825738170086,130640.0,134816.0,1
23683.0,53858.0,4033.0,10080.0,366,607.0,16,0.0,25565.0,32680.0,18735.0,25189.0,0
4417.0,-0.38921477674929783,1453.0,-0.123635331025727,1302,-0.371924012064809,1542,-0.34309224619742557,3786.0,-0.3508277788171689,624.0,1422.0,1
9331.0,-0.35537187534853915,5093.0,-0.09979125743885355,1443,-0.34561577089046996,3244,0.13611581946741513,7577.0,-0.31320644781793455,3353.0,2893.0,1
