FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status
8788.0,-0.32327113671618396,2149.0,-0.10299867176378184,1936,-0.05712782665824248,2044,-0.1686915831406506,4860.0,-0.24136382904231937,1211.0,1396.0,1
25230.0,57850.0,2792.0,4474.0,520,348.0,0,0.0,25476.0,34342.0,24397.0,32550.0,0
1582.0,-0.35922038412167323,588.0,-0.10862082342627818,1870,0.11537973966133638,2566,0.16788154400760424,6721.0,-0.20930764912714797,1161.0,3136.0,1
16748.0,-0.18926203281307247,63625.0,0.1893432357160914,320,-0.5193179100050387,163,-0.6643441062510745,28594.0,-0.1090832587727139,18851.0,32666.0,1
5064.0,-0.3435291363191998,2030.0,-0.10596043004107847,2302,0.02309489286218321,2890,0.0355711353616844,8584.0,-0.22119677678300814,1976.0,2031.0,1
3812.0,-0.3517065922872442,1023.0,-0.10583469501987247,1661,0.22336449815661105,1943,0.03659415398523533,5101.0,-0.21992101229844013,1359.0,2059.0,1
6115.0,-0.2754780370800197,1744.0,-0.09995708172698935,1120,-0.25261087350873085,2609,0.022101390151597202,7646.0,-0.2154122029637291,378.0,3579.0,1
9299.0,-0.29054738982022416,1582.0,-0.10243585785933598,5157,0.814408734814258,6206,0.8369357238099101,14762.0,-0.18189741283981703,3095.0,5421.0,1
26200.0,-0.09321637375593335,7477.0,-0.08186321343725136,409,-0.4925131827189776,491,-0.6397916592858522,29671.0,-0.10274183661163643,27823.0,34716.0,1
14762.0,-0.23191289566569914,1984.0,-0.10621190008349043,325,-0.5057240840242505,10,-0.6711642304080807,16841.0,-0.18238777182737087,14047.0,17852.0,1
24736.0,-0.1689251360752912,1589.0,-0.10771672874998751,65,-0.5331031983235844,39,-0.6657081310824757,15395.0,-0.18466918779488825,8858.0,17642.0,1
5008.0,-0.3407723776103358,786.0,-0.10829750480031994,468,-0.35351152550697507,736,-0.38335499098242004,2127.0,-0.24280997249713915,1356.0,2110.0,1
33331.0,-0.07873178801457885,3882.0,-0.09934237717887119,409,-0.509170406103887,450,-0.6437132306761308,31274.0,-0.09780915764361614,33153.0,38441.0,1
7908.0,-0.26679471124789084,1522.0,-0.10584267819582206,30155,7.296557641934859,30369,6.445635327427865,20073.0,-0.1541796632891049,4445.0,7161.0,1
1299.0,-0.37053052044069945,372.0,-0.10866672668798831,334,-0.17794056178327497,740,-0.1564153596580395,1890.0,-0.22996921595865333,311.0,524.0,1
681.0,-0.37799790219585466,190.0,-0.11082817157633888,1088,-0.07378505004315186,1483,-0.11430109298852634,3787.0,-0.2309748674416027,1121.0,2057.0,1
885.0,-0.3758630385492596,0.0,-0.11201766479282728,11,-0.5526323567748574,218,-0.6484873175860352,2787.0,-0.2436992676101605,16654.0,22906.0,1
1165.0,-0.36127170962557537,0.0,-0.11181608960010023,192,-0.538272681443039,179,-0.6602520317568707,3859.0,-0.23819311796178064,10242.0,20992.0,1
1507.0,-0.36840493880995917,68.0,-0.11217932410580642,0,-0.5526323567748574,147,-0.6699707086806046,6597.0,-0.21417383874092366,21777.0,40502.0,1
964010.0,5.149001643561201,621807.0,1.7020433136994546,3582,0.03362532143885007,998,-0.5562451383625266,2538210.0,9.575756080493804,1552430.0,1367840.0,1
22472.0,-0.11285711930460755,20263.0,-0.03154525542700713,432,-0.5005546009047959,109,-0.643883733780056,28230.0,-0.10879236784789383,28137.0,32671.0,1
5077.0,-0.321075939966533,1023.0,-0.10715591063952905,8335,1.661246654716031,8373,1.3685644018485417,17352.0,-0.1701163303846043,1325.0,1463.0,1
375605.0,2.6984473557299036,433407.0,1.4079989939483322,951,-0.333982367055702,640,-0.6102946223068005,208710.0,0.763643538287812,72785.0,81457.0,1
8339.0,-0.33542593647799346,1941.0,-0.10534971708093509,3176,0.25725333193970257,3851,0.26694384738811894,9811.0,-0.20717998979132118,2747.0,3811.0,1
23895.0,-0.16462292172660947,3549.0,-0.09609921194935164,2262,0.002034035708849497,6159,0.6891095327068013,13544.0,-0.18936084285377192,4766.0,6453.0,1
15459.0,38194.0,4648.0,9692.0,231,140.0,0,0.0,23676.0,32943.0,16832.0,28609.0,0
30551.0,-0.12208808407216734,13842.0,-0.058528390136609786,148,-0.5338690476746147,121,-0.6600815286529457,36920.0,-0.07248086926106884,34143.0,35973.0,1
21943.0,51246.0,6165.0,13013.0,125,152.0,0,0.0,14811.0,19022.0,5790.0,14069.0,0
63760.0,0.23127825951858277,1076.0,-0.10250371485490747,424,-0.5013204502558263,405,-0.6484873175860352,38990.0,-0.05781581106549716,30022.0,44791.0,1
15348.0,-0.2503516201611818,1900.0,-0.10392072858595909,5311,0.8862071114733503,6596,0.7922639105815197,16530.0,-0.17210269984266136,1634.0,2811.0,1
2953.0,-0.3364655222537267,808.0,-0.10656914720723444,2995,0.35528204887158316,3523,0.28501717640418534,9428.0,-0.20281662591902017,1232.0,2875.0,1
4287.0,-0.3098075727188532,1670.0,-0.10419814395020723,3828,0.5071116827133434,5249,0.6456312412058869,13987.0,-0.18002324416704774,2592.0,5223.0,1
2265.0,-0.3594153064546232,884.0,-0.1067747139879363,424,-0.30966665016048944,311,-0.40944196588296866,797.0,-0.24910568322717347,152.0,424.0,1
8243.0,-0.31807320783751786,2365.0,-0.10615601785184334,877,-0.17219669165054757,1627,-0.1630649807111205,5511.0,-0.2244173548792303,1570.0,1824.0,1
7762.0,-0.3174745178148857,1311.0,-0.10710202420186934,2352,0.06847146691072949,3812,0.1978900902984314,8653.0,-0.2170619700659229,2715.0,3468.0,1
7846.0,-0.33295692026062707,3012.0,-0.10360339734196303,1268,-0.2755863540396403,3277,0.046483334012894284,9156.0,-0.2176562186694839,2230.0,4151.0,1
96544.0,0.3766903198992681,11313.0,-0.06917395526538349,276,-0.4775791203738864,191,-0.6554779448469665,160702.0,0.4816372534286775,76286.0,77793.0,1
28349.0,-0.15519239361817233,5961.0,-0.0932093022556013,490,-0.512808190521281,0,-0.6669016528099518,34467.0,-0.09477973644084715,31794.0,37403.0,1
36465.0,-0.11433295982551456,9154.0,-0.07683381258901181,0,-0.5493774970329787,402,-0.6454182617153824,36506.0,-0.09255649865829378,28915.0,32637.0,1
1353.0,-0.3671750717092034,542.0,-0.10910380557122817,717,-0.17315400333933548,1031,-0.23774534023033814,2728.0,-0.23683008619976662,275.0,219.0,1
9644.0,-0.2976481319491163,1807.0,-0.10430990841350143,3043,0.2543813968733389,3885,0.23846982903261815,8199.0,-0.21661732250941224,805.0,2020.0,1
4085.0,-0.32592579325064563,904.0,-0.10789635020885321,2458,0.13031380200642756,2982,0.06916024683493982,8518.0,-0.2130310529648448,2009.0,3112.0,1
2581.0,-0.36134596575241346,257.0,-0.10845716831931167,3066,0.1982829319103682,3864,0.1762361960999368,8262.0,-0.22282576596200052,638.0,2753.0,1
26477.0,-0.11309845171683135,2729.0,-0.1008292436994817,261,-0.5175947489652205,81,-0.657182975886218,35319.0,-0.086094564542648,21400.0,37257.0,1
21742.0,42859.0,5570.0,12502.0,151,91.0,0,0.0,27477.0,33066.0,12704.0,27455.0,0
1398.0,-0.3553219374626736,228.0,-0.10805601372784494,1658,0.3537503501695225,1637,0.17521317747638587,3493.0,-0.2261419225049493,0.0,124.0,1
4962.0,-0.35012400858400744,80.0,-0.10899004531394657,3709,0.3547076618583104,3872,0.12815432079304326,8356.0,-0.22461682294196408,729.0,1251.0,1
25749.0,-0.11740066606551305,6993.0,-0.0886209718785764,381,-0.5047667723354626,150,-0.6617865596921972,37263.0,-0.08620676532793574,30852.0,34414.0,1
18100.0,-0.21082879665160958,509.0,-0.10839729449968977,4106,0.3885964956414019,6229,0.6384701108410304,18066.0,-0.17571390289507047,3527.0,6485.0,1
2032.0,-0.3344420427973888,362.0,-0.10895811261014822,1371,-0.08469840329533389,1802,-0.10270688192161584,4573.0,-0.23017283960602736,866.0,2181.0,1
460286.0,2.7807741953537057,91876.0,0.1055218840394197,749,-0.4773876580361288,0,-0.6655376279785505,48664.0,-0.047198292309564696,53531.0,46627.0,1
12704.0,-0.2678157329919146,6701.0,-0.08235417875815094,282,-0.5206581463693417,269,-0.6532614044959395,18023.0,-0.17633724059111347,13588.0,18919.0,1
1341.0,-0.37103174929685656,334.0,-0.11061063003171265,0,-0.5526323567748574,232,-0.6469527896507088,5737.0,-0.22633723498304276,3809.0,4879.0,1
1502.0,-0.35386930198140354,0.0,-0.11305348187228614,191,-0.5175947489652205,346,-0.5784105418727967,2163.0,-0.24726060364688618,5989.0,16654.0,1
905945.0,5.7525647245170335,169983.0,0.4520156697793261,5598,0.4607777969760093,78347,13.384941154077724,682084.0,2.4563087407233017,571042.0,528425.0,1
5680.0,-0.348898782491179,1653.0,-0.10513417133029625,2869,0.08800062536200257,3333,0.04187975020691512,8629.0,-0.22390206238383478,2386.0,2847.0,1
128770.0,0.5912998084771965,24508.0,-0.030359753798493525,9410,1.7259609248780927,12050,1.7760668202296608,30354.0,-0.12425945387904083,6718.0,6333.0,1
19651.0,-0.1942279112953696,16818.0,-0.05431526902921546,272,-0.5020862996068566,358,-0.6466117834428584,30391.0,-0.12319977979576772,16823.0,23948.0,1
452023.0,2.911529952699724,639700.0,1.9612749989284175,2109,-0.05195834353878784,557,-0.6036450012537196,253317.0,0.8417893074484029,118541.0,132918.0,1
4344.0,-0.3470145332726625,1271.0,-0.1054654731322041,2130,-0.004667146112665776,3326,0.1148550786868812,9584.0,-0.2086095109075798,1658.0,2760.0,1
40674.0,-0.016570127835244638,30439.0,-0.0014067704233303876,418,-0.5020862996068566,131,-0.6599110255490205,40345.0,-0.07792468513984438,31917.0,34538.0,1
19386.0,-0.2038580027446841,10333.0,-0.06613835261055319,143,-0.516445974938675,340,-0.6466117834428584,30752.0,-0.11633059838537385,16742.0,32458.0,1
2177.0,-0.35836179765510784,823.0,-0.10790632917879019,5289,0.6985740204709227,5882,0.580499055506478,13251.0,-0.19880648674114354,2286.0,3611.0,1
17183.0,-0.2714635652228356,1477.0,-0.10592849733728012,4462,0.43588769306752395,6051,0.513150329456042,16897.0,-0.18245010559697517,7409.0,6313.0,1
5919.0,-0.34018761061148584,904.0,-0.10559320394739748,1999,-0.07991184485139441,2312,-0.14379812996757804,5733.0,-0.2338463764280408,1330.0,1531.0,1
5196.0,-0.35043495611514197,1167.0,-0.10716988119744084,2077,-0.08048623186466713,3200,-0.03382362793585345,8097.0,-0.23046373053084743,1117.0,2158.0,1
25309.0,50528.0,14317.0,24558.0,481,253.0,0,0.0,34913.0,37690.0,20841.0,27514.0,0
6894.0,-0.33252530652338064,1773.0,-0.1054594857502419,4513,0.5390858931188591,6402,0.6952476444481068,17273.0,-0.18042218029251528,2097.0,4930.0,1
27046.0,-0.13792784412831693,2540.0,-0.10283900824479011,237,-0.5174032866274629,0,-0.6663901434981764,44787.0,-0.05608293227049761,30789.0,44031.0,1
1486.0,-0.3574660831251234,587.0,-0.10897208316806001,1324,-0.15936871502078978,1682,-0.22325257639670001,4633.0,-0.2345860704940118,0.0,40.0,1
14334.0,-0.25968468710314396,2902.0,-0.10008880413015753,222,-0.525061780137766,317,-0.6469527896507088,25590.0,-0.14103139348723787,10018.0,19532.0,1
42309.0,-0.04116746985036121,10280.0,-0.07637477997191058,0,-0.5518665074238271,0,-0.6629800814196732,47971.0,-0.05410071839708087,40236.0,40628.0,1
4380.0,-0.34267983186848916,497.0,-0.11010768994688869,2655,0.06138736041369905,3282,0.03216107328318131,7921.0,-0.2245503335877195,1714.0,2414.0,1
92947.0,0.33082787956089416,7822.0,-0.08650742604592336,180,-0.5252532424755236,513,-0.6391096468701517,171257.0,0.44562495693595316,69634.0,72681.0,1
17754.0,-0.2418121655748017,1532.0,-0.10585066137177165,2610,0.009883991556910244,6087,0.5128093232481916,16561.0,-0.1885546594335563,5240.0,6192.0,1
17709.0,-0.2543985790738576,9010.0,-0.08056993893341834,85,-0.5398043801450997,386,-0.6445657461957566,24882.0,-0.14945060796845866,15809.0,22892.0,1
34700.0,-0.10805367609976875,4444.0,-0.0976738934054076,346,-0.5124252658457659,0,-0.6677541683295776,21338.0,-0.16964674932025192,23767.0,22749.0,1
47745.0,0.01665020690894487,6617.0,-0.09368629701858909,343,-0.5244873931244933,206,-0.657182975886218,29178.0,-0.14782577437410657,26476.0,25303.0,1
8285.0,-0.3210156068634771,777.0,-0.10783847218321871,5724,0.73437747763159,7894,0.8872341394678307,19048.0,-0.17516536572255262,4802.0,5025.0,1
270618.0,1.7732856304462405,197269.0,0.535767168666439,508,-0.4417756632132191,0,-0.6590585100293948,112445.0,0.19726644090921994,66847.0,64862.0,1
145944.0,0.7688694127867012,62479.0,0.08235869902169422,4975,0.6020770022411027,8099,0.8440968541747667,22053.0,-0.1668749743651807,2525.0,5221.0,1
5353.0,-0.3375561591166611,933.0,-0.10811189595949204,2835,0.25801918129073287,3462,0.25347410217803173,8714.0,-0.21049199074962965,1048.0,1184.0,1
24416.0,-0.210541054160112,10819.0,-0.07270251903510076,210,-0.5206581463693417,212,-0.6551369386391162,32175.0,-0.12235204052914925,29277.0,36520.0,1
4732.0,-0.3515255929780764,1618.0,-0.10584866557778425,2914,0.09068109809060867,4019,0.10206734589249462,10517.0,-0.21227058097567236,1500.0,2909.0,1
5976.0,-0.3291652167839572,2255.0,-0.1048048653223758,4388,0.42229386708673583,4788,0.2621697604782146,13060.0,-0.20373501012452352,1152.0,1622.0,1
6352.0,-0.3376211332276444,1620.0,-0.10338785159132419,2621,0.0397521162470926,3390,0.03096755155570523,9738.0,-0.2190524951086202,1909.0,2556.0,1
37862.0,-0.10471679139998219,6411.0,-0.0938020530698581,22,-0.5329117359858268,430,-0.6399621623897774,38329.0,-0.09480882553332916,24228.0,31569.0,1
