FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status
11389.0,-0.245424555336057,1357.0,-0.10509880975643525,2090,-0.15553564830697522,5429.0,0.1975023168626451,14049.0,-0.19035872104836085,2392.0,4249.0,1
11479.0,-0.24896395607018132,1562.0,-0.10575806079171703,3087,0.24954913469724754,5006.0,0.13295041007822636,12766.0,-0.20498739560173734,2924.0,3581.0,1
9747.0,-0.30320447720493887,2682.0,-0.10605221479696086,3378,0.3802014798328688,4505.0,0.0904596494585925,11235.0,-0.21063837838184585,3069.0,3717.0,1
8277.0,-0.3094927064938067,1601.0,-0.10597781113681096,6162,1.5019987685690999,7087.0,0.32440710943113427,18111.0,-0.17188246430644089,2177.0,4097.0,1
72495.0,0.2780977940718258,6627.0,-0.09438122205949202,5039,1.137860055451878,12947.0,0.8089720272820841,23059.0,-0.14689529262222203,12186.0,11592.0,1
28924.0,-0.1816471893477347,10177.0,-0.08575212779978007,0,-0.8481806167771586,354.0,-0.2781246446643083,40376.0,-0.05640585966944123,32757.0,32050.0,1
6686.0,-0.2785331729863316,1702.0,-0.10349999622205108,1541,-0.31525657740817725,2183.0,-0.11958232415532384,7798.0,-0.23028905676241443,723.0,2699.0,1
4067.0,-0.3124232757794424,971.0,-0.10625985291830946,1519,-0.1058377466884016,1855.0,-0.02779093143110643,4459.0,-0.23148804789141136,276.0,659.0,1
2075.0,-0.33490006067252714,973.0,-0.10714231493404099,756,-0.5803120527072366,1609.0,-0.11043155934742271,5034.0,-0.23617099275179693,884.0,1874.0,1
439187.0,2.8920974440847584,53003.0,0.008505197386413775,725,-0.7778533975055921,0.0,-0.2748615812444366,28407.0,-0.12633062920069676,27515.0,32389.0,1
16103.0,-0.2243698916622032,4385.0,-0.09842497447275587,225,-0.8156738132027457,147.0,-0.2812458357615769,26152.0,-0.13126418286263497,17510.0,26044.0,1
4119.0,-0.31218701282928263,2545.0,-0.0992364934636933,1001,-0.513735618463487,2225.0,-0.07262258537369175,6515.0,-0.23255927767059714,440.0,1771.0,1
6210.0,-0.309960688875854,1931.0,-0.10356574829381146,4305,0.6968302492644102,5695.0,0.19885010392737473,15778.0,-0.18753814355637624,1678.0,4935.0,1
25020.0,-0.1738550555107344,9820.0,-0.08230706530307133,275,-0.829739257057059,147.0,-0.28358672908452837,41989.0,-0.05853849143167347,30139.0,36493.0,1
1655.0,-0.3470948637153894,2305.0,-0.10236836846070124,1160,-0.4149649460643093,2183.0,-0.09056943418298619,5222.0,-0.24122739386547662,317.0,1600.0,1
