FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status
2606.0,-0.3511607054590229,1059.0,-0.12050217485439953,1063,-0.11944655615691654,1485,-0.08009848620644286,4206.0,-0.19837013676710558,272.0,1083.0,1
5005.0,-0.33580290150444847,151.0,-0.12642242146340715,252,-0.7107697381005844,175,-0.473411250121415,0.0,-0.17181993503864343,7958.0,18955.0,1
2483.0,13971.0,427.0,1912.0,100,0.0,111,0.0,0.0,23660.0,13752.0,48589.0,0
384751.0,2.584930251009705,61251.0,0.0719279232455178,1552,-0.15657615130221664,131,-0.4699505792836015,633409.0,2.4603143113920196,266389.0,385829.0,1
9337.0,-0.30588390368303353,774.0,-0.1257176759215629,4361,1.294915984840903,4813,0.581792427512747,15074.0,-0.15962990190715795,2532.0,2919.0,1
2243.0,-0.3713400967867233,290.0,-0.12562358183014502,1072,-0.18476714020883334,1521,-0.13908035439874167,4361.0,-0.20027492815821357,246.0,1716.0,1
5203.0,-0.33954277623212537,2166.0,-0.1136160235926735,882,-0.35528824383910035,1898,-0.07407992822763686,3896.0,-0.20525960612698374,887.0,1941.0,1
2128.0,-0.38356177260642965,0.0,-0.12917803414064555,230,-0.38141647745986706,295,-0.2626112569137348,498.0,-0.2105348990343641,304.0,773.0,1
6083.0,-0.3719019165328093,1208.0,-0.12307728049912195,1891,0.1707143540526507,1959,-0.04263296278837551,4413.0,-0.20157321880787424,1000.0,920.0,1
31788.0,-0.08583923402757952,5407.0,-0.10709856754629922,219,-0.6908297703373677,201,-0.46889733163731045,30258.0,-0.07987189554880689,22854.0,38618.0,1
47379.0,0.027040415404308682,9068.0,-0.09702665918942444,494,-0.665732914359526,105,-0.4809344475949225,51117.0,-0.00037291554878228635,40019.0,51548.0,1
9432.0,-0.3329770320353294,1560.0,-0.12328851213291722,4652,1.4960346252112786,5967,0.8037267529812182,15238.0,-0.15803467860283038,77.0,3800.0,1
358682.0,2.7621089125757328,76760.0,0.17980391862476572,1413,-0.27002769202396687,16062,2.8769695127304153,148941.0,0.38412644252262057,134859.0,135303.0,1
42923.0,-0.11965323590954581,3077.0,-0.1193807269077046,427,-0.6836101268368927,0,-0.4825895510390941,27847.0,-0.10717390548802144,25015.0,27831.0,1
36325.0,-0.0794495825870195,24393.0,-0.03895524248394289,2205,0.16177574781396736,4820,0.5438755122462692,11088.0,-0.17584116130876032,4530.0,5120.0,1
28554.0,-0.14597071759746924,4296.0,-0.10965447031522207,388,-0.6787970311699094,0,-0.48424465448326576,27728.0,-0.10743609070437628,16017.0,34749.0,1
5750.0,-0.35017961724570856,1948.0,-0.12280459966276805,677,-0.20264435268620004,913,-0.12945066163265206,2404.0,-0.2035380285015213,1115.0,858.0,1
1473.0,-0.3735706050323781,458.0,-0.12348822204123276,701,-0.1967998793762917,875,-0.1308048371778834,2208.0,-0.20353486964349293,0.0,70.0,1
8222.0,-0.33666659454693887,538.0,-0.12506669843195747,2705,0.5753581826268932,3681,0.29094561318694706,9977.0,-0.17745217890322976,687.0,2840.0,1
13028.0,-0.2857632099407451,1683.0,-0.12280075908760812,320,-0.6942676958137844,279,-0.467392692142609,16370.0,-0.15246245304078312,6576.0,18442.0,1
10140.0,-0.31415607054144884,2398.0,-0.1215813764743354,4913,1.487439811520237,6267,0.8615049095777558,16218.0,-0.15299314118954951,2031.0,3900.0,1
2609.0,-0.36375972289923475,762.0,-0.12219202792476175,2305,1.137802790568661,2887,0.47090049675324647,5741.0,-0.17839035973765607,0.0,827.0,1
6068.0,-0.34820067008039074,1170.0,-0.12368025079922847,2142,0.6503049580127767,2471,0.20758858518048395,6113.0,-0.18267377122412778,2230.0,2550.0,1
27355.0,-0.16448142042560082,13186.0,-0.08088856236746528,215,-0.6818911640986843,199,-0.4783765604539299,29344.0,-0.09982324285600105,23187.0,35136.0,1
11669.0,-0.2955070091191319,111.0,-0.12488043053670163,3578,0.8397346517633354,5328,0.5804382519675156,14151.0,-0.16262449931805412,3834.0,4666.0,1
29441.0,-0.15978142090797104,2830.0,-0.11895250277737418,405,-0.6674518770977343,288,-0.4634806294563851,24902.0,-0.11769922043855516,24857.0,25588.0,1
7858.0,-0.33181985106577916,839.0,-0.12502253181761847,1314,0.04179214868702545,1977,-0.04654502547459941,5317.0,-0.19561561256636567,1166.0,2176.0,1
1913.0,-0.38767060358526745,451.0,-0.12637825484906814,1227,-0.0915993597979415,1804,-0.015549451883748509,4133.0,-0.19943151306463838,0.0,927.0,1
105648.0,0.5234794367107067,6177.0,-0.11050899828830298,299,-0.6712335951217927,210,-0.47025150718254183,117715.0,0.22755132663033226,43321.0,63420.0,1
26676.0,-0.16770978762325908,1745.0,-0.12007779129922902,185,-0.7200521368869095,409,-0.46363109340585523,28962.0,-0.10329482782918128,16067.0,27516.0,1
6885.0,-0.3434503583466936,2375.0,-0.1190273939929925,3146,0.5794836931985932,4286,0.38242769446479824,9800.0,-0.18302124560724864,2114.0,2262.0,1
25564.0,-0.1981947978754323,3584.0,-0.11385413925258818,246,-0.7131762859340761,150,-0.4731103222224747,28817.0,-0.0992767604170928,8879.0,31785.0,1
16746.0,-0.3420206528734449,700.0,-0.12561782096740515,1380,0.043511111425233784,2761,0.05261071722622944,7552.0,-0.19333807592790983,1106.0,3025.0,1
1484.0,-0.3839055727495569,183.0,-0.12780886909613615,1653,0.24394216670032587,1990,0.05607138806404289,4491.0,-0.19509440099168437,50.0,262.0,1
5696.0,-0.33828916351511257,288.0,-0.1277839053575967,998,-0.34566205250513365,1463,-0.17007592798959256,6225.0,-0.19597256352357165,1114.0,2991.0,1
42366.0,-0.0126139962261485,7810.0,-0.09641600773899808,336,-0.6994245840284095,241,-0.47326078617194484,40804.0,-0.043680859117755044,21724.0,44762.0,1
44374.0,-0.09324770784350445,21353.0,-0.0659141598189601,2159,0.14286715769367567,3384,0.1806555382253271,63064.0,-0.046211104398480585,36566.0,42128.0,1
4952.0,-0.35431779701725236,1443.0,-0.12312528768862087,3209,0.7149379569694102,3392,0.22173219643067804,8486.0,-0.18474914094876785,1578.0,1892.0,1
19859.0,-0.29593885564037714,1543.0,-0.12170811545461256,4257,1.018850569084644,5214,0.5368037066211722,11926.0,-0.17334882232437523,3527.0,4246.0,1
30300.0,-0.18021237331600845,4832.0,-0.10977160785759946,167,-0.7197083443392678,535,-0.45219583324612384,25611.0,-0.11551644954095049,14702.0,27898.0,1
176562.0,0.9966951776173266,14875.0,-0.069451329541241,391,-0.6736401429552844,117,-0.48078398364545233,110242.0,0.21779993189674954,73050.0,87730.0,1
4219.0,-0.33713617523023465,1090.0,-0.12280459966276805,1934,0.22434599148475082,2795,0.15432434706805084,8187.0,-0.1830812639097877,1117.0,3380.0,1
2032.0,-0.36103447786225046,793.0,-0.12329235270807713,687,-0.29546834054945026,2056,0.16485682353096134,5031.0,-0.18938634453441713,1649.0,3920.0,1
47313.0,-0.08100506860043667,2485.0,-0.12109170314144635,71,-0.6808597864557594,671,-0.4568602156796985,44301.0,-0.05100940974357684,29473.0,40632.0,1
24354.0,-0.14860791625633554,5118.0,-0.11037073758254606,206,-0.7423986524836178,213,-0.4672422281931388,38672.0,-0.05749454527582345,18483.0,43634.0,1
10027.0,-0.29745660749174374,667.0,-0.12642626203856708,2821,0.5306651514334765,3516,0.18200971377055844,11257.0,-0.17484296217179493,1847.0,3167.0,1
9392.0,-0.27747846502831297,1060.0,-0.12410271406681903,1067,-0.24252428821263347,2110,-0.06550348310783831,6391.0,-0.19710343469772862,3872.0,4396.0,1
236468.0,1.6730968031121487,354720.0,1.282450329624331,0,-0.6121012769274259,204,-0.46889733163731045,116075.0,0.23879054349527792,65708.0,80754.0,1
4132.0,-0.364162220627774,1065.0,-0.1238261926553052,1321,-0.17307819358901666,2319,-0.00907950205653206,6098.0,-0.19574196688750053,1077.0,1305.0,1
