FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status
2993.0,-0.28015052540582563,693.0,-0.13741680825735833,1064,-0.08766019520620788,1690,-0.09629495653270224,5104.0,-0.20031162119408039,27.0,1191.0,1
2779.0,-0.30720059938737865,1230.0,-0.1371259928346933,2181,0.023022943640592115,2938,0.1022074779903029,9553.0,-0.18789863260753206,2062.0,4514.0,1
5260.0,-0.28929346903897996,2415.0,-0.13517075322114436,1414,-0.0864195515361877,2110,-0.13123843243246203,6147.0,-0.20493714820307785,1591.0,2324.0,1
4039.0,-0.3174208270411457,1308.0,-0.13948075072306843,1341,-0.10680155468651917,1409,-0.27086551470419123,4454.0,-0.20858534998179515,761.0,1275.0,1
5289.0,-0.30820647841527066,0.0,-0.14137105097039118,59,-0.2534633599639043,259,-0.5211958777675963,5172.0,-0.21252339576262988,6050.0,3786.0,1
2412.0,-0.29545603036726903,629.0,-0.13954851354000009,188,-0.24203171471871837,210,-0.3831838300962762,767.0,-0.19974630561970266,6675.0,32858.0,1
500200.0,2.656404636753398,18403.0,-0.09225712594846583,2711,0.03250500597574632,28127,5.3550341051571335,224924.0,0.5161683796102664,197612.0,236350.0,1
7372.0,-0.26896788263277915,1453.0,-0.13768362434902673,2809,0.08470065752159515,4274,0.2946902380936015,12260.0,-0.18345755178170023,3292.0,4680.0,1
7524.0,-0.2569594255960929,1350.0,-0.1380873777999112,2865,0.10215828630687906,3847,0.2416877389347222,11374.0,-0.18507924095057193,857.0,4272.0,1
10538.0,-0.27016624468452705,1608.0,-0.13703423068676499,2624,0.050760191406043195,2863,0.05874836510656804,8291.0,-0.19632327190874596,2084.0,2141.0,1
94464.0,0.26865583038610075,3862.0,-0.1333877441006301,1,-0.24601949794378322,127,-0.546155503410282,119244.0,0.13142322314669638,56429.0,60959.0,1
2959.0,-0.32393730876813753,1392.0,-0.13749304142640642,210,-0.24203171471871837,229,-0.5436595408460134,2192.0,-0.21282521678962815,2348.0,2561.0,1
6215.0,11643.0,2083.0,5747.0,0,22.0,0,0.0,8212.0,7827.0,1942.0,2498.0,0
589023.0,2.7688364546395388,626447.0,1.2999327713631736,2027,-0.09173659583627418,684,-0.48904200708672496,506702.0,1.2248249877624195,279500.0,329944.0,1
1581.0,-0.3073092591589102,573.0,-0.1395979239273461,1013,-0.06479690471583607,986,-0.27438922655962916,3041.0,-0.20882249507443668,238.0,988.0,1
20896.0,52079.0,8265.0,18364.0,396,329.0,0,0.0,30456.0,40499.0,26803.0,31149.0,0
397.0,-0.33264561331516573,1077.0,-0.1373504571657794,565,-0.09306585691129579,772,-0.15605123674783766,2509.0,-0.20097754377745755,1558.0,2763.0,1
4112.0,-0.270734380061392,492.0,-0.13925063949057134,690,-0.0609863563007741,986,-0.08645792760293794,3303.0,-0.19714489581557462,340.0,542.0,1
2991.0,-0.31649256213577626,1304.0,-0.13975462544150055,1749,-0.0635562610458159,2300,-0.12389736606696627,7003.0,-0.20053678926184101,713.0,1236.0,1
17021.0,-0.21732034094138514,5362.0,-0.12642793811160763,174,-0.24619673275378612,197,-0.5424849702275341,18783.0,-0.16814133236402556,15832.0,23446.0,1
28388.0,-0.18389038608847993,8884.0,-0.12014858374260722,55,-0.2549698558489288,0,-0.5539370337577074,27164.0,-0.13633274968537346,18798.0,27261.0,1
2055.0,-0.3182714778239927,823.0,-0.139318402307503,2301,0.032061918950739114,2929,0.04435987503019637,7572.0,-0.19810545321102152,0.0,2010.0,1
