FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status
21139.0,-0.2252827523912802,2118.0,-0.11997342404307301,409,-0.8324228529906023,346,-0.6328038988385443,28342.0,-0.13421208715662883,17232.0,23683.0,1
103743.0,0.45879334954155565,15220.0,-0.08764037948802558,544,-0.7672435664184087,453,-0.6303661415599131,73407.0,0.074999262158568,64059.0,65380.0,1
5434.0,-0.29037130197769423,1268.0,-0.11830592036910038,1843,-0.18030079895264592,2238,-0.18112230021216028,7008.0,-0.2498716581324623,167.0,1666.0,1
4886.0,-0.33582150127897137,1792.0,-0.11485437845690037,3463,0.5541183340906053,4176,0.251753742264783,12726.0,-0.21683223088069142,865.0,1931.0,1
11748.0,-0.29128214605276026,3118.0,-0.11521881382147889,3363,0.4602996640245691,5582,0.513986775237541,16867.0,-0.1976203625019589,5585.0,5920.0,1
21982.0,-0.21297715693268543,6582.0,-0.09961589507289637,61,-0.868633567752932,349,-0.631062643639522,17959.0,-0.2010628684904615,12651.0,16045.0,1
2509.0,-0.35633389385836356,1244.0,-0.11718930736251389,1647,-0.05751355707674601,2508,0.1375274012089202,7348.0,-0.22766317938769337,1740.0,2294.0,1
5145.0,-0.29128214605276026,540.0,-0.1229863722316233,4910,1.1018876919498477,6431,0.7913687284417931,18777.0,-0.17324952971705812,3499.0,7345.0,1
1193.0,-0.36822086906023604,0.0,-0.1241601931152076,526,-0.4179747631199374,310,-0.44422596078442944,1028.0,-0.26497936895387136,390.0,1195.0,1
14543.0,-0.323387099587539,1150.0,-0.12076374026974619,5452,1.227308440353917,8047,0.9712403905007965,18822.0,-0.1919867350138105,4449.0,3343.0,1
18204.0,-0.1965865638040973,18957.0,-0.05829697620867749,0,-0.9055026591473041,144,-0.6519577060277896,25269.0,-0.15306915686802264,20607.0,26057.0,1
33031.0,-0.1644448084885079,6780.0,-0.1017601310551839,146,-0.8696211327009955,33,-0.6489975721894516,45525.0,-0.06371742761769589,37144.0,33806.0,1
23407.0,-0.19633815178362476,11174.0,-0.08470582727906485,297,-0.8442736323673647,247,-0.6392465430749268,34179.0,-0.10611107378808594,19089.0,32191.0,1
2020.0,-0.3616701520759224,333.0,-0.12433605436671932,1265,-0.41369531501166207,2218,-0.1421181837540608,6713.0,-0.247196284397665,565.0,1209.0,1
2085.0,-0.36174835586014525,399.0,-0.11891613772374347,1906,-0.0433584594878353,2408,-0.06080156595971949,7066.0,-0.24340856889499501,971.0,1463.0,1
8167.0,-0.3102258627250942,829.0,-0.1202848891511721,2785,0.03729267793735364,3427,0.013898282078337081,9041.0,-0.24336062312913842,1508.0,2047.0,1
23995.0,-0.21005141535823074,8323.0,-0.09345439483920842,273,-0.8696211327009955,226,-0.6392465430749268,33337.0,-0.12335237119011294,17638.0,32431.0,1
2208.0,-0.3686532899847623,528.0,-0.12074678978767277,3031,0.3296119025641609,4236,0.31496130598929234,11136.0,-0.2230220292527762,1994.0,4032.0,1
5256.0,-0.31352422233025773,0.0,-0.12368346080689267,360,-0.532861485411329,539,-0.35176530971634545,1566.0,-0.26861365800580034,130.0,295.0,1
73940.0,0.1353286973280635,22215.0,-0.03900097117834873,26,-0.8199136969817974,253,-0.6369829113161978,81193.0,0.09550566621542825,74506.0,68470.0,1
9944.0,-0.3196241174996397,1443.0,-0.11922760283184256,2805,0.12024813357469084,3478,0.055340155815067765,9116.0,-0.24040716395237294,1632.0,1809.0,1
84682.0,0.17728732767492064,17828.0,-0.07227052986795257,764,-0.8179385670856704,241,-0.6382017899555135,65121.0,0.02088287623624357,54040.0,47873.0,1
2055.0,-0.356379896084377,2355.0,-0.11312754809567077,2127,0.03136728824897241,3336,0.04053948662337824,7709.0,-0.2481024593723544,778.0,1142.0,1
45854.0,-0.09787498722446118,22134.0,-0.05100615010684799,459,-0.8525033402678942,127,-0.6385500409953179,60810.0,0.014678694134401824,54629.0,52422.0,1
806.0,-0.37477158604454963,144.0,-0.12279991692881569,521,-0.393285639418349,616,-0.3200744650941396,1802.0,-0.26257728608445663,719.0,1131.0,1
3734.0,-0.29628718824302236,1095.0,-0.11729101025495439,2145,0.23184297270587065,2410,0.01407240759823931,6299.0,-0.2427660956325168,118.0,642.0,1
6946.0,-0.31889728232862735,566.0,-0.12251811516434509,2966,0.11432274388630961,3728,0.1122792008230969,10184.0,-0.23649478945847582,620.0,2029.0,1
1658.0,7415.0,726.0,2115.0,91,0.0,55,0.0,4186.0,5217.0,729.0,1227.0,0
2965.0,15726.0,221.0,1921.0,106,0.0,112,0.0,2384.0,3818.0,1682.0,2386.0,0
570080.0,3.902529189352758,209405.0,0.5918663082506914,1510,-0.3847267432017983,482,-0.5708152137533505,275519.0,0.9596753554378818,134351.0,130498.0,1
630.0,-0.3859225256302071,379.0,-0.12229775889739064,1888,0.08403741881236111,2641,0.12150785337791509,6315.0,-0.2378516546322171,0.0,0.0,1
6639.0,-0.30127842976548047,1644.0,-0.11535441767806624,5067,1.2246749338257477,7641,1.0551688910936712,19771.0,-0.168958383672894,1792.0,5097.0,1
16031.0,-0.25715769479599165,4875.0,-0.1074470177908161,457,-0.8442736323673647,140,-0.645515061791407,30640.0,-0.13215041922479578,27775.0,31091.0,1
3026.0,-0.32661185563108097,458.0,-0.12303722367784356,1236,0.029392158352845338,1826,-0.036423993173407325,4309.0,-0.24644833045030232,337.0,1221.0,1
