FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status
8933.0,-0.3031031126415981,1817.0,-0.14093148802425295,6367,1.012517212953164,7952,1.0708133307160574,4432.0,-0.23346664001868286,1476.0,1821.0,1
98549.0,0.3578108564580999,10223.0,-0.11293754318440508,224,-0.44654503246497657,0,-0.5206830771408626,107948.0,0.13145520490503548,76674.0,80611.0,1
46614.0,89948.0,6634.0,13848.0,237,208.0,0,0.0,59623.0,75212.0,56001.0,63186.0,0
29609.0,-0.1254977110640944,9022.0,-0.12000339915086497,475,-0.4263890178861896,207,-0.5152693518982616,40325.0,-0.09925138248711564,33210.0,39291.0,1
11250.0,-0.2323154443477208,2693.0,-0.1344944164517737,231,-0.4587052726654018,166,-0.5129095229463587,20159.0,-0.16674195888760965,13352.0,23940.0,1
4096.0,-0.32727659665370207,671.0,-0.14180222401683903,675,-0.2579780200419448,968,-0.2366707221059513,2942.0,-0.23394281460566357,0.0,305.0,1
21030.0,-0.18131176045275935,6085.0,-0.12751404039140793,294,-0.44687818973074167,185,-0.5048583418163368,26716.0,-0.14441338668846626,12180.0,28328.0,1
2260.0,-0.31244765039491684,767.0,-0.14034327036536784,901,-0.2321583319451516,1246,-0.25707630186652414,3651.0,-0.23380512556846433,237.0,297.0,1
54609.0,-0.02037659336129578,3393.0,-0.13532458570926426,400,-0.4372166290235545,0,-0.5249862946413916,8609.0,-0.21604610829137072,3852.0,5343.0,1
3698.0,-0.3203947819043368,0.0,-0.14284536863358113,2410,0.10582971417351575,3105,0.0888468597889006,8026.0,-0.2152515278058668,1809.0,2218.0,1
19477.0,-0.2252593648197046,7434.0,-0.12185498084558216,26,-0.45470738547622086,316,-0.5080510515747937,32757.0,-0.1218897550199573,31963.0,35535.0,1
33041.0,-0.19682132575269057,6579.0,-0.12377320789081342,124,-0.46237000258881755,0,-0.5127707094785997,38062.0,-0.1111815638561081,34175.0,37450.0,1
3189.0,-0.3276974625342175,729.0,-0.13964349418497002,1372,-0.18168500618174294,1641,-0.20002396661757565,5345.0,-0.23148162306572717,1374.0,1834.0,1
44863.0,-0.07684166965888299,8193.0,-0.12091180425461119,61,-0.44004846578255763,109,-0.5166574865758516,41166.0,-0.10767336192913579,38594.0,41649.0,1
2257.0,-0.3300977132590319,1299.0,-0.1392059529707254,2356,0.05102534395516111,2793,-0.004158163609628518,8234.0,-0.21829789775389996,1538.0,3016.0,1
23459.0,42800.0,7163.0,13510.0,0,58.0,0,0.0,19045.0,24454.0,13931.0,22580.0,0
