FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status
16325.0,-0.25260434801380477,5889.0,-0.08874266201153426,266,-0.8281864151520005,121,-0.6569572476426514,21809.0,-0.15237319922663817,8784.0,23682.0,1
2904.0,-0.4420679149999028,0.0,-0.1380048571200295,206,-0.8804807166338519,218,-0.6453630879030623,4472.0,-0.2813316809570535,4167.0,4463.0,1
967.0,-0.46775615000135057,0.0,-0.14341548761851697,204,-0.8782070513520323,71,-0.6698577915782504,3609.0,-0.28119986469884517,1915.0,3743.0,1
122348.0,0.3396881159674191,12757.0,-0.06285482092533179,859,-0.7085347796962427,283,-0.6362183985309922,350303.0,1.4022624774325831,110282.0,107484.0,1
6856.0,-0.4114309472763535,1297.0,-0.1343081307820967,2099,-0.13301325523565014,2632,-0.08672054608427163,7768.0,-0.26373157416107157,2215.0,2986.0,1
8793.0,-0.39381777095941356,1596.0,-0.12961102942158073,3120,0.4518871385124484,4016,0.3313223966389392,10036.0,-0.23714687120560693,959.0,2571.0,1
28399.0,-0.19778327255807712,10623.0,-0.05405223784131143,340,-0.819091754024722,71,-0.6659386389902203,31277.0,-0.09741636485440336,28450.0,39555.0,1
11238.0,-0.3562197227678461,1273.0,-0.12866443800236227,2761,0.2913095279839374,4035,0.295233533224162,10563.0,-0.23482690506113957,2155.0,5177.0,1
27592.0,-0.18118140365426372,3560.0,-0.11390980281264991,6006,1.5108467435199386,8499,1.3083344772299432,22186.0,-0.15955454897383034,5626.0,5677.0,1
42285.0,-0.10043595034935313,4535.0,-0.11126723510066498,378,-0.8139760071406278,0,-0.6749200303377894,41513.0,-0.03896903596481083,44802.0,49074.0,1
48337.0,0.08154804861174299,5841.0,-0.09073982648314295,171,-0.8486494026883771,0,-0.6670817251617291,38659.0,-0.05796639509780153,27167.0,44518.0,1
53310.0,0.029247541378579458,5055.0,-0.10802946217811085,182,-0.8347232028372319,329,-0.6371981866779997,35065.0,-0.08051752055208995,32162.0,36856.0,1
5935.0,-0.4237052418184122,1100.0,-0.13389937539652508,2536,0.07161662012811612,3316,0.08327269742153402,9150.0,-0.2480138035323052,738.0,2941.0,1
2247.0,-0.4260307355145864,0.0,-0.1405828845079768,488,-0.3038223595323495,706,-0.20576480594568597,1264.0,-0.2824442101763322,177.0,187.0,1
1243.0,-0.4782131713238824,526.0,-0.13487823697776238,22,-0.9086173244963697,99,-0.6710008777497593,332.0,-0.2959263770658846,2041.0,4874.0,1
314314.0,2.369613103419957,47045.0,0.15113220899496776,1030,-0.5408519651620454,125,-0.6396476570455184,661196.0,3.7299530546309567,270734.0,324212.0,1
2020.0,-0.46401893275893374,497.0,-0.13777538041234016,1559,-0.2131599564197919,1880,-0.20004937508814205,5664.0,-0.26971075963340335,1248.0,2268.0,1
10194.0,-0.40905925171866586,2682.0,-0.1281122596744848,3409,0.36406681700216537,4695,0.31009365345377615,12947.0,-0.22878444778486776,3105.0,4508.0,1
15550.0,-0.37963893301496937,2497.0,-0.12787202624612254,1831,-0.11112922689813624,2745,0.10205197023917827,7348.0,-0.25568023710970417,1052.0,1713.0,1
7531.0,-0.42575865788567424,2969.0,-0.12241119771782803,1988,-0.2222546175470704,2746,-0.09112959274580548,7358.0,-0.27199381722557237,484.0,2009.0,1
7657.0,-0.4003784352943157,502.0,-0.1364953306522606,3484,0.4348346488988012,4008,0.20231695728294835,9354.0,-0.25163084165754296,1763.0,2868.0,1
5655.0,-0.4162410744139148,1175.0,-0.12966839859850307,3234,0.31688826240440815,3517,0.0958466453081306,8455.0,-0.25837456142748333,501.0,1709.0,1
3105.0,-0.45137502332476787,181.0,-0.14043587599211332,167,-0.864849267821342,199,-0.6505886246871024,1732.0,-0.29112299261677144,4183.0,6647.0,1
410048.0,2.640160937362064,86732.0,0.4146324241727977,783,-0.5749569443893398,463,-0.6177657217623503,773367.0,4.243092657234839,358193.0,406301.0,1
902.0,-0.4727202833439565,0.0,-0.1404573894334592,168,-0.8907122104020402,162,-0.6633258705982004,869.0,-0.27630684519415033,1356.0,5195.0,1
68694.0,0.19977347868435352,4281.0,-0.11486356537898369,224,-0.8665545167827067,340,-0.6466694720990723,49400.0,0.008363546032651704,36271.0,50162.0,1
49397.0,0.0777902972086535,5151.0,-0.10647332325409259,346,-0.8057339704940317,286,-0.6491189424665912,47429.0,0.006755387682509554,35507.0,53508.0,1
2948.0,-0.4573196628394914,1426.0,-0.1305325218258957,2323,-0.024729946188990493,3377,0.062697146334376,7717.0,-0.261833420042871,1299.0,1797.0,1
31315.0,-0.12478946490708062,9374.0,-0.06044531549459384,417,-0.8426810313236006,87,-0.6690413014557443,49780.0,0.027503266724507446,28006.0,53420.0,1
9799.0,-0.38738031158854713,3244.0,-0.1254015660649046,2666,0.13499503985883815,3629,0.10074558604316823,9406.0,-0.25211592548774975,1476.0,2422.0,1
47755.0,0.03327737041058117,13018.0,-0.0533996634538199,97,-0.8566072311747458,0,-0.6718173678722655,52123.0,0.03621895771724506,50717.0,57835.0,1
58858.0,0.07981291203490659,5156.0,-0.11266560878814683,496,-0.8543335658929262,155,-0.6494455385155937,50993.0,0.0006391133016410529,49607.0,49042.0,1
4238.0,-0.43022997137213725,932.0,-0.1304141978984934,1348,-0.3660639466221617,1728,-0.3181138468025489,3836.0,-0.2897995573843594,985.0,1266.0,1
11115.0,-0.40198009982678007,1955.0,-0.13242929023789032,6159,1.4778785969335542,6768,0.7779424936498696,13393.0,-0.22846808876516767,1512.0,2854.0,1
234263.0,1.8154217745667798,25320.0,0.018767175540916513,873,-0.734397722276941,156,-0.6567939496181502,283830.0,1.3431507946016203,122794.0,127811.0,1
7440.0,-0.35071656770758386,605.0,-0.1334475931282617,2974,0.3245618827305494,4315,0.3698607304212352,11474.0,-0.22719738003603895,1799.0,2163.0,1
3959.0,-0.458166696967237,1568.0,-0.13374519573354632,417,-0.4956628676858803,422,-0.3878421032645844,680.0,-0.2927786048198686,115.0,107.0,1
55404.0,0.004894026820851956,12221.0,-0.05531794530716039,390,-0.8409757823622359,0,-0.670184387627253,47003.0,-0.008134576844708245,36676.0,47024.0,1
306229.0,2.7345051385724175,18772.0,-0.006532631481832041,856,-0.5496624181290964,158,-0.6510785187606063,187274.0,0.8535377577627685,98285.0,114415.0,1
