FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status
2670.0,-0.3073595818233313,621.0,-0.12023705557933516,1052.0,-0.05998309137904598,1305,-0.17913271069806702,3842.0,-0.20007360387544051,205.0,314.0,1
27939.0,-0.1441338268284911,13986.0,-0.05882856172668144,188.0,-0.20065061827987798,254,-0.6874964967134335,28579.0,-0.1030041351079354,28401.0,29566.0,1
7796.0,-0.2504390048299877,1548.0,-0.1148545042407472,1946.0,0.040678867367556784,2670,0.24523253213232488,8350.0,-0.17921987290048388,972.0,3047.0,1
2116.0,-0.3268398619422746,1229.0,-0.11571408428102882,1562.0,0.09001618792061274,1905,0.2387888082715597,5116.0,-0.18458273524515822,1135.0,1770.0,1
78852.0,0.30037549885519693,21031.0,-0.039175545095395836,1200.0,-0.12841594230377507,118,-0.6932498215891166,76229.0,0.093940758266858,46662.0,52459.0,1
19012.0,44328.0,6158.0,13741.0,505.0,346.0,0,0.0,21979.0,29386.0,14612.0,21620.0,0
18735.0,-0.21228867091189613,12201.0,-0.06338984299892791,468.0,-0.1967623881137002,0,-0.7148823231216854,25391.0,-0.1147924702928233,22182.0,21981.0,1
8288.0,-0.30323875333663175,2265.0,-0.11881719217017918,2189.0,0.034544104216476273,2863,0.16192438793243233,7836.0,-0.1892549007677321,1205.0,2730.0,1
3905.0,-0.3054951900767061,1280.0,-0.11824972568119103,1013.0,-0.051515390128258794,1640,0.00911607923428686,3753.0,-0.19899106943310996,1900.0,2508.0,1
3140.0,-0.3545008142578583,1313.0,-0.12152522845307195,1194.0,-0.06490818292287118,1561,-0.1446127614439679,4071.0,-0.20128896462971346,1094.0,1172.0,1
31944.0,-0.07215872208669759,36560.0,0.058182070553325374,1522.0,-0.06559942384130278,4169,0.5531504794788891,9206.0,-0.1832511514679357,4028.0,5494.0,1
33138.0,-0.08491325254024545,1744.0,-0.12053395787737115,346.0,-0.18889952266654067,299,-0.6762199799570944,37974.0,-0.05695325275750571,15734.0,40860.0,1
5998.0,-0.3144555962047621,1220.0,-0.12206875120834752,708.0,-0.02438418407981822,717,-0.1303445157522736,2463.0,-0.20089048569388626,1444.0,2102.0,1
1443.0,-0.3583036506943157,125.0,-0.12304804991719204,855.0,-0.014361190762559919,1019,-0.02218200808942968,2886.0,-0.19760635513111044,129.0,646.0,1
29469.0,-0.1482067387048802,3802.0,-0.10717335446575156,375.0,-0.1964167676544844,128,-0.6962415505244719,29126.0,-0.10359853285387763,28774.0,30346.0,1
6547.0,-0.3366496988894706,0.0,-0.12299297932965311,119.0,-0.20557570982370318,261,-0.6759898469620671,2571.0,-0.19453806732524104,11947.0,28223.0,1
309630.0,1.9951555131477834,23489.0,-0.01789914331839732,930.0,-0.10577780222513994,121,-0.708208466265893,486408.0,1.598148931147547,202985.0,220120.0,1
3045.0,-0.3186809700230481,681.0,-0.11803902082452032,174.0,-0.20816786326782172,159,-0.6930196885940894,2717.0,-0.20532356385496384,439.0,2294.0,1
5299.0,-0.34067469415554924,187.0,-0.12159466528083844,1785.0,0.004475124264701371,2098,-0.00929456036789934,6727.0,-0.1915229100441486,1235.0,1471.0,1
4485.0,-0.3162459350081802,839.0,-0.12195382128652714,2141.0,0.06513151485707488,3114,0.3738768763526009,8837.0,-0.17848600752700214,1079.0,2212.0,1
5663.0,-0.32522812141365004,1325.0,-0.11900874203987981,3116.0,0.14350095398425833,3888,0.5768541779667038,10868.0,-0.17211366521156554,1237.0,2128.0,1
13775.0,-0.2701893603888627,2186.0,-0.11776845663356818,3022.0,0.14833964041327957,4207,0.6336970277384537,12893.0,-0.16574132289612895,3210.0,4433.0,1
31064.0,-0.1052211832009149,24031.0,-0.003540086210963143,212.0,-0.20004578247625035,49,-0.7029154073802644,35562.0,-0.07440663014673692,38728.0,41872.0,1
8310.0,-0.3205976344354665,1455.0,-0.11808930266531674,1930.0,-0.013151519155304606,2638,0.04800855539390521,7468.0,-0.19326957604619113,2426.0,2567.0,1
26794.0,37840.0,3312.0,8298.0,137.0,121.0,0,0.0,27392.0,33934.0,28179.0,28905.0,0
14698.0,-0.21313374567555332,3167.0,-0.10827237184315898,306.0,-0.19399742443997378,355,-0.676680245947149,23520.0,-0.12168283522483524,11201.0,26260.0,1
5452.0,-0.31542264052193686,1524.0,-0.11752423054969986,3235.0,0.16242367412632355,3664,0.4882529748811827,11011.0,-0.1723560732308604,1391.0,3143.0,1
38944.0,-0.09258862230088458,4566.0,-0.10915350124378191,212.0,-0.1860481538780103,327,-0.690718358643816,43365.0,-0.046270696619538275,44654.0,44997.0,1
5523.0,-0.3355519729078128,1800.0,-0.11698789091453807,3810.0,0.2411387337127228,5304,0.8226362166558896,14003.0,-0.16144439170479236,1120.0,2610.0,1
