FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status
1492.0,-0.3603420837215154,1012.0,-0.10717088268612729,952,-0.2573861211393972,1044,-0.3042611314916441,3206.0,-0.25472494627443754,370.0,446.0,1
1316.0,-0.36816055880921983,724.0,-0.09871579441682729,77,-0.893005462027401,134,-0.7107695984383418,1895.0,-0.25914310333182894,25060.0,55176.0,1
543794.0,3.483331469857793,521565.0,1.6567301030907962,1214,-0.5557186667878773,458,-0.6784751645740844,416559.0,2.014709732885867,182344.0,204506.0,1
20173.0,-0.17264455749705881,4818.0,-0.0881057184688617,0,-0.9031399009453961,65,-0.7202572287261462,26863.0,-0.12304866837233054,12624.0,28441.0,1
5045.0,13224.0,786.0,2123.0,255,275.0,79,0.0,16178.0,12042.0,2468.0,3156.0,0
481214.0,3.2155302466995237,69489.0,0.11575376075511298,1948,-0.3371948276186084,178,-0.6917943378627329,919683.0,4.500151041546178,430036.0,374382.0,1
24838.0,-0.24812802277111415,7542.0,-0.08174438325566412,450,-0.8315654260870559,7,-0.7151485047250208,23356.0,-0.15037719513395909,9155.0,18427.0,1
6560.0,-0.31416436899646427,2173.0,-0.1053385543648138,2763,-0.018910105350325484,3964,0.12432432131706007,11266.0,-0.22652255798180163,1322.0,2216.0,1
24214.0,-0.22423960455160183,3139.0,-0.10399139266842394,285,-0.8702029744619121,108,-0.7167905945825254,26948.0,-0.11973776443497336,8513.0,25951.0,1
30160.0,-0.065493561911823,17591.0,-0.0254344374532425,454,-0.8065460300082555,179,-0.7129590515816813,35898.0,-0.06518383742779785,16297.0,37732.0,1
29068.0,-0.130275212638517,12417.0,-0.059850650511538005,188,-0.8873048401360288,130,-0.7104046895811185,33506.0,-0.09991033479043926,16174.0,29157.0,1
12269.0,-0.2606257740126304,1529.0,-0.10571538281135642,154,-0.8619687428410411,86,-0.7129590515816813,16556.0,-0.18967382547242798,18875.0,17166.0,1
203787.0,1.33245864044384,19815.0,-0.040738382738454586,569,-0.801478810549258,311,-0.6996398782930328,219873.0,0.9176281439641324,88654.0,89843.0,1
47676.0,-0.04654027932035822,18832.0,-0.03603273751225364,512,-0.8211142859528734,0,-0.7114994161527882,42539.0,-0.045568088526799715,43446.0,38819.0,1
3069.0,-0.3388351267621975,777.0,-0.11081905308421801,2100,-0.04139589169962706,2416,-0.1376802381692316,7549.0,-0.24173643295952651,545.0,1040.0,1
