tSNE1,tSNE2
48.9549,18.242556
50.0123,18.331394
82.58705,16.720707
69.253944,31.903267
40.645264,-1.8094896
58.252308,27.06753
48.81632,-17.036871
89.554855,21.376587
49.685303,18.471622
51.903957,16.043774
48.80581,-17.028702
41.217937,1.4042722
53.881668,23.151352
41.830902,-3.3180373
49.46646,9.1401615
57.262035,15.759225
55.126785,15.232728
55.840977,15.377024
58.471703,16.144257
35.460114,4.287265
52.327015,22.94948
53.742157,23.121973
65.17369,23.083908
55.75204,15.259901
57.050922,15.696912
68.3371,28.260303
68.900955,33.948658
46.220467,3.6351936
55.976902,15.293908
65.22141,23.2023
52.46755,22.927835
40.644405,-1.1389589
46.228985,3.7201524
54.883755,23.820982
49.538757,18.311167
82.35901,16.96679
99.58775,34.125736
41.459526,-3.5337224
57.430374,25.561844
57.094162,25.469212
68.48581,27.776188
54.353935,15.155664
51.865234,16.074854
68.47432,27.931044
51.62762,16.349365
41.29348,1.4370542
39.86416,0.3661677
58.33433,27.086777
54.565697,23.712868
67.98769,21.044046
53.219982,22.781267
68.50747,28.534637
69.25366,31.87565
55.525963,24.666376
52.36921,22.819244
40.432972,-2.0947409
41.394333,-3.6432703
49.16977,9.455408
51.18858,16.823227
39.835102,0.2994957
50.687756,18.09915
69.03718,37.777145
56.05552,15.360479
40.497673,-2.3785312
41.014656,0.49124816
42.385143,7.1702857
39.39135,-1.5975949
57.100986,25.729641
58.3216,26.992653
57.868847,15.917722
39.87015,0.4270895
86.52409,23.711061
41.78388,-3.0803156
91.428764,27.593914
70.33462,11.809375
91.910034,27.048403
49.044575,18.237207
50.385925,-18.174952
50.104355,10.87791
66.80117,22.55246
41.217472,1.3140866
38.87026,-1.4614611
54.147224,21.692831
91.24548,27.864737
57.059635,25.668316
46.133316,3.6675484
65.16296,23.119555
67.63877,21.520996
65.381874,26.167913
55.521675,24.553856
50.866844,18.336092
52.94586,22.266514
48.945965,18.312275
57.009926,24.83844
55.083385,24.108797
40.96218,-1.7841076
48.830105,-17.04327
63.774113,25.241499
43.622185,-3.8324213
57.2794,25.494562
40.813446,-3.1551313
40.911343,-1.3389782
68.712166,29.402979
65.124794,23.108917
67.08462,22.226685
83.25838,19.55883
48.679043,9.541766
58.1066,27.230818
68.0021,21.021753
58.296165,16.088888
39.045677,-1.6592454
52.86711,22.12162
51.952602,15.998714
54.112373,21.590014
40.567787,-1.0544038
48.298912,9.661124
49.854515,18.474419
91.4112,-3.3399878
91.76171,-11.431935
89.33803,12.721928
108.92781,-6.1900454
74.877014,-4.051982
77.17113,10.669489
84.926506,-7.421051
85.647804,-2.179889
67.05592,-2.9684598
102.173485,0.16796933
83.6002,-12.938999
91.451805,-11.252587
111.08411,-3.0482304
84.57211,-6.696849
89.677505,18.976532
94.98434,2.988952
87.03902,3.9652
101.707016,1.2016209
113.13448,1.3145438
77.23154,16.732065
87.560036,3.7340312
66.91102,-2.548159
73.62019,16.131197
90.53068,13.586854
89.421326,18.149292
106.65568,-1.1873949
86.55496,21.77101
112.368546,2.6773286
113.58497,-3.1342614
88.9456,-3.4359603
78.14118,-8.641307
95.62605,-3.3799608
74.782486,-0.26941592
94.53557,3.0869713
68.04473,-9.056749
104.046196,19.503183
111.29943,-2.406846
101.37864,-7.2048864
73.70853,15.334987
78.27726,-10.3678255
81.044304,17.258183
83.51236,-12.074784
85.42737,4.2503304
97.32867,-6.510296
88.551216,4.9558578
101.272575,3.0781121
88.51138,-1.9920558
91.99474,26.308205
97.24711,-5.6480265
83.97083,4.105858
74.99754,-3.781466
79.23117,7.4731874
84.9876,17.320505
92.25271,-2.1917565
85.6199,-2.215564
86.82883,-6.110683
84.20577,-6.372196
81.56912,-2.0959074
88.92179,-3.5279076
88.9392,-0.06622123
110.22644,-4.159031
114.48987,-1.9600075
101.25807,3.2796893
108.623375,-6.438712
98.394264,-6.7432184
86.77039,23.693872
112.70686,-0.3291726
96.5452,1.0235221
97.704155,3.146314
113.71749,1.1390623
114.45774,-1.5838724
112.537384,2.7750056
92.81646,-1.2004379
89.13716,24.067308
103.18315,-6.303503
101.447,0.48694485
102.21165,0.5797099
82.86591,-4.201148
87.639435,3.3654413
108.2058,-6.599634
113.37776,6.1293554
89.62692,14.960761
77.62588,-8.462112
72.53871,-6.090644
75.63394,16.236849
97.16666,-5.612445
75.06309,-3.3958678
90.8217,13.449052
100.96832,30.538948
88.87566,0.007166701
92.34072,-2.7206926
81.30997,5.0249047
78.74757,-8.668797
114.77004,-0.9338026
89.402374,2.1100905
112.70694,3.1712077
104.71019,-1.0533239
110.091225,6.6029696
84.010765,4.0673194
101.59738,1.1838236
81.83083,17.827765
88.801285,-13.177849
113.12095,5.120797
97.15174,-6.7566857
87.7172,3.346717
83.47357,-12.396023
96.84081,-6.644152
92.75625,-10.115178
105.130486,-1.2296649
85.8771,17.064684
65.12339,14.364892
83.37844,-12.004142
67.6152,-2.3900073
78.743965,-6.7058606
106.98736,-1.1318399
87.781265,2.8809953
112.46219,-0.23729825
89.534164,-13.04559
76.53754,1.2774104
113.34977,-2.767737
89.34465,24.240818
85.04882,18.114693
69.79012,-4.981907
78.796165,-6.629574
94.61918,-10.442786
81.302734,-2.1543453
89.02296,1.4822812
79.12569,7.5982823
113.43504,-2.9252384
85.41528,-5.739682
69.58983,-4.8904796
81.49326,-2.4810896
90.545654,-10.972271
89.299065,1.9107615
104.37026,18.916487
82.21005,1.0214692
88.881325,-2.3219368
108.55581,-6.510689
89.37231,12.85183
75.87458,-0.13104618
88.913475,-13.271506
83.5754,-12.73704
103.17395,-6.3238726
66.67051,-1.7794732
111.309685,7.592846
112.077034,2.6431582
75.4073,-2.2727094
95.11848,2.9863346
95.02204,2.9759011
113.25867,5.1560416
89.057144,23.9602
110.2347,6.567268
81.07582,5.1261024
95.61009,-3.2768562
79.49605,19.341797
114.09984,-0.95899016
91.13014,-10.538641
75.042534,-3.2912943
87.033066,16.80566
101.77901,-7.1343994
91.092186,-10.283716
64.36886,-9.45618
103.137886,-6.4389195
84.98694,17.073355
112.95179,3.9085405
101.923325,0.109552614
85.883545,3.0696814
101.41196,2.673999
80.86912,5.2298465
102.779175,0.46365568
110.65672,-3.5638328
68.52782,1.3924583
85.87821,3.5070932
86.38921,2.7855048
96.30038,-0.023713578
105.467354,-6.8499665
85.10374,-6.9870653
89.03968,15.691964
81.99494,17.934206
88.73903,1.5663265
72.45909,-6.074867
95.2218,3.6595402
82.11924,0.9267667
77.72135,-9.673307
68.0138,-9.087688
88.790306,15.949155
78.789536,-10.44464
103.32932,-1.9513443
100.6646,-8.886606
69.437904,-4.5833125
94.789474,-10.601912
69.497734,-4.4886456
92.30294,-2.8072388
69.209114,-3.7049162
64.76238,-9.376553
90.71835,13.487425
104.18481,-0.73992497
