tSNE1,tSNE2
89.86946,41.108555
94.65821,45.633984
96.767494,51.11939
97.00235,52.676544
59.172256,27.945202
66.36292,17.072664
52.517303,26.036102
97.3396,59.05546
57.331173,39.75135
97.16601,55.09669
67.65102,17.485548
52.382763,29.946598
65.19081,17.439331
96.0178,48.85154
95.68579,47.868607
96.00543,48.530445
96.44786,53.71654
52.626198,26.228098
94.14196,42.127254
92.721176,42.46347
97.34571,59.080254
92.750275,41.828114
96.64108,54.13424
90.21691,41.24995
52.36764,25.847885
96.27062,50.161007
52.339752,28.440622
91.66565,42.03609
65.071495,20.016098
96.42551,49.55059
96.8338,51.578304
91.3873,41.721237
65.75136,18.845167
58.769375,22.417091
52.444275,26.064558
94.77231,45.890244
96.84254,51.348183
97.164345,55.385296
96.09065,49.522434
90.14629,41.225937
93.74423,43.11832
59.01516,29.510262
97.36087,58.93471
59.17299,28.115128
66.94062,17.530268
95.48284,47.30723
97.35765,58.737255
65.815704,19.266027
92.60272,41.647854
94.88797,46.01321
58.16363,20.293716
53.025604,26.422596
67.34908,20.051558
67.88291,19.650167
93.94916,44.366615
67.670166,17.362629
66.76126,21.9176
52.390045,30.10862
97.16343,50.34221
94.131516,42.08388
97.36137,58.673477
56.737156,19.953615
52.398533,30.095055
90.550575,41.369465
94.55797,41.77659
65.31419,22.927471
93.05956,43.401802
58.749058,22.48542
52.342678,28.11527
96.60519,53.819424
97.1455,55.17291
52.18132,25.487394
97.49091,53.555443
53.240417,33.105743
52.20261,25.564562
92.655754,42.10687
65.30331,22.903913
66.91747,9.013241
96.33656,49.811752
56.709198,19.949034
58.704082,22.521406
67.381355,16.683725
54.76314,7.4833517
74.89351,-0.65204823
90.80867,17.577127
106.58623,8.338151
87.45341,-14.062969
92.161766,8.020383
55.89008,10.063096
78.19176,5.6636276
108.17089,16.213427
65.101074,6.206827
100.19697,-20.257618
66.60022,8.49689
90.9383,18.095863
98.984375,-11.77992
103.0574,30.15123
98.80204,-11.898034
103.867775,9.415345
87.47836,-14.833875
93.2489,-2.6092079
90.66081,-3.2468946
106.99564,3.5244904
110.16171,1.3224971
110.01075,16.18904
105.72359,9.013053
100.189766,-20.259714
101.79301,-7.1797585
78.09168,4.441286
100.85029,-5.2986436
107.57818,9.896436
101.83007,-5.1621275
94.86262,9.030184
100.956795,-2.2062461
65.51059,4.143186
91.70532,10.711648
99.83339,-1.9457705
99.530846,-9.818838
108.553566,3.5096328
91.49429,-11.289151
93.99207,18.029888
93.48975,-2.0578291
95.43366,17.40938
106.49874,8.612701
55.53708,10.618044
102.33895,12.980704
98.911865,-11.86116
91.381226,19.375359
93.5525,-2.8975878
89.40775,-7.817293
56.601944,8.838727
104.012856,14.948324
91.231064,-4.000847
88.3002,-12.191027
103.89918,-6.2114663
89.64312,-8.188342
108.086914,2.8023734
104.04911,-2.0026143
83.473045,1.0373366
98.4843,-28.033655
77.51187,-4.489504
107.20086,15.959118
93.80287,-3.3842478
109.1223,15.394896
75.341705,8.580632
91.69266,-11.121983
92.17178,17.92257
92.89234,-11.143167
93.08116,-5.8913145
110.818726,2.4015317
109.61954,1.5602591
106.398,2.7106235
81.03792,17.074795
109.276535,2.3539288
74.44678,9.837025
74.53676,10.612358
108.04573,16.158077
57.503105,6.1261764
57.572895,6.0839334
95.699776,17.202803
106.3381,3.1378412
108.231,3.2016041
104.98916,29.658518
103.945915,14.958646
101.17748,-8.851233
92.99264,-3.623316
102.712425,13.27341
103.119385,30.155497
99.12065,-0.82567006
94.93239,9.043414
66.107346,2.6359491
101.329895,-8.990813
65.4107,4.193797
90.77955,-13.001334
99.80776,-3.0391738
107.63755,9.9043045
103.45862,30.10222
107.55266,9.809183
110.08826,1.6409148
102.590744,-5.3711987
108.70193,16.27122
99.4664,-1.5029362
55.26563,10.007458
108.828865,16.80286
99.5398,-3.2905722
110.64654,0.27797225
103.55705,-5.950981
72.02429,0.25641134
95.02965,-27.500917
96.10667,16.797657
101.61037,-3.9152765
102.283394,-7.124072
110.05279,16.236395
97.818794,14.172197
104.269844,-1.9746178
106.41711,7.834428
94.93595,9.07834
106.7505,0.8933295
103.1781,-6.5913005
92.36271,8.96685
98.84312,0.22029634
101.21844,-9.906186
102.24382,13.1465645
103.079414,30.155529
56.734154,12.822712
107.694336,3.443047
97.94814,13.754875
83.455444,1.0515643
97.644356,14.426742
74.743004,-0.73252565
90.76882,-4.8452253
66.80978,1.7039851
75.294044,8.403492
92.2264,7.530793
99.76678,-9.952601
92.19992,-10.934764
56.147022,10.311334
95.526794,17.286629
98.3101,-28.06557
105.85062,29.439503
102.87467,12.817617
111.177635,2.8186145
78.656906,5.334653
98.94742,-0.119821176
110.48268,0.92421114
58.960102,13.706003
100.23916,-10.240891
95.552444,29.086382
103.8808,13.989061
58.8693,13.622352
93.14684,-5.8946986
90.55963,-5.064668
89.60273,-8.266217
83.0532,18.381506
101.72919,-6.7844086
78.383286,5.1943126
108.991,16.063658
65.58755,4.0372877
103.87291,9.428403
58.34478,13.271403
96.2897,16.622768
90.41671,-2.5675583
81.08753,17.56899
106.00033,29.405136
96.41557,9.700292
92.69597,8.600521
100.84977,-2.2617102
103.84343,13.0212
57.249123,6.2980795
89.481926,-12.912296
100.02949,-2.6912596
104.94877,-1.7426422
99.885155,-10.090504
106.754456,1.234397
75.07418,9.374932
87.4123,-15.254453
57.26246,6.304081
90.919136,19.315994
99.3875,-11.402799
78.53342,5.0281157
97.04161,9.820595
90.79454,17.626577
90.8073,-3.5335436
90.050575,-2.8326557
100.19597,-20.23976
92.88912,8.537436
106.78818,8.809068
83.46698,1.0414138
91.33487,18.299978
103.02692,13.14456
105.601585,29.497393
88.8778,-11.976704
105.851616,29.441319
102.03903,-9.074376
96.678085,9.76406
91.02161,17.613243
96.280205,16.615715
90.42346,18.857538
90.5278,-3.1050582
93.79783,29.681211
86.950485,23.355701
88.23605,22.82175
86.37261,18.899857
91.70034,10.711771
85.65394,27.190212
95.29358,29.17571
95.7894,29.232643
94.3166,29.446983
82.959465,18.343927
93.55467,29.668066
85.9917,24.76033
95.49196,28.344196
80.35182,18.863571
86.949066,23.466608
83.81129,26.892109
85.94252,24.267017
91.47589,29.850428
88.45539,22.32256
91.68569,10.6063795
91.4393,29.84363
83.21683,18.381586
