tSNE1,tSNE2
87.77213,51.691658
75.951035,45.36959
58.731358,28.777227
51.28573,27.259998
76.991455,30.846064
73.81226,25.3593
93.45584,54.29265
96.5787,54.108776
50.2951,25.216589
62.103542,28.958246
94.69838,53.39202
50.61461,26.83848
76.54981,30.891798
47.458385,25.902102
83.56099,45.839302
53.085003,27.291231
90.4565,66.4865
86.71512,33.655735
50.53559,26.03992
87.17049,32.33051
81.83329,49.036324
84.66985,49.488987
50.863346,27.114712
58.743073,28.768425
50.047165,27.0678
73.776,25.499857
50.254025,24.59417
75.74126,45.945873
87.10487,31.492044
83.95546,49.576073
46.80215,25.825573
86.06462,50.506287
94.83814,53.39701
81.9649,32.05966
50.425053,23.727133
93.43325,54.20424
65.67761,32.105972
78.95225,28.771868
65.55238,31.744486
90.109955,65.06101
85.23299,50.015926
75.045334,47.075203
74.47342,46.459377
90.05772,65.01012
56.921078,37.427307
67.169304,29.907965
77.39678,45.642914
50.279922,23.40744
83.567276,45.83749
89.82394,52.259014
90.78458,65.59433
56.416573,36.426487
61.994793,29.105291
76.375694,45.440422
49.031097,27.239382
82.319214,49.356686
70.90541,32.604076
90.44455,66.60271
90.37682,66.28344
93.783516,55.409595
47.209198,25.855677
85.8811,28.741575
84.312515,49.600536
89.92014,52.11684
94.12507,54.459496
86.73142,33.53234
75.637856,44.72313
60.499714,41.86254
87.81996,51.42328
74.693474,46.573463
89.1037,52.357548
52.447502,27.428205
88.64997,52.938236
96.94392,54.279625
62.043583,29.00015
85.95918,50.440277
96.67064,54.164883
50.33578,23.397303
85.56456,28.258438
82.08324,31.910036
95.34225,53.54713
83.20922,47.668236
83.023636,32.23529
56.613743,42.957336
50.18587,22.734211
52.820568,27.360012
82.978516,47.67332
66.92332,49.613754
58.85602,28.791256
51.066147,23.427267
81.42423,48.034763
87.209045,33.327972
73.22581,46.621944
56.877617,42.897507
51.96275,22.968004
87.453285,51.382034
90.519295,66.31968
82.70416,49.492416
90.45789,66.13089
65.90363,32.415985
85.90603,50.409996
103.058586,-21.021421
53.01791,27.22329
88.55837,53.00975
47.113705,25.821993
86.700905,33.45334
93.80841,54.427097
81.636116,48.27746
88.4943,53.119057
93.902855,55.058235
75.495476,-3.2499874
93.1492,16.086384
108.16501,21.150562
86.70859,6.678953
88.78168,15.210759
87.703026,7.493992
86.728584,13.536982
78.883446,6.03601
85.505295,28.260582
80.45554,10.488902
73.017426,27.399576
90.29772,20.40917
92.26937,7.158177
78.45544,12.831415
101.20002,27.057896
87.4857,6.93652
82.88947,8.108997
75.12023,7.183913
85.989,27.605331
108.12355,22.580812
110.48647,21.462177
76.90203,-0.03919299
93.68524,-8.700277
92.90847,16.98279
94.6709,2.2411144
109.78616,21.84033
90.343575,13.3893385
74.158005,-2.4296193
80.63325,11.454494
104.79509,6.9110165
103.51827,7.283093
98.49178,16.120592
95.50906,18.350399
64.739174,9.290402
65.366615,8.939431
72.46917,10.7702
95.975334,18.91949
73.51653,11.235248
92.042496,8.7732935
83.22028,3.0529728
78.89151,8.456832
101.769615,25.768806
99.149254,15.377158
92.700264,17.630693
109.71559,22.056738
90.63792,6.795273
70.47788,26.980505
63.899265,22.997221
90.24171,9.489391
73.75066,11.016266
76.858795,-0.25825316
92.03181,8.915725
92.68138,12.028295
103.26407,26.6328
74.13269,28.630781
96.95407,17.58424
69.26292,21.056547
73.41376,0.9362137
106.36025,6.454913
83.738335,3.2974937
72.23956,10.677217
90.988594,12.595594
74.48988,-0.07495867
98.43979,16.216156
70.85212,22.910172
105.07604,6.8199267
74.957344,8.608589
75.755844,-2.7763288
72.4334,10.820013
74.23927,8.636004
92.854935,-7.0069404
82.04084,32.04875
90.20896,13.223442
64.69842,20.50918
81.95637,11.530091
63.780293,22.603657
80.44196,29.783703
107.89969,21.532671
92.36695,14.133174
90.32269,20.378826
77.34806,8.9222
90.65984,6.1120133
108.202034,22.856693
79.3131,28.966673
73.886314,-0.30259633
108.45722,23.39259
78.71095,7.681508
70.78757,27.703083
104.50283,6.990566
78.510895,7.585497
74.77176,8.838244
70.45268,29.200926
98.86013,15.218278
108.82257,21.930279
90.37286,9.69837
69.374016,21.168293
94.66649,2.22381
73.239876,1.5865899
106.43482,6.4361734
110.68159,21.447906
88.89682,15.414089
84.32687,3.677786
76.41605,0.029010277
68.85892,-3.060597
74.10592,28.683071
90.651726,6.0392995
60.686813,16.14659
69.06923,20.865782
91.98094,13.893116
99.61867,14.926808
98.26067,16.502686
79.278755,12.308122
76.85883,-0.36348963
94.667,2.229827
74.7267,10.116421
92.31549,7.239622
108.87118,24.133997
73.07581,26.803316
98.03533,16.647106
63.771152,22.396996
79.3883,12.896486
79.876366,-12.760805
83.07269,2.9450564
69.2429,-2.9557514
107.15587,22.103796
71.00979,3.2042055
85.4146,6.426017
70.57968,22.568438
102.44237,25.279026
78.75113,6.1628003
86.56432,13.490647
78.89474,11.835424
78.51638,7.806394
93.60327,-8.709094
75.4456,-3.0069835
84.667915,3.924704
82.69238,8.509569
65.27109,9.042656
70.92001,26.997149
60.03017,19.830061
88.27685,7.231302
70.81843,22.91277
69.77217,3.2198143
106.389244,6.4481897
74.05085,-0.94177675
92.18063,13.513299
63.843925,21.828268
72.548256,-0.24353255
103.57078,7.2629876
82.965515,7.914402
79.95556,13.15106
79.67644,29.206028
99.30083,15.212445
96.1039,18.296396
79.585434,12.752802
83.020615,2.9313958
109.59195,22.88442
77.29692,0.3254652
78.92779,8.588373
93.853226,-10.008923
85.97735,6.632026
69.33778,21.109451
92.78787,17.246092
88.00043,13.812034
74.24483,-1.7092152
69.29399,3.185581
94.670616,2.2122931
80.089836,-13.007754
93.74192,11.476173
104.94285,6.86133
89.028755,15.63021
60.5911,16.333534
93.186676,15.842198
91.33315,18.240774
89.57383,6.8063006
86.52742,13.483967
109.32126,22.136265
91.690956,12.7698765
82.54277,8.739072
65.114876,20.869106
95.66657,18.466938
86.930084,6.180706
76.769135,-1.1790025
85.926834,7.524116
71.24848,23.751667
92.39411,9.739344
95.20883,37.917564
93.14595,37.084343
110.69819,29.482485
111.17155,29.976135
92.980896,34.08653
87.022095,33.8687
94.51648,33.88863
111.060326,30.539164
102.254776,31.86875
92.12663,37.832733
102.69566,26.180157
95.58846,37.38758
111.314926,31.064896
96.63921,37.252434
93.21895,34.222385
101.769615,25.768806
110.22316,31.20166
92.3647,33.91725
110.48897,26.770662
88.905495,34.433746
94.62448,33.913578
94.59828,40.672855
110.5074,30.447845
102.024956,31.614231
95.11761,37.152542
