tSNE1,tSNE2
97.13192,60.701527
61.06846,29.173832
60.433376,19.975317
97.19413,58.17896
98.52818,61.665848
58.27825,22.112955
51.527157,13.559532
51.218967,10.486382
50.555157,9.662824
97.68034,60.40936
58.45945,21.988705
51.409462,10.652041
98.61551,61.962585
64.57575,29.207981
64.94785,31.987083
60.13986,20.314184
68.304474,30.509153
63.32332,30.023743
97.82817,60.383286
99.009476,62.673347
66.07853,37.653362
98.755264,62.19928
52.52164,11.626129
64.381195,29.707205
96.70953,56.125507
62.68829,30.470175
98.28837,60.948135
97.08447,57.701492
50.575264,9.672759
52.46374,11.32673
64.74817,29.778017
66.38241,31.724617
58.616665,7.0702553
60.269455,20.151514
52.486267,11.518395
51.727924,13.443487
52.422585,11.177098
51.30708,10.537473
57.519844,22.54012
51.16811,13.533714
63.718517,31.732569
96.49978,55.309612
61.081814,29.193869
96.52587,55.411037
60.010952,20.465862
65.89154,31.263016
96.60079,55.685566
61.080128,29.162865
82.60482,21.666567
98.45415,61.773834
97.04969,57.548843
65.96102,37.99854
97.24849,58.393906
96.55486,55.518707
106.336235,31.484922
109.01671,6.0526977
92.150536,-10.800315
72.639534,7.9293556
107.63581,2.0117688
106.5289,32.313847
101.575325,-0.041273374
88.00643,1.63095
103.0635,30.740385
104.372375,22.657698
110.127106,24.045557
98.286194,2.4924283
66.795296,17.334934
92.12716,29.118008
106.955215,30.290783
75.037125,13.910135
66.4323,17.031374
106.32358,9.86529
99.867355,9.267309
106.61267,32.88181
65.16871,15.544619
108.182655,24.365177
101.18603,24.549784
108.34353,6.142981
80.97208,8.467553
104.301025,22.671576
99.53335,-0.8721123
98.82852,28.94795
106.54738,32.398434
99.806465,-0.9842646
107.619095,24.480284
98.16729,-0.47058603
73.37515,12.901515
108.48477,4.1462955
104.71039,10.470989
88.81274,2.0345416
109.101234,4.08994
92.63435,28.023949
80.93443,8.410056
102.76902,10.368119
99.9114,9.55563
107.06486,2.769097
90.663055,7.9922094
104.09821,31.29712
103.16536,3.9138062
71.59351,14.027822
109.28468,22.944628
104.34762,11.957491
99.75241,4.8030896
90.64825,7.6670055
99.56154,5.025433
104.02197,22.760418
88.479546,1.8821712
103.29153,4.000499
104.13661,31.466286
97.813995,10.111486
100.53372,25.26972
98.0917,0.9338681
106.79469,30.720459
106.8624,9.450225
97.99869,0.1695968
108.38011,28.125124
90.9721,27.016657
73.380295,10.818834
81.440704,5.0249705
80.99615,3.1312776
97.71124,10.148029
99.82711,26.198927
99.72813,8.21857
78.75044,22.883871
107.46725,1.4146526
100.41196,9.817894
107.36052,9.250307
102.77546,4.392256
107.11012,9.3299265
95.13584,5.538724
95.103905,10.906379
102.49829,23.385332
85.4142,2.2869158
74.22605,9.304624
99.476555,-0.8796711
106.881546,34.192646
109.83557,22.979961
90.53145,6.43983
109.606316,25.262678
108.50146,6.1332474
85.47454,2.236131
106.82044,3.0039175
61.68018,7.3940773
104.52814,10.389126
66.82235,17.362127
71.463875,19.6048
101.59029,-0.08252392
88.9848,28.254894
95.96846,5.527932
108.56118,27.950796
85.53902,2.1975474
90.81809,7.483378
95.2355,10.889915
98.94522,2.2878954
61.865173,7.2995057
90.49375,6.2636366
98.749214,29.456728
80.96331,8.681593
82.07303,1.8559405
99.72294,26.35583
91.43653,3.692929
89.76771,29.103834
104.926186,-16.462198
101.50097,24.231789
79.43292,21.844175
104.70259,22.499628
74.95077,9.249888
108.26677,24.091663
98.758545,29.376747
109.04147,22.7549
102.59359,23.334898
88.347435,1.7985011
102.57321,30.828796
108.37795,6.2509804
80.68544,23.530676
67.55688,17.93814
102.28256,4.1963162
97.90786,0.427643
106.55861,32.41342
99.487885,4.9502993
74.483574,13.435296
102.40491,23.42823
110.201805,24.153666
107.66513,25.610247
99.00783,2.2519584
109.31196,25.599705
72.024284,19.968784
79.34175,21.905464
81.37359,6.6732426
98.348885,2.3013449
82.898575,3.443997
103.17257,10.092903
98.66189,29.34823
92.827545,27.81535
104.313934,12.013167
88.67819,1.9824435
102.95253,10.132448
109.29182,27.12448
90.65654,8.40382
107.5265,1.6741219
78.72002,22.632624
103.05549,30.856062
107.262276,2.5250275
73.30754,9.08612
106.76578,33.697422
108.3453,28.219793
91.47668,3.6250901
107.24018,24.153112
72.01441,4.551608
106.9235,34.49904
108.450264,22.356995
85.83839,23.789246
84.48837,21.756338
82.29002,23.611565
88.59127,26.579903
92.12716,29.118008
91.60861,29.582687
87.25937,25.555225
88.62189,27.320467
88.51925,26.87939
87.37609,25.711933
90.97324,27.017036
82.64643,22.735605
89.281075,28.496712
85.15027,21.92347
86.00989,23.719334
88.98016,28.253038
83.717575,21.60267
89.77129,29.104914
87.667915,25.772326
86.62915,24.742031
98.68019,30.006824
85.29022,23.228498
82.29811,24.183195
83.78319,21.53582
81.61926,23.80437
82.02387,23.95594
37.440857,-62.52776
8.678716,-75.90661
12.512297,-53.917385
57.52994,-19.37017
-24.947489,-65.36811
46.39536,-13.836663
28.582253,-34.85031
12.361341,-34.07015
25.577227,-39.087
39.509422,-36.50633
22.667746,-12.511831
31.029287,-34.38792
4.920701,-77.6536
11.037393,-90.91993
-0.3069027,-80.76819
7.487099,-82.25297
28.50249,-23.176908
5.2755804,-90.83867
54.295223,-12.231905
70.57187,-77.15767
-4.3592434,-55.538437
6.6499023,-10.110094
55.819176,-83.239204
53.63436,-42.80438
55.548794,-73.81209
3.6991367,-69.312065
30.873053,-24.438116
16.581253,-34.692326
62.5033,-37.55234
75.51372,-62.432766
58.217365,3.1928742
10.607042,-15.197161
1.4233782,-14.579095
45.710693,-13.109377
60.890186,-66.937775
13.526119,-15.006563
61.451656,-40.055946
52.315895,-70.93076
6.031195,-29.8025
48.24476,-92.21468
0.6671952,-60.7246
63.382706,-31.481005
27.366127,-13.002955
52.241383,-45.295822
14.641158,-14.932674
4.727799,-45.78594
39.78851,-41.74054
-27.038445,-68.6314
21.685162,-31.948473
64.185425,-21.66831
-9.954798,-29.972803
49.200954,-5.248569
31.964954,-4.884351
1.0257384,-65.87238
11.483835,-24.645176
31.795536,-11.531009
-65.24135,-86.275536
8.217777,-81.734055
0.6557468,-45.53019
7.3166647,-9.567427
-6.183078,-67.166794
58.964787,-22.491022
83.93124,-68.85029
79.889465,-24.63838
12.883026,-45.208096
19.596655,-81.930626
39.967796,-57.89911
61.179794,-58.474846
51.563217,-6.474151
57.387493,-78.67508
-11.730187,-44.984135
53.097588,-59.263103
31.019373,-4.9455595
20.061172,-36.91218
57.950882,-31.452023
64.34885,-74.5332
12.442196,-17.229734
4.103219,-48.44723
52.122185,-69.71433
56.150784,-77.69194
27.389627,-23.979609
15.854419,-48.827316
34.438484,-36.481045
11.229735,-90.57049
-5.7008376,-73.387505
-30.676336,-58.95704
-10.638761,-36.601997
-19.725597,-71.41967
-28.45679,-58.529385
-41.174713,-83.02139
30.8418,-51.757618
30.962463,-26.077059
-27.431173,-62.45193
-12.45972,-36.57663
37.780148,-70.31948
3.4671946,-61.436317
56.63683,-78.32264
81.640785,-21.603323
56.896656,-18.135893
0.7501534,-65.34037
14.062816,-88.56316
46.76439,-17.360998
48.381668,-18.962677
39.34419,-63.955994
14.4786005,-34.89156
49.048077,-81.442665
5.6854067,-73.43851
5.2840385,-40.692345
55.52629,-42.41886
64.90054,-31.712976
-13.727279,-56.864132
55.082287,-46.429974
3.2178388,-76.27513
57.50756,-58.493374
70.606544,-59.751743
36.6524,-6.2483673
16.757439,-80.3336
11.234795,-44.06573
-30.483099,-58.80582
58.90015,-23.361742
86.5904,-55.149876
-4.6447797,-52.380203
2.684849,-66.71753
76.2775,-44.322792
58.25908,-1.0166345
46.880543,-82.91056
38.386158,-56.4998
32.61711,-49.68288
68.48322,-39.38568
62.942703,-74.92654
8.741334,-40.19021
55.27446,-51.151093
41.20048,-43.72356
38.846264,-10.30685
52.3435,-21.372278
19.598913,-6.019619
57.68736,-11.169706
-11.639722,-48.691082
2.2186902,-21.870653
56.242023,-10.782714
61.583252,12.285148
58.819775,-31.737705
44.328194,-14.047189
25.688643,-17.009048
39.62171,-36.468647
58.058983,-1.7584953
41.006157,-35.6267
83.67239,-60.837006
28.241598,-22.847624
6.2958946,-87.8987
34.237186,-5.5166383
18.966955,-26.131145
-10.551094,-55.094326
4.348697,-84.60263
5.169013,-90.40208
70.21836,-59.683777
56.631435,-25.601982
4.4955196,-34.051876
13.441591,-30.012846
-12.74012,-36.40802
57.343575,-44.362488
86.25566,-41.78509
58.796967,0.19641078
2.9954696,-14.582449
32.31354,-4.680425
8.104744,-24.703457
47.99381,-49.20153
76.07467,-65.18916
15.9683485,-44.244835
31.674984,-64.27031
4.1725006,-27.512121
28.09534,-14.349397
52.522827,-56.89289
61.81471,-77.175804
59.486973,-26.941498
-15.870935,-57.537224
31.237957,-49.698547
84.651886,-29.020847
10.650509,-25.731077
-11.90722,-59.076984
10.054786,-72.5864
64.134865,-21.783222
8.463471,-64.63749
-0.6326139,-72.94713
18.746681,-85.94429
32.8456,-66.39114
42.725487,-34.351192
14.9445095,-36.358345
53.495445,-79.93773
45.73204,-7.8298526
38.94352,-25.346865
4.722867,-45.36154
57.15448,-45.555782
-17.208666,-49.886402
10.912404,-15.179234
-15.200621,-57.91427
20.719402,-55.937077
54.549328,-37.785763
56.76254,-24.752949
55.46097,-46.23585
65.628426,-73.738174
4.4416366,-40.54909
60.534313,-66.367455
38.820206,-41.270386
-1.6388109,-73.48183
83.157486,-47.393524
45.26902,-78.89746
20.303648,-33.809376
16.612839,-81.90731
22.782198,-9.153394
43.82781,-75.75312
12.941568,-85.32315
80.15249,-66.614655
12.27518,-56.100014
-12.54302,-58.763226
64.22707,-77.34999
1.9097563,-47.896084
12.330819,-15.288709
7.20048,-65.442116
21.197298,-21.102703
33.137634,-31.150833
36.57772,-13.812637
62.472805,-40.379593
54.443394,-13.243274
28.514719,-43.95196
35.188797,-21.282017
53.482204,-80.102234
25.538445,-38.992752
-28.5958,-66.306656
-26.580961,-60.48675
-11.221725,-96.034744
-41.188534,-83.21692
-3.434993,-28.144163
12.092921,-56.91058
8.904618,-76.31026
53.184246,-61.993073
81.86167,-61.12786
-9.829222,-55.805202
1.6568725,-54.03305
20.771795,-35.78967
21.59789,-46.217064
65.202515,-65.56812
32.226143,-62.061523
85.66027,-29.847906
31.673534,-49.751778
0.43030065,-22.572847
3.82617,-76.72006
62.770943,-29.174843
18.589958,-16.853996
21.75623,-27.81585
38.68991,-16.380327
34.623585,-31.096638
33.863636,-32.086555
48.155033,-80.94038
42.762436,-31.93761
31.074144,-25.30613
1.6389767,-14.94536
18.410217,-17.582352
55.572906,-63.1187
76.54525,-44.028225
6.5480213,-36.409374
59.351654,11.801011
-0.70553046,-31.29905
68.8994,-31.095493
40.277523,-64.93146
20.754461,-22.933037
9.307683,-77.099396
70.89445,-76.28948
56.62742,-17.890902
6.448919,-9.909768
1.0006857,-54.37888
21.720768,-23.399576
57.294094,-27.579662
39.175858,-41.045265
47.173534,-9.317708
52.061893,-85.3812
30.118145,-66.11227
35.17119,-29.826458
9.757134,-80.13931
38.58682,-7.3761983
17.049335,-72.48584
63.412437,-69.07871
52.20036,-69.54924
54.94483,-75.29894
-4.49579,-56.72298
22.20491,-6.9071064
-4.775739,-48.923725
53.676697,-42.88964
34.293156,-56.736416
28.45901,-28.345123
37.85421,-70.11591
25.525846,-37.585037
34.8395,-21.273989
-5.652451,-61.299374
83.24379,-46.27333
48.00938,-52.69018
47.369984,-48.556007
30.995846,-12.258505
84.797646,-53.138805
87.0299,-42.686867
-5.469968,-33.121
34.671726,-59.371025
28.77083,-43.86999
12.358024,-28.105682
0.9437074,-66.98764
53.214787,-79.54591
68.57603,-39.04241
58.432922,-39.690495
-1.8671321,-28.516434
5.8254623,-29.730244
38.789505,-43.346462
20.767704,-47.47927
12.029395,-54.127342
5.6892796,-67.464165
-5.0298824,-37.03895
56.054462,-37.291733
-10.625348,-54.79768
59.439262,-20.083437
32.121986,-49.655964
37.30634,-13.219969
50.54243,-7.466855
65.30525,-73.92609
84.73275,-51.50092
30.088959,-51.63526
79.841324,-24.565903
68.92552,-31.180828
61.679718,-40.076767
21.748781,-44.767654
30.516218,-63.84775
-0.5608655,-50.567993
4.116095,-76.81001
53.12093,-59.105022
58.18313,-39.562084
63.240532,-59.043842
7.9988666,-40.689724
51.998703,-32.595406
19.422884,-51.269257
18.175589,-20.123714
22.1165,-23.649536
48.656143,-35.996574
59.710022,-46.939064
56.481606,-64.87631
-3.540253,-20.174635
10.838337,-91.4868
-8.075231,-60.539204
37.090847,-15.620526
46.580795,-50.85423
45.292137,-11.633205
17.740639,-36.15507
-6.0335813,-51.19569
42.720463,-21.008707
84.42768,-68.35818
13.82645,-14.96809
56.05165,-63.512123
-4.111431,-52.069675
82.915535,-44.807796
49.277912,-9.825931
29.206865,-52.228123
61.701385,-38.496624
66.67436,-0.29374936
62.15126,-37.92011
5.694369,-20.15047
18.219818,-86.207466
46.425518,-79.97845
12.303613,-89.78337
8.139172,-59.104122
1.075122,-26.948456
-32.613045,-64.32611
-5.088986,-52.538837
9.090793,-85.745285
5.5777698,-29.057854
56.014187,-85.99487
0.100114055,-76.38912
16.277475,-35.46184
19.022135,-56.518684
-1.47069,-76.03861
54.211536,-38.989628
-6.2408466,-26.31274
42.84496,-33.94748
19.595673,-55.450283
-2.4586978,-66.1891
52.70158,-63.18193
1.6702093,-27.927568
61.47124,-38.419598
62.328117,-60.409832
30.937214,-12.222588
34.400665,-36.424614
46.29187,-26.758009
7.1172166,-21.666368
24.719288,-38.235767
-6.1501226,-73.90227
84.18162,-28.566721
57.549408,-12.749574
46.60669,-92.805786
52.254242,-71.09279
-0.71231854,-51.093464
46.513306,-32.480637
9.615897,-33.72632
42.376087,-34.84262
41.247314,-43.773346
72.21419,-77.11517
51.95682,-45.23624
40.074116,-42.00791
