tSNE1,tSNE2
80.55781,35.08643
89.05459,60.57176
90.23814,64.2317
90.14451,63.203094
78.635895,52.652885
77.70357,82.518845
79.98786,53.45246
78.87992,53.638596
56.81023,-0.8938161
88.31528,60.608086
82.217636,54.558857
76.69462,85.33628
76.45646,73.67788
83.44816,59.591705
57.769684,-2.1463437
58.167816,-2.859933
83.92537,56.166218
80.081345,53.485744
91.17282,62.995148
91.96549,62.897602
84.100784,56.631985
74.176056,86.451035
81.60537,53.74647
84.02266,59.963955
89.33591,60.561882
77.76267,82.837456
87.65276,42.6643
93.16159,64.76089
92.75083,63.9791
91.453865,63.978477
86.20513,58.891556
87.82278,25.998646
89.3806,63.57524
79.68856,53.396248
80.57169,84.56824
76.460655,73.82652
93.02277,64.57752
78.69388,53.77618
75.862366,86.50388
76.48498,73.875565
83.766785,59.79413
76.72492,85.437584
89.82323,63.202892
85.57056,59.51033
65.056175,16.478655
81.24921,53.678257
101.60209,28.24946
89.89686,60.56582
93.27001,64.852234
85.87395,59.213295
87.98243,60.689857
56.589752,-0.8988701
81.748665,54.385586
82.96622,55.126045
56.671562,-0.82508075
81.44845,58.855247
85.15601,59.896873
86.15457,58.4563
93.97165,65.119484
94.940605,65.700386
57.51178,-1.7353005
88.44742,60.796078
84.1419,56.696384
79.17766,84.41326
78.88706,53.67815
76.77494,76.108826
89.90971,63.55493
95.13904,65.82661
79.22236,53.173927
85.47966,59.592308
80.99728,52.978386
84.0697,56.51749
87.23456,60.720383
81.24648,53.87604
81.520546,58.88516
76.65766,78.2883
91.83786,64.12419
92.99437,64.49205
76.86621,76.010155
94.84315,65.64544
58.013992,-2.574383
89.27775,62.58408
90.38422,43.226303
93.959694,45.197174
80.45373,35.008167
105.70118,23.332642
71.43787,20.24834
112.78051,21.047668
95.82169,21.994125
80.7418,11.461386
110.14111,14.067861
77.4692,41.285824
95.73711,45.036438
109.37019,13.222393
87.13719,15.099581
95.13929,44.72007
87.86486,14.888718
74.266785,20.100796
80.87596,12.724046
100.24156,15.99801
82.54825,19.812206
112.60911,30.803621
102.19289,28.00068
82.47025,22.655382
109.25634,13.128652
91.58769,24.499985
98.508255,24.55841
101.66028,27.929256
108.494514,22.827957
86.47498,42.36652
79.97657,15.664576
71.239204,16.054113
93.3,12.075322
82.013824,20.381193
101.76415,28.122133
78.086044,40.88369
79.09675,24.79342
89.98762,25.398409
92.61292,22.247532
82.71444,13.9560175
100.10385,15.858974
106.554596,28.748993
81.694046,14.252084
73.58547,33.041092
111.17677,28.384436
80.60984,14.1959305
68.6868,20.000092
74.006386,20.108965
72.75231,14.331025
100.18198,15.894809
76.79148,32.111526
93.479454,13.00463
101.45285,18.491951
90.99962,15.456373
90.19376,24.963938
98.32383,25.747986
97.618576,21.851168
78.20207,16.469748
95.91657,45.298706
87.31972,15.143203
81.481384,16.75761
93.221375,44.54232
110.45433,14.405889
110.15816,23.631945
91.93453,22.453062
108.88206,23.532522
105.33192,22.995462
81.030365,24.42837
88.067375,25.92889
78.1261,9.003119
109.76608,25.233215
93.68461,12.14977
102.116745,36.860954
105.17205,22.901909
89.080635,23.001867
71.4519,16.667315
106.304985,27.05895
81.96792,20.685387
105.40011,23.035053
74.097374,20.095722
78.55088,13.270634
94.42556,11.998804
80.27156,34.26644
62.845436,15.579401
93.79992,44.97459
79.18916,34.551838
99.68257,18.42274
93.57315,11.93035
79.36484,24.644205
87.59238,42.558167
77.315414,29.228365
82.535736,19.387003
79.54203,19.799646
72.48137,12.539126
91.12904,43.452156
80.22748,24.946411
71.010315,9.537456
110.17913,14.141576
78.8893,36.628174
100.08691,17.125774
112.27527,21.353556
80.67734,14.0985565
78.03895,9.021901
76.07979,32.245808
106.05986,24.112736
98.47222,24.903206
74.201324,19.45821
89.55596,15.07641
98.32182,26.007454
99.55973,19.23339
97.749435,45.697063
93.3858,13.868153
93.35815,12.773594
91.72691,12.329986
81.588196,15.926708
106.14239,24.107077
92.42566,44.144913
90.75394,23.555151
77.27385,29.317846
109.01511,26.394005
80.96903,39.14075
78.550964,23.519604
79.99484,38.238976
82.482376,15.329069
90.78991,24.572756
99.97139,17.953701
80.6572,11.32624
72.09878,17.080032
87.26138,15.631212
108.69838,23.180208
80.60541,20.340906
72.02929,20.867636
72.471725,12.168186
93.99899,22.288515
72.30499,11.666251
112.579,21.171612
111.1648,28.464241
60.2192,18.767807
109.843376,23.790258
112.20299,21.427425
93.44899,13.343427
71.23513,16.645994
74.71847,32.042465
95.47692,22.003502
97.976974,22.757826
80.4673,14.377145
111.186905,28.386175
97.972885,22.848715
72.051,20.632566
99.54773,19.36993
81.87462,14.237373
90.572754,23.795847
110.17202,14.112823
89.889305,25.700289
99.91853,18.027262
100.614685,16.059263
71.416794,20.224989
80.79211,11.842174
99.333855,19.648281
91.02254,15.478318
71.87762,10.693235
62.56331,21.070038
97.90806,22.667269
80.84946,11.704103
95.52596,22.013762
77.13882,30.969385
65.228935,13.7441845
82.94332,22.266127
81.452515,23.287214
73.809425,32.93868
78.17423,8.987525
110.40625,25.798748
71.08811,19.601107
100.8338,18.148302
95.54564,21.998634
71.723,16.823755
109.21829,13.090792
68.69669,11.496095
110.223785,14.172567
110.19159,25.338348
89.59132,43.10679
93.26864,22.413774
112.788795,21.03997
93.86718,12.865073
106.05884,26.723139
80.956894,22.155191
108.81766,23.375845
82.35702,22.763958
81.04283,22.475231
79.858185,19.936182
86.701,14.570381
98.27065,25.874008
62.999447,21.001104
65.200806,13.733398
85.50127,42.187454
68.71701,11.680617
83.09377,21.16578
83.1438,13.863785
79.48057,16.290339
