tSNE1,tSNE2
85.68774,35.619232
58.588356,15.328739
103.943726,29.497395
98.07021,3.2622721
86.36873,35.521797
41.94052,8.080354
101.529434,30.769175
112.05262,-17.949553
105.04809,29.218304
58.409515,15.588265
84.74845,29.084105
88.91467,35.69979
87.54407,31.045818
112.67152,-18.049614
112.10416,-17.8995
55.598934,13.71665
109.08042,27.281965
109.96514,28.487005
114.585396,25.358305
48.65548,11.322861
114.76945,25.632387
110.03702,28.310225
103.38335,29.851397
114.87168,26.697327
109.14369,27.59202
111.853264,-18.164663
114.38049,25.25671
89.12014,35.785877
114.620834,24.596497
114.32547,25.26263
114.91145,27.072853
103.23218,30.52683
99.41647,31.50436
110.31467,28.245148
33.20643,24.337902
112.10265,-17.973415
84.200005,28.922081
85.257645,29.054098
103.94495,29.190912
103.311584,30.022789
109.03606,27.578382
107.71926,28.324564
109.832146,28.368116
99.611176,31.434956
102.17621,30.521584
114.85561,26.644241
112.21254,-17.216694
105.03879,29.237854
104.13358,29.427181
84.14894,29.560673
100.92303,30.995306
112.20881,-17.159399
99.708664,31.400831
101.282104,30.862808
51.44963,10.410255
93.04214,39.919216
105.692535,29.048908
113.74183,25.507662
84.17443,29.449337
107.3903,28.434855
100.75928,31.056278
114.83478,26.402279
54.786293,13.328088
63.62163,16.367928
70.82598,14.536578
99.153595,-8.731141
71.78526,1.4834993
77.20163,20.662842
61.080673,6.512327
66.365524,3.3223774
95.96439,1.9680738
105.29597,10.9558115
97.00588,-2.7345452
65.930885,16.698555
64.979675,1.0732375
97.90539,2.2291152
80.17535,21.682886
96.49931,-2.8373332
86.05997,-6.108243
98.67169,16.341827
94.67741,10.981785
103.9285,2.9079816
74.5672,2.2540731
101.47891,12.115099
103.84985,0.9465663
97.48106,-3.6597245
99.89798,-4.1022887
91.75494,-4.1662803
72.09118,13.169318
96.54485,1.8378553
82.44436,2.812624
96.198044,11.623345
65.41996,4.5827775
94.072,8.333209
63.86267,16.699617
93.49594,9.33497
85.7398,18.238832
97.099625,-1.9273242
106.94767,8.524585
101.23512,-7.6345353
50.58986,2.6052399
91.76773,10.314971
85.725975,18.239386
100.78318,-4.2921906
86.054054,-6.1058116
81.41403,2.4441142
98.36155,16.952286
82.68743,-3.299184
84.18857,-0.18571116
92.6083,3.167189
97.654816,-3.763967
97.686905,4.423939
65.50516,1.3564048
98.80941,13.151704
71.13869,17.284176
102.95499,-8.405846
90.67234,21.229826
65.15387,1.5761602
99.85633,-10.365329
100.31622,-9.738207
96.60957,11.795448
99.97958,-4.2231483
91.15006,5.7597737
65.01203,5.1470323
79.98844,21.65379
100.75011,13.378242
95.57352,11.278618
80.39846,21.69442
83.87627,-0.90744644
91.68496,10.379482
105.92327,-0.053690664
81.6748,2.2299862
82.70696,-3.331161
92.02491,12.432479
91.59631,20.475836
104.51324,-0.53288877
85.6597,18.234068
100.737236,-9.221043
103.7233,-1.9054174
102.00043,10.597083
98.10371,2.675801
76.75096,20.41471
66.85527,-0.22621141
99.063896,-8.6863
102.20299,-4.0961423
98.96951,13.205517
65.547554,5.5000877
101.41252,3.0411265
97.693375,2.0532994
92.83777,19.312246
91.27416,7.3277516
74.44836,2.2522194
104.11317,-1.3196968
91.18305,7.139946
104.65764,0.10729036
72.400795,1.6428833
105.34975,11.055021
97.45455,-4.1833377
64.7189,5.4112163
91.19699,20.811691
104.14201,4.3630486
103.905624,3.638451
106.1009,-0.16995817
93.03229,19.119295
81.66415,1.6523818
105.299194,8.624274
95.85938,11.408438
104.50111,-1.9868578
101.21052,-9.363693
62.865833,6.239487
75.019,2.322364
92.20352,5.2391467
81.87638,2.3877087
92.02682,12.421366
82.106285,1.7322001
84.10013,-0.5368993
100.130005,-10.098983
104.24294,5.817864
65.346214,1.3174242
92.721634,3.5039465
105.36984,11.075659
60.45532,12.603589
102.83805,8.751904
100.074776,-4.214295
91.184715,5.7258306
101.05648,-4.182792
65.60036,5.898263
103.673645,3.4054065
71.65491,17.70975
99.05859,13.168582
101.692085,-11.046291
92.57652,3.0689065
92.257256,19.90127
100.761734,12.876772
93.16907,4.713657
98.596054,16.603195
67.71078,16.63877
61.049824,6.397903
93.22097,9.22306
103.86553,3.304681
91.252846,20.766714
106.0602,8.627321
80.37465,21.66342
104.77829,8.889484
91.627174,8.276051
104.67382,8.795997
65.17701,5.080053
92.553474,9.155601
101.43979,-3.9941115
84.17811,-0.2070478
63.43694,16.237846
51.30422,2.4250557
92.05955,9.99048
104.59797,7.1957145
60.209538,13.177569
102.86852,11.153575
106.42583,8.429413
70.372856,-5.6738343
102.09661,-10.169426
70.456566,15.033768
102.88129,-9.565124
101.93971,10.6211195
65.996475,16.688267
60.19653,10.55997
102.88728,-9.357473
103.98212,0.70899844
74.347046,2.2335515
104.626236,9.459164
98.366425,16.996927
104.29957,6.297411
105.143524,0.10005045
99.01148,16.240646
71.42313,13.763271
93.109665,19.033278
103.746704,8.05892
97.33084,1.8364156
102.72764,11.2134695
103.83597,-2.0593467
66.39572,3.4120045
91.01659,20.955957
101.316696,-7.6153493
97.25174,-2.6098208
62.37513,6.3411736
71.983406,1.5316954
66.48581,0.20962887
101.45474,-10.570968
74.60649,2.2586472
92.66802,5.0082364
66.013176,16.681469
98.32152,17.05043
92.54242,2.933318
83.40153,-7.912147
93.37714,9.228385
91.90563,8.406519
91.708824,-4.1650987
80.74925,16.600206
77.176285,20.661469
84.515816,18.081326
80.58959,17.571352
80.17535,21.682886
78.86758,14.870155
79.00051,12.95088
79.583305,15.415071
74.55,12.610603
78.65949,11.862089
78.945694,12.78123
74.672356,12.587714
84.28932,18.050064
76.74857,20.413465
82.70899,17.342104
80.27144,15.106963
75.8331,12.214569
80.280594,15.400479
75.64195,12.292512
78.62419,14.223615
79.894745,12.213732
80.645065,17.223955
80.77748,17.263615
80.66804,17.660358
72.48524,18.20232
79.09747,12.9754925
79.475876,12.270752
78.559944,11.707253
72.68201,18.297146
79.99569,15.292929
98.06269,17.678452
-0.117409386,-48.394802
75.69172,-60.812122
-27.34271,-38.36914
-7.314288,-14.054366
25.130245,-4.1383786
5.1903996,-23.367743
5.12497,-22.565788
45.33028,-99.639534
65.27569,-72.20556
54.831436,-54.29799
-3.4926596,-52.237335
-14.761003,-38.617035
28.36464,-15.267189
21.225256,-25.495731
16.44591,-23.221106
-9.563769,-32.049774
40.969223,-92.080055
21.366432,-18.192957
-21.693205,-43.653656
50.562153,-13.379872
62.01764,-79.55514
30.675894,-37.669315
19.789219,-19.098045
78.00972,-43.74844
-25.654,-32.19368
7.812386,-40.7161
-35.194702,-55.803238
-16.311232,-54.219215
-32.487736,-42.304295
31.354227,-62.940914
47.773422,-8.065017
33.62797,-3.1068044
9.799127,-7.8721437
56.120693,-58.270966
47.536602,-43.57194
46.38315,-32.662144
9.018261,-23.513836
47.93353,-24.142029
6.624855,-0.014609234
51.14274,-41.500496
73.258354,-69.357445
-1.7256225,-19.063637
75.66547,-60.9003
27.167532,-68.90893
54.942814,-42.985817
15.527782,-5.9140706
26.240358,-23.033047
50.26378,-91.31878
50.208603,-55.177135
86.06647,-63.25275
-20.08147,-33.956177
-25.921648,-56.578087
-3.3246844,-61.29096
