tSNE1,tSNE2
46.19134,69.06133
82.63533,49.46058
67.61415,60.65664
72.26216,65.646545
84.40944,51.98986
87.93267,53.64886
82.954025,50.31499
66.94283,59.91692
66.23258,59.109123
71.97508,65.501434
86.89269,54.120804
69.58112,62.63598
86.95432,55.174473
69.76269,62.80804
70.71021,64.28308
60.269566,73.95927
66.54378,59.605495
73.65981,66.48526
87.470535,56.125614
50.347904,86.99815
66.00168,59.22162
75.95687,19.745632
72.52486,66.07349
82.74487,49.868385
70.60514,63.85136
67.97975,61.06996
87.41439,54.414738
88.20381,55.18866
88.83155,55.469093
88.408066,55.04382
71.54325,65.076805
85.333595,52.811546
85.337074,52.813465
60.36724,74.51731
82.573166,49.37589
60.433464,74.682014
74.24204,66.05119
51.14607,90.82068
71.04293,64.5495
82.60222,49.42328
83.31256,51.162292
73.30293,66.52523
89.048004,55.597233
73.8028,67.268295
66.2859,59.254475
78.19643,-22.622381
33.49042,73.696075
82.795,51.551193
52.16897,71.03119
85.93924,53.32455
70.0979,64.62795
49.33479,86.78325
62.8044,75.54178
98.01444,-7.53177
93.58304,-3.9350908
105.0245,17.301327
96.65576,7.3438525
81.03752,22.999107
95.26933,31.342194
96.38317,-4.9388757
82.57635,30.289804
88.68595,31.977783
104.30655,22.897217
84.1978,29.133457
96.82935,1.2477771
89.722565,32.358826
97.477585,-9.182889
84.674545,29.678175
100.204956,-6.802875
97.204605,8.078256
97.6474,-2.7110486
104.73247,6.935427
84.17734,29.239902
77.72839,16.330399
98.00236,-7.1223364
86.58617,31.214592
90.79308,32.50364
103.65537,-3.8306465
99.39645,29.55682
101.695015,5.6543994
103.5631,5.1450315
96.20835,6.51654
103.54599,-4.0359154
96.84067,5.397015
92.634476,-4.3933616
105.25833,6.026593
103.729614,26.341045
85.18373,8.669072
90.737076,-6.4630055
102.86986,14.29748
102.08811,21.67753
92.116974,-4.825641
96.81865,31.581362
103.38951,23.836235
97.48527,-6.625243
80.72439,4.27116
104.90367,-2.1512058
96.87639,-2.9287634
104.59137,18.871273
79.59148,7.56894
96.298485,7.9316273
95.03068,7.031385
79.7151,21.684956
80.344025,22.214489
103.633125,22.785482
102.483284,25.8005
81.17169,23.32634
97.25733,5.487002
99.735756,5.571332
80.38253,22.207493
99.503235,29.51155
104.0782,16.138687
99.328735,26.06577
82.94937,16.972101
79.49007,10.485955
96.471306,31.247787
99.16514,26.156923
103.81543,6.2255154
103.82116,16.275814
94.72608,31.367441
95.888596,6.966799
105.602104,16.79105
97.16526,-6.2328143
106.39367,16.463545
103.00424,21.969313
103.58056,23.155184
98.01357,-2.5712187
99.708565,-4.2575164
105.42694,14.19354
103.64112,26.284933
104.47607,15.526748
86.967125,7.7439466
103.33006,14.664863
105.27594,6.2533064
96.90135,-0.16180356
97.37961,5.5407233
