FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
15363.0,44923.0,22934.0,50062.0,1682,2128,2437.0,3184.0,7221.0,9497.0,1258.0,2827.0,16.6,-1,12.801894,2.6303873
15868.0,39385.0,3426.0,7744.0,532,391,48.0,0.0,21198.0,27718.0,12637.0,23057.0,16.6,-1,-3.9859262,2.8447535
1643.0,5892.0,73.0,933.0,1351,2380,1576.0,3147.0,3874.0,7204.0,472.0,1318.0,16.7,10,12.594096,-1.583103
18531.0,45866.0,5374.0,10797.0,4170,5849,4615.0,6203.0,13173.0,18012.0,2277.0,3323.0,16.9,-1,14.351686,8.658619
3989.0,9988.0,739.0,2197.0,200,214,0.0,35.0,6012.0,3971.0,1353.0,1060.0,16.9,0,-6.3640714,-4.652653
4133.0,17652.0,188.0,1212.0,92,0,68.0,0.0,2231.0,9061.0,14913.0,32945.0,16.9,-1,-1.5093273,-4.589324
10323.0,15788.0,2653.0,4460.0,1481,1791,2581.0,3400.0,8261.0,10346.0,2104.0,3148.0,17.1,-1,10.673274,-0.5032207
2508.0,15216.0,674.0,3586.0,666,3405,1014.0,5979.0,1989.0,10492.0,865.0,1544.0,17.1,-1,14.480393,-0.98900783
2670.0,11687.0,593.0,2620.0,448,1744,494.0,1741.0,1472.0,4682.0,799.0,1050.0,17.1,17,9.499548,-3.5779948
2994.0,13511.0,422.0,1636.0,669,2114,753.0,2156.0,2220.0,6117.0,434.0,600.0,17.1,25,10.814273,-3.2216647
4409.0,16300.0,933.0,4567.0,1958,2643,2803.0,3816.0,8011.0,11652.0,1851.0,3480.0,17.2,-1,13.712074,0.16924687
10111.0,23891.0,2576.0,5306.0,3747,5169,4981.0,6903.0,15616.0,20819.0,3683.0,3965.0,17.2,28,14.935769,8.255214
4344.0,12108.0,1539.0,4343.0,2171,3019,3408.0,4510.0,8875.0,12086.0,1803.0,3479.0,17.3,-1,14.793697,0.9523798
22580.0,34530.0,1259.0,2582.0,290,201,127.0,107.0,31412.0,39901.0,27855.0,35516.0,17.3,1,-3.7249331,4.7570224
9244.0,20617.0,3597.0,6771.0,3255,4581,4802.0,6536.0,13494.0,17065.0,1325.0,3056.0,17.3,-1,15.601266,7.133273
3192.0,11161.0,1273.0,3599.0,133,52,98.0,41.0,4922.0,6296.0,790.0,1142.0,17.6,0,-6.547082,-4.5121794
3056.0,8843.0,2284.0,5155.0,2479,3129,3037.0,4056.0,9090.0,12086.0,2316.0,4229.0,17.7,31,15.315174,2.030738
4586.0,14162.0,1845.0,4252.0,680,987,1236.0,1787.0,3163.0,3905.0,916.0,1553.0,17.7,9,8.366604,-2.7346277
4708.0,13893.0,961.0,2655.0,7264,10805,11017.0,16532.0,9988.0,14787.0,588.0,2284.0,17.8,16,10.998869,10.141268
3422.0,15994.0,0.0,482.0,270,230,193.0,100.0,5191.0,7267.0,617.0,2249.0,17.8,0,-6.795963,-4.2282
1790.0,11810.0,99.0,574.0,228,622,238.0,1115.0,603.0,3871.0,138.0,107.0,17.9,18,7.3887386,-3.32684
3092.0,9184.0,717.0,1978.0,2047,2882,2458.0,3492.0,7166.0,10280.0,951.0,2607.0,17.9,11,14.030775,0.39848936
31899.0,63079.0,6917.0,14365.0,0,49,364.0,155.0,30163.0,35536.0,17061.0,24976.0,18.0,1,-2.774272,5.330891
4566.0,9625.0,1155.0,3048.0,1807,2071,2642.0,3492.0,6783.0,9054.0,2642.0,2944.0,18.0,34,11.920444,-0.23364277
1920.0,10462.0,1019.0,3483.0,1260,2191,1693.0,3172.0,4904.0,9511.0,425.0,591.0,18.0,10,11.968841,-1.9473306
1297.0,6669.0,755.0,2723.0,260,245,163.0,83.0,6141.0,8729.0,1045.0,1779.0,18.1,0,-5.6357183,-4.7612987
3803.0,11112.0,576.0,2996.0,148,68,270.0,149.0,1316.0,3804.0,3821.0,6171.0,18.1,0,-4.813958,-4.227961
3482.0,6867.0,0.0,1115.0,171,74,210.0,156.0,2568.0,9992.0,20128.0,47749.0,18.1,0,-0.85664916,-5.1471744
373507.0,652396.0,66377.0,115478.0,991,975,153.0,126.0,543550.0,577961.0,190330.0,215743.0,18.1,4,5.38262,15.758224
18732.0,38109.0,2961.0,4786.0,0,239,285.0,167.0,24279.0,28407.0,17574.0,25785.0,18.2,1,-4.030031,3.049766
383.0,1993.0,0.0,604.0,113,0,103.0,0.0,4255.0,7102.0,272.0,369.0,18.2,-1,-5.9034557,-5.358473
