FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
53461.0,122019.0,5482.0,10943.0,104,221,447,294,21511.0,26997.0,16333.0,26232.0,16.7,2,7.511237,14.950649
81808.0,164637.0,11890.0,24471.0,119,225,93,105,46766.0,56207.0,30794.0,40812.0,16.7,2,5.075903,14.838014
8371.0,25213.0,1505.0,4021.0,1208,1546,2471,3389,6023.0,8203.0,1126.0,1501.0,16.8,4,2.4384358,-1.7946422
9363.0,21268.0,1642.0,4047.0,2833,3406,4018,5145,13605.0,15660.0,2970.0,4005.0,16.9,4,-4.1271815,-4.1802783
44195.0,97804.0,3223.0,9003.0,216,195,147,139,26734.0,32369.0,15783.0,27065.0,16.9,2,8.788138,15.054945
6960.0,15815.0,2696.0,5816.0,3340,4834,4214,5557,10844.0,14649.0,2464.0,2509.0,17.0,4,-5.9956727,-3.0724838
3187.0,11583.0,746.0,3011.0,1146,1799,1360,2253,3494.0,5842.0,1666.0,2358.0,17.0,4,4.464526,-3.7961552
4018.0,8705.0,916.0,3326.0,2038,2544,2279,2979,6901.0,9536.0,2318.0,1730.0,17.0,4,1.6416212,-4.771954
43908.0,90792.0,4114.0,7073.0,400,210,417,179,28150.0,32095.0,28843.0,32375.0,17.1,2,9.067844,15.128548
102926.0,198611.0,10359.0,20061.0,366,316,106,86,86973.0,102450.0,64729.0,74704.0,17.1,2,2.6878798,14.416636
19789.0,39311.0,1671.0,5437.0,4795,6308,7120,9282,21739.0,26528.0,5073.0,8041.0,17.1,4,-6.7869353,2.050246
36727.0,70138.0,7029.0,16518.0,376,139,20,45,29694.0,32807.0,21996.0,23907.0,17.2,2,10.11596,15.108785
11152.0,17717.0,1148.0,2012.0,2002,2308,2894,3582,8396.0,9764.0,2525.0,2686.0,17.2,4,1.2111559,-3.708593
4348.0,6452.0,1144.0,3771.0,595,1346,638,1884,1072.0,3920.0,2116.0,2771.0,17.3,4,5.689423,-3.503605
1169.0,7168.0,674.0,3826.0,1526,2720,2221,4138,5376.0,10091.0,342.0,1831.0,17.3,3,0.14087176,-5.9235764
12493.0,21995.0,1411.0,3120.0,6470,8305,8278,9939,19298.0,23249.0,3967.0,3722.0,17.3,4,-6.1184316,2.8236837
44702.0,87415.0,18859.0,37525.0,0,119,0,89,17731.0,19617.0,13194.0,17093.0,17.4,2,9.3401165,14.857835
115042.0,224100.0,8829.0,14661.0,494,309,365,169,99143.0,103641.0,40770.0,42889.0,17.5,2,2.7502146,13.4855795
9736.0,19829.0,2113.0,5453.0,2787,3608,4309,5380,12121.0,15131.0,1815.0,3086.0,17.6,4,-4.4423866,-4.2454762
22884.0,40563.0,5410.0,9682.0,4056,4910,6108,7537,19329.0,22728.0,7780.0,9840.0,17.6,4,-7.031357,0.020183396
9348.0,16754.0,1665.0,3710.0,3129,4088,3939,5361,8727.0,11134.0,1660.0,2246.0,17.6,4,-4.912726,-3.936019
8367.0,24855.0,233.0,868.0,1948,2321,3086,3985,8471.0,11132.0,1194.0,3199.0,17.6,4,1.1962906,-3.6520045
1885.0,8767.0,398.0,1929.0,145,128,196,85,13069.0,20736.0,2447.0,4749.0,17.7,0,13.445189,1.9565612
523378.0,735873.0,67546.0,111133.0,1772,2065,642,318,1247740.0,1227480.0,452336.0,497053.0,17.7,2,-5.5922885,11.172
21192.0,40955.0,3853.0,5441.0,5130,6266,6898,8677,17938.0,22448.0,2961.0,4009.0,17.7,4,-6.80258,2.0317664
5490.0,15329.0,1206.0,2706.0,2530,3375,3073,3917,8221.0,9731.0,2523.0,2137.0,17.8,4,-1.4943519,-5.13641
7779.0,14153.0,1991.0,4689.0,3512,4197,4854,5983,11326.0,14073.0,1422.0,2942.0,17.8,4,-6.1886764,-2.499004
221799.0,378568.0,35551.0,66392.0,494,493,226,121,105544.0,111587.0,116017.0,123579.0,17.8,2,-0.2983652,12.07558
72684.0,119034.0,5075.0,10442.0,412,302,226,108,27944.0,31229.0,18375.0,23300.0,17.9,2,7.248797,14.838622
25404.0,45164.0,8941.0,15838.0,137,213,326,172,30724.0,34045.0,21257.0,23118.0,18.0,2,11.109598,15.115062
5601.0,11367.0,1206.0,3458.0,1975,2365,2271,2897,5946.0,6896.0,1576.0,1752.0,18.0,4,2.160512,-4.370207
6209.0,12971.0,1659.0,3678.0,3158,3836,4087,4881,10594.0,12641.0,2357.0,2463.0,18.0,4,-4.6677046,-3.9546902
187705.0,323008.0,67149.0,111201.0,6922,6931,8860,8853,28779.0,28760.0,7922.0,9108.0,18.1,4,-3.9900217,2.3836486
17377.0,41153.0,2797.0,6419.0,4067,4980,6210,7662,17940.0,21470.0,3490.0,4028.0,18.2,4,-7.092119,0.06836426
29016.0,36294.0,3014.0,3686.0,4088,3985,4243,5448,13251.0,15328.0,4092.0,4983.0,18.2,4,-5.7510695,-1.867561
53658.0,113719.0,3412.0,6957.0,296,175,62,27,33667.0,36864.0,22834.0,27571.0,18.3,2,7.7100472,15.120707
4599.0,15576.0,387.0,1787.0,62,74,74,0,3565.0,5522.0,4417.0,4443.0,18.4,-1,13.77025,0.53881454
1155970.0,1449350.0,330662.0,528119.0,2350,2163,443,458,1755770.0,1448130.0,654538.0,510923.0,18.4,2,-5.7043552,10.604176
1741.0,11045.0,0.0,0.0,140,25,181,75,3781.0,7906.0,907.0,1437.0,18.5,0,13.07339,0.50632304
1637.0,10398.0,0.0,0.0,118,0,248,209,5511.0,9984.0,477.0,753.0,18.5,0,13.015568,0.6286292
1766.0,9046.0,120.0,688.0,56,0,193,156,1602.0,4033.0,1860.0,6161.0,18.5,0,13.553431,0.921193
527841.0,811271.0,30448.0,40090.0,590,769,143,101,510463.0,476753.0,203654.0,187460.0,18.5,2,-3.569514,11.2227745
1859.0,6424.0,72.0,564.0,0,0,209,120,1652.0,3774.0,1555.0,3325.0,18.5,0,12.772606,0.47621933
9589.0,26206.0,1050.0,2000.0,3455,4128,3854,4735,9772.0,11754.0,2222.0,3543.0,18.6,4,-5.3636026,-3.4728873
8716.0,12659.0,2001.0,3694.0,2440,2909,3485,4267,10465.0,13093.0,1138.0,1803.0,18.6,4,-1.1968479,-5.1388183
94274.0,156439.0,32454.0,62702.0,44,183,0,102,66757.0,73712.0,63081.0,72335.0,18.7,2,3.0917752,14.874664
1309.0,6706.0,6186.0,22373.0,162,104,86,0,11517.0,18768.0,4449.0,6662.0,18.7,-1,13.844165,0.8063482
1347320.0,1288230.0,4925160.0,6081140.0,5962,5692,777,685,1928410.0,1643540.0,757589.0,659031.0,18.7,2,-4.882127,9.28821
2643.0,7480.0,866.0,2675.0,1178,1363,1728,2001,3809.0,4443.0,465.0,1106.0,18.8,4,4.656274,-3.0040138
7822.0,25348.0,2073.0,4674.0,1236,1271,1559,1838,4391.0,4664.0,1052.0,1004.0,18.9,4,4.999412,-2.7033777
11342.0,13765.0,1707.0,3055.0,2271,2664,3917,4268,9593.0,10419.0,2734.0,3062.0,19.0,4,-0.9303354,-3.9259262
20025.0,22497.0,1244.0,4370.0,2456,2724,3815,4282,12189.0,11531.0,2043.0,1879.0,19.3,4,-1.165639,-3.567609
58575.0,87950.0,18797.0,32407.0,843,270,0,75,45538.0,45229.0,40606.0,34673.0,19.6,2,8.130564,15.720095
6169.0,21753.0,3479.0,7233.0,2670,3270,3131,3694,8149.0,8959.0,2259.0,2614.0,19.6,4,-1.5823551,-4.8676662
14686.0,30973.0,2780.0,4411.0,2649,3098,3964,4596,10239.0,12001.0,1644.0,2939.0,19.7,4,-2.386298,-3.3718832
22271.0,39261.0,2942.0,7445.0,2260,2291,5284,5881,13248.0,15455.0,3221.0,4688.0,19.7,4,-1.0374036,-0.5709556
124754.0,196839.0,13262.0,20274.0,816,401,73,89,73162.0,72140.0,64679.0,61420.0,19.7,2,2.978319,14.344228
80000.0,132670.0,11092.0,19550.0,527,308,215,137,57234.0,58952.0,49340.0,41921.0,19.9,2,5.533963,15.651098
108862.0,161584.0,9762.0,15602.0,439,235,52,93,65448.0,64959.0,50525.0,47215.0,20.0,2,4.026735,14.9057865
645475.0,878924.0,55647.0,86416.0,1574,1228,61,119,635319.0,518219.0,230666.0,193978.0,20.0,2,-4.098437,11.275494
592939.0,770728.0,782739.0,1183000.0,1767,1244,171,288,441175.0,383800.0,276890.0,218746.0,20.0,2,-3.7432077,9.612848
102540.0,176766.0,9578.0,15517.0,50,143,616,208,59820.0,58042.0,42176.0,45366.0,20.1,2,4.0056534,14.734786
6840.0,16035.0,1752.0,4034.0,1543,1680,3367,4010,8194.0,8369.0,1556.0,3128.0,20.1,4,1.6882254,-1.7092427
9536.0,22397.0,1205.0,2713.0,1943,2204,2907,3225,9613.0,10888.0,1547.0,1462.0,20.1,4,1.6198028,-3.6380503
16264.0,24663.0,2610.0,4609.0,3226,3403,4712,4938,16950.0,16969.0,3469.0,4057.0,20.3,4,-3.9732687,-2.6867833
280654.0,427135.0,48423.0,78578.0,566,398,0,109,201255.0,176988.0,74687.0,81198.0,20.3,2,-0.6758322,11.230917
1568420.0,1171260.0,922904.0,984286.0,1869,1188,681,514,472094.0,401443.0,246974.0,180036.0,20.4,2,-3.9587095,9.757657
17382.0,23635.0,2034.0,3835.0,2068,1827,3016,3235,8742.0,8592.0,2417.0,2218.0,20.4,4,1.8509787,-2.888481
49680.0,81937.0,35560.0,56114.0,2169,2208,6624,6882,16728.0,17148.0,8022.0,7334.0,20.4,4,-2.652304,0.66710705
20213.0,30259.0,2446.0,3836.0,1190,1116,3678,3727,9412.0,9512.0,2756.0,2831.0,20.5,4,1.6549437,-1.3908104
5002.0,14328.0,1884.0,4834.0,1791,2204,2304,2610,5823.0,6468.0,1071.0,1030.0,20.5,4,2.8983834,-4.14108
159070.0,252320.0,104939.0,170113.0,448,183,440,219,122615.0,118111.0,125547.0,109754.0,20.5,2,0.48891434,12.771696
12445.0,21706.0,1333.0,3643.0,5772,6359,6933,7610,15484.0,16843.0,994.0,3500.0,20.5,4,-7.2635603,1.9164034
6242.0,13105.0,2234.0,5478.0,1595,1847,2436,2774,5303.0,5828.0,1716.0,1682.0,20.5,4,3.1902778,-3.5190258
85343.0,150879.0,11159.0,20996.0,0,178,452,226,31776.0,28944.0,23790.0,23386.0,20.5,2,6.1914406,14.626542
1335.0,5445.0,63.0,621.0,204,130,172,112,2558.0,5004.0,2474.0,3223.0,20.6,0,12.958889,0.17857946
624149.0,836686.0,64391.0,93044.0,1465,1506,321,127,742261.0,610710.0,254844.0,229862.0,20.6,2,-4.4443817,11.419324
3946.0,11843.0,605.0,1741.0,31,50,270,198,5376.0,5428.0,3250.0,3044.0,20.6,0,13.357988,0.5110358
407909.0,606461.0,86467.0,143933.0,131,252,411,163,265369.0,236976.0,94154.0,89280.0,20.6,2,-1.969949,10.747061
7561.0,18659.0,3160.0,7108.0,4883,5670,5688,6290,14753.0,16008.0,588.0,2951.0,20.7,4,-7.6692886,0.52066374
56951.0,92667.0,8354.0,15697.0,248,218,0,0,30752.0,30470.0,27195.0,25440.0,20.7,-1,8.551068,15.035745
7312.0,18250.0,1889.0,4781.0,2648,3205,3355,3952,9758.0,10612.0,2657.0,3681.0,20.8,4,-1.5964768,-4.8440003
28500.0,34831.0,3258.0,4342.0,3004,3145,4391,4656,14922.0,15083.0,5282.0,3664.0,20.8,4,-2.958245,-2.545241
9525.0,29640.0,3300.0,5378.0,2564,2738,3090,3105,7660.0,7859.0,3194.0,2253.0,20.8,4,0.1747783,-4.2026634
32717.0,67157.0,1774.0,4240.0,2675,2842,6176,6621,18620.0,19892.0,3314.0,6307.0,20.9,4,-2.0710325,0.30251095
12401.0,20772.0,1259.0,2670.0,5477,5788,7445,8135,16670.0,16800.0,2610.0,3780.0,21.0,4,-7.2238073,1.608255
3546.0,11634.0,401.0,1449.0,206,101,95,0,5672.0,11907.0,26185.0,30448.0,21.0,-1,16.483023,3.1456954
411.0,2499.0,205.0,1266.0,148,12,166,47,14823.0,27707.0,8930.0,17530.0,21.0,0,14.934153,2.515185
1655.0,10733.0,436.0,2234.0,143,5,118,0,3433.0,5968.0,6622.0,11726.0,21.0,-1,14.852553,1.616726
13310.0,24724.0,8012.0,13540.0,390,195,128,43,10951.0,10499.0,72394.0,84015.0,21.0,0,18.262926,4.215218
549269.0,636397.0,210506.0,301748.0,2485,2106,403,380,1936400.0,1545640.0,817438.0,672581.0,21.0,2,-5.866597,10.76673
2085.0,11443.0,1273.0,4362.0,1033,1701,1360,2240,4453.0,7254.0,167.0,725.0,21.1,4,4.7274933,-3.6767578
2953.0,11674.0,647.0,2262.0,1244,1683,2003,2897,5142.0,7801.0,1339.0,1570.0,21.1,4,3.814838,-3.9403682
169124.0,274476.0,38960.0,64568.0,8,201,200,174,89491.0,87960.0,72536.0,74805.0,21.1,2,0.9885007,12.711263
929.0,5649.0,200.0,1769.0,155,40,130,8,10900.0,28118.0,3373.0,5902.0,21.1,0,13.613125,2.2845109
1028.0,4428.0,0.0,368.0,263,163,36,0,3833.0,6301.0,21499.0,27432.0,21.1,-1,16.149399,2.846263
1859.0,10248.0,102.0,798.0,197,122,84,0,8305.0,13100.0,28124.0,52083.0,21.1,-1,17.579538,3.7618601
