FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
2052.0,8576.0,1177.0,3428.0,1934,3075,2451,3934,6099.0,9558.0,1336.0,1897.0,17.2,21,12.335347,0.046903834
31107.0,51327.0,12355.0,25420.0,258,400,153,112,43679.0,51593.0,27656.0,40034.0,17.2,20,-2.491757,0.67554414
9140.0,19531.0,2034.0,4032.0,2527,2930,4232,5200,10270.0,13105.0,4057.0,4518.0,17.2,53,14.157116,6.5283923
50604.0,95309.0,15747.0,28348.0,421,209,367,134,39777.0,45294.0,27428.0,40910.0,17.3,20,-3.7821388,2.4388425
7665.0,15718.0,1833.0,5129.0,1710,1763,2462,2808,6086.0,7441.0,916.0,2055.0,17.4,63,12.860154,-3.5772586
21903.0,55870.0,10651.0,19648.0,1362,1753,3051,3632,9206.0,10120.0,2613.0,2418.0,17.4,-1,14.385904,-2.5976484
10326.0,11243.0,118.0,2176.0,1278,1565,2433,2555,6296.0,6562.0,1080.0,2097.0,17.4,58,12.74971,-4.251814
63846.0,115094.0,6481.0,15983.0,361,225,216,129,35176.0,39956.0,31259.0,43200.0,17.4,20,-4.314022,3.7721076
97240.0,160588.0,7341.0,10798.0,239,100,0,29,43368.0,44554.0,53914.0,46277.0,17.5,20,-4.6494017,6.1159754
5200.0,12224.0,1448.0,5640.0,1863,2474,2473,3261,6027.0,8071.0,635.0,745.0,17.6,54,12.573145,-1.8564312
301087.0,509528.0,28460.0,49063.0,433,412,223,195,160371.0,169247.0,90645.0,88455.0,17.6,-1,-2.2801218,14.59033
17373.0,37701.0,3143.0,4735.0,2506,2562,3525,4168,9529.0,11954.0,1836.0,2437.0,17.6,-1,14.555,3.2701354
10785.0,24341.0,1337.0,3225.0,1004,1112,2101,2499,5000.0,6131.0,1769.0,2591.0,17.7,57,12.219781,-5.013257
12050.0,18762.0,1117.0,2622.0,3529,3931,4360,5585,11704.0,13759.0,2512.0,4945.0,17.8,32,14.316022,9.432293
57980.0,96388.0,77225.0,136563.0,2889,2942,6800,7760,17237.0,19325.0,7040.0,7872.0,17.8,15,9.803348,10.127003
2483.0,9656.0,2089.0,6033.0,1048,1809,1418,2402,4070.0,6692.0,983.0,1265.0,17.8,35,10.333582,-4.7147665
34626.0,73239.0,15596.0,27351.0,59,128,143,126,38595.0,42231.0,32571.0,41223.0,17.8,20,-3.142001,2.167247
11113.0,18224.0,3750.0,6321.0,2265,2644,3414,4066,6921.0,7753.0,1392.0,2227.0,17.8,66,13.95882,1.9506375
76947.0,137476.0,62573.0,109959.0,116,247,686,213,60813.0,60788.0,58467.0,52164.0,17.8,20,-3.7151952,5.9913325
4101.0,12121.0,1083.0,3357.0,2917,3991,3611,4951,9446.0,12788.0,1096.0,2600.0,17.9,24,12.574543,2.6549325
5401.0,11721.0,0.0,763.0,6054,7287,7185,8437,15476.0,18446.0,1064.0,2660.0,17.9,55,8.949561,14.497253
