FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
6898.0,11306.0,2277.0,4600.0,1843.0,2154.0,2648.0,3063,5466.0,6559.0,1474.0,2336.0,17.2,1,10.392907,-1.5699474
9240.0,8487.0,1392.0,3030.0,3052.0,4059.0,4113.0,5378,8752.0,11595.0,3449.0,3090.0,17.3,1,13.909161,9.359882
5312.0,11012.0,617.0,3685.0,1365.0,1600.0,1742.0,2152,6125.0,6952.0,2473.0,2696.0,17.4,1,8.988233,-5.228809
2803.0,11086.0,667.0,4756.0,1626.0,2318.0,2317.0,3292,5749.0,8141.0,355.0,1366.0,17.4,1,11.434665,-0.90145
9107.0,11974.0,2670.0,3218.0,2959.0,3210.0,2925.0,3609,9072.0,10692.0,1761.0,2245.0,17.4,1,11.505929,1.539797
3611.0,9960.0,2408.0,5667.0,1757.0,2372.0,3049.0,3790,8095.0,9575.0,2423.0,3958.0,17.4,1,11.638546,2.0575385
16318.0,39961.0,4294.0,7699.0,327.0,213.0,108.0,67,32473.0,38426.0,19314.0,35199.0,17.4,3,-2.69581,2.9548604
4978.0,13698.0,932.0,2685.0,1926.0,2891.0,2784.0,4234,7228.0,9998.0,1815.0,2015.0,17.5,1,13.071169,3.5012455
35026.0,68213.0,15052.0,26352.0,165.0,72.0,0.0,63,35689.0,39781.0,27525.0,29809.0,17.5,3,-3.4854765,5.790169
54260.0,102313.0,14530.0,27827.0,337.0,366.0,134.0,79,58354.0,67252.0,46246.0,61779.0,17.5,3,-0.15453213,8.47769
3742.0,10265.0,1601.0,2946.0,1964.0,2366.0,2811.0,3258,7867.0,9726.0,1301.0,1397.0,17.5,1,10.816553,-0.5020264
5095.0,9771.0,53.0,1869.0,409.0,1436.0,427.0,1385,1735.0,4132.0,2018.0,4104.0,17.6,1,7.0687633,-6.975556
10564.0,33137.0,1889.0,4625.0,4489.0,5960.0,5780.0,7625,16194.0,20849.0,1447.0,3957.0,17.6,1,10.700073,15.554849
13041.0,32278.0,4447.0,8186.0,324.0,153.0,251.0,198,16639.0,17879.0,15430.0,17184.0,17.7,3,-3.1419265,-0.5432592
2950.0,9097.0,475.0,2202.0,1108.0,1876.0,1056.0,1830,3345.0,5857.0,428.0,744.0,17.7,1,8.123646,-6.516872
