FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
6765.0,9159.0,2168.0,5555.0,1341,1901,2357,3046,5833.0,6945.0,1474.0,1670.0,16.6,13,-0.8484303,12.992192
4814.0,11535.0,628.0,2156.0,1190,1594,1710,2586,4802.0,7669.0,0.0,1849.0,16.7,18,-0.77870953,14.435536
1859.0,9666.0,544.0,2264.0,840,1704,1050,2099,2861.0,6038.0,938.0,2518.0,17.0,9,-0.7088705,16.283411
2685.0,6072.0,233.0,1774.0,439,1284,222,1256,980.0,4371.0,340.0,743.0,17.0,9,0.68418145,18.126444
13289.0,31756.0,4588.0,11557.0,173,93,188,135,26974.0,34690.0,10637.0,23309.0,17.2,1,14.828442,8.364991
7309.0,11589.0,815.0,3673.0,4762,5966,6408,8341,15833.0,18874.0,3340.0,2031.0,17.3,-1,-1.6137459,-1.7779377
16702.0,27125.0,49986.0,74688.0,221,241,510,267,32133.0,34586.0,8750.0,8736.0,17.6,1,14.492931,8.335233
6185.0,8533.0,1095.0,1955.0,3825,4776,4318,5348,11245.0,13031.0,2207.0,2036.0,17.6,27,-4.403759,4.2582445
1434.0,7036.0,1546.0,4863.0,855,1375,957,1458,3009.0,5246.0,515.0,793.0,17.7,9,0.45268083,17.41628
3379.0,9613.0,2489.0,6494.0,47,0,118,99,4923.0,5294.0,1228.0,1389.0,17.7,0,9.641807,15.848123
959363.0,931031.0,1262020.0,1780320.0,1097,950,654,514,422035.0,439613.0,249879.0,226123.0,17.7,1,7.36126,-4.877005
5411.0,14779.0,1994.0,5469.0,1152,1353,2288,2992,7400.0,10156.0,1833.0,4271.0,17.7,13,-0.6864968,13.16677
3698.0,14088.0,1124.0,4670.0,1299,2400,1508,2956,3621.0,6824.0,571.0,1483.0,17.8,16,-2.0564687,13.815795
8742.0,17520.0,1898.0,4427.0,2625,3071,4028,5031,10609.0,13023.0,1833.0,2643.0,18.0,-1,-3.3728433,6.975226
32758.0,49315.0,7008.0,11763.0,201,349,0,10,27349.0,30657.0,21960.0,24977.0,18.3,1,14.272297,7.0672445
31876.0,59329.0,1829.0,3960.0,2135,2172,177,135,35732.0,35825.0,31930.0,32314.0,18.5,1,12.76274,7.9642158
41550.0,69575.0,6780.0,9936.0,12472,14595,21514,25436,23370.0,27228.0,4246.0,6143.0,18.5,8,3.0993183,-4.3261642
12977.0,13710.0,1604.0,5799.0,1773,1991,2189,1956,5659.0,6549.0,1576.0,1457.0,18.6,10,0.08561995,13.9691725
