FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
4710.0,15387.0,736.0,1878.0,58,44,213.0,188.0,7530.0,10661.0,4683.0,7915.0,16.6,4,12.748739,-6.223069
1725.0,7460.0,152.0,1140.0,95,0,103.0,359.0,1063.0,5630.0,3276.0,5728.0,16.6,4,12.620475,-6.741749
416109.0,714636.0,189182.0,362547.0,6343,8537,47270.0,59869.0,524148.0,638127.0,471801.0,516310.0,16.6,2,3.0595522,13.14729
1615.0,10050.0,487.0,3086.0,195,223,586.0,1351.0,4309.0,13093.0,484.0,8201.0,16.6,4,12.28557,-5.4022803
139025.0,286680.0,154324.0,313916.0,3460,4463,4965.0,6794.0,16483.0,21300.0,7133.0,5972.0,16.8,1,-0.4484128,9.7225065
9471.0,26338.0,872.0,1772.0,1586,2124,2440.0,3086.0,7421.0,9679.0,2137.0,2510.0,16.8,1,1.44881,-4.0821705
97187.0,194469.0,7460.0,15601.0,605,443,380.0,143.0,182362.0,222567.0,69372.0,88759.0,16.9,2,6.337947,9.557798
41957.0,81784.0,5014.0,11915.0,278,197,430.0,259.0,37157.0,47045.0,19457.0,37684.0,16.9,2,11.574541,5.833183
2926.0,9393.0,94.0,3404.0,930,1690,1473.0,2600.0,3720.0,7046.0,875.0,1855.0,16.9,1,4.3865113,-5.041294
51782.0,112927.0,4533.0,10915.0,29325,39506,2764.0,3675.0,53735.0,69063.0,24386.0,59738.0,17.0,1,1.1885477,9.0875225
57416.0,123765.0,35439.0,70330.0,385,233,93.0,77.0,56418.0,73978.0,54563.0,60819.0,17.0,2,9.53178,8.22551
41181.0,87847.0,9231.0,20100.0,73,106,0.0,31.0,24667.0,30704.0,14585.0,27235.0,17.1,2,12.216808,5.5966964
7746.0,16575.0,1747.0,5724.0,1196,1612,1826.0,2215.0,3496.0,4500.0,129.0,1162.0,17.1,1,4.617478,-3.9235594
16450.0,23662.0,2696.0,3390.0,4302,5647,5936.0,7630.0,14112.0,18815.0,2924.0,4295.0,17.1,1,-3.2481651,10.600732
39258.0,74101.0,2895.0,5776.0,288,125,11.0,115.0,37407.0,48824.0,34523.0,49129.0,17.2,2,11.888495,5.8314404
35919.0,85087.0,19070.0,41911.0,0,59,458.0,219.0,26860.0,34977.0,17846.0,32582.0,17.2,2,12.386708,5.580308
6021.0,9142.0,861.0,2233.0,225,204,139.0,74.0,3285.0,8817.0,14494.0,29793.0,17.2,6,14.353296,-4.9958296
281146.0,529041.0,51443.0,106813.0,1646,1748,387.0,333.0,366774.0,451662.0,172910.0,235791.0,17.2,2,5.1518564,14.0646925
68545.0,146251.0,3361.0,7086.0,297,232,0.0,0.0,61472.0,78620.0,27195.0,41572.0,17.2,-1,9.092761,8.58449
6747.0,12702.0,1716.0,4898.0,1939,2009,2698.0,3390.0,7246.0,9527.0,1128.0,3682.0,17.2,1,1.0670943,-2.9245203
11706.0,31237.0,2164.0,6386.0,3376,3988,4559.0,5987.0,12140.0,16549.0,1906.0,4323.0,17.4,1,-3.779152,4.9181447
2836.0,15792.0,1280.0,4582.0,1383,2247,1785.0,2990.0,4817.0,8261.0,3.0,870.0,17.4,1,1.4593642,-5.1093807
3296.0,12369.0,933.0,3339.0,2576,3741,2948.0,4325.0,8983.0,13132.0,337.0,543.0,17.4,1,-3.2185893,1.9714614
1101.0,4638.0,0.0,1320.0,107,5,193.0,185.0,2859.0,4848.0,497.0,668.0,17.4,4,12.126903,-7.3343997
2330.0,8806.0,41.0,1579.0,131,73,279.0,182.0,2334.0,5231.0,703.0,796.0,17.4,4,11.966481,-6.6188035
2121.0,11343.0,0.0,615.0,116,37,229.0,127.0,713.0,4061.0,833.0,2329.0,17.4,4,12.184695,-6.637943
2943.0,9328.0,0.0,1390.0,71,22,175.0,89.0,1204.0,9410.0,5229.0,8690.0,17.4,4,12.935008,-6.393135
407027.0,764877.0,27993.0,53108.0,587,1013,2.0,144.0,544389.0,649050.0,235645.0,267482.0,17.4,2,4.886645,15.144074
29814.0,71881.0,2056.0,5040.0,243,239,177.0,119.0,21174.0,28259.0,13302.0,25634.0,17.5,2,12.247535,3.6326823
