FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
10038.0,19756.0,20552.0,35934.0,263,181,61.0,31,4108.0,4706.0,1001.0,810.0,17.0,4,13.0490675,18.400848
2976.0,7409.0,255.0,897.0,1598,1925,3030.0,3727,8739.0,11140.0,708.0,2705.0,17.1,0,1.6935314,13.133505
7658.0,22651.0,581.0,2275.0,1833,2244,4185.0,4677,10477.0,11500.0,4420.0,7184.0,17.3,0,0.2582255,12.7792845
827.0,3938.0,1903.0,6226.0,107,31,59.0,0,2503.0,5308.0,1666.0,2449.0,17.3,-1,12.143951,18.428814
1668.0,8449.0,0.0,0.0,180,102,21.0,0,5024.0,6481.0,1357.0,1868.0,17.3,-1,12.92467,18.18503
551784.0,711045.0,75948.0,126100.0,1761,1515,301.0,176,1075160.0,926001.0,411140.0,424525.0,17.3,3,7.528529,-6.130657
9684.0,14936.0,0.0,0.0,1577,3018,1905.0,4010,4065.0,8720.0,2408.0,2255.0,17.4,0,0.07862942,15.560508
1055.0,6090.0,0.0,0.0,1766,3308,2022.0,4233,4426.0,9073.0,781.0,1565.0,17.4,0,-2.3365004,12.233623
25481.0,46004.0,163.0,5879.0,290,182,0.0,0,22682.0,23166.0,8811.0,16440.0,17.4,-1,13.348985,12.057295
33724.0,46415.0,0.0,1040.0,0,82,0.0,18,28252.0,24997.0,25760.0,20571.0,17.5,5,14.313101,10.303913
14156.0,12130.0,0.0,4170.0,3980,4347,5263.0,5741,16333.0,15697.0,1705.0,3276.0,17.6,0,-6.3359294,8.9708605
6481.0,22555.0,3546.0,6700.0,4885,5825,6917.0,8530,14293.0,17888.0,2216.0,3002.0,17.6,0,-5.652145,3.8181462
43490.0,73188.0,8436.0,19370.0,367,131,102.0,67,56102.0,56105.0,22322.0,41063.0,17.6,5,13.108553,6.1351023
35996.0,55182.0,20770.0,27163.0,83,256,0.0,37,37772.0,36403.0,16721.0,26852.0,17.6,5,13.334249,9.110442
14758.0,27799.0,1598.0,5454.0,131,165,158.0,107,28792.0,33801.0,5773.0,12639.0,17.6,5,13.594261,12.707235
135136.0,221936.0,27379.0,41452.0,0,131,114.0,62,200022.0,175825.0,84405.0,80659.0,17.6,3,10.628748,-1.4479636
9348.0,27928.0,0.0,0.0,6020,6753,7605.0,8662,20303.0,22382.0,1524.0,5593.0,17.6,0,-4.5846243,2.294474
1147.0,4227.0,90.0,1605.0,1764,4120,2070.0,4954,5633.0,11864.0,389.0,910.0,17.7,0,-3.420518,10.234097
203855.0,295902.0,111440.0,158096.0,1091,519,971.0,221,126233.0,117558.0,76890.0,59951.0,17.7,3,9.5403,-1.5966696
13282.0,21123.0,2351.0,5185.0,6142,7114,8569.0,9535,21863.0,23446.0,5568.0,6052.0,17.8,0,-4.0390773,1.5592293
77877.0,118481.0,12376.0,29719.0,942,457,196.0,172,88589.0,86310.0,73006.0,67181.0,17.8,5,12.541397,3.5675454
46199.0,66430.0,47234.0,60462.0,201,206,238.0,174,62070.0,63283.0,45474.0,56803.0,17.8,5,13.289306,4.9453316
20503.0,41151.0,0.0,2675.0,4659,5133,6574.0,6557,21347.0,21120.0,4124.0,7038.0,17.8,0,-6.627698,5.483991
42507.0,65000.0,8967.0,20309.0,191,111,299.0,154,59716.0,58070.0,15544.0,36736.0,17.9,5,13.215398,7.012992
9328.0,12484.0,1229.0,15796.0,23,154,449.0,310,3117.0,4056.0,1149.0,799.0,17.9,4,12.992869,18.506922
1910.0,7793.0,9741.0,28015.0,43,0,118.0,60,7335.0,9611.0,1144.0,1277.0,17.9,4,12.516827,18.46188
970238.0,885807.0,1200080.0,1355540.0,2951,2105,1132.0,781,765959.0,569323.0,353748.0,288214.0,17.9,3,7.601857,-4.8719616
44870.0,78372.0,8498.0,10405.0,412,302,0.0,56,70539.0,66030.0,32212.0,46420.0,17.9,5,13.133322,5.1858397
4905.0,8826.0,4808.0,21310.0,3869,3951,5148.0,5727,13166.0,14006.0,2186.0,2735.0,17.9,0,-6.109326,10.569915
77518.0,133519.0,0.0,9201.0,581,304,531.0,234,141366.0,129694.0,37583.0,53183.0,17.9,3,11.038672,0.15575734
153800.0,228662.0,22411.0,39984.0,104,206,449.0,199,124659.0,117768.0,66403.0,95096.0,18.0,3,10.007903,-1.0952717
16565.0,26389.0,1071.0,4570.0,4595,4382,6910.0,6943,18533.0,18753.0,5232.0,6457.0,18.0,0,-7.222717,8.129586
14661.0,27857.0,8282.0,28370.0,7612,7925,9895.0,10031,26050.0,25512.0,6704.0,4925.0,18.1,0,-3.0292506,0.40774977
17939.0,27882.0,1126.0,4295.0,7550,7613,10404.0,10393,26321.0,26491.0,5288.0,4715.0,18.1,0,-3.2394233,0.38248065
39478.0,53831.0,7018.0,12060.0,713,341,81.0,120,43076.0,40439.0,29479.0,32533.0,18.2,5,14.140808,7.7561173
12065.0,27829.0,0.0,2001.0,9739,10319,11948.0,13309,28395.0,30377.0,1641.0,2798.0,18.2,0,-0.82445806,-0.6819985
19439.0,28036.0,16257.0,18300.0,10340,10240,12476.0,12695,30187.0,28533.0,6202.0,5245.0,18.2,0,-0.8079088,-0.6909322
