FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
5035.0,18879.0,384.0,1119.0,2652.0,3679.0,3316,4546,8228.0,11162.0,939.0,1945.0,16.6,-1,-3.2934213,5.514062
9888.0,16032.0,2564.0,3807.0,1067.0,1358.0,1454,1697,4096.0,5424.0,1831.0,1511.0,16.7,-1,-0.6936339,15.364284
12838.0,30276.0,6145.0,14006.0,2498.0,3313.0,3765,5188,11359.0,14457.0,3341.0,3336.0,16.7,-1,-3.52449,3.9424665
61503.0,107111.0,9514.0,16816.0,142.0,179.0,342,130,54437.0,73200.0,34631.0,55675.0,16.9,2,14.384534,2.9675074
100536.0,205121.0,18188.0,38853.0,623.0,297.0,288,186,113969.0,141039.0,53426.0,66578.0,17.0,2,12.592245,0.23815003
5746.0,15553.0,1589.0,2954.0,4942.0,6547.0,5512,7292,15314.0,20148.0,729.0,1959.0,17.1,22,-2.0352669,-2.822183
15280.0,29633.0,6859.0,8385.0,1628.0,2150.0,3178,4297,10929.0,14423.0,4160.0,4758.0,17.1,-1,-3.344853,7.329798
12938.0,29271.0,4476.0,11199.0,152.0,116.0,0,0,26263.0,34944.0,10989.0,28095.0,17.2,-1,15.878036,9.576288
4717.0,11378.0,2284.0,7979.0,2609.0,3748.0,3021,4602,8035.0,12391.0,2163.0,3110.0,17.2,-1,-2.784871,5.930732
9647.0,24543.0,1968.0,4643.0,4713.0,6505.0,6738,8976,17938.0,24225.0,3247.0,4824.0,17.2,18,-0.30542627,-5.261786
13196.0,37477.0,746.0,3644.0,324.0,194.0,212,108,20783.0,28715.0,9013.0,24254.0,17.2,2,16.060633,9.200024
4783.0,13459.0,1489.0,3910.0,2039.0,2852.0,2934,3896,7398.0,9710.0,825.0,2413.0,17.4,-1,-3.253131,8.286103
6870.0,14647.0,1304.0,5119.0,2162.0,2602.0,3251,4435,9400.0,12637.0,652.0,3084.0,17.5,17,-3.19396,6.830939
330947.0,420498.0,459346.0,836269.0,2736.0,2124.0,749,737,27477.0,32691.0,22571.0,22745.0,17.5,2,10.355303,-2.697788
12317.0,24314.0,5197.0,9395.0,825.0,494.0,52,46,14655.0,19766.0,7581.0,14136.0,17.6,2,14.893664,9.773735
272837.0,515548.0,112171.0,203533.0,837.0,1118.0,406,298,128063.0,149505.0,69701.0,83399.0,17.6,2,10.432792,-2.6996877
29225.0,62315.0,7904.0,17322.0,0.0,41.0,0,39,36111.0,47797.0,19681.0,32635.0,17.7,2,15.873179,6.258409
21350.0,49139.0,5290.0,12542.0,1.0,0.0,444,311,22639.0,30212.0,15790.0,28710.0,17.7,2,15.830403,8.004961
899.0,5468.0,1028.0,3994.0,1257.0,2212.0,1813,3416,4815.0,9489.0,553.0,2148.0,17.7,7,-1.5046391,10.6045685
7804.0,19758.0,708.0,2959.0,6869.0,9427.0,7157,9354,8470.0,9518.0,2265.0,4519.0,17.8,18,0.14393052,-5.8128104
185248.0,371803.0,7127.0,10534.0,493.0,406.0,57,58,104813.0,128327.0,74083.0,75781.0,17.9,2,11.129201,-1.752808
2310.0,10929.0,4143.0,11181.0,142.0,46.0,153,113,42079.0,56462.0,26607.0,39036.0,17.9,1,9.59341,13.055555
1762.0,10132.0,3079.0,11240.0,121.0,51.0,177,100,35845.0,62982.0,21545.0,39600.0,17.9,1,9.612674,12.999178
2941.0,11588.0,4674.0,11199.0,204.0,137.0,90,0,58888.0,74937.0,40730.0,48051.0,17.9,-1,9.554068,12.927642
1722.0,10421.0,3446.0,11464.0,149.0,51.0,83,0,37682.0,71557.0,25839.0,46484.0,17.9,-1,9.579889,12.94415
4441070.0,1770070.0,5712320.0,2563970.0,27293.0,8830.0,10388,7326,11967400.0,3875590.0,10189500.0,3043170.0,17.9,2,9.403266,-6.415163
45216.0,59810.0,7825.0,12635.0,675.0,290.0,0,87,46970.0,57623.0,48683.0,45986.0,18.0,2,16.098072,5.5407057
4033.0,12470.0,0.0,893.0,1936.0,3351.0,2812,5061,8439.0,14517.0,2888.0,5020.0,18.2,21,-2.2918835,5.4701285
906.0,3076.0,617.0,2495.0,497.0,1632.0,513,1974,1426.0,5293.0,363.0,395.0,18.3,11,0.69797486,15.37788
24666.0,50550.0,2439.0,5502.0,170.0,171.0,199,79,29471.0,35532.0,12520.0,28943.0,18.3,2,16.154612,7.649173
4999.0,18586.0,2545.0,6766.0,3789.0,5386.0,4365,6316,13812.0,20232.0,1188.0,2046.0,18.3,19,-2.5762105,2.9467585
12091.0,21175.0,1040.0,3101.0,2293.0,2692.0,3052,3909,9400.0,11730.0,1409.0,2781.0,18.3,-1,-3.4836972,8.3729
6101.0,24883.0,1292.0,3475.0,4098.0,6570.0,4968,7776,13410.0,21329.0,1815.0,3356.0,18.3,22,-1.9664912,-2.712996
1960.0,12563.0,32.0,814.0,388.0,2720.0,554,3491,1435.0,9107.0,79.0,30.0,18.3,6,-0.68525684,10.582068
6352.0,11598.0,3482.0,6301.0,2803.0,3752.0,3652,4814,12412.0,15868.0,1509.0,3189.0,18.4,-1,-3.4929812,4.714363
8326.0,16994.0,1471.0,5106.0,3331.0,4142.0,4700,6085,12694.0,15953.0,2371.0,3642.0,18.4,-1,-3.8798444,-0.006099321
4778.0,15412.0,1944.0,4618.0,1734.0,2900.0,2113,3683,6645.0,11526.0,3121.0,3709.0,18.5,-1,-1.8217816,9.805367
1526940.0,1259000.0,1664390.0,2071200.0,5831.0,3943.0,1808,984,1334860.0,1149850.0,899812.0,733636.0,18.5,2,9.720712,-5.2740803
