FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,tSNE-1,tSNE-2
2878.0,11582.0,2183.0,6405.0,2205.0,3647,2467.0,4245,6725.0,10541.0,886.0,1013.0,17.4,1,62.46795,36.377678
13062.0,22711.0,6555.0,9852.0,4711.0,5370,8048.0,9045,23303.0,24770.0,4312.0,5476.0,17.4,1,100.62774,54.244858
1233.0,6566.0,200.0,1923.0,212.0,379,523.0,1357,1472.0,4617.0,77.0,383.0,17.4,1,92.1923,39.238148
26833.0,44078.0,3996.0,5964.0,405.0,163,406.0,159,37157.0,38317.0,16283.0,29829.0,17.5,1,97.0408,42.712376
5705.0,17678.0,676.0,2112.0,5287.0,7004,5552.0,6994,13877.0,18156.0,42.0,1971.0,17.5,1,77.40989,29.126667
2692.0,6642.0,619.0,1361.0,3859.0,4459,4795.0,5749,11442.0,13240.0,1129.0,1471.0,17.5,1,99.214035,44.16116
26086.0,42121.0,3429.0,7393.0,399.0,214,0.0,25,40075.0,41789.0,17258.0,34473.0,17.6,1,84.62648,28.626257
534.0,3136.0,436.0,3528.0,580.0,1619,747.0,2246,2052.0,6899.0,2009.0,5554.0,17.6,0,76.69159,22.145006
3389.0,7772.0,2114.0,4590.0,3686.0,4460,5132.0,5999,15741.0,19119.0,0.0,739.0,17.6,1,99.77676,47.6562
7172.0,15395.0,731.0,2010.0,2651.0,2695,3160.0,3215,8723.0,8618.0,650.0,1336.0,17.6,1,97.06426,42.91249
3906.0,8200.0,1347.0,2938.0,3058.0,3494,3725.0,4290,10335.0,11838.0,1465.0,2316.0,17.6,0,51.81946,-10.831685
9533.0,19110.0,6162.0,11316.0,5999.0,6671,7795.0,8885,20016.0,20718.0,2791.0,4247.0,17.6,1,92.87723,39.92563
186594.0,286354.0,15270.0,22336.0,684.0,405,155.0,123,208062.0,183905.0,97579.0,75557.0,17.7,1,100.04793,56.96445
2437.0,13827.0,782.0,3095.0,1247.0,2053,1899.0,3486,5022.0,8419.0,1038.0,1512.0,17.7,1,63.273735,36.18505
6858.0,12864.0,966.0,2653.0,3322.0,3581,4681.0,5366,12233.0,13722.0,1353.0,2342.0,17.7,1,100.506096,53.759796
18836.0,33931.0,3160.0,6173.0,2554.0,2800,6633.0,7159,16818.0,18011.0,3245.0,6605.0,17.7,0,49.992195,-7.76173
3997.0,7930.0,0.0,700.0,0.0,2,329.0,175,7561.0,4384.0,1793.0,995.0,17.7,0,51.10795,-7.4368086
7097.0,13368.0,0.0,124.0,14.0,61,155.0,136,3880.0,3882.0,17346.0,25742.0,17.7,1,100.31645,52.26217
554966.0,767469.0,19182.0,28737.0,1362.0,1259,449.0,234,637069.0,550199.0,241613.0,225225.0,17.7,0,66.542786,17.903955
6474.0,18308.0,8876.0,22577.0,2685.0,3315,3740.0,4436,13222.0,15657.0,1961.0,4422.0,17.7,1,99.779915,47.590183
8353.0,15596.0,1668.0,4605.0,3328.0,3839,3599.0,4146,10890.0,11724.0,0.0,1799.0,17.8,0,51.780518,-10.751984
48570.0,78519.0,3949.0,9521.0,480.0,230,100.0,48,38025.0,37971.0,15999.0,29815.0,17.8,1,85.46298,45.87173
27857.0,38120.0,4049.0,7183.0,3195.0,3384,7176.0,7514,18126.0,19142.0,5133.0,7556.0,17.9,1,100.28549,52.046772
115356.0,186292.0,2852.0,5388.0,713.0,444,279.0,209,104224.0,101437.0,61458.0,60342.0,17.9,1,59.718246,33.018036
2200.0,9290.0,157.0,1645.0,207.0,155,0.0,0,14688.0,24782.0,5393.0,10611.0,18.0,-1,99.82085,58.193516
2595.0,11873.0,801.0,3409.0,56.0,95,0.0,0,31742.0,29582.0,5354.0,9912.0,18.0,-1,93.62439,40.277435
537.0,3033.0,0.0,0.0,125.0,9,83.0,0,6064.0,11818.0,42147.0,93822.0,18.0,-1,49.952316,-7.763737
913492.0,992293.0,204286.0,274092.0,6053.0,5781,392.0,654,3197590.0,2363210.0,1672860.0,1506320.0,18.0,1,100.51161,53.38623
878.0,3668.0,1110.0,3859.0,2124.0,3906,2591.0,5018,6736.0,12807.0,539.0,1404.0,18.0,1,100.30433,52.21248
6485.0,21911.0,1505.0,3752.0,5093.0,6502,6495.0,8517,16394.0,21530.0,1033.0,1760.0,18.0,1,91.8047,37.70709
12478.0,21661.0,0.0,2884.0,2310.0,2935,3452.0,4073,8696.0,9355.0,2180.0,2242.0,18.1,1,100.07598,56.876022
7129.0,19734.0,772.0,1737.0,3351.0,3897,4387.0,5112,12208.0,14902.0,960.0,1902.0,18.1,1,97.98124,42.638523
3784.0,16709.0,2047.0,5197.0,873.0,1339,1890.0,2802,5435.0,8829.0,778.0,2038.0,18.1,1,95.87109,41.49474
7333.0,17477.0,1728.0,3507.0,2797.0,3356,3671.0,4286,9110.0,10559.0,2132.0,2563.0,18.1,0,51.082848,-8.893474
40197.0,59212.0,4948.0,6367.0,354.0,197,168.0,102,45009.0,43794.0,27927.0,29806.0,18.1,1,91.443794,40.10398
55799.0,101325.0,15098.0,23952.0,577.0,300,1.0,30,58108.0,55676.0,55433.0,57044.0,18.2,0,60.759567,17.624434
128326.0,203123.0,33223.0,39032.0,225.0,309,0.0,84,149439.0,133765.0,68630.0,63750.0,18.2,1,95.95152,41.59203
6529.0,22361.0,4670.0,10938.0,1933.0,2279,3037.0,3877,8523.0,10844.0,279.0,785.0,18.3,1,95.21664,41.11455
12446.0,19899.0,21965.0,35746.0,6150.0,6318,8074.0,8536,22753.0,22336.0,1488.0,4952.0,18.3,1,92.435814,39.423756
4065.0,13999.0,1431.0,3586.0,5390.0,6507,5756.0,6644,14046.0,15733.0,0.0,1476.0,18.4,1,97.511345,41.942448
8209.0,21288.0,1670.0,3558.0,15130.0,18913,14428.0,17641,26368.0,31962.0,939.0,2445.0,18.4,1,59.69356,27.08064
2066.0,4733.0,1860.0,4461.0,180.0,103,261.0,115,12486.0,10556.0,5396.0,4652.0,18.4,1,100.9661,54.462425
436310.0,621845.0,120040.0,182819.0,681.0,512,343.0,143,591273.0,537575.0,274527.0,264410.0,18.4,1,98.8114,44.287964
1788.0,10423.0,0.0,0.0,1248.0,3907,1218.0,3509,3064.0,9483.0,1129.0,1697.0,18.4,1,67.52646,25.27497
2607.0,10788.0,108.0,970.0,2764.0,4996,2702.0,4796,6781.0,12532.0,0.0,697.0,18.4,1,90.83511,39.981594
1395.0,7217.0,1380.0,4638.0,1819.0,3925,2584.0,6086,6804.0,14393.0,301.0,1439.0,18.4,1,100.05037,56.99308
1834.0,10207.0,497.0,3961.0,861.0,2845,1005.0,3991,2615.0,9434.0,57.0,0.0,18.4,1,100.444275,53.47888
7478.0,14111.0,3294.0,5742.0,3010.0,3358,4448.0,5071,10965.0,12161.0,1550.0,3332.0,18.5,1,66.76003,25.124474
7891.0,11059.0,0.0,847.0,1924.0,2142,2660.0,2872,7369.0,8102.0,504.0,992.0,18.5,1,91.355354,39.97642
24580.0,37800.0,3362.0,6567.0,5890.0,6196,8522.0,8470,22213.0,22403.0,5684.0,5870.0,18.5,1,100.44836,53.510036
4291.0,20410.0,1386.0,3729.0,2304.0,2927,3558.0,4790,9405.0,13119.0,0.0,171.0,18.6,1,100.17865,54.67266
3927.0,13058.0,599.0,2194.0,590.0,1871,878.0,2666,1966.0,5323.0,516.0,789.0,18.6,0,72.14308,19.906092
51682.0,73730.0,12822.0,19701.0,242.0,118,177.0,82,59664.0,59516.0,49483.0,45232.0,18.6,0,51.006165,-8.4741745
52512.0,99489.0,12922.0,22640.0,343.0,224,321.0,194,64326.0,65011.0,30987.0,59517.0,18.6,0,51.083443,-7.749326
40858.0,78165.0,12937.0,20029.0,137.0,113,49.0,92,60995.0,57644.0,36723.0,41693.0,18.7,1,99.780975,47.74273
6896.0,18187.0,1282.0,3190.0,2735.0,3023,3680.0,4120,11751.0,12388.0,890.0,3365.0,18.7,1,99.18591,44.056793
8795.0,13240.0,1671.0,2497.0,2380.0,2559,3352.0,3684,10044.0,9378.0,396.0,1453.0,18.7,0,75.82757,22.14658
287298.0,326202.0,224284.0,303326.0,16248.0,16709,20575.0,21153,56862.0,57504.0,9199.0,9252.0,18.7,1,99.45401,43.97846
2756.0,8550.0,1076.0,2955.0,157.0,50,121.0,45,8412.0,12733.0,20839.0,23338.0,18.7,1,97.603,41.794315
1321.0,7742.0,1802.0,8070.0,228.0,156,130.0,6,15954.0,32411.0,14612.0,25126.0,18.7,0,66.43937,17.952635
881.0,5160.0,829.0,5558.0,134.0,17,111.0,0,10954.0,23391.0,8838.0,19119.0,18.7,-1,58.694218,27.830961
1121.0,6307.0,283.0,1560.0,148.0,30,96.0,0,1443.0,3730.0,17331.0,30153.0,18.7,-1,59.80414,27.007652
2065530.0,1764580.0,1934210.0,2148830.0,7077.0,4799,1589.0,1017,3199260.0,2018260.0,2096920.0,1337660.0,18.7,0,74.637695,23.487303
41548.0,70482.0,3012.0,4797.0,433.0,225,504.0,198,46044.0,45289.0,14261.0,28322.0,18.8,1,86.882835,47.467484
1253860.0,1207020.0,207833.0,237814.0,7886.0,5016,113281.0,78855,703323.0,467552.0,509718.0,332219.0,18.9,1,91.80922,37.696747
58912.0,95109.0,6553.0,14197.0,462.0,241,282.0,119,94219.0,89402.0,57032.0,67663.0,18.9,1,81.812965,41.99254
10602.0,15989.0,5436.0,7529.0,7627.0,8007,9488.0,10188,22874.0,22869.0,2874.0,4030.0,18.9,1,85.980095,46.464813
5957.0,17538.0,3436.0,5984.0,2515.0,3876,3472.0,4809,7938.0,10355.0,2564.0,3129.0,19.0,0,76.9188,22.162556
21635.0,37744.0,2973.0,4557.0,290.0,215,196.0,156,26673.0,25151.0,17974.0,22535.0,19.0,1,90.91532,39.784397
9105.0,19567.0,398.0,2850.0,6733.0,7573,8496.0,9811,19459.0,22185.0,1442.0,2103.0,19.0,0,51.054302,-8.899269
5096.0,16073.0,1014.0,3007.0,12009.0,16416,12760.0,17490,23442.0,32372.0,0.0,874.0,19.0,1,81.183044,41.902702
