FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
5915.0,14272.0,1752.0,4178.0,2796.0,3653,3940.0,5296,10664.0,14067.0,1787.0,3827.0,16.6,1,13.329789,1.9479454
41884.0,92926.0,5154.0,10093.0,80.0,99,105.0,84,46555.0,60750.0,39277.0,52505.0,16.6,2,-5.4791355,6.6904583
3246.0,18048.0,324.0,1141.0,1368.0,2197,1716.0,2860,5013.0,8581.0,297.0,770.0,16.7,1,9.778713,-2.5819488
3196.0,10825.0,987.0,2532.0,1604.0,2630,2107.0,3300,5127.0,7807.0,752.0,1947.0,16.7,1,10.275557,-1.9573873
53292.0,99827.0,5805.0,9594.0,10.0,106,71.0,141,40660.0,52495.0,47413.0,46589.0,16.8,2,-5.0732756,6.886122
45851.0,90659.0,23195.0,48748.0,161.0,100,302.0,163,41018.0,49780.0,29321.0,43714.0,16.8,2,-5.2213187,6.0875487
16616.0,38771.0,1694.0,5608.0,0.0,0,238.0,91,23019.0,27544.0,10958.0,22618.0,16.9,2,-5.1975775,1.665134
2775.0,12077.0,944.0,3089.0,1136.0,3180,1255.0,3649,3392.0,8559.0,0.0,1525.0,17.0,1,9.795173,-0.8665656
11727.0,18499.0,1484.0,4262.0,3434.0,4484,3894.0,5004,10241.0,12957.0,2443.0,2555.0,17.1,1,13.904749,2.7455766
28485.0,62251.0,4878.0,8770.0,183.0,164,0.0,0,28391.0,35629.0,27668.0,34401.0,17.2,2,-5.8332,3.7109952
4469.0,14344.0,863.0,3209.0,2557.0,3531,3389.0,4700,9069.0,12026.0,2160.0,2935.0,17.2,1,12.827144,1.3078022
3752.0,13916.0,472.0,1227.0,2231.0,3004,2833.0,3819,7863.0,11311.0,486.0,610.0,17.2,1,11.857725,-0.7953123
100265.0,199112.0,26573.0,52837.0,5182.0,7605,6608.0,8796,18416.0,22494.0,4209.0,4872.0,17.3,0,10.435953,9.871338
17252.0,32293.0,2955.0,5062.0,3632.0,4654,5549.0,7352,14578.0,18911.0,3308.0,4223.0,17.3,0,14.996932,7.384476
11679.0,20047.0,1960.0,3286.0,3790.0,4281,4453.0,5697,12290.0,14871.0,2777.0,2613.0,17.4,1,14.548186,4.388119
19439.0,54007.0,2217.0,2929.0,145.0,130,280.0,182,22393.0,29646.0,21796.0,27501.0,17.4,2,-5.283061,2.525568
3690.0,8042.0,890.0,2542.0,4261.0,6716,4495.0,6951,10721.0,16019.0,1258.0,2945.0,17.5,0,13.922028,7.594088
5714.0,14004.0,2452.0,6382.0,2032.0,2542,2979.0,3972,7211.0,9860.0,513.0,1019.0,17.5,1,11.601572,-0.9701463
10731.0,20341.0,3215.0,8088.0,3735.0,5079,5354.0,6896,12887.0,17024.0,2198.0,3086.0,17.5,0,14.431076,7.0834184
32480.0,58304.0,4413.0,7776.0,273.0,244,247.0,126,40431.0,51114.0,26367.0,41980.0,17.5,2,-6.2850323,4.0645146
4133.0,12772.0,846.0,2838.0,2754.0,3477,4148.0,5543,10905.0,14934.0,1462.0,2454.0,17.6,1,13.404991,2.2020369
10287.0,15508.0,2143.0,3014.0,5034.0,5822,5341.0,6656,12722.0,14221.0,1602.0,2086.0,17.7,0,14.432288,7.472051
103466.0,188490.0,49963.0,92683.0,934.0,821,234.0,95,184500.0,199018.0,92666.0,87323.0,17.7,3,-2.4702895,12.921684
2177.0,12714.0,2447.0,14492.0,112.0,0,103.0,0,723.0,7934.0,615.0,2245.0,17.7,4,-0.62985504,-9.56345
4747.0,9613.0,1239.0,3047.0,3527.0,4793,3760.0,5213,9924.0,13563.0,1231.0,1248.0,17.7,1,13.421096,2.5764394
46408.0,95124.0,10781.0,24493.0,299.0,221,0.0,130,38502.0,45759.0,28947.0,36213.0,17.8,2,-4.815013,5.973051
4500.0,8122.0,985.0,2205.0,444.0,338,143.0,37,3135.0,5843.0,2906.0,4927.0,17.8,4,-0.47142375,-9.281181
301322.0,504408.0,26632.0,45388.0,1573.0,1399,425.0,364,668107.0,717182.0,229354.0,268521.0,17.8,3,0.88830966,17.645927
35068.0,69790.0,5154.0,8899.0,533.0,227,80.0,123,36552.0,42011.0,27209.0,30441.0,17.9,2,-5.423388,4.1249704
7658.0,10102.0,846.0,3105.0,3345.0,4042,4366.0,5184,9215.0,12338.0,1460.0,2816.0,17.9,1,14.08379,2.8233476
4689.0,18734.0,1541.0,5907.0,2296.0,2995,3400.0,4784,8794.0,11917.0,858.0,1468.0,17.9,1,12.401523,0.5415137
2609.0,6670.0,968.0,4507.0,1299.0,2575,1818.0,3266,6120.0,10727.0,538.0,2296.0,17.9,1,9.874146,-1.8599287
4345.0,14353.0,1203.0,2842.0,5009.0,7195,5585.0,8048,14473.0,19689.0,3495.0,3283.0,18.0,0,14.136041,11.194218
1241.0,5232.0,605.0,2675.0,1949.0,3077,2259.0,3673,5290.0,8465.0,0.0,319.0,18.0,1,11.044354,-0.7883
7426.0,17893.0,705.0,2893.0,4348.0,5352,5156.0,6798,13044.0,17070.0,389.0,2932.0,18.2,0,14.25131,7.1950336
7298.0,15407.0,1934.0,3477.0,2377.0,2724,2574.0,3099,6768.0,8003.0,1415.0,2182.0,18.3,1,11.540912,-1.9855123
19112.0,28899.0,1308.0,3853.0,5305.0,7153,7777.0,9713,19557.0,23676.0,2631.0,4054.0,18.3,0,11.463183,11.96657
2558.0,8914.0,1512.0,4035.0,3485.0,4739,5152.0,7080,13336.0,18842.0,468.0,2544.0,18.3,0,14.235873,6.9928193
72629.0,126021.0,9348.0,13911.0,0.0,147,106.0,115,40249.0,45559.0,30555.0,35403.0,18.5,2,-3.7552023,7.6716304
4232.0,12881.0,1203.0,3587.0,2868.0,3729,3536.0,4423,10331.0,13204.0,1014.0,2966.0,18.8,1,13.324015,0.8656612
2437.0,7096.0,358.0,2036.0,1395.0,1630,2354.0,2899,5554.0,7184.0,484.0,1478.0,18.8,1,10.316587,-2.7349963
38868.0,68424.0,8203.0,13211.0,333.0,314,263.0,130,45976.0,53366.0,33755.0,48347.0,18.9,2,-6.084864,5.453262
2211.0,11279.0,782.0,2808.0,1552.0,3013,1823.0,3732,4577.0,9440.0,925.0,2010.0,19.0,1,10.284256,-0.74783766
10250.0,15597.0,3850.0,4332.0,5592.0,6894,7157.0,9051,17330.0,20286.0,2256.0,3811.0,19.0,0,13.538468,11.243493
23624.0,38135.0,2688.0,6876.0,7855.0,9059,9288.0,10784,23296.0,27030.0,4147.0,4387.0,19.1,0,9.868818,12.648498
39619.0,73783.0,3905.0,6332.0,124.0,77,127.0,135,41342.0,46254.0,27629.0,41165.0,19.2,2,-5.812199,5.1652913
31576.0,50927.0,2792.0,5260.0,112.0,104,491.0,317,23799.0,26009.0,12677.0,22958.0,19.3,2,-5.226748,2.478126
36246.0,54134.0,3424.0,3512.0,0.0,144,342.0,168,28040.0,30632.0,31695.0,30293.0,19.3,2,-5.481653,3.2459366
4302.0,11325.0,1153.0,3265.0,1016.0,1765,2085.0,4524,5650.0,10386.0,3086.0,3789.0,19.3,1,10.521158,-0.6472637
2170.0,7456.0,377.0,1653.0,499.0,929,674.0,2838,1649.0,6423.0,158.0,346.0,19.3,1,7.8232107,-3.398714
14087.0,23074.0,3033.0,5483.0,5417.0,6390,6763.0,7790,15765.0,16971.0,4080.0,3403.0,19.4,0,13.892423,10.624608
280597.0,477718.0,25017.0,42117.0,672.0,445,586.0,224,297892.0,293195.0,121590.0,132270.0,19.5,3,-0.40953943,15.29807
3720.0,11637.0,1538.0,4611.0,5012.0,6891,5827.0,8201,11287.0,15676.0,738.0,1343.0,19.5,0,14.11621,11.204476
47551.0,74845.0,8862.0,12717.0,819.0,276,226.0,113,42850.0,46065.0,40370.0,34171.0,19.6,2,-5.4000554,5.266688
2254.0,9902.0,652.0,2567.0,5751.0,7514,5667.0,7224,12383.0,15608.0,270.0,975.0,19.6,0,14.418081,10.068398
41167.0,78336.0,31806.0,56395.0,4143.0,4924,4760.0,4962,12077.0,13151.0,1763.0,2083.0,19.7,0,11.807729,9.035008
10102.0,24584.0,2684.0,5382.0,2341.0,2636,3910.0,4549,10989.0,12714.0,3273.0,4461.0,19.7,1,14.234024,-0.054849055
8723.0,20678.0,1840.0,3182.0,2983.0,3552,4087.0,4835,10991.0,14417.0,1903.0,3109.0,19.8,1,14.397898,1.4498175
2505.0,9786.0,17.0,1146.0,334.0,872,421.0,1362,1611.0,4028.0,1240.0,1802.0,19.8,1,6.758452,-4.0691724
781.0,3686.0,248.0,1482.0,1330.0,3085,1646.0,4327,4223.0,10471.0,650.0,920.0,19.8,1,10.32381,-0.011984941
5254.0,13306.0,841.0,2763.0,1662.0,2987,2197.0,4653,5811.0,13227.0,3621.0,3758.0,19.9,1,11.079514,0.5398508
3289.0,18493.0,1064.0,3245.0,1294.0,2976,2086.0,4701,5700.0,13309.0,697.0,1017.0,19.9,1,11.037421,0.5171981
41527.0,60182.0,5515.0,8340.0,385.0,158,7.0,39,35926.0,39612.0,34017.0,29270.0,20.0,2,-5.572466,3.7962546
3695.0,11031.0,1992.0,7260.0,4623.0,5828,6535.0,8441,15916.0,20162.0,399.0,3282.0,20.0,0,13.827689,10.9113455
