FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
26789.0,70574.0,4715.0,12348.0,243,160,74.0,51,31930.0,41352.0,24932.0,39367.0,16.6,1,12.659073,4.957178
2458.0,7566.0,444.0,1636.0,1641,2474,2421.0,3449,6246.0,8848.0,2342.0,2099.0,16.7,2,-1.7887156,13.597786
7650.0,16300.0,1373.0,2882.0,4288,5562,5260.0,7137,13136.0,17511.0,889.0,3509.0,16.7,0,-3.747879,-0.285207
11519.0,19357.0,291.0,1782.0,963,1488,2306.0,3726,6447.0,10749.0,3613.0,4821.0,16.7,2,-1.0327818,16.783676
1479.0,8819.0,770.0,2892.0,1438,2653,2069.0,4008,5855.0,11453.0,668.0,1609.0,16.8,2,-2.4762137,13.140309
10872.0,24856.0,1390.0,3676.0,1698,2219,2685.0,3507,7640.0,10602.0,2584.0,3001.0,16.8,2,-1.110943,14.313246
7667.0,21553.0,1325.0,3212.0,2601,3529,3554.0,4924,11355.0,15507.0,1625.0,2522.0,16.9,0,-2.3749363,8.2040415
14296.0,38907.0,5002.0,10752.0,125,116,121.0,18,18733.0,25657.0,10524.0,19826.0,16.9,1,12.894451,9.289371
36957.0,66135.0,1278.0,5243.0,370,219,177.0,83,33130.0,43034.0,34956.0,37430.0,16.9,1,12.415209,4.917258
5057.0,16138.0,1191.0,3186.0,1616,2386,2497.0,3600,7631.0,11057.0,1964.0,2086.0,17.0,2,-1.6079571,13.691426
228079.0,489711.0,131074.0,219687.0,394,639,253.0,243,161183.0,204371.0,96748.0,133914.0,17.0,3,9.533184,-5.631323
1996.0,5015.0,226.0,1022.0,89,21,57.0,119,1003.0,5180.0,836.0,2896.0,17.0,1,12.407954,17.026653
120796.0,239146.0,30674.0,58725.0,439,202,494.0,205,15352.0,20123.0,13498.0,16020.0,17.0,3,10.713645,-0.43946785
10891.0,21239.0,889.0,2690.0,5650,7648,6921.0,9730,16179.0,21161.0,1749.0,2929.0,17.3,4,-3.4425251,-5.5624065
13635.0,21601.0,4118.0,9771.0,3588,5034,4322.0,6261,13760.0,19029.0,2462.0,2698.0,17.3,0,-3.986722,2.662936
34254.0,82669.0,19853.0,41626.0,100,349,0.0,0,29967.0,36920.0,18857.0,30424.0,17.3,1,12.422202,5.563472
3533.0,12783.0,516.0,1647.0,1691,2674,1990.0,3164,4734.0,7912.0,1381.0,1863.0,17.5,2,-1.9394915,12.951623
6475.0,14026.0,470.0,2166.0,834,1856,1153.0,2334,3127.0,6455.0,1141.0,1087.0,17.5,2,-2.343793,16.591553
9946.0,20584.0,5130.0,8291.0,2048,2625,2907.0,3358,7259.0,8595.0,1619.0,2137.0,17.6,2,-1.1940385,12.66222
126335.0,278826.0,9616.0,17065.0,644,614,61.0,31,150594.0,178448.0,79000.0,80127.0,17.6,3,10.132568,-3.5437815
28640.0,49058.0,2602.0,6153.0,0,84,310.0,230,23472.0,30079.0,20526.0,23856.0,17.6,1,13.273452,7.834558
1863.0,10754.0,628.0,2710.0,2326,6041,2866.0,7677,6607.0,18258.0,0.0,313.0,17.7,0,-5.098037,3.5797114
5401.0,19121.0,612.0,2832.0,358,354,172.0,96,16235.0,23247.0,3280.0,15403.0,17.7,1,12.286744,9.765131
11812.0,20472.0,1701.0,2859.0,5484,7121,6430.0,8317,18959.0,25703.0,2578.0,5039.0,17.8,4,-3.2446625,-5.1204276
24527.0,56561.0,15224.0,31281.0,343,230,108.0,59,32316.0,41242.0,27588.0,33617.0,17.8,1,12.635994,5.9689755
3799.0,11090.0,1474.0,3484.0,3805,6050,4843.0,7443,12506.0,19636.0,1316.0,3838.0,17.8,0,-4.8302045,2.6902692
2789.0,8374.0,999.0,3126.0,1181,1590,1716.0,2241,4302.0,5336.0,588.0,651.0,17.8,2,-1.2665557,16.59652
47575.0,115933.0,22232.0,44566.0,387,208,0.0,35,49983.0,64423.0,30380.0,59845.0,17.9,3,11.849969,1.7761755
12006.0,33597.0,750.0,1655.0,1589,2005,3005.0,4015,8549.0,11117.0,1585.0,5755.0,18.0,2,-0.54463446,14.687134
4840.0,14331.0,1852.0,4371.0,1432,1858,1728.0,2176,5305.0,7037.0,1065.0,1503.0,18.0,2,-0.9828754,15.736458
2783.0,6682.0,678.0,4049.0,203,91,67.0,13,0.0,4024.0,13173.0,24420.0,18.1,1,14.502583,15.795926
339409.0,606855.0,169046.0,309892.0,1782,1627,504.0,287,201446.0,229665.0,101711.0,119535.0,18.1,3,9.4071865,-6.019772
4462.0,7138.0,2307.0,5158.0,2226,3043,2932.0,3928,9239.0,12685.0,3422.0,3149.0,18.2,2,-1.8514738,10.656354
73010.0,145253.0,4128.0,6747.0,106,168,301.0,157,127208.0,149912.0,38064.0,54697.0,18.2,3,10.603686,-1.7366982
22090.0,41027.0,9380.0,18357.0,206,182,244.0,101,21563.0,26270.0,16695.0,24701.0,18.3,1,12.822917,8.5756
1813.0,4108.0,423.0,1329.0,2097,3010,3229.0,4662,7271.0,9866.0,860.0,1242.0,18.3,2,-1.9725803,11.159905
28280.0,45740.0,3203.0,5523.0,297,189,0.0,103,24297.0,28575.0,21805.0,23465.0,18.5,1,12.452034,7.9882507
33608.0,55378.0,17234.0,31558.0,753,402,179.0,126,30144.0,35549.0,27515.0,33548.0,18.5,1,11.592944,6.675224
4180.0,10420.0,2494.0,6160.0,2054,2539,2244.0,3016,5548.0,7202.0,1342.0,1362.0,18.6,2,-1.1693048,12.708808
2371.0,10441.0,708.0,2422.0,856,2210,731.0,2821,1945.0,8088.0,1786.0,2596.0,18.6,2,-2.6731641,15.569184
816.0,5000.0,528.0,2586.0,276,278,155.0,101,349.0,5335.0,8549.0,20892.0,18.6,1,14.235547,15.834188
57572.0,97258.0,7144.0,12716.0,94,166,0.0,0,61907.0,77550.0,40711.0,68285.0,18.6,3,12.047709,1.5882157
15931.0,30516.0,2974.0,5799.0,107,112,232.0,146,24880.0,29353.0,20865.0,21112.0,18.6,1,13.068077,9.125271
40948.0,72548.0,5496.0,10228.0,420,281,0.0,0,28116.0,33798.0,15727.0,24800.0,18.7,1,12.012252,5.971731
40846.0,81815.0,6198.0,13657.0,8,117,111.0,70,43969.0,52291.0,26650.0,47236.0,18.7,1,12.510293,3.399558
188029.0,326392.0,55279.0,91342.0,1010,861,914.0,794,22362.0,23646.0,9904.0,13583.0,18.7,3,10.721006,-0.5506014
9180.0,14335.0,820.0,1638.0,14973,19210,14509.0,18675,25405.0,30592.0,2280.0,4243.0,18.7,4,1.2355818,-9.020682
6968.0,13556.0,1318.0,4730.0,1894,2521,2369.0,2911,6752.0,8646.0,808.0,2227.0,18.8,2,-1.2904227,12.961656
58943.0,114324.0,20921.0,44169.0,158,178,139.0,125,71622.0,80785.0,57573.0,65726.0,18.8,3,11.907351,1.0546727
74386.0,139211.0,36935.0,66594.0,222,195,0.0,1,59203.0,68943.0,24567.0,40771.0,18.9,3,11.274506,1.0784566
6239.0,12000.0,530.0,2941.0,1638,2030,2399.0,3116,6219.0,7399.0,484.0,1989.0,18.9,2,-0.9280209,14.671358
36050.0,81543.0,2446.0,4090.0,234,152,266.0,126,45017.0,49301.0,32735.0,38325.0,18.9,1,12.506566,4.0647326
107291.0,192289.0,12196.0,24601.0,180,184,209.0,160,153161.0,166895.0,77468.0,74487.0,19.0,3,10.418482,-2.659575
34618.0,46851.0,3436.0,7400.0,2216,2616,4821.0,5992,13788.0,16803.0,5042.0,7662.0,19.0,2,-0.13867621,11.096368
48604.0,83714.0,10160.0,20360.0,9348,11485,12443.0,15139,36238.0,44163.0,6680.0,6913.0,19.0,4,0.07555181,-9.211758
