FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
194694.0,409764.0,32324.0,60784.0,541,768,469,229,108338.0,135301.0,89595.0,102352.0,16.6,1,0.7099849,13.876314
67793.0,145076.0,13751.0,25578.0,349,312,149,64,36327.0,43627.0,33410.0,42743.0,16.7,2,-1.9210013,8.893408
1166.0,7706.0,1208.0,4709.0,1105,2425,1738,3852,4766.0,11205.0,1093.0,2344.0,16.7,0,13.199297,-1.0715411
271314.0,520198.0,21091.0,38152.0,1650,1930,35,88,221117.0,239980.0,96811.0,111857.0,16.8,1,1.1746664,14.849473
7728.0,16871.0,1448.0,3662.0,2578,3480,3187,4293,8872.0,11057.0,297.0,2720.0,17.1,0,13.533592,2.5232952
7289.0,18197.0,1050.0,5489.0,1477,2514,1938,3356,6061.0,10225.0,858.0,1234.0,17.5,0,11.81101,-1.2263062
5671.0,18483.0,1017.0,3921.0,1724,2598,2473,3390,6252.0,9141.0,577.0,868.0,17.7,0,11.753713,-0.3012245
14776.0,19913.0,1847.0,4857.0,2524,3294,3832,4828,10177.0,13821.0,1026.0,3361.0,17.7,0,14.607753,4.247911
19842.0,41332.0,3525.0,7673.0,0,25,149,165,22374.0,26168.0,14513.0,23752.0,17.7,2,-1.6938213,2.7136588
2989.0,11586.0,2092.0,5247.0,1179,1606,1827,2221,4707.0,5184.0,1204.0,1299.0,17.8,0,9.9929905,-2.9633276
32499.0,67442.0,23061.0,41799.0,0,0,0,42,30745.0,33451.0,22828.0,30179.0,17.8,2,-2.8613296,4.592338
6754.0,18694.0,1546.0,3779.0,3348,4589,4754,6136,12611.0,16453.0,2283.0,3210.0,17.9,3,15.268614,7.6715755
10194.0,18896.0,679.0,2860.0,2005,2785,3083,3833,8993.0,10538.0,1927.0,2321.0,17.9,0,12.345832,1.4066411
60480.0,97502.0,7837.0,10146.0,0,129,0,0,52236.0,57580.0,60462.0,62233.0,17.9,2,-3.218078,8.817484
2498.0,10210.0,581.0,1687.0,2631,4307,3869,6675,10238.0,17297.0,1141.0,2309.0,18.0,3,15.682758,5.1457405
12288.0,18330.0,1596.0,4337.0,805,1114,2596,2995,6719.0,7897.0,1783.0,1761.0,18.1,0,9.618491,-0.36405882
4409.0,24006.0,1862.0,7005.0,2151,3701,3138,5601,8964.0,15928.0,1258.0,3952.0,18.2,0,15.213287,3.8313336
41022.0,78983.0,10136.0,18586.0,240,114,463,203,53818.0,56952.0,54841.0,52835.0,18.2,2,-3.4449139,7.7784534
1549.0,6488.0,382.0,1218.0,1632,3370,2161,4481,5184.0,9592.0,1220.0,1842.0,18.2,0,14.093399,0.8980483
1165.0,5801.0,166.0,1043.0,985,3067,1369,4121,2848.0,8180.0,238.0,600.0,18.2,0,13.759404,-0.46883824
14885.0,20701.0,1041.0,1908.0,2272,2257,4090,4924,12469.0,13780.0,5282.0,4935.0,18.2,0,8.892488,3.918642
2055.0,9587.0,736.0,2535.0,773,1704,1217,2493,3124.0,6974.0,477.0,1742.0,18.4,0,10.768396,-3.7575924
3945.0,8006.0,0.0,1052.0,221,857,657,1645,1310.0,4795.0,287.0,276.0,18.4,0,9.451092,-5.7657385
3176.0,17457.0,0.0,508.0,189,89,216,190,10880.0,16898.0,1553.0,3158.0,18.5,4,-5.80584,-3.7144382
2800.0,4996.0,0.0,939.0,221,196,162,123,7138.0,10271.0,77445.0,134464.0,18.5,4,-2.3713877,-6.918622
703552.0,921371.0,80719.0,120140.0,1804,1366,269,361,1228980.0,1035000.0,554995.0,484220.0,18.5,1,3.430784,17.046312
43603.0,81524.0,13394.0,25879.0,282,242,100,97,53701.0,57244.0,39681.0,43418.0,18.5,2,-3.2644444,7.327457
13857.0,26563.0,2983.0,4451.0,2594,2556,2964,3365,9214.0,10443.0,3336.0,2407.0,18.5,0,11.496871,0.9005539
1553.0,6551.0,1498.0,6640.0,934,2190,1036,2796,3593.0,8544.0,1906.0,2625.0,18.5,0,11.57079,-3.537777
3382.0,9568.0,983.0,5333.0,1000,2153,1106,2806,2998.0,8302.0,556.0,1338.0,18.5,0,11.492233,-3.4138634
20816.0,17897.0,4200.0,7639.0,1984,1903,2916,3192,8146.0,9499.0,1476.0,1981.0,18.6,0,10.524668,0.17716251
3365.0,16987.0,1155.0,3256.0,2512,3509,3056,4121,7709.0,10658.0,0.0,1484.0,18.6,0,13.435447,2.4640794
24222.0,36206.0,10095.0,17422.0,4016,4777,5092,5887,15906.0,17480.0,2899.0,3474.0,18.6,3,14.835836,9.328907
6258.0,20044.0,2018.0,4469.0,1940,2843,2584,3776,7119.0,9755.0,2169.0,2687.0,18.7,0,12.818169,0.45830086
46789.0,83885.0,12537.0,21965.0,390,164,250,127,32563.0,35033.0,25163.0,28810.0,18.7,2,-2.0468965,6.7430596
2145.0,7393.0,15.0,496.0,203,166,165,36,3738.0,6487.0,2192.0,2721.0,18.7,4,-5.7777085,-2.8183575
1507.0,6181.0,0.0,1084.0,168,186,178,113,1287.0,7472.0,5778.0,10829.0,18.7,4,-4.8722486,-3.7597642
523454.0,774298.0,49541.0,79241.0,1112,912,463,242,739645.0,701348.0,242390.0,249770.0,18.7,1,2.5884988,17.018114
9610.0,13791.0,964.0,2755.0,3460,3929,4777,6068,13627.0,16521.0,5071.0,3601.0,18.8,3,15.229024,7.688601
2297.0,6687.0,1852.0,4776.0,2099,2277,3263,3904,8103.0,9975.0,1616.0,2831.0,18.8,0,11.054183,1.3780892
41324.0,72085.0,2643.0,3316.0,299,163,179,125,38744.0,39030.0,33307.0,31846.0,18.8,2,-2.0905132,5.694622
7435.0,17116.0,2078.0,3969.0,2471,2868,3026,3549,8671.0,10446.0,1416.0,1903.0,18.8,0,12.194279,1.3663989
6982.0,17129.0,1781.0,4506.0,2183,2759,5212,6545,18867.0,21267.0,4670.0,8769.0,18.9,3,8.988459,5.781169
1323.0,5285.0,949.0,3483.0,1570,3756,1940,4959,4793.0,12541.0,1318.0,2444.0,18.9,0,14.457034,1.516881
4402.0,13464.0,164.0,2481.0,797,2678,1178,3601,2803.0,10102.0,1012.0,1867.0,18.9,0,13.094542,-1.6903577
1195.0,4793.0,616.0,2631.0,1087,1262,1555,2268,4166.0,6135.0,881.0,1411.0,18.9,0,10.181222,-3.36654
